AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,TYPORG2_1,TYPORG2_2,TYPORG2_3,TYPORG2_4,TYPORG2_5,TYPORG2_6
479113092,4713092,47,91,13,92,Hillsdale No. 440,163,110,3,26,19,2,3
479113096,4713096,47,91,13,96,Cut Knife No. 439,127,89,3,17,17,0,1
479117001,4717001,47,91,17,1,Meota No. 468,163,119,3,22,18,1,0
479117008,4717008,47,91,17,8,Turtle River No. 469,126,89,4,24,8,1,0
479117013,4717013,47,91,17,13,Paynton No. 470,86,56,4,10,14,0,2
479117017,4717017,47,91,17,17,Eldon No. 471,185,109,4,36,34,1,1
479117022,4717022,47,91,17,22,Wilton No. 472,257,163,11,46,36,1,0
479117028,4717028,47,91,17,28,Britannia No. 502,260,164,7,51,31,7,0
479117032,4717032,47,91,17,32,Frenchman Butte No. 501,275,195,6,55,17,2,0
479117045,4717045,47,91,17,45,Mervin No. 499,292,206,12,57,13,3,1
479117047,4717047,47,91,17,47,Parkdale No. 498,169,127,5,25,11,0,1
479117054,4717054,47,91,17,54,Meadow Lake No. 588,422,295,5,94,20,6,2
479117056,4717056,47,91,17,56,Loon Lake No. 561,214,175,7,27,1,1,3
479117062,4717062,47,91,17,62,Beaver River No. 622,206,146,3,46,8,2,1
480000000,4800000,48,0,0,0,Alberta,59007,35938,2664,14008,5248,961,188
481000000,4800000,48,10,0,0,Agricultural Region 1 - RÇgion agricole 1,3389,2037,189,636,430,71,26
481001000,4801000,48,10,1,0,Division No.  1,1817,1078,104,321,250,45,19
481001003,4801003,48,10,1,3,Cypress No. 1,1046,601,68,218,121,24,14
481001008,4801008,48,10,1,8,Forty Mile County No. 8,771,477,36,103,129,21,5
481004000,4804000,48,10,4,0,Division No.  4,1572,959,85,315,180,26,7
481004004,4804004,48,10,4,4,Special Area No. 2,602,365,29,129,61,12,6
481004012,4804012,48,10,4,12,Special Area No. 3,600,371,40,109,70,9,1
481004020,4804020,48,10,4,20,Special Area No. 4,370,223,16,77,49,5,0
482000000,4800000,48,20,0,0,Agricultural Region 2 - RÇgion agricole 2,6960,3833,375,1461,1073,175,43
482002000,4802000,48,20,2,0,Division No.  2,3795,2086,173,781,604,118,33
482002001,4802001,48,20,2,1,Warner County No. 5,617,378,13,97,102,25,2
482002011,4802011,48,20,2,11,Lethbridge County No. 26,1221,656,65,240,222,34,4
482002021,4802021,48,20,2,21,Taber No. 14,960,559,39,182,140,28,12
482002031,4802031,48,20,2,31,Newell County No. 4,997,493,56,262,140,31,15
482005000,4805000,48,20,5,0,Division No.  5,3165,1747,202,680,469,57,10
482005001,4805001,48,20,5,1,Vulcan County No. 2,801,472,28,140,135,19,7
482005012,4805012,48,20,5,12,Wheatland County No. 16,974,483,80,209,183,18,1
482005031,4805031,48,20,5,31,Starland No. 47,439,244,35,126,31,2,1
482005041,4805041,48,20,5,41,Kneehill No. 48,951,548,59,205,120,18,1
483000000,4800000,48,30,0,0,Agricultural Region 3 - RÇgion agricole 3,7626,4432,348,1800,863,162,21
483003000,4803000,48,30,3,0,Division No.  3,2345,1424,125,469,264,51,12
483003001,4803001,48,30,3,1,Cardston No. 6,796,541,25,134,78,15,3
483003011,4803011,48,30,3,11,Pincher Creek No. 9,610,359,45,140,53,8,5
483003018,4803018,48,30,3,18,Willow Creek No. 26,939,524,55,195,133,28,4
483006000,4806000,48,30,6,0,Division No.  6,5126,2925,218,1294,579,105,5
483006001,4806001,48,30,6,1,Foothills No. 31,1418,782,66,323,203,42,2
483006014,4806014,48,30,6,14,Rocky View No. 44,1630,927,50,424,190,39,0
483006016,4806016,48,30,6,16,Calgary,126,77,6,20,15,6,2
483006028,4806028,48,30,6,28,Mountain View County No. 17,1952,1139,96,527,171,18,1
483015000,4815000,48,30,15,0,Division No. 15,155,83,5,37,20,6,4
483015015,4815015,48,30,15,15,Bighorn No. 8,89,57,0,21,6,4,1
483015045,4815045,48,30,15,45,Ranchland No. 66,66,26,5,16,14,2,3
484000000,4800000,48,40,0,0,Agricultural Region 4A - RÇgion agricole 4A,3664,2346,152,790,317,51,8
484007000,4807000,48,40,7,0,Division No.  7,3664,2346,152,790,317,51,8
484007001,4807001,48,40,7,1,Provost No. 52,564,380,16,99,59,8,2
484007011,4807011,48,40,7,11,Paintearth County No. 18,545,359,24,119,38,5,0
484007019,4807019,48,40,7,19,Stettler County No. 6,922,594,43,222,51,12,0
484007031,4807031,48,40,7,31,Flagstaff County No. 29,992,628,42,225,84,12,1
484007049,4807049,48,40,7,49,Wainwright No. 61,641,385,27,125,85,14,5
484100000,4800000,48,41,0,0,Agricultural Region 4B - RÇgion agricole 4B,6565,4305,213,1502,452,82,11
484110000,4810000,48,41,10,0,Division No. 10,6565,4305,213,1502,452,82,11
484110001,4810001,48,41,10,1,Camrose County No. 22,1432,886,66,370,93,17,0
484110016,4810016,48,41,10,16,Beaver County No. 9,1026,682,28,233,65,15,3
484110026,4810026,48,41,10,26,Minburn County No. 27,836,579,32,170,45,9,1
484110036,4810036,48,41,10,36,Vermilion River County No. 24,1405,884,34,283,178,20,6
484110048,4810048,48,41,10,48,Two Hills County No. 21,761,548,23,157,26,6,1
484110058,4810058,48,41,10,58,Lamont County No. 30,1105,726,30,289,45,15,0
485000000,4800000,48,50,0,0,Agricultural Region 5 - RÇgion agricole 5,13696,8101,661,3600,1096,211,27
485008000,4808000,48,50,8,0,Division No.  8,4960,2925,274,1250,437,68,6
485008001,4808001,48,50,8,1,Red Deer County No. 23,2030,1160,119,528,188,32,3
485008022,4808022,48,50,8,22,Lacombe County,1481,846,85,376,151,20,3
485008038,4808038,48,50,8,38,Ponoka County No. 3,1449,919,70,346,98,16,0
485009000,4809000,48,50,9,0,Division No.  9,1377,816,67,395,76,14,9
485009002,4809002,48,50,9,2,Clearwater No. 99,1377,816,67,395,76,14,9
485011000,4811000,48,50,11,0,Division No. 11,7359,4360,320,1955,583,129,12
485011001,4811001,48,50,11,1,Wetaskiwin County No. 10,1416,836,67,402,89,20,2
485011012,4811012,48,50,11,12,Leduc County No. 25,1703,1012,79,455,126,28,3
485011032,4811032,48,50,11,32,Brazeau No. 77,701,414,31,208,41,6,1
485011034,4811034,48,50,11,34,Parkland County,1196,736,41,303,87,28,1
485011052,4811052,48,50,11,52,Strathcona County,938,533,41,246,100,17,1
485011059,4811059,48,50,11,59,Sturgeon No. 90,1172,703,51,287,110,21,0
485011061,4811061,48,50,11,61,Edmonton,233,126,10,54,30,9,4
486000000,4800000,48,60,0,0,Agricultural Region 6 - RÇgion agricole 6,9332,5727,397,2506,559,119,24
486012000,4812000,48,60,12,0,Division No. 12,2939,1891,113,756,129,35,15
486012004,4812004,48,60,12,4,Bonnyville No. 87,1349,860,42,353,64,22,8
486012014,4812014,48,60,12,14,St. Paul County No. 19,961,622,42,242,42,8,5
486012022,4812022,48,60,12,22,Smoky Lake County No. 13,629,409,29,161,23,5,2
486013000,4813000,48,60,13,0,Division No. 13,5466,3278,239,1514,362,68,5
486013001,4813001,48,60,13,1,Lac Ste. Anne County,1255,759,54,350,76,15,1
486013018,4813018,48,60,13,18,Barrhead County No. 11,1023,593,44,267,104,14,1
486013028,4813028,48,60,13,28,Westlock No. 92,1115,639,44,328,89,14,1
486013029,4813029,48,60,13,29,Woodlands No. 15,360,220,21,98,17,4,0
486013036,4813036,48,60,13,36,Thorhild County No. 7,658,433,26,159,29,10,1
486013044,4813044,48,60,13,44,Athabasca County No. 12,1055,634,50,312,47,11,1
486014000,4814000,48,60,14,0,Division No. 14,927,558,45,236,68,16,4
486014003,4814003,48,60,14,3,Yellowhead No. 94,927,558,45,236,68,16,4
487000000,4800000,48,70,0,0,Agricultural Region 7 - RÇgion agricole 7,7775,5157,329,1713,458,90,28
487017000,4817000,48,70,17,0,Division No. 17,3088,2159,93,647,139,41,9
487017031,4817031,48,70,17,31,Opportunity No. 17,1063,681,43,278,45,13,3
487017062,4817062,48,70,17,62,Clear Hills No. 21,591,423,14,116,29,7,2
487017076,4817076,48,70,17,76,Northern Lights No. 22,735,518,25,146,33,10,3
487017095,4817095,48,70,17,95,Mackenzie No. 23,699,537,11,107,32,11,1
487018000,4818000,48,70,18,0,Division No. 18,798,500,42,202,39,11,4
487018015,4818015,48,70,18,15,Greenview No. 16,798,500,42,202,39,11,4
487019000,4819000,48,70,19,0,Division No. 19,3889,2498,194,864,280,38,15
487019006,4819006,48,70,19,6,Grande Prairie County No. 1,1560,1001,78,367,95,14,5
487019041,4819041,48,70,19,41,Smoky River No. 130,527,354,39,80,44,9,1
487019049,4819049,48,70,19,49,Birch Hills No. 19,362,231,21,61,40,5,4
487019054,4819054,48,70,19,54,Spirit River No. 133,185,124,4,40,15,2,0
487019059,4819059,48,70,19,59,Saddle Hills No. 20,660,416,28,168,44,2,2
487019066,4819066,48,70,19,66,Fairview No. 136,344,219,9,85,26,4,1
487019071,4819071,48,70,19,71,Peace No. 135,251,153,15,63,16,2,2
590000000,5900000,59,0,0,0,British Columbia - Colombie-Britannique,21835,10579,988,6653,2955,573,87
590100000,5900000,59,1,0,0,Vancouver Island - Coast,2992,1580,112,917,309,60,14
590117000,5917000,59,1,17,0,Capital Regional District,1082,613,33,293,106,30,7
590117005,5917005,59,1,17,5,North Saanich,74,31,3,22,12,5,1
590117015,5917015,59,1,17,15,Central Saanich,201,100,10,62,23,5,1
590117021,5917021,59,1,17,21,Saanich,245,143,8,63,23,8,0
590117025,5917025,59,1,17,25,"Capital, Subd. A",293,182,6,71,21,10,3
590117045,5917045,59,1,17,45,"Capital, Subd. B",183,108,4,49,18,2,2
590117055,5917055,59,1,17,55,"Capital, Subd. D",86,49,2,26,9,0,0
590119000,5919000,59,1,19,0,Cowichan Valley Regional District,772,368,28,274,92,8,2
590119014,5919014,59,1,19,14,"Cowichan Valley, Subd. B",530,252,22,189,62,3,2
590119031,5919031,59,1,19,31,"Cowichan Valley, Subd. A",31,20,0,9,1,1,0
590119045,5919045,59,1,19,45,"Cowichan Valley, Subd. C",211,96,6,76,29,4,0
590121000,5921000,59,1,21,0,Nanaimo Regional District,493,253,23,161,41,13,2
590121012,5921012,59,1,21,12,"Nanaimo, Subd. A",316,166,16,102,20,10,2
590121028,5921028,59,1,21,28,"Nanaimo, Subd. B",177,87,7,59,21,3,0
590123000,5923000,59,1,23,0,Alberni-Clayoquot Regional District,80,45,6,14,13,2,0
590123031,5923031,59,1,23,31,"Alberni-Clayoquot, Subd. A",80,45,6,14,13,2,0
590125000,5925000,59,1,25,0,Comox-Strathcona Regional District,439,226,20,135,50,5,3
590125020,5925020,59,1,25,20,"Comox-Strathcona, Subd. C",352,176,18,110,45,2,1
590125044,5925044,59,1,25,44,"Comox-Strathcona, Subd. B",41,25,2,9,3,1,1
590125050,5925050,59,1,25,50,"Comox-Strathcona, Subd. A",46,25,0,16,2,2,1
590127000,5927000,59,1,27,0,Powell River Regional District,96,60,2,27,6,1,0
590127014,5927014,59,1,27,14,"Powell River, Subd. A",96,60,2,27,6,1,0
590145000,5945000,59,1,45,0,Central Coast Regional District,30,15,0,13,1,1,0
590145008,5945008,59,1,45,8,"Central Coast, Subd. A",30,15,0,13,1,1,0
590200000,5900000,59,2,0,0,Lower Mainland - Southwest,6671,2901,359,1717,1450,225,19
590209000,5909000,59,2,9,0,Fraser Valley Regional District,2977,1112,205,793,770,90,7
590209012,5909012,59,2,9,12,"Fraser Valley, Subd. A",35,19,2,7,6,1,0
590209038,5909038,59,2,9,38,"Fraser Valley, Subd. B",1136,417,101,352,242,21,3
590209052,5909052,59,2,9,52,Abbotsford,1447,491,91,332,467,63,3
590209056,5909056,59,2,9,56,Mission,161,94,1,50,12,3,1
590209058,5909058,59,2,9,58,"Fraser Valley, Subd. E",198,91,10,52,43,2,0
590215000,5915000,59,2,15,0,Greater Vancouver Regional District,3464,1672,146,854,656,126,10
590215001,5915001,59,2,15,1,Langley,1584,769,59,450,258,46,2
590215004,5915004,59,2,15,4,Surrey,744,379,35,154,147,29,0
590215011,5915011,59,2,15,11,Delta,186,81,8,33,56,7,1
590215015,5915015,59,2,15,15,Richmond,247,104,11,43,67,21,1
590215022,5915022,59,2,15,22,Vancouver,22,8,1,6,6,1,0
590215025,5915025,59,2,15,25,Burnaby,54,25,1,7,13,6,2
590215063,5915063,59,2,15,63,"Greater Vancouver, Subd. A",118,58,6,26,26,1,1
590215070,5915070,59,2,15,70,Pitt Meadows,178,66,12,43,47,8,2
590215075,5915075,59,2,15,75,Maple Ridge,331,182,13,92,36,7,1
590229000,5929000,59,2,29,0,Sunshine Coast Regional District,107,62,1,29,8,5,2
590229020,5929020,59,2,29,20,"Sunshine Coast, Subd. A",107,62,1,29,8,5,2
590231000,5931000,59,2,31,0,Squamish-Lillooet Regional District,123,55,7,41,16,4,0
590231019,5931019,59,2,31,19,"Squamish-Lillooet, Subd. B",82,36,6,28,10,2,0
590231030,5931030,59,2,31,30,"Squamish-Lillooet, Subd. A",41,19,1,13,6,2,0
590300000,5900000,59,3,0,0,Thompson - Okanagan,5933,2835,303,1978,653,149,15
590307000,5907000,59,3,7,0,Okanagan-Similkameen Regional District,1754,794,103,622,176,54,5
590307020,5907020,59,3,7,20,"Okanagan-Similkameen, Subd. B",963,410,62,345,104,40,2
590307030,5907030,59,3,7,30,"Okanagan-Similkameen, Subd. C",82,37,6,30,7,2,0
590307045,5907045,59,3,7,45,"Okanagan-Similkameen, Subd. A",709,347,35,247,65,12,3
590333000,5933000,59,3,33,0,Thompson-Nicola Regional District,1150,547,56,367,144,33,3
590333010,5933010,59,3,33,10,"Thompson-Nicola, Subd. C",117,51,2,38,20,6,0
590333034,5933034,59,3,33,34,"Thompson-Nicola, Subd. D",181,89,10,47,25,10,0
590333040,5933040,59,3,33,40,"Thompson-Nicola, Subd. B",321,163,14,89,43,9,3
590333058,5933058,59,3,33,58,"Thompson-Nicola, Subd. E",289,139,17,96,32,5,0
590333066,5933066,59,3,33,66,"Thompson-Nicola, Subd. A",242,105,13,97,24,3,0
590335000,5935000,59,3,35,0,Central Okanagan Regional District,1157,548,66,366,146,28,3
590335013,5935013,59,3,35,13,"Central Okanagan, Subd. A",995,458,61,320,130,24,2
590335023,5935023,59,3,35,23,"Central Okanagan, Subd. B",162,90,5,46,16,4,1
590337000,5937000,59,3,37,0,North Okanagan Regional District,1187,588,54,398,120,25,2
590337019,5937019,59,3,37,19,"North Okanagan, Subd. B",574,309,24,187,38,15,1
590337024,5937024,59,3,37,24,Spallumcheen,386,176,20,131,51,8,0
590337039,5937039,59,3,37,39,"North Okanagan, Subd. A",227,103,10,80,31,2,1
590339000,5939000,59,3,39,0,Columbia-Shuswap Regional District,685,358,24,225,67,9,2
590339013,5939013,59,3,39,13,"Columbia-Shuswap, Subd. A",88,44,4,33,5,2,0
590339041,5939041,59,3,39,41,"Columbia-Shuswap, Subd. C",597,314,20,192,62,7,2
590400000,5900000,59,4,0,0,Kootenay,1425,706,54,471,150,36,8
590401000,5901000,59,4,1,0,East Kootenay Regional District,474,240,15,141,56,18,4
590401015,5901015,59,4,1,15,"East Kootenay, Subd. C",144,81,6,34,18,5,0
590401033,5901033,59,4,1,33,"East Kootenay, Subd. B",230,116,6,76,21,10,1
590401044,5901044,59,4,1,44,"East Kootenay, Subd. A",100,43,3,31,17,3,3
590403000,5903000,59,4,3,0,Central Kootenay Regional District,594,294,21,205,61,10,3
590403008,5903008,59,4,3,8,"Central Kootenay, Subd. C",339,149,12,125,46,5,2
590403037,5903037,59,4,3,37,"Central Kootenay, Subd. B",169,90,5,61,10,2,1
590403054,5903054,59,4,3,54,"Central Kootenay, Subd. A",86,55,4,19,5,3,0
590405000,5905000,59,4,5,0,Kootenay Boundary Regional District,357,172,18,125,33,8,1
590405028,5905028,59,4,5,28,"Kootenay Boundary, Subd. A",46,26,2,17,1,0,0
590405048,5905048,59,4,5,48,"Kootenay Boundary, Subd. B",311,146,16,108,32,8,1
590500000,5900000,59,5,0,0,Cariboo,1799,867,70,632,177,43,10
590541000,5941000,59,5,41,0,Cariboo Regional District,1149,534,46,410,128,27,4
590541011,5941011,59,5,41,11,"Cariboo, Subd. B",554,273,20,180,71,8,2
590541023,5941023,59,5,41,23,"Cariboo, Subd. A",429,199,21,165,34,8,2
590541037,5941037,59,5,41,37,"Cariboo, Subd. C",166,62,5,65,23,11,0
590553000,5953000,59,5,53,0,Fraser-Fort George Regional District,650,333,24,222,49,16,6
590553017,5953017,59,5,53,17,"Fraser-Fort George, Subd. B",143,66,8,55,6,7,1
590553040,5953040,59,5,53,40,"Fraser-Fort George, Subd. A",507,267,16,167,43,9,5
590600000,5900000,59,6,0,0,North Coast,222,144,7,53,9,8,1
590647000,5947000,59,6,47,0,Skeena-Queen Charlotte Regional District,38,23,0,12,3,0,0
590647029,5947029,59,6,47,29,"Skeena-Queen Charlotte, Subd. B",38,23,0,12,3,0,0
590649000,5949000,59,6,49,0,Kitimat-Stikine Regional District,184,121,7,41,6,8,1
590649016,5949016,59,6,49,16,"Kitimat-Stikine, Subd. C",100,71,4,17,4,3,1
590649026,5949026,59,6,49,26,"Kitimat-Stikine, Subd. B",84,50,3,24,2,5,0
590700000,5900000,59,7,0,0,Nechako,970,522,34,323,71,17,3
590751000,5951000,59,7,51,0,Bulkley-Nechako Regional District,970,522,34,323,71,17,3
590751018,5951018,59,7,51,18,"Bulkley-Nechako, Subd. A",471,248,15,169,30,6,3
590751030,5951030,59,7,51,30,"Bulkley-Nechako, Subd. C",169,95,4,57,12,1,0
590751049,5951049,59,7,51,49,"Bulkley-Nechako, Subd. B",330,179,15,97,29,10,0
590800000,5900000,59,8,0,0,Peace River,1823,1024,49,562,136,35,17
590855000,5955000,59,8,55,0,Peace River Regional District,1823,1024,49,562,136,35,17
590855019,5955019,59,8,55,19,"Peace River, Subd. C",963,536,30,315,58,15,9
590855036,5955036,59,8,55,36,"Peace River, Subd. B",860,488,19,247,78,20,8
