AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,SALES95,SALEDST_1,SALEDST_2,SALEDST_3,SALEDST_4,SALEDST_5,SALEDST_6,SALEDST_7,SALEDST_8,SALEDST_9
350409046,3509046,35,4,9,46,Pakenham,116,"5,313,669",21,10,28,17,11,9,18,2,0
350410000,3510000,35,4,10,0,Frontenac County,823,"35,259,412",167,107,175,152,66,59,73,18,6
350410001,3510001,35,4,10,1,Wolfe Island,88,"4,979,292",12,4,12,25,9,8,14,4,0
350410006,3510006,35,4,10,6,Pittsburgh,138,"10,401,042",30,14,18,26,11,15,18,5,1
350410009,3510009,35,4,10,9,Kingston,99,"4,754,601",23,7,26,14,14,3,7,3,2
350410014,3510014,35,4,10,14,Storrington,104,"6,131,186",17,13,22,16,5,14,11,3,3
350410018,3510018,35,4,10,18,Loughborough,86,"2,347,755",22,17,15,13,7,4,7,1,0
350410022,3510022,35,4,10,22,Portland,127,"3,961,382",33,18,28,20,7,8,11,2,0
350410026,3510026,35,4,10,26,Hinchinbrooke,58,"698,921",5,11,25,12,2,2,1,0,0
350410029,3510029,35,4,10,29,Bedford,42,"960,499",7,6,14,6,4,1,4,0,0
350410032,3510032,35,4,10,32,Oso,24,"414,346",5,5,2,7,2,3,0,0,0
350410036,3510036,35,4,10,36,Olden,31,"421,478",6,3,9,9,3,1,0,0,0
350410046,3510046,35,4,10,46,Clarendon and Miller,26,"188,910",7,9,4,4,2,0,0,0,0
350411000,3511000,35,4,11,0,Lennox and Addington County,753,"43,474,761",154,90,152,124,66,55,71,34,7
350411001,3511001,35,4,11,1,Amherst Island,25,"1,509,670",2,2,4,6,3,1,6,1,0
350411004,3511004,35,4,11,4,Ernestown,158,"5,661,524",40,27,30,29,10,5,10,7,0
350411011,3511011,35,4,11,11,South Fredericksburgh,63,"5,763,290",12,4,8,5,7,8,10,8,1
350411014,3511014,35,4,11,14,Adolphustown,20,"5,313,659",2,0,4,1,2,4,4,1,2
350411016,3511016,35,4,11,16,North Fredericksburgh,56,"3,977,111",10,4,10,7,6,6,8,4,1
350411019,3511019,35,4,11,19,Richmond,121,"4,967,742",18,13,29,21,9,17,10,4,0
350411024,3511024,35,4,11,24,Camden East,213,"13,077,152",49,23,45,36,22,12,17,7,2
350411031,3511031,35,4,11,31,Sheffield,67,"2,415,625",10,12,15,14,7,1,6,2,0
350411034,3511034,35,4,11,34,"Kaladar, Anglesea and Effingham",30,"788,988",11,5,7,5,0,1,0,0,1
350447000,3547000,35,4,47,0,Renfrew County,"1,532","60,262,541",259,198,279,359,161,103,124,41,8
350447001,3547001,35,4,47,1,McNab,172,"4,595,074",31,24,38,35,24,9,7,4,0
350447006,3547006,35,4,47,6,Bagot and Blythfield,28,"297,794",8,7,5,6,1,0,1,0,0
350447016,3547016,35,4,47,16,Sebastopol,37,"849,593",7,7,4,12,4,2,0,1,0
350447019,3547019,35,4,47,19,Brudenell and Lyndoch,41,"911,033",6,7,10,9,5,2,2,0,0
350447022,3547022,35,4,47,22,Raglan,38,"587,344",9,9,9,9,1,0,0,1,0
350447026,3547026,35,4,47,26,"Sherwood, Jones and Burns",43,"310,926",15,6,12,8,2,0,0,0,0
350447031,3547031,35,4,47,31,Hagarty and Richards,60,"835,935",13,10,19,14,2,1,0,1,0
350447036,3547036,35,4,47,36,South Algona,45,"1,920,394",9,7,6,9,5,4,3,2,0
350447038,3547038,35,4,47,38,Grattan,90,"2,376,188",14,16,15,23,6,9,7,0,0
350447042,3547042,35,4,47,42,Admaston,120,"6,181,802",18,14,19,23,16,10,14,6,0
350447046,3547046,35,4,47,46,Horton,88,"1,600,634",24,5,18,20,15,4,2,0,0
350447049,3547049,35,4,47,49,Ross,135,"7,066,120",15,15,26,37,13,9,11,7,2
350447054,3547054,35,4,47,54,Bromley,113,"10,943,453",9,13,12,18,11,14,24,9,3
350447058,3547058,35,4,47,58,Westmeath,208,"11,213,293",25,12,24,57,26,24,36,3,1
350447062,3547062,35,4,47,62,Pembroke,26,"2,087,567",6,4,1,3,4,3,3,1,1
350447066,3547066,35,4,47,66,Stafford,69,"4,053,552",6,8,11,18,6,6,10,4,0
350447069,3547069,35,4,47,69,Wilberforce,95,"1,327,164",15,15,27,26,8,3,1,0,0
350447074,3547074,35,4,47,74,Alice and Fraser,98,"2,325,686",22,17,15,26,11,2,3,2,0
350447092,3547092,35,4,47,92,"Rolph, Buchanan, Wylie and McKay",26,"778,989",7,2,8,6,1,1,0,0,1
350500000,3500000,35,5,0,0,Northern Ontario Region - RÇgion du Nord de l'Ontario,"2,915","151,786,040",536,342,521,621,268,216,265,107,39
350548000,3548000,35,5,48,0,Nipissing District,299,"13,937,713",45,40,62,56,15,22,54,4,1
350548013,3548013,35,5,48,13,Papineau-Cameron,22,"314,552",5,4,9,3,0,0,1,0,0
350548022,3548022,35,5,48,22,Calvin,28,"469,096",9,3,7,5,1,3,0,0,0
350548027,3548027,35,5,48,27,Bonfield,45,"715,511",10,8,10,10,3,2,2,0,0
350548031,3548031,35,5,48,31,Chisholm,52,"2,407,342",8,6,11,11,4,3,7,2,0
350548051,3548051,35,5,48,51,Springer,27,"1,805,092",3,2,6,5,1,2,7,1,0
350548058,3548058,35,5,48,58,Caldwell,49,"4,515,364",2,4,5,7,3,8,18,1,1
350548094,3548094,35,5,48,94,"Nipissing, Unorganized, North Part",76,"3,710,756",8,13,14,15,3,4,19,0,0
350551000,3551000,35,5,51,0,Manitoulin District,316,"10,631,723",42,38,58,81,40,31,20,5,1
350551001,3551001,35,5,51,1,Tehkummah,27,"1,430,691",5,3,7,4,2,3,1,1,1
350551004,3551004,35,5,51,4,Carnarvon,36,"1,411,128",4,4,9,9,4,2,2,2,0
350551011,3551011,35,5,51,11,Assiginack,47,"1,299,849",4,5,7,20,5,2,4,0,0
350551016,3551016,35,5,51,16,Howland,54,"1,035,972",11,9,10,11,7,5,1,0,0
350551021,3551021,35,5,51,21,Billings,29,"558,480",7,6,7,6,2,0,0,1,0
350551024,3551024,35,5,51,24,Gordon,41,"1,331,867",6,5,5,9,9,3,4,0,0
350551028,3551028,35,5,51,28,Burpee,31,"1,746,832",2,4,5,6,3,6,4,1,0
350551092,3551092,35,5,51,92,"Manitoulin, Unorganized, Centre Part",51,"1,816,904",3,2,8,16,8,10,4,0,0
350552000,3552000,35,5,52,0,Sudbury District,193,"7,959,858",42,26,43,37,10,15,12,4,4
350552001,3552001,35,5,52,1,"Cosby, Mason and Martland",29,"1,749,190",6,2,6,7,1,2,3,1,1
350552004,3552004,35,5,52,4,"Casimir, Jennings and Appleby",41,"1,036,752",8,4,10,7,3,7,2,0,0
350552008,3552008,35,5,52,8,Ratter and Dunnet,32,"1,748,938",3,9,5,7,1,2,3,1,1
350552020,3552020,35,5,52,20,The Spanish River,58,"2,148,945",16,6,17,11,1,2,2,2,1
350552093,3552093,35,5,52,93,"Sudbury, Unorganized, North Part",33,"1,276,033",9,5,5,5,4,2,2,0,1
350553000,3553000,35,5,53,0,Sudbury Regional Municipality,172,"7,123,006",49,34,25,30,13,7,7,5,2
350553012,3553012,35,5,53,12,Walden,47,"978,375",20,12,5,7,1,0,1,1,0
350553024,3553024,35,5,53,24,Rayside-Balfour,75,"3,645,645",15,11,10,14,10,6,5,3,1
350553028,3553028,35,5,53,28,Valley East,50,"2,498,986",14,11,10,9,2,1,1,1,1
350554000,3554000,35,5,54,0,Timiskaming District,589,"36,399,900",87,49,95,129,68,57,62,33,9
350554012,3554012,35,5,54,12,Haileybury,29,"393,413",11,4,5,6,1,1,1,0,0
350554014,3554014,35,5,54,14,Harris,26,"689,528",4,2,8,5,3,2,2,0,0
350554016,3554016,35,5,54,16,Dymond,38,"3,870,303",5,3,1,9,5,5,4,5,1
350554021,3554021,35,5,54,21,Hudson,37,"1,574,474",10,1,6,8,3,4,5,0,0
350554024,3554024,35,5,54,24,Kerns,59,"3,840,079",8,2,9,8,12,10,6,3,1
350554026,3554026,35,5,54,26,Harley,39,"897,254",3,3,14,13,3,1,2,0,0
350554029,3554029,35,5,54,29,Casey,33,"3,777,248",2,3,0,6,5,6,5,6,0
350554032,3554032,35,5,54,32,Brethour,21,"859,770",1,2,1,9,4,2,1,1,0
350554034,3554034,35,5,54,34,Hilliard,32,"2,771,779",4,2,5,6,3,2,6,4,0
350554036,3554036,35,5,54,36,Armstrong,46,"8,159,017",0,1,2,6,3,9,13,9,3
350554046,3554046,35,5,54,46,Dack,32,"889,343",5,3,6,10,3,3,2,0,0
350554049,3554049,35,5,54,49,Evanturel,32,"2,824,055",4,3,5,5,2,2,7,3,1
350554054,3554054,35,5,54,54,Chamberlain,24,"1,028,622",5,3,3,4,5,1,2,1,0
350554094,3554094,35,5,54,94,"Timiskaming, Unorganized, West Part",141,"4,825,015",25,17,30,34,16,9,6,1,3
350556000,3556000,35,5,56,0,Cochrane District,228,"11,452,481",53,35,34,54,14,13,14,7,4
350556014,3556014,35,5,56,14,Black River-Matheson,66,"1,248,589",19,5,13,21,1,5,1,1,0
350556027,3556027,35,5,56,27,Timmins,36,"3,061,477",7,8,4,6,2,2,3,3,1
350556031,3556031,35,5,56,31,Iroquois Falls,24,"302,140",7,3,3,8,2,1,0,0,0
350556092,3556092,35,5,56,92,"Cochrane, Unorganized, North Part",102,"6,840,275",20,19,14,19,9,5,10,3,3
350557000,3557000,35,5,57,0,Algoma District,365,"18,197,839",64,58,70,83,28,22,25,9,6
350557008,3557008,35,5,57,8,St. Joseph,56,"3,333,631",9,13,11,14,1,3,1,1,3
350557011,3557011,35,5,57,11,Laird,37,"2,422,871",10,3,5,5,3,2,6,3,0
350557016,3557016,35,5,57,16,Johnson,38,"2,039,636",4,9,4,10,2,3,3,3,0
350557019,3557019,35,5,57,19,Plummer Additional,39,"1,240,175",6,3,7,12,5,2,4,0,0
350557024,3557024,35,5,57,24,Thessalon,31,"881,975",3,6,8,6,3,3,1,1,0
350557029,3557029,35,5,57,29,Day and Bright Additional,35,"2,264,686",5,5,7,7,4,3,3,0,1
350557051,3557051,35,5,57,51,"Macdonald, Meredith and Aberdeen Additional",28,"926,015",6,3,7,5,2,2,3,0,0
350557061,3557061,35,5,57,61,Sault Ste. Marie,28,"1,858,835",6,5,5,5,3,1,1,1,1
350557095,3557095,35,5,57,95,"Algoma, Unorganized, North Part",73,"3,230,015",15,11,16,19,5,3,3,0,1
350558000,3558000,35,5,58,0,Thunder Bay District,307,"28,248,671",80,27,43,41,27,15,35,30,9
350558001,3558001,35,5,58,1,Neebing,23,"2,588,430",4,3,4,0,4,1,2,4,1
350558004,3558004,35,5,58,4,Thunder Bay,32,"4,838,096",10,2,3,3,2,1,6,2,3
350558008,3558008,35,5,58,8,Paipoonge,83,"10,809,701",7,7,10,13,6,4,17,17,2
350558016,3558016,35,5,58,16,O'Connor,30,"592,123",6,2,10,6,3,1,2,0,0
350558024,3558024,35,5,58,24,Oliver,41,"5,173,283",16,2,4,5,4,0,3,5,2
350558090,3558090,35,5,58,90,"Thunder Bay, Unorganized",98,"4,247,038",37,11,12,14,8,8,5,2,1
350559000,3559000,35,5,59,0,Rainy River District,336,"12,971,438",48,22,68,90,45,28,27,6,2
350559011,3559011,35,5,59,11,Alberton,26,"735,693",8,0,4,9,1,2,1,1,0
350559016,3559016,35,5,59,16,La Vallee,41,"1,960,336",5,2,10,7,6,6,4,1,0
350559019,3559019,35,5,59,19,Emo,43,"1,144,939",6,2,11,14,4,4,1,1,0
350559024,3559024,35,5,59,24,Chapple,72,"3,288,603",11,6,11,15,12,9,7,0,1
350559031,3559031,35,5,59,31,Morley,45,"2,073,722",4,4,8,12,8,1,7,1,0
350559039,3559039,35,5,59,39,Blue,33,"1,194,611",5,4,7,6,5,3,2,1,0
350559041,3559041,35,5,59,41,Atwood,21,"1,247,604",2,2,4,5,3,2,1,1,1
350559090,3559090,35,5,59,90,"Rainy River, Unorganized",55,"1,325,930",7,2,13,22,6,1,4,0,0
350560000,3560000,35,5,60,0,Kenora District,110,"4,863,411",26,13,23,20,8,6,9,4,1
350560090,3560090,35,5,60,90,"Kenora, Unorganized",110,"4,863,411",26,13,23,20,8,6,9,4,1
460000000,4600000,46,0,0,0,Manitoba,"24,383","2,970,070,733","1,927","1,307","2,012","3,552","3,407","4,152","5,313","1,883",830
460100000,4600000,46,1,0,0,Agricultural Region  1 - RÇgion agricole  1,"1,731","231,580,534",48,36,80,233,237,338,523,178,58
460105000,4605000,46,1,5,0,Division No.  5,"1,731","231,580,534",48,36,80,233,237,338,523,178,58
460105024,4605024,46,1,5,24,Turtle Mountain,240,"30,475,809",7,7,14,37,32,41,73,24,5
460105031,4605031,46,1,5,31,Morton,213,"28,964,946",12,4,16,25,20,41,61,27,7
460105037,4605037,46,1,5,37,Winchester,169,"24,800,903",7,3,8,24,17,32,50,19,9
460105043,4605043,46,1,5,43,Brenda,177,"24,675,280",4,2,3,20,28,27,64,25,4
460105050,4605050,46,1,5,50,Arthur,158,"16,175,368",1,4,5,25,29,31,49,13,1
460105055,4605055,46,1,5,55,Edward,145,"17,004,348",4,4,6,12,22,36,48,7,6
460105058,4605058,46,1,5,58,Albert,140,"16,380,886",4,3,6,23,16,28,43,12,5
460105061,4605061,46,1,5,61,Cameron,137,"24,724,559",2,2,6,28,16,30,23,18,12
460105067,4605067,46,1,5,67,Whitewater,116,"21,423,419",1,2,2,6,16,19,49,15,6
460105070,4605070,46,1,5,70,Riverside,110,"17,189,620",2,3,5,10,14,24,39,10,3
460105076,4605076,46,1,5,76,Strathcona,126,"9,765,396",4,2,9,23,27,29,24,8,0
460200000,4600000,46,2,0,0,Agricultural Region  2 - RÇgion agricole  2,"2,461","352,314,178",141,93,210,317,317,475,629,197,82
460206000,4606000,46,2,6,0,Division No.  6,971,"121,617,610",42,30,74,135,150,204,245,75,16
460206015,4606015,46,2,6,15,Sifton,186,"12,914,519",12,10,21,30,32,38,32,9,2
460206023,4606023,46,2,6,23,Pipestone,252,"27,862,136",6,9,10,34,44,57,67,21,4
460206028,4606028,46,2,6,28,Wallace,313,"57,382,219",15,6,29,42,49,63,74,27,8
460206037,4606037,46,2,6,37,Woodworth,220,"23,458,736",9,5,14,29,25,46,72,18,2
460207000,4607000,46,2,7,0,Division No.  7,"1,490","230,696,568",99,63,136,182,167,271,384,122,66
460207038,4607038,46,2,7,38,South Cypress,137,"33,059,387",6,2,9,16,14,29,40,14,7
460207045,4607045,46,2,7,45,Oakland,193,"20,541,365",22,9,18,14,25,37,51,15,2
460207051,4607051,46,2,7,51,Glenwood,151,"19,817,761",6,2,7,15,21,35,46,14,5
460207057,4607057,46,2,7,57,Whitehead,157,"16,607,418",9,4,16,17,19,33,47,9,3
460207065,4607065,46,2,7,65,North Cypress,278,"56,344,257",10,9,20,36,26,54,68,28,27
460207071,4607071,46,2,7,71,Elton,430,"66,631,739",43,33,49,71,40,50,99,28,17
460207075,4607075,46,2,7,75,Daly,144,"17,694,641",3,4,17,13,22,33,33,14,5
460300000,4600000,46,3,0,0,Agricultural Region  3 - RÇgion agricole  3,"2,244","236,329,616",114,62,154,335,344,478,560,149,48
460315000,4615000,46,3,15,0,Division No. 15,"2,244","236,329,616",114,62,154,335,344,478,560,149,48
460315018,4615018,46,3,15,18,Langford,135,"16,136,404",5,2,15,25,14,14,41,16,3
460315023,4615023,46,3,15,23,Odanah,107,"9,783,021",7,5,9,14,18,23,19,12,0
460315027,4615027,46,3,15,27,Saskatchewan,172,"16,581,358",12,2,14,23,23,43,43,8,4
460315033,4615033,46,3,15,33,Blanshard,131,"17,327,361",0,0,5,13,13,32,57,8,3
460315036,4615036,46,3,15,36,Hamiota,156,"19,435,135",1,0,6,16,22,34,63,11,3
460315041,4615041,46,3,15,41,Miniota,185,"22,329,558",4,1,9,16,34,48,51,19,3
460315046,4615046,46,3,15,46,Archie,98,"13,376,432",1,1,4,12,18,22,25,10,5
460315048,4615048,46,3,15,48,Ellice,93,"9,700,664",8,1,4,10,21,17,23,6,3
460315055,4615055,46,3,15,55,Birtle,197,"24,583,633",6,4,13,25,20,44,63,18,4
460315060,4615060,46,3,15,60,Shoal Lake,115,"13,063,751",5,3,11,8,15,37,26,5,5
460315064,4615064,46,3,15,64,Strathclair,143,"13,297,832",6,5,7,26,16,41,32,7,3
460315069,4615069,46,3,15,69,Harrison,124,"9,605,500",7,4,9,27,27,20,23,5,2
460315073,4615073,46,3,15,73,Minto,122,"12,571,652",8,5,8,22,12,25,34,7,1
460315078,4615078,46,3,15,78,Rosedale,249,"28,188,428",16,11,22,48,48,44,38,14,8
460315091,4615091,46,3,15,91,Clanwilliam,103,"5,635,020",13,7,8,24,17,16,16,2,0
460315095,4615095,46,3,15,95,Park (South),114,"4,713,867",15,11,10,26,26,18,6,1,1
460400000,4600000,46,4,0,0,Agricultural Region  4 - RÇgion agricole  4,"1,083","90,990,015",56,62,92,178,184,234,208,52,17
460416000,4616000,46,4,16,0,Division No. 16,"1,083","90,990,015",56,62,92,178,184,234,208,52,17
460416002,4616002,46,4,16,2,Rossburn,183,"11,729,554",16,20,12,34,29,39,24,7,2
460416019,4616019,46,4,16,19,Silver Creek,123,"14,889,503",3,0,7,17,14,26,44,10,2
460416024,4616024,46,4,16,24,Russell,123,"14,890,086",5,7,8,9,23,22,36,9,4
460416040,4616040,46,4,16,40,Shellmouth,132,"10,550,956",7,8,8,23,20,38,19,7,2
460416042,4616042,46,4,16,42,Boulton,117,"7,004,272",5,3,12,23,23,28,21,2,0
460416045,4616045,46,4,16,45,Hillsburg,136,"8,531,128",5,10,19,24,29,30,13,5,1
460416049,4616049,46,4,16,49,Shell River,220,"19,569,029",5,9,20,37,40,45,49,11,4
460416063,4616063,46,4,16,63,Park (North),49,"3,825,487",10,5,6,11,6,6,2,1,2
460500000,4600000,46,5,0,0,Agricultural Region  5 - RÇgion agricole  5,"1,028","90,862,128",71,47,78,172,185,184,214,65,12
460520000,4620000,46,5,20,0,Division No. 20,"1,028","90,862,128",71,47,78,172,185,184,214,65,12
460520032,4620032,46,5,20,32,Mountain (South),137,"6,488,235",9,15,17,28,31,19,15,2,1
460520037,4620037,46,5,20,37,Minitonas,257,"31,639,959",10,6,22,35,45,39,70,24,6
460520041,4620041,46,5,20,41,Swan River,520,"45,823,274",41,22,27,93,80,107,108,37,5
460520055,4620055,46,5,20,55,Mountain (North),114,"6,910,660",11,4,12,16,29,19,21,2,0
460600000,4600000,46,6,0,0,Agricultural Region  6 - RÇgion agricole  6,"2,098","165,646,040",127,124,203,378,379,380,383,100,24
460617000,4617000,46,6,17,0,Division No. 17,"2,098","165,646,040",127,124,203,378,379,380,383,100,24
460617026,4617026,46,6,17,26,Alonsa,284,"16,990,939",22,9,37,46,68,57,39,5,1
460617034,4617034,46,6,17,34,McCreary,155,"11,151,021",12,7,16,29,36,29,16,8,2
460617040,4617040,46,6,17,40,Ste. Rose,132,"14,049,273",9,4,11,19,19,20,35,13,2
460617045,4617045,46,6,17,45,Ochre River,149,"10,573,167",10,10,14,25,29,28,26,6,1
460617048,4617048,46,6,17,48,Dauphin,412,"39,910,000",29,30,47,72,61,59,77,30,7
460617053,4617053,46,6,17,53,Gilbert Plains,268,"27,446,571",14,13,11,44,40,61,60,17,8
460617057,4617057,46,6,17,57,Grandview,249,"20,944,018",11,13,13,42,38,45,77,9,1
460617063,4617063,46,6,17,63,Ethelbert,153,"5,970,907",11,22,16,38,26,29,9,1,1
460617071,4617071,46,6,17,71,Mossey River,157,"9,995,713",4,9,23,34,35,19,26,7,0
460617076,4617076,46,6,17,76,Lawrence,139,"8,614,431",5,7,15,29,27,33,18,4,1
460700000,4600000,46,7,0,0,Agricultural Region  7 - RÇgion agricole  7,"2,793","489,029,338",160,95,186,361,378,477,695,272,169
460708000,4608000,46,7,8,0,Division No.  8,"1,444","207,935,982",72,49,111,183,215,269,371,108,66
460708031,4608031,46,7,8,31,South Norfolk,213,"31,403,272",9,9,16,25,25,43,51,25,10
460708042,4608042,46,7,8,42,Victoria,153,"22,188,403",5,3,9,15,22,24,59,8,8
460708045,4608045,46,7,8,45,North Norfolk,396,"53,355,927",31,19,40,56,65,64,82,17,22
460708054,4608054,46,7,8,54,Lansdowne,158,"22,193,614",5,4,12,16,30,30,39,15,7
460708059,4608059,46,7,8,59,Westbourne,328,"60,553,254",13,12,20,39,33,68,96,32,15
460708066,4608066,46,7,8,66,Lakeview,83,"8,491,842",5,1,4,14,21,10,19,7,2
460708072,4608072,46,7,8,72,Glenella,113,"9,749,670",4,1,10,18,19,30,25,4,2
460709000,4609000,46,7,9,0,Division No.  9,824,"161,866,565",60,31,49,131,100,123,183,84,63
460709017,4609017,46,7,9,17,Grey,289,"47,078,393",16,7,12,44,35,45,75,39,16
460709024,4609024,46,7,9,24,Portage la Prairie,535,"114,788,172",44,24,37,87,65,78,108,45,47
460710000,4610000,46,7,10,0,Division No. 10,525,"119,226,791",28,15,26,47,63,85,141,80,40
460710035,4610035,46,7,10,35,Macdonald,356,"66,579,541",22,8,12,30,45,65,101,55,18
460710043,4610043,46,7,10,43,Cartier,118,"41,917,346",3,3,7,10,14,16,30,18,17
460710052,4610052,46,7,10,52,St. Francois Xavier,51,"10,729,904",3,4,7,7,4,4,10,7,5
460800000,4600000,46,8,0,0,Agricultural Region  8 - RÇgion agricole  8,"3,447","532,546,917",186,111,154,370,394,648,"1,051",380,153
460803000,4603000,46,8,3,0,Division No.  3,"2,133","345,317,839",154,88,104,233,231,340,621,252,110
460803030,4603030,46,8,3,30,Montcalm,148,"30,763,352",6,2,4,8,15,22,53,23,15
460803036,4603036,46,8,3,36,Rhineland,494,"77,515,234",42,13,21,44,51,89,152,60,22
460803047,4603047,46,8,3,47,Stanley,504,"70,478,685",60,33,26,73,60,89,105,34,24
460803058,4603058,46,8,3,58,Thompson,160,"27,894,530",8,6,7,20,17,32,51,12,7
460803062,4603062,46,8,3,62,Roland,148,"25,474,134",5,3,9,9,10,19,63,23,7
460803065,4603065,46,8,3,65,Morris,329,"64,666,627",10,14,6,26,26,47,123,55,22
460803072,4603072,46,8,3,72,Dufferin,350,"48,525,277",23,17,31,53,52,42,74,45,13
460804000,4604000,46,8,4,0,Division No.  4,"1,314","187,229,078",32,23,50,137,163,308,430,128,43
460804033,4604033,46,8,4,33,Pembina,319,"47,115,345",13,5,16,40,32,75,94,33,11
460804039,4604039,46,8,4,39,Louise,260,"36,979,219",5,8,9,20,35,53,95,25,10
460804051,4604051,46,8,4,51,Roblin,196,"25,135,594",4,3,5,24,33,59,53,11,4
460804057,4604057,46,8,4,57,Argyle,214,"26,006,312",3,3,9,24,27,63,64,16,5
460804063,4604063,46,8,4,63,Lorne,325,"51,992,608",7,4,11,29,36,58,124,43,13
460900000,4600000,46,9,0,0,Agricultural Region  9 - RÇgion agricole  9,"3,007","429,259,979",430,271,297,416,299,324,504,290,176
460902000,4602000,46,9,2,0,Division No.  2,"1,942","339,574,601",226,150,150,246,182,215,377,250,146
460902025,4602025,46,9,2,25,Franklin,249,"24,926,769",20,16,19,48,35,38,48,19,6
460902032,4602032,46,9,2,32,De Salaberry,218,"52,871,045",23,10,16,28,19,24,51,29,18
460902041,4602041,46,9,2,41,Hanover,640,"135,006,802",68,41,55,67,56,63,130,91,69
460902053,4602053,46,9,2,53,La Broquerie,171,"27,156,819",24,14,16,26,17,21,22,20,11
460902057,4602057,46,9,2,57,Ste. Anne,224,"35,625,356",32,21,14,23,13,17,53,34,17
460902069,4602069,46,9,2,69,Tache,266,"32,939,103",38,30,13,30,28,32,52,33,10
460902075,4602075,46,9,2,75,Ritchot,174,"31,048,707",21,18,17,24,14,20,21,24,15
460911000,4611000,46,9,11,0,Division No. 11,183,"21,705,062",39,24,21,13,17,19,30,10,10
460911040,4611040,46,9,11,40,Winnipeg,131,"16,107,343",34,18,17,8,14,9,16,8,7
460911042,4611042,46,9,11,42,Headingley,52,"5,597,719",5,6,4,5,3,10,14,2,3
460912000,4612000,46,9,12,0,Division No. 12,882,"67,980,316",165,97,126,157,100,90,97,30,20
460912047,4612047,46,9,12,47,Springfield,520,"48,219,796",108,71,73,92,56,43,38,23,16
460912052,4612052,46,9,12,52,Brokenhead,362,"19,760,520",57,26,53,65,44,47,59,7,4
461000000,4600000,46,10,0,0,Agricultural Region 10 - RÇgion agricole 10,794,"48,930,494",131,89,113,156,108,71,77,39,10
461001000,4601000,46,10,1,0,Division No.  1,794,"48,930,494",131,89,113,156,108,71,77,39,10
461001035,4601035,46,10,1,35,Stuartburn,225,"8,632,203",38,24,35,50,31,25,17,4,1
461001039,4601039,46,10,1,39,Piney,126,"3,985,400",34,11,20,30,13,7,9,1,1
461001043,4601043,46,10,1,43,Reynolds,79,"6,059,997",16,16,9,9,9,7,5,7,1
461001046,4601046,46,10,1,46,Whitemouth,155,"18,161,139",17,13,16,17,24,10,33,20,5
461001057,4601057,46,10,1,57,Lac du Bonnet,126,"9,537,662",17,13,16,29,19,15,10,5,2
461001071,4601071,46,10,1,71,Alexander,83,"2,554,093",9,12,17,21,12,7,3,2,0
461100000,4600000,46,11,0,0,Agricultural Region 11 - RÇgion agricole 11,"1,590","161,149,856",233,141,191,248,208,227,202,96,44
461113000,4613000,46,11,13,0,Division No. 13,641,"45,865,837",131,62,83,100,72,86,62,34,11
461113032,4613032,46,11,13,32,East St. Paul,30,"2,428,340",8,4,5,6,1,1,1,2,2
461113037,4613037,46,11,13,37,West St. Paul,32,"2,649,379",6,4,3,5,8,2,1,2,1
461113043,4613043,46,11,13,43,St. Andrews,311,"25,104,436",57,28,32,43,40,49,38,18,6
461113056,4613056,46,11,13,56,St. Clements,268,"15,683,682",60,26,43,46,23,34,22,12,2
461114000,4614000,46,11,14,0,Division No. 14,949,"115,284,019",102,79,108,148,136,141,140,62,33
461114015,4614015,46,11,14,15,Rosser,133,"18,972,764",10,10,13,19,13,19,28,15,6
461114031,4614031,46,11,14,31,Woodlands,311,"34,439,171",30,25,28,52,43,46,54,24,9
461114036,4614036,46,11,14,36,Rockwood,505,"61,872,084",62,44,67,77,80,76,58,23,18
461200000,4600000,46,12,0,0,Agricultural Region 12 - RÇgion agricole 12,"2,107","141,431,638",230,176,254,388,374,316,267,65,37
461218000,4618000,46,12,18,0,Division No. 18,"1,795","126,747,852",190,149,208,328,316,273,237,59,35
461218031,4618031,46,12,18,31,Gimli,82,"2,991,671",20,9,11,17,10,6,7,1,1
461218037,4618037,46,12,18,37,Armstrong,297,"19,426,165",33,41,44,64,46,39,19,2,9
461218040,4618040,46,12,18,40,St. Laurent,66,"2,841,489",8,4,11,20,9,5,7,1,1
