AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14
350407017,3507017,35,4,7,17,Front of Yonge,53,4,8,10,3,5,12,8,2,1,0,0,0,0,0
350407020,3507020,35,4,7,20,Front of Escott,54,1,5,17,10,4,11,3,3,0,0,0,0,0,0
350407022,3507022,35,4,7,22,Front of Leeds and Lansdowne,125,2,14,20,14,12,36,19,4,2,1,0,1,0,0
350407027,3507027,35,4,7,27,Rear of Leeds and Lansdowne,83,4,9,14,8,9,25,8,5,1,0,0,0,0,0
350407029,3507029,35,4,7,29,South Crosby,62,2,3,13,5,8,15,9,4,2,1,0,0,0,0
350407031,3507031,35,4,7,31,North Crosby,53,2,3,7,3,2,16,4,9,5,2,0,0,0,0
350407039,3507039,35,4,7,39,Bastard and South Burgess,121,3,9,15,14,17,36,11,13,3,0,0,0,0,0
350407041,3507041,35,4,7,41,Rear of Yonge and Escott,57,6,5,7,8,6,11,7,4,2,1,0,0,0,0
350407046,3507046,35,4,7,46,Kitley,95,8,11,17,9,15,15,11,6,2,1,0,0,0,0
350407049,3507049,35,4,7,49,South Elmsley,42,7,3,8,7,2,10,1,2,2,0,0,0,0,0
350407051,3507051,35,4,7,51,Wolford,62,0,12,13,8,6,9,6,4,1,2,1,0,0,0
350407056,3507056,35,4,7,56,Oxford-on-Rideau,156,17,50,34,16,13,12,8,2,3,1,0,0,0,0
350407061,3507061,35,4,7,61,South Gower,71,8,28,15,6,5,4,3,2,0,0,0,0,0,0
350409000,3509000,35,4,9,0,Lanark County,"1,065",38,138,276,98,136,193,92,53,25,13,3,0,0,0
350409001,3509001,35,4,9,1,Montague,101,6,17,28,8,12,13,6,5,3,3,0,0,0,0
350409008,3509008,35,4,9,8,North Elmsley,55,0,7,11,4,4,17,5,6,0,0,1,0,0,0
350409011,3509011,35,4,9,11,North Burgess,34,3,4,2,4,4,8,4,3,1,1,0,0,0,0
350409014,3509014,35,4,9,14,South Sherbrooke,17,1,1,3,1,2,5,1,3,0,0,0,0,0,0
350409016,3509016,35,4,9,16,Bathurst,125,4,16,29,12,14,29,10,8,2,1,0,0,0,0
350409019,3509019,35,4,9,19,Drummond,144,6,17,40,13,20,25,9,5,6,3,0,0,0,0
350409024,3509024,35,4,9,24,Beckwith,101,7,21,20,11,11,12,10,5,3,1,0,0,0,0
350409029,3509029,35,4,9,29,Ramsay,185,6,30,59,19,23,24,15,3,5,1,0,0,0,0
350409034,3509034,35,4,9,34,Lanark,95,3,7,25,7,16,17,12,6,2,0,0,0,0,0
350409040,3509040,35,4,9,40,"Lavant, Dalhousie, and North Sherbrooke",92,2,5,24,8,16,15,9,6,3,2,2,0,0,0
350409046,3509046,35,4,9,46,Pakenham,116,0,13,35,11,14,28,11,3,0,1,0,0,0,0
350410000,3510000,35,4,10,0,Frontenac County,823,40,127,144,89,101,132,105,41,29,12,2,1,0,0
350410001,3510001,35,4,10,1,Wolfe Island,88,6,11,14,10,9,13,14,5,3,2,1,0,0,0
350410006,3510006,35,4,10,6,Pittsburgh,138,5,23,38,17,14,18,15,4,3,0,1,0,0,0
350410009,3510009,35,4,10,9,Kingston,99,9,18,21,12,11,12,14,1,1,0,0,0,0,0
350410014,3510014,35,4,10,14,Storrington,104,4,16,21,19,11,13,12,2,4,2,0,0,0,0
350410018,3510018,35,4,10,18,Loughborough,86,6,20,14,7,10,14,8,6,1,0,0,0,0,0
350410022,3510022,35,4,10,22,Portland,127,2,20,27,13,20,17,14,8,5,1,0,0,0,0
350410026,3510026,35,4,10,26,Hinchinbrooke,58,2,8,4,2,13,12,7,3,6,1,0,0,0,0
350410029,3510029,35,4,10,29,Bedford,42,0,3,2,3,7,11,6,6,2,1,0,1,0,0
350410032,3510032,35,4,10,32,Oso,24,1,1,0,0,5,6,5,0,3,3,0,0,0,0
350410036,3510036,35,4,10,36,Olden,31,2,2,2,4,1,7,6,5,0,2,0,0,0,0
350410046,3510046,35,4,10,46,Clarendon and Miller,26,3,5,1,2,0,9,4,1,1,0,0,0,0,0
350411000,3511000,35,4,11,0,Lennox and Addington County,753,28,140,147,78,66,127,77,37,32,16,3,1,0,1
350411001,3511001,35,4,11,1,Amherst Island,25,1,2,3,4,3,4,4,1,2,1,0,0,0,0
350411004,3511004,35,4,11,4,Ernestown,158,4,46,37,20,13,20,7,6,3,1,0,0,0,1
350411011,3511011,35,4,11,11,South Fredericksburgh,63,4,10,8,8,4,13,9,2,3,2,0,0,0,0
350411014,3511014,35,4,11,14,Adolphustown,20,1,2,3,2,3,5,2,0,1,0,0,1,0,0
350411016,3511016,35,4,11,16,North Fredericksburgh,56,2,12,9,5,2,17,5,1,2,0,1,0,0,0
350411019,3511019,35,4,11,19,Richmond,121,7,16,23,16,15,18,12,7,3,3,1,0,0,0
350411024,3511024,35,4,11,24,Camden East,213,8,41,43,17,16,32,26,14,10,6,0,0,0,0
350411031,3511031,35,4,11,31,Sheffield,67,0,6,14,6,8,12,9,3,6,2,1,0,0,0
350411034,3511034,35,4,11,34,"Kaladar, Anglesea and Effingham",30,1,5,7,0,2,6,3,3,2,1,0,0,0,0
350447000,3547000,35,4,47,0,Renfrew County,"1,532",49,104,349,153,239,321,157,86,55,18,1,0,0,0
350447001,3547001,35,4,47,1,McNab,172,9,15,60,13,27,28,12,4,2,2,0,0,0,0
350447006,3547006,35,4,47,6,Bagot and Blythfield,28,1,2,6,5,3,4,4,2,1,0,0,0,0,0
350447016,3547016,35,4,47,16,Sebastopol,37,1,4,5,3,1,13,4,4,1,0,1,0,0,0
350447019,3547019,35,4,47,19,Brudenell and Lyndoch,41,2,2,2,4,7,7,4,4,7,2,0,0,0,0
350447022,3547022,35,4,47,22,Raglan,38,0,2,2,4,9,10,7,3,1,0,0,0,0,0
350447026,3547026,35,4,47,26,"Sherwood, Jones and Burns",43,1,5,2,3,10,16,4,1,1,0,0,0,0,0
350447031,3547031,35,4,47,31,Hagarty and Richards,60,4,1,7,5,16,14,6,3,4,0,0,0,0,0
350447036,3547036,35,4,47,36,South Algona,45,2,2,6,2,4,11,7,4,2,5,0,0,0,0
350447038,3547038,35,4,47,38,Grattan,90,3,7,11,9,9,24,10,8,7,2,0,0,0,0
350447042,3547042,35,4,47,42,Admaston,120,3,4,20,13,19,30,12,13,5,1,0,0,0,0
350447046,3547046,35,4,47,46,Horton,88,2,2,25,12,12,18,10,6,1,0,0,0,0,0
350447049,3547049,35,4,47,49,Ross,135,2,8,38,10,26,28,9,5,7,2,0,0,0,0
350447054,3547054,35,4,47,54,Bromley,113,2,8,23,8,17,18,13,10,11,3,0,0,0,0
350447058,3547058,35,4,47,58,Westmeath,208,2,10,65,30,33,37,19,7,4,1,0,0,0,0
350447062,3547062,35,4,47,62,Pembroke,26,3,3,8,3,5,3,1,0,0,0,0,0,0,0
350447066,3547066,35,4,47,66,Stafford,69,1,3,17,9,12,12,11,4,0,0,0,0,0,0
350447069,3547069,35,4,47,69,Wilberforce,95,5,7,24,9,12,25,9,3,1,0,0,0,0,0
350447074,3547074,35,4,47,74,Alice and Fraser,98,2,14,22,9,16,19,11,5,0,0,0,0,0,0
350447092,3547092,35,4,47,92,"Rolph, Buchanan, Wylie and McKay",26,4,5,6,2,1,4,4,0,0,0,0,0,0,0
350500000,3500000,35,5,0,0,Northern Ontario Region - RÇgion du Nord de l'Ontario,"2,915",122,258,381,436,245,574,359,253,187,65,17,12,2,4
350548000,3548000,35,5,48,0,Nipissing District,299,12,15,53,30,42,69,43,23,10,1,1,0,0,0
350548013,3548013,35,5,48,13,Papineau-Cameron,22,2,1,4,2,4,2,3,3,1,0,0,0,0,0
350548022,3548022,35,5,48,22,Calvin,28,1,0,6,2,3,7,7,2,0,0,0,0,0,0
350548027,3548027,35,5,48,27,Bonfield,45,2,4,9,4,10,11,1,2,1,0,1,0,0,0
350548031,3548031,35,5,48,31,Chisholm,52,0,3,15,3,9,12,6,3,1,0,0,0,0,0
350548051,3548051,35,5,48,51,Springer,27,2,4,3,4,5,5,2,1,1,0,0,0,0,0
350548058,3548058,35,5,48,58,Caldwell,49,0,1,6,4,6,14,9,5,4,0,0,0,0,0
350548094,3548094,35,5,48,94,"Nipissing, Unorganized, North Part",76,5,2,10,11,5,18,15,7,2,1,0,0,0,0
350551000,3551000,35,5,51,0,Manitoulin District,316,5,9,37,20,36,58,35,47,35,21,4,7,0,2
350551001,3551001,35,5,51,1,Tehkummah,27,1,1,2,3,3,5,4,5,2,1,0,0,0,0
350551004,3551004,35,5,51,4,Carnarvon,36,2,2,5,5,3,7,0,5,4,2,0,1,0,0
350551011,3551011,35,5,51,11,Assiginack,47,0,3,3,4,3,10,3,5,10,2,1,2,0,1
350551016,3551016,35,5,51,16,Howland,54,0,1,10,1,7,9,9,7,3,5,1,1,0,0
350551021,3551021,35,5,51,21,Billings,29,1,0,4,1,8,3,4,5,1,2,0,0,0,0
350551024,3551024,35,5,51,24,Gordon,41,0,0,6,4,7,5,2,5,6,3,2,1,0,0
350551028,3551028,35,5,51,28,Burpee,31,1,2,3,2,2,3,4,4,3,4,0,2,0,1
350551092,3551092,35,5,51,92,"Manitoulin, Unorganized, Centre Part",51,0,0,4,0,3,16,9,11,6,2,0,0,0,0
350552000,3552000,35,5,52,0,Sudbury District,193,5,16,12,43,15,51,25,15,8,0,3,0,0,0
350552001,3552001,35,5,52,1,"Cosby, Mason and Martland",29,0,2,3,4,2,10,5,1,1,0,1,0,0,0
350552004,3552004,35,5,52,4,"Casimir, Jennings and Appleby",41,1,1,0,14,3,10,6,5,1,0,0,0,0,0
350552008,3552008,35,5,52,8,Ratter and Dunnet,32,0,0,2,7,4,13,2,3,1,0,0,0,0,0
350552020,3552020,35,5,52,20,The Spanish River,58,2,7,2,9,3,13,9,6,5,0,2,0,0,0
350552093,3552093,35,5,52,93,"Sudbury, Unorganized, North Part",33,2,6,5,9,3,5,3,0,0,0,0,0,0,0
350553000,3553000,35,5,53,0,Sudbury Regional Municipality,172,8,51,50,20,10,19,9,1,4,0,0,0,0,0
350553012,3553012,35,5,53,12,Walden,47,5,7,9,8,5,7,5,0,1,0,0,0,0,0
350553024,3553024,35,5,53,24,Rayside-Balfour,75,2,26,21,9,3,8,4,1,1,0,0,0,0,0
350553028,3553028,35,5,53,28,Valley East,50,1,18,20,3,2,4,0,0,2,0,0,0,0,0
350554000,3554000,35,5,54,0,Timiskaming District,589,18,29,66,118,32,129,82,62,36,12,1,4,0,0
350554012,3554012,35,5,54,12,Haileybury,29,6,6,7,5,0,1,3,1,0,0,0,0,0,0
350554014,3554014,35,5,54,14,Harris,26,0,2,4,4,6,6,1,2,0,0,0,1,0,0
350554016,3554016,35,5,54,16,Dymond,38,3,1,6,9,2,6,5,1,3,1,0,1,0,0
350554021,3554021,35,5,54,21,Hudson,37,0,4,6,12,0,6,5,2,2,0,0,0,0,0
350554024,3554024,35,5,54,24,Kerns,59,0,1,2,15,4,18,10,4,3,2,0,0,0,0
350554026,3554026,35,5,54,26,Harley,39,2,1,13,7,3,7,3,0,3,0,0,0,0,0
350554029,3554029,35,5,54,29,Casey,33,2,0,3,5,1,6,8,3,4,1,0,0,0,0
350554032,3554032,35,5,54,32,Brethour,21,0,0,1,2,3,6,3,4,1,0,0,1,0,0
350554034,3554034,35,5,54,34,Hilliard,32,1,1,3,5,1,9,6,2,3,0,0,1,0,0
350554036,3554036,35,5,54,36,Armstrong,46,0,3,2,4,1,9,8,13,6,0,0,0,0,0
350554046,3554046,35,5,54,46,Dack,32,0,0,0,9,1,8,4,5,4,1,0,0,0,0
350554049,3554049,35,5,54,49,Evanturel,32,1,1,4,6,2,4,7,5,1,0,1,0,0,0
350554054,3554054,35,5,54,54,Chamberlain,24,0,0,2,6,3,5,3,5,0,0,0,0,0,0
350554094,3554094,35,5,54,94,"Timiskaming, Unorganized, West Part",141,3,9,13,29,5,38,16,15,6,7,0,0,0,0
350556000,3556000,35,5,56,0,Cochrane District,228,4,14,22,50,22,46,25,18,19,5,2,1,0,0
350556014,3556014,35,5,56,14,Black River-Matheson,66,0,1,4,21,5,9,14,6,3,1,1,1,0,0
350556027,3556027,35,5,56,27,Timmins,36,2,10,5,6,3,4,4,0,1,0,1,0,0,0
350556031,3556031,35,5,56,31,Iroquois Falls,24,0,1,1,6,1,9,2,1,2,1,0,0,0,0
350556092,3556092,35,5,56,92,"Cochrane, Unorganized, North Part",102,2,2,12,17,13,24,5,11,13,3,0,0,0,0
350557000,3557000,35,5,57,0,Algoma District,365,22,49,61,47,35,69,37,24,19,2,0,0,0,0
350557008,3557008,35,5,57,8,St. Joseph,56,2,10,12,2,13,8,5,2,2,0,0,0,0,0
350557011,3557011,35,5,57,11,Laird,37,2,4,9,2,4,6,4,3,3,0,0,0,0,0
350557016,3557016,35,5,57,16,Johnson,38,2,2,9,10,2,7,4,1,1,0,0,0,0,0
350557019,3557019,35,5,57,19,Plummer Additional,39,0,1,7,5,3,10,5,4,3,1,0,0,0,0
350557024,3557024,35,5,57,24,Thessalon,31,1,2,2,9,3,8,2,3,1,0,0,0,0,0
350557029,3557029,35,5,57,29,Day and Bright Additional,35,2,3,6,5,1,11,2,2,3,0,0,0,0,0
350557051,3557051,35,5,57,51,"Macdonald, Meredith and Aberdeen Additional",28,1,7,5,3,2,5,4,1,0,0,0,0,0,0
350557061,3557061,35,5,57,61,Sault Ste. Marie,28,5,14,4,2,1,2,0,0,0,0,0,0,0,0
350557095,3557095,35,5,57,95,"Algoma, Unorganized, North Part",73,7,6,7,9,6,12,11,8,6,1,0,0,0,0
350558000,3558000,35,5,58,0,Thunder Bay District,307,34,52,51,42,23,56,28,10,10,1,0,0,0,0
350558001,3558001,35,5,58,1,Neebing,23,1,2,6,2,1,7,1,1,2,0,0,0,0,0
350558004,3558004,35,5,58,4,Thunder Bay,32,5,11,5,3,1,4,3,0,0,0,0,0,0,0
350558008,3558008,35,5,58,8,Paipoonge,83,6,11,14,3,12,21,13,2,1,0,0,0,0,0
350558016,3558016,35,5,58,16,O'Connor,30,2,3,3,4,3,10,2,1,2,0,0,0,0,0
350558024,3558024,35,5,58,24,Oliver,41,8,7,6,5,2,7,1,2,3,0,0,0,0,0
350558090,3558090,35,5,58,90,"Thunder Bay, Unorganized",98,12,18,17,25,4,7,8,4,2,1,0,0,0,0
350559000,3559000,35,5,59,0,Rainy River District,336,5,11,18,48,20,55,62,50,38,21,5,0,1,2
350559011,3559011,35,5,59,11,Alberton,26,0,3,4,3,3,7,2,2,2,0,0,0,0,0
350559016,3559016,35,5,59,16,La Vallee,41,1,0,4,8,3,7,6,4,2,4,2,0,0,0
350559019,3559019,35,5,59,19,Emo,43,1,0,0,9,3,7,6,5,7,5,0,0,0,0
350559024,3559024,35,5,59,24,Chapple,72,0,0,1,9,3,15,21,10,7,4,1,0,0,1
350559031,3559031,35,5,59,31,Morley,45,0,5,2,4,3,5,10,9,6,1,0,0,0,0
350559039,3559039,35,5,59,39,Blue,33,0,1,0,8,2,3,7,8,3,0,1,0,0,0
350559041,3559041,35,5,59,41,Atwood,21,1,0,2,2,2,3,1,3,3,2,1,0,0,1
350559090,3559090,35,5,59,90,"Rainy River, Unorganized",55,2,2,5,5,1,8,9,9,8,5,0,0,1,0
350560000,3560000,35,5,60,0,Kenora District,110,9,12,11,18,10,22,13,3,8,2,1,0,1,0
350560090,3560090,35,5,60,90,"Kenora, Unorganized",110,9,12,11,18,10,22,13,3,8,2,1,0,1,0
460000000,4600000,46,0,0,0,Manitoba,"24,383",824,"1,886","1,403","2,566",705,"3,264","2,458","2,547","3,306","2,447","1,464",696,308,509
460100000,4600000,46,1,0,0,Agricultural Region  1 - RÇgion agricole  1,"1,731",18,61,42,165,22,198,137,164,312,271,169,80,32,60
460105000,4605000,46,1,5,0,Division No.  5,"1,731",18,61,42,165,22,198,137,164,312,271,169,80,32,60
460105024,4605024,46,1,5,24,Turtle Mountain,240,0,19,10,24,6,23,24,24,46,35,14,7,2,6
460105031,4605031,46,1,5,31,Morton,213,4,10,9,26,1,31,7,20,40,28,22,6,4,5
460105037,4605037,46,1,5,37,Winchester,169,5,4,2,15,1,17,18,15,31,28,20,2,4,7
460105043,4605043,46,1,5,43,Brenda,177,2,2,3,15,2,20,14,14,32,34,22,14,0,3
460105050,4605050,46,1,5,50,Arthur,158,1,6,4,15,3,21,6,19,26,25,12,13,4,3
460105055,4605055,46,1,5,55,Edward,145,2,6,1,11,0,17,8,12,18,24,25,10,3,8
460105058,4605058,46,1,5,58,Albert,140,0,3,1,15,1,14,14,9,23,25,20,6,2,7
460105061,4605061,46,1,5,61,Cameron,137,1,3,2,16,2,19,7,11,20,20,9,10,5,12
460105067,4605067,46,1,5,67,Whitewater,116,2,2,2,5,1,12,11,10,28,19,10,4,6,4
460105070,4605070,46,1,5,70,Riverside,110,0,4,4,9,1,7,8,15,24,22,8,2,1,5
460105076,4605076,46,1,5,76,Strathcona,126,1,2,4,14,4,17,20,15,24,11,7,6,1,0
460200000,4600000,46,2,0,0,Agricultural Region  2 - RÇgion agricole  2,"2,461",78,169,116,245,43,288,220,269,378,316,164,93,32,50
460206000,4606000,46,2,6,0,Division No.  6,971,16,41,31,104,14,112,83,115,161,142,76,42,14,20
460206015,4606015,46,2,6,15,Sifton,186,0,6,10,26,5,20,10,21,30,22,26,7,0,3
460206023,4606023,46,2,6,23,Pipestone,252,4,9,5,23,5,26,23,31,38,46,18,13,3,8
460206028,4606028,46,2,6,28,Wallace,313,10,13,12,35,4,32,28,35,57,41,18,15,6,7
460206037,4606037,46,2,6,37,Woodworth,220,2,13,4,20,0,34,22,28,36,33,14,7,5,2
460207000,4607000,46,2,7,0,Division No.  7,"1,490",62,128,85,141,29,176,137,154,217,174,88,51,18,30
460207038,4607038,46,2,7,38,South Cypress,137,1,6,12,13,1,15,16,14,20,18,6,7,4,4
460207045,4607045,46,2,7,45,Oakland,193,5,18,11,18,5,26,23,17,27,25,13,2,1,2
460207051,4607051,46,2,7,51,Glenwood,151,6,10,6,12,1,13,15,19,27,17,10,10,2,3
460207057,4607057,46,2,7,57,Whitehead,157,2,13,3,14,5,13,17,23,28,23,8,4,0,4
460207065,4607065,46,2,7,65,North Cypress,278,12,15,12,19,8,28,23,27,53,37,20,11,6,7
460207071,4607071,46,2,7,71,Elton,430,32,55,38,50,7,62,34,31,43,35,23,8,5,7
460207075,4607075,46,2,7,75,Daly,144,4,11,3,15,2,19,9,23,19,19,8,9,0,3
460300000,4600000,46,3,0,0,Agricultural Region  3 - RÇgion agricole  3,"2,244",38,89,68,237,45,287,227,260,385,304,159,66,37,42
460315000,4615000,46,3,15,0,Division No. 15,"2,244",38,89,68,237,45,287,227,260,385,304,159,66,37,42
460315018,4615018,46,3,15,18,Langford,135,4,9,7,12,5,17,14,12,17,21,9,3,2,3
460315023,4615023,46,3,15,23,Odanah,107,1,11,4,17,4,13,12,5,21,7,7,5,0,0
460315027,4615027,46,3,15,27,Saskatchewan,172,6,13,4,14,3,19,16,29,24,25,10,6,1,2
460315033,4615033,46,3,15,33,Blanshard,131,0,1,1,7,0,15,12,18,33,24,10,5,3,2
460315036,4615036,46,3,15,36,Hamiota,156,2,5,3,5,0,23,25,13,31,26,13,7,1,2
460315041,4615041,46,3,15,41,Miniota,185,2,4,3,7,3,17,15,29,34,33,24,8,3,3
460315046,4615046,46,3,15,46,Archie,98,2,1,1,6,1,7,8,12,21,12,12,3,5,7
460315048,4615048,46,3,15,48,Ellice,93,1,5,4,15,1,8,9,9,15,9,8,4,1,4
460315055,4615055,46,3,15,55,Birtle,197,3,6,6,13,3,18,17,25,40,31,18,8,4,5
460315060,4615060,46,3,15,60,Shoal Lake,115,4,4,1,7,4,11,11,10,20,21,6,8,6,2
460315064,4615064,46,3,15,64,Strathclair,143,4,3,3,8,3,19,15,16,34,20,8,2,5,3
460315069,4615069,46,3,15,69,Harrison,124,1,1,5,15,1,23,10,21,21,13,6,4,1,2
460315073,4615073,46,3,15,73,Minto,122,2,2,6,24,3,14,14,13,19,11,12,0,1,1
460315078,4615078,46,3,15,78,Rosedale,249,4,18,9,42,9,46,31,24,28,27,7,1,0,3
460315091,4615091,46,3,15,91,Clanwilliam,103,0,3,4,23,3,14,10,7,17,10,5,2,3,2
460315095,4615095,46,3,15,95,Park (South),114,2,3,7,22,2,23,8,17,10,14,4,0,1,1
460400000,4600000,46,4,0,0,Agricultural Region  4 - RÇgion agricole  4,"1,083",15,28,27,118,17,159,138,134,169,137,77,35,14,15
460416000,4616000,46,4,16,0,Division No. 16,"1,083",15,28,27,118,17,159,138,134,169,137,77,35,14,15
460416002,4616002,46,4,16,2,Rossburn,183,0,5,9,22,1,27,26,25,23,20,15,5,2,3
460416019,4616019,46,4,16,19,Silver Creek,123,3,3,2,8,3,10,8,17,22,21,13,9,4,0
460416024,4616024,46,4,16,24,Russell,123,0,4,2,10,2,12,11,18,23,21,13,4,0,3
460416040,4616040,46,4,16,40,Shellmouth,132,2,4,0,15,2,25,16,15,28,12,4,4,3,2
460416042,4616042,46,4,16,42,Boulton,117,0,1,1,12,3,21,19,17,18,13,10,2,0,0
460416045,4616045,46,4,16,45,Hillsburg,136,2,3,5,16,1,21,20,22,23,13,6,1,1,2
460416049,4616049,46,4,16,49,Shell River,220,8,6,7,29,2,33,29,17,28,31,15,9,4,2
460416063,4616063,46,4,16,63,Park (North),49,0,2,1,6,3,10,9,3,4,6,1,1,0,3
460500000,4600000,46,5,0,0,Agricultural Region  5 - RÇgion agricole  5,"1,028",7,54,26,129,27,158,123,136,126,112,70,29,13,18
460520000,4620000,46,5,20,0,Division No. 20,"1,028",7,54,26,129,27,158,123,136,126,112,70,29,13,18
460520032,4620032,46,5,20,32,Mountain (South),137,0,2,3,10,2,18,12,25,14,18,14,9,4,6
460520037,4620037,46,5,20,37,Minitonas,257,1,9,5,34,11,35,32,31,40,29,14,7,5,4
460520041,4620041,46,5,20,41,Swan River,520,6,39,14,73,12,86,65,64,56,54,32,10,3,6
460520055,4620055,46,5,20,55,Mountain (North),114,0,4,4,12,2,19,14,16,16,11,10,3,1,2
460600000,4600000,46,6,0,0,Agricultural Region  6 - RÇgion agricole  6,"2,098",26,56,66,249,43,290,221,238,296,247,152,98,37,79
460617000,4617000,46,6,17,0,Division No. 17,"2,098",26,56,66,249,43,290,221,238,296,247,152,98,37,79
460617026,4617026,46,6,17,26,Alonsa,284,1,0,4,22,3,23,25,21,42,33,35,28,15,32
460617034,4617034,46,6,17,34,McCreary,155,2,4,3,29,9,30,15,20,16,14,4,5,1,3
460617040,4617040,46,6,17,40,Ste. Rose,132,2,5,4,11,2,10,12,8,23,20,13,14,3,5
460617045,4617045,46,6,17,45,Ochre River,149,3,5,5,24,3,16,19,20,24,18,9,2,0,1
460617048,4617048,46,6,17,48,Dauphin,412,9,18,23,58,7,77,49,43,37,34,33,9,3,12
460617053,4617053,46,6,17,53,Gilbert Plains,268,5,12,8,29,3,50,30,41,32,28,14,8,3,5
460617057,4617057,46,6,17,57,Grandview,249,1,6,6,38,7,26,35,45,44,29,9,2,1,0
460617063,4617063,46,6,17,63,Ethelbert,153,2,4,8,16,5,28,10,14,29,20,7,5,2,3
460617071,4617071,46,6,17,71,Mossey River,157,1,2,2,11,4,22,16,17,20,25,18,6,3,10
460617076,4617076,46,6,17,76,Lawrence,139,0,0,3,11,0,8,10,9,29,26,10,19,6,8
460700000,4600000,46,7,0,0,Agricultural Region  7 - RÇgion agricole  7,"2,793",87,203,150,265,85,346,282,296,424,295,180,76,38,66
460708000,4608000,46,7,8,0,Division No.  8,"1,444",32,65,66,167,31,170,149,171,239,150,118,40,18,28
460708031,4608031,46,7,8,31,South Norfolk,213,4,6,17,29,2,34,20,20,32,20,19,5,3,2
460708042,4608042,46,7,8,42,Victoria,153,4,7,3,11,4,16,15,27,32,14,9,4,3,4
460708045,4608045,46,7,8,45,North Norfolk,396,12,34,27,60,15,46,36,44,49,32,22,9,4,6
460708054,4608054,46,7,8,54,Lansdowne,158,0,4,5,18,3,17,20,19,27,15,18,8,0,4
460708059,4608059,46,7,8,59,Westbourne,328,4,13,12,32,6,37,37,41,58,38,29,7,5,9
460708066,4608066,46,7,8,66,Lakeview,83,3,1,0,9,0,6,6,8,20,14,10,3,2,1
460708072,4608072,46,7,8,72,Glenella,113,5,0,2,8,1,14,15,12,21,17,11,4,1,2
460709000,4609000,46,7,9,0,Division No.  9,824,29,79,44,69,33,135,81,84,105,79,37,19,11,19
460709017,4609017,46,7,9,17,Grey,289,1,16,18,29,4,56,33,29,40,36,15,7,1,4
460709024,4609024,46,7,9,24,Portage la Prairie,535,28,63,26,40,29,79,48,55,65,43,22,12,10,15
460710000,4610000,46,7,10,0,Division No. 10,525,26,59,40,29,21,41,52,41,80,66,25,17,9,19
460710035,4610035,46,7,10,35,Macdonald,356,18,34,27,20,16,29,35,28,60,49,16,12,3,9
460710043,4610043,46,7,10,43,Cartier,118,5,14,9,5,3,10,12,11,14,12,7,3,3,10
460710052,4610052,46,7,10,52,St. Francois Xavier,51,3,11,4,4,2,2,5,2,6,5,2,2,3,0
460800000,4600000,46,8,0,0,Agricultural Region  8 - RÇgion agricole  8,"3,447",154,323,217,277,91,446,397,409,528,297,165,67,33,43
460803000,4603000,46,8,3,0,Division No.  3,"2,133",131,279,162,185,67,273,211,222,274,168,82,34,20,25
460803030,4603030,46,8,3,30,Montcalm,148,5,8,10,7,4,17,16,19,20,18,6,8,5,5
460803036,4603036,46,8,3,36,Rhineland,494,52,65,37,46,21,66,43,48,64,28,17,3,1,3
460803047,4603047,46,8,3,47,Stanley,504,40,104,46,45,27,68,45,41,41,26,11,7,2,1
460803058,4603058,46,8,3,58,Thompson,160,2,12,12,13,2,26,17,20,29,16,5,2,1,3
460803062,4603062,46,8,3,62,Roland,148,3,12,7,12,1,12,17,24,31,18,5,3,2,1
460803065,4603065,46,8,3,65,Morris,329,13,37,19,14,5,36,40,42,45,37,26,6,6,3
460803072,4603072,46,8,3,72,Dufferin,350,16,41,31,48,7,48,33,28,44,25,12,5,3,9
460804000,4604000,46,8,4,0,Division No.  4,"1,314",23,44,55,92,24,173,186,187,254,129,83,33,13,18
460804033,4604033,46,8,4,33,Pembina,319,7,18,11,25,7,47,48,40,48,25,24,12,1,6
460804039,4604039,46,8,4,39,Louise,260,3,4,10,17,8,31,25,38,60,32,19,5,4,4
460804051,4604051,46,8,4,51,Roblin,196,1,10,7,13,1,26,25,25,49,16,16,2,2,3
460804057,4604057,46,8,4,57,Argyle,214,4,4,8,11,5,26,32,31,47,20,11,9,4,2
460804063,4604063,46,8,4,63,Lorne,325,8,8,19,26,3,43,56,53,50,36,13,5,2,3
460900000,4600000,46,9,0,0,Agricultural Region  9 - RÇgion agricole  9,"3,007",273,563,370,318,173,416,256,202,206,105,55,37,12,21
460902000,4602000,46,9,2,0,Division No.  2,"1,942",173,346,232,204,105,269,186,131,131,77,35,29,7,17
460902025,4602025,46,9,2,25,Franklin,249,4,10,9,29,10,44,37,34,28,18,9,13,0,4
460902032,4602032,46,9,2,32,De Salaberry,218,9,30,27,18,10,37,21,16,16,16,6,4,3,5
460902041,4602041,46,9,2,41,Hanover,640,62,154,96,75,33,75,57,31,28,16,5,4,2,2
460902053,4602053,46,9,2,53,La Broquerie,171,10,28,22,28,4,27,15,9,17,4,4,1,1,1
460902057,4602057,46,9,2,57,Ste. Anne,224,34,39,29,21,13,35,16,14,10,8,3,2,0,0
460902069,4602069,46,9,2,69,Tache,266,33,38,33,23,27,32,28,19,20,6,3,2,0,2
