AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NTOTFTR,TOTFTR,TOTFBR,TOTFNB,TOTTFT,ETOTTFT,NAPPLETR,APPLETR,APPLEBR,APPLENB,APPLETA,EAPPLETA,NPEARTR,PEARTR,PEARBR,PEARNB,PEARTA,EPEARTA,NPLUMTR,PLUMTR,PLUMBR,PLUMNB,PLUMTA,EPLUMTA,NSWCHTR,SWCHTR,SWCHBR,SWCHNB,SWCHTA,ESWCHTA,NSRCHTR,SRCHTR,SRCHBR,SRCHNB,SRCHTA,ESRCHTA,NPECHTR,PECHTR,PECHBR,PECHNB,PECHTA,EPECHTA,NAPCTTR,APCTTR,APCTBR,APCTNB,APCTTA,EAPCTTA,NOTREETR,OTREETR,OTREEBR,OTREENB,OTREETA,EOTREETA
241371133,2471133,24,13,71,133,Rigaud,67,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000000,3500000,35,0,0,0,Ontario,"67,520","3,031","7,175,661","6,132,505","1,043,156","47,064","19,046","2,482","4,895,479","4,229,508","665,971","30,524","12,353","1,356","412,626","343,133","69,493","3,305","1,338","1,065","169,596","147,133","22,463","1,622",656,775,"76,175","58,901","17,274",957,387,569,"196,498","171,959","24,539","2,065",836,717,"1,268,408","1,101,452","166,956","7,261","2,938",407,"14,447","10,763","3,684",189,76,255,"142,432","69,656","72,776","1,140",461
350100000,3500000,35,1,0,0,Southern Ontario Region - RÇgion du Sud de l'Ontario,"22,427","1,614","4,917,067","4,283,178","633,889","30,411","12,307","1,130","2,771,795","2,455,170","316,625","14,960","6,054",878,"339,157","289,583","49,574","2,799","1,133",741,"158,575","141,571","17,004","1,519",615,570,"73,017","57,554","15,463",910,368,331,"188,597","165,319","23,278","1,956",792,670,"1,257,830","1,098,152","159,678","7,216","2,920",320,"12,758","10,048","2,710",168,68,184,"115,338","65,781","49,557",883,357
350125000,3525000,35,1,25,0,Hamilton-Wentworth Regional Municipality,"1,228",127,"294,598","264,652","29,946","1,708",691,98,"233,502","211,454","22,048","1,140",461,75,"38,986","34,679","4,307",300,121,55,"6,266","6,034",232,69,28,49,"3,606","3,063",543,63,25,35,"4,771","4,687",84,67,27,35,"4,405","3,769",636,40,16,20,274,195,79,4,2,12,"2,788",771,"2,017",25,10
350125003,3525003,35,1,25,3,Stoney Creek,139,45,"58,037","49,460","8,577",496,201,26,"21,387","17,456","3,931",131,53,33,"20,947","19,228","1,719",189,76,29,"4,725","4,539",186,50,20,28,"2,439","1,919",520,45,18,23,"3,923","3,844",79,46,19,19,"2,915","2,356",559,27,11,11,x,x,x,2,0,4,x,x,x,6,2
350125009,3525009,35,1,25,9,Glanbrook,171,18,"55,833","47,377","8,456",281,114,16,"38,354","32,476","5,878",176,71,14,"15,688","13,399","2,289",78,32,9,686,672,14,9,4,7,420,417,3,9,3,3,x,x,x,x,x,3,x,x,x,x,x,3,20,20,0,x,x,3,x,x,x,3,1
350125014,3525014,35,1,25,14,Ancaster,221,15,"29,626","24,188","5,438",165,67,14,"26,495","21,086","5,409",122,49,7,380,375,5,5,2,6,x,x,x,7,3,7,370,358,12,5,2,4,x,x,x,x,x,6,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0
350125030,3525030,35,1,25,30,Flamborough,697,49,"151,102","143,627","7,475",766,310,42,"147,266","140,436","6,830",711,288,21,"1,971","1,677",294,28,11,11,x,x,x,3,1,7,377,369,8,4,2,5,x,x,x,1,0,7,15,10,5,x,x,4,19,17,2,x,x,5,"1,005",694,311,17,7
350126000,3526000,35,1,26,0,Niagara Regional Municipality,"2,672",824,"2,167,565","1,870,642","296,923","13,797","5,583",481,"365,648","323,211","42,437","1,767",715,544,"246,661","208,498","38,163","1,883",762,488,"130,622","116,528","14,094","1,219",493,383,"49,941","41,554","8,387",686,278,189,"124,182","108,648","15,534","1,187",480,433,"1,145,362","1,006,054","139,308","6,329","2,561",210,"10,263","8,347","1,916",137,56,100,"94,886","57,802","37,084",588,238
350126003,3526003,35,1,26,3,Fort Erie,72,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350126011,3526011,35,1,26,11,Port Colborne,83,5,331,312,19,x,x,5,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x
350126014,3526014,35,1,26,14,Wainfleet,234,16,"27,227","13,502","13,725",119,48,12,"8,544","7,901",643,45,18,10,x,x,x,17,7,5,"1,648","1,520",128,18,7,4,x,x,x,x,x,1,x,x,x,x,x,3,x,x,x,2,0,2,x,x,x,x,x,1,x,x,x,x,x
350126021,3526021,35,1,26,21,West Lincoln,539,18,"27,325","21,006","6,319",227,92,16,"16,985","12,564","4,421",131,53,10,"4,242","2,984","1,258",x,x,6,x,x,x,x,x,4,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0
350126028,3526028,35,1,26,28,Pelham,255,79,"119,968","107,190","12,778","1,050",425,60,"48,947","46,355","2,592",297,120,48,"21,127","17,074","4,053",185,75,30,"2,986","2,699",287,36,14,31,"2,357","2,193",164,40,16,32,"37,052","32,691","4,361",425,172,22,"6,872","5,574","1,298",58,24,10,x,x,x,4,2,6,x,x,x,4,2
350126032,3526032,35,1,26,32,Welland,20,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
350126037,3526037,35,1,26,37,Thorold,68,12,x,x,x,54,22,12,"6,651","6,650",1,36,15,7,358,357,1,11,5,2,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,3,x,x,x,2,0,1,x,x,x,x,x
350126043,3526043,35,1,26,43,Niagara Falls,94,13,x,x,x,x,x,10,"3,637","3,196",441,28,11,7,364,164,200,5,2,5,120,95,25,2,0,5,81,71,10,4,2,2,x,x,x,x,x,4,576,576,0,8,3,2,x,x,x,x,x,0,0,0,0,0,0
350126047,3526047,35,1,26,47,Niagara-on-the-Lake,513,305,"1,025,809","883,851","141,958","6,100","2,469",145,"75,019","64,846","10,173",402,163,172,"61,311","53,005","8,306",439,177,214,"65,072","56,994","8,078",614,249,129,"13,056","11,415","1,641",192,78,41,"32,478","27,049","5,429",229,93,194,"712,811","622,312","90,499","3,768","1,525",80,"3,827","3,026",801,55,22,40,"62,235","45,204","17,031",402,163
350126053,3526053,35,1,26,53,St. Catharines,129,65,"123,907","109,517","14,390",781,316,38,"18,265","16,503","1,762",79,32,45,"15,861","12,790","3,071",110,44,35,"5,566","5,209",357,51,21,29,"2,987","2,779",208,43,17,11,"3,875","2,725","1,150",42,17,41,"75,668","68,627","7,041",433,175,19,314,288,26,9,4,9,"1,371",596,775,14,6
350126057,3526057,35,1,26,57,Lincoln,524,253,"773,167","675,863","97,304","4,783","1,936",149,"172,645","154,709","17,936",604,245,200,"122,605","104,792","17,813",867,351,159,"48,075","43,481","4,594",436,176,145,"25,059","20,208","4,851",320,130,78,"39,731","35,529","4,202",344,139,143,"343,068","303,245","39,823","2,024",819,80,"5,263","4,302",961,59,24,38,"16,721","9,597","7,124",128,52
350126065,3526065,35,1,26,65,Grimsby,141,55,"50,888","41,451","9,437",546,221,33,"14,077","9,628","4,449",136,55,42,"17,178","14,667","2,511",207,84,32,"6,376","6,006",370,53,22,32,"4,701","3,571","1,130",63,25,20,x,x,x,x,x,21,"6,144","5,500",644,34,14,12,365,245,120,x,x,3,x,x,x,6,3
350128000,3528000,35,1,28,0,Haldimand-Norfolk Regional Municipality,"2,985",130,"691,994","650,450","41,544","4,910","1,987",105,"634,676","604,993","29,683","4,011","1,623",48,"14,260","11,904","2,356",288,117,35,"2,092","1,298",794,20,8,27,"1,266",945,321,28,11,25,"33,768","28,480","5,288",467,189,34,"3,674","2,190","1,484",34,14,24,153,31,122,5,2,15,"2,105",609,"1,496",57,23
350128002,3528002,35,1,28,2,Dunnville,249,8,"12,598","11,395","1,203",72,29,7,x,x,x,23,9,5,x,x,x,x,x,5,x,x,x,8,3,4,37,12,25,x,x,3,x,x,x,x,x,4,x,x,x,2,0,3,6,1,5,x,x,0,0,0,0,0,0
350128015,3528015,35,1,28,15,Haldimand,583,12,x,x,x,x,x,9,x,x,x,x,x,7,197,191,6,2,0,7,x,x,x,1,0,2,x,x,x,x,x,1,x,x,x,x,x,3,x,x,x,x,x,4,9,7,2,x,x,2,x,x,x,x,x
350128033,3528033,35,1,28,33,Nanticoke,736,45,"260,364","242,962","17,402","1,836",743,35,"220,254","210,387","9,867","1,400",567,17,"3,511","1,631","1,880",20,8,9,447,386,61,x,x,10,920,689,231,12,5,13,"32,932","28,007","4,925",x,x,10,"1,873","1,732",141,15,6,7,102,10,92,x,x,4,325,120,205,x,x
350128040,3528040,35,1,28,40,Simcoe,35,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350128049,3528049,35,1,28,49,Delhi,660,37,"363,863","346,979","16,884","2,289",926,33,"358,572","343,257","15,315","2,056",832,11,"3,525","3,180",345,x,x,7,398,266,132,x,x,5,61,9,52,x,x,3,42,37,5,x,x,9,602,100,502,5,2,5,23,9,14,x,x,5,640,121,519,13,5
350128054,3528054,35,1,28,54,Norfolk,722,26,"46,032","40,667","5,365",535,217,19,"42,552","38,558","3,994",370,150,8,x,x,x,x,x,7,71,22,49,1,0,6,x,x,x,14,6,5,x,x,x,x,x,8,499,323,176,x,x,5,13,4,9,x,x,4,x,x,x,28,11
350129000,3529000,35,1,29,0,Brant County,984,37,"66,942","59,901","7,041",482,195,34,"52,873","48,641","4,232",349,141,16,"4,165","2,365","1,800",x,x,9,"1,217",908,309,10,4,7,x,x,x,11,5,8,x,x,x,x,x,7,37,37,0,x,x,2,x,x,x,x,x,2,x,x,x,x,x
350129001,3529001,35,1,29,1,Onondaga,115,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350129004,3529004,35,1,29,4,Brantford,242,10,x,x,x,x,x,10,x,x,x,x,x,5,"1,614","1,214",400,13,5,1,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x
350129009,3529009,35,1,29,9,Oakland,55,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350129011,3529011,35,1,29,11,Burford,366,12,"22,626","19,654","2,972",x,x,11,"20,606","18,913","1,693",96,39,4,"1,615",615,"1,000",x,x,4,x,x,x,3,1,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350129016,3529016,35,1,29,16,South Dumfries,206,13,"16,044","14,002","2,042",151,61,12,"14,985","13,373","1,612",131,53,6,x,x,x,17,7,4,x,x,x,x,x,2,x,x,x,x,x,3,10,10,0,x,x,3,10,10,0,x,x,1,x,x,x,x,x,1,x,x,x,x,x
350132000,3532000,35,1,32,0,Oxford County,"2,342",72,"203,520","161,343","42,177","1,217",493,65,"199,703","158,646","41,057","1,175",475,27,"1,270","1,006",264,11,5,15,"1,104","1,103",1,10,4,9,50,47,3,1,0,6,17,12,5,x,x,5,338,280,58,5,2,5,106,87,19,x,x,8,932,162,770,13,5
350132002,3532002,35,1,32,2,Norwich,591,15,"70,612","61,148","9,464",384,155,14,"69,106","60,077","9,029",371,150,3,14,14,0,x,x,4,x,x,x,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
350132012,3532012,35,1,32,12,South-West Oxford,415,14,"44,900","27,437","17,463",286,116,13,"44,118","26,725","17,393",279,113,4,x,x,x,2,0,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x
350132027,3532027,35,1,32,27,Zorra,592,9,"1,004",407,597,13,5,6,685,181,504,7,3,4,x,x,x,x,x,1,x,x,x,x,x,3,6,5,1,x,x,1,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,4,45,22,23,x,x
350132038,3532038,35,1,32,38,East Zorra-Tavistock,342,22,"82,764","69,127","13,637",515,208,22,"82,066","68,639","13,427",506,205,9,590,387,203,6,3,6,57,56,1,2,0,3,40,38,2,x,x,3,11,7,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350132045,3532045,35,1,32,45,Blandford-Blenheim,402,12,"4,240","3,224","1,016",20,8,10,"3,728","3,024",704,12,5,7,147,86,61,x,x,2,x,x,x,x,x,3,4,4,0,x,x,1,x,x,x,x,x,3,x,x,x,x,x,3,x,x,x,x,x,2,x,x,x,x,x
350134000,3534000,35,1,34,0,Elgin County,"1,808",76,"238,777","207,198","31,579","1,630",660,55,"221,161","193,066","28,095","1,435",581,29,"7,881","7,399",482,54,22,22,"1,146","1,096",50,21,8,13,x,x,x,7,3,11,x,x,x,x,x,26,"4,859","4,316",543,43,17,6,19,14,5,x,x,7,"1,979",422,"1,557",59,24
350134001,3534001,35,1,34,1,Bayham,248,12,"27,891","25,448","2,443",170,69,6,x,x,x,x,x,5,x,x,x,x,x,7,237,224,13,8,3,4,x,x,x,2,0,2,x,x,x,x,x,8,"1,903","1,828",75,14,6,3,8,4,4,x,x,2,x,x,x,x,x
350134008,3534008,35,1,34,8,Malahide,315,17,"61,464","56,352","5,112",721,292,14,"58,650","53,927","4,723",691,280,10,"1,378","1,347",31,13,5,6,243,206,37,3,1,4,12,12,0,x,x,3,x,x,x,x,x,7,"1,171",851,320,11,4,1,x,x,x,x,x,1,x,x,x,x,x
350134014,3534014,35,1,34,14,South Dorchester,145,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
350134018,3534018,35,1,34,18,Yarmouth,251,14,"31,738","30,630","1,108",259,105,12,"29,794","28,785","1,009",242,98,3,x,x,x,8,3,4,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
350134024,3534024,35,1,34,24,Southwold,282,16,"34,538","26,501","8,037",205,83,10,"33,023","25,432","7,591",183,74,6,622,611,11,9,4,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,4,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x
350134029,3534029,35,1,34,29,Dunwich,245,7,"65,961","54,391","11,570",172,70,6,"63,951","52,677","11,274",153,62,3,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350134040,3534040,35,1,34,40,Aldborough,322,8,x,x,x,x,x,5,x,x,x,54,22,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,3,"1,231",200,"1,031",32,13
350136000,3536000,35,1,36,0,Kent County,"2,690",52,"108,847","93,904","14,943",817,331,35,"51,611","43,491","8,120",353,143,21,"5,737","4,877",860,58,24,15,"1,886","1,769",117,20,8,16,"3,172","2,872",300,38,16,11,"11,482","11,482",0,117,47,26,"30,289","26,516","3,773",176,71,11,909,689,220,9,4,13,"3,761","2,208","1,553",46,19
350136001,3536001,35,1,36,1,Romney,97,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
350136006,3536006,35,1,36,6,Tilbury East,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350136011,3536011,35,1,36,11,Raleigh,308,13,"69,644","57,497","12,147",490,198,8,"28,730","21,362","7,368",194,78,6,"4,075","3,375",700,34,14,6,"1,397","1,362",35,10,4,5,"2,105","1,805",300,23,9,6,x,x,x,109,44,9,"21,503","17,879","3,624",113,46,4,650,530,120,x,x,2,x,x,x,x,x
350136014,3536014,35,1,36,14,Harwich,469,17,"25,355","23,625","1,730",207,84,12,"12,764","12,573",191,99,40,6,"1,105",955,150,11,5,3,x,x,x,x,x,7,960,960,0,13,5,3,x,x,x,x,x,7,"7,106","6,997",109,48,20,2,x,x,x,x,x,2,x,x,x,x,x
350136021,3536021,35,1,36,21,Howard,264,4,"9,540","8,920",620,58,24,3,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x
350136026,3536026,35,1,36,26,Orford,201,4,53,52,1,2,0,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x
350136031,3536031,35,1,36,31,Zone,98,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350136036,3536036,35,1,36,36,Camden,234,4,634,590,44,5,2,3,x,x,x,1,0,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x
350136041,3536041,35,1,36,41,Chatham,467,5,"3,055","2,855",200,39,16,4,x,x,x,22,9,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,4,549,509,40,6,3,1,x,x,x,x,x,2,x,x,x,x,x
350136048,3536048,35,1,36,48,Dover,331,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
350137000,3537000,35,1,37,0,Essex County,"2,109",186,"560,458","467,950","92,508","3,354","1,357",160,"480,662","403,069","77,593","2,645","1,071",65,"10,076","8,993","1,083",83,34,68,"9,505","8,174","1,331",99,40,34,364,210,154,8,3,23,720,715,5,9,4,73,"56,058","44,557","11,501",481,195,31,792,544,248,8,3,13,"2,281","1,688",593,19,8
350137004,3537004,35,1,37,4,Mersea,444,52,"69,008","61,542","7,466",480,194,39,"50,363","44,298","6,065",313,127,12,"1,006",995,11,10,4,18,"2,889","2,620",269,37,15,6,x,x,x,1,0,4,x,x,x,x,x,21,"14,156","13,313",843,114,46,6,135,16,119,2,0,1,x,x,x,x,x
350137009,3537009,35,1,37,9,Gosfield South,237,59,"269,152","226,874","42,278","1,496",605,49,"221,162","186,352","34,810","1,095",443,20,"5,729","5,033",696,35,14,21,"4,097","3,564",533,36,15,8,x,x,x,2,0,6,x,x,x,7,3,28,"35,203","29,399","5,804",306,124,12,554,472,82,4,2,6,"1,692","1,354",338,10,4
350137014,3537014,35,1,37,14,Gosfield North,198,20,"59,414","43,667","15,747",449,182,20,"58,411","42,677","15,734",437,177,8,245,234,11,3,1,7,248,248,0,2,0,7,26,24,2,x,x,7,72,72,0,x,x,7,402,402,0,4,2,3,x,x,x,x,x,1,x,x,x,x,x
350137018,3537018,35,1,37,18,Colchester North,133,3,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350137021,3537021,35,1,37,21,Colchester South,173,22,"147,675","123,034","24,641",794,321,21,"137,960","119,097","18,863",708,286,7,"1,519","1,299",220,9,3,10,"1,812","1,335",477,18,7,6,182,48,134,3,1,2,x,x,x,x,x,8,"6,017","1,210","4,807",54,22,5,x,x,x,x,x,1,x,x,x,x,x
350137026,3537026,35,1,37,26,Malden,92,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
350137031,3537031,35,1,37,31,Anderdon,89,3,x,x,x,x,x,3,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0
350137034,3537034,35,1,37,34,LaSalle,68,7,"9,132","8,062","1,070",53,22,7,"7,383","6,358","1,025",33,14,6,"1,252","1,246",6,13,5,4,216,210,6,3,1,3,8,8,0,x,x,3,5,5,0,x,x,4,x,x,x,3,1,2,x,x,x,x,x,1,x,x,x,x,x
350137046,3537046,35,1,37,46,Sandwich South,105,7,548,430,118,17,7,7,219,156,63,7,3,5,56,46,10,2,1,5,227,184,43,4,2,2,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x
350137051,3537051,35,1,37,51,Maidstone,170,8,"2,071","2,038",33,21,9,8,"2,037","2,004",33,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0
350137058,3537058,35,1,37,58,Rochester,161,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350137062,3537062,35,1,37,62,Tilbury West,89,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x
350137066,3537066,35,1,37,66,Tilbury North,150,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350138000,3538000,35,1,38,0,Lambton County,"2,622",40,"257,018","208,870","48,148","1,149",465,39,"216,234","180,103","36,131",880,356,24,"5,531","5,413",118,52,21,19,"3,525","3,453",72,37,15,20,"12,242","6,941","5,301",57,23,14,x,x,x,x,x,20,"11,352","9,429","1,923",92,37,6,x,x,x,1,0,5,x,x,x,x,x
350138001,3538001,35,1,38,1,Sombra,287,3,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,3,x,x,x,4,2,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350138006,3538006,35,1,38,6,Dawn,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350138009,3538009,35,1,38,9,Euphemia,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350138012,3538012,35,1,38,12,Brooke,279,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x
350138016,3538016,35,1,38,16,Enniskillen,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350138023,3538023,35,1,38,23,Moore,308,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350138030,3538030,35,1,38,30,Sarnia,116,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350138034,3538034,35,1,38,34,Plympton,367,9,"20,123","15,968","4,155",148,60,8,"13,057","12,492",565,90,36,3,835,835,0,10,4,2,x,x,x,x,x,4,x,x,x,5,2,2,x,x,x,x,x,5,"2,355","1,984",371,28,11,0,0,0,0,0,0,2,x,x,x,x,x
350138041,3538041,35,1,38,41,Warwick,298,10,"107,352","85,604","21,748",245,99,10,"105,026","83,903","21,123",220,89,7,340,338,2,4,2,5,529,516,13,6,2,3,x,x,x,2,0,1,x,x,x,x,x,4,"1,272",771,501,12,5,2,x,x,x,x,x,1,x,x,x,x,x
350138046,3538046,35,1,38,46,Bosanquet,259,13,"121,028","99,292","21,736",535,216,13,"91,690","77,407","14,283",369,150,8,"3,836","3,720",116,32,13,6,x,x,x,21,9,9,"11,541","6,564","4,977",48,20,8,"4,594","3,094","1,500",15,6,8,"6,731","5,979",752,47,19,3,63,14,49,x,x,1,x,x,x,x,x
350139000,3539000,35,1,39,0,Middlesex County,"2,987",70,"327,348","298,268","29,080","1,347",545,58,"315,725","288,496","27,229","1,205",488,29,"4,590","4,449",141,x,x,15,"1,212","1,208",4,14,6,12,610,587,23,12,5,9,512,468,44,x,x,11,"1,456","1,004",452,16,6,5,139,89,50,2,0,9,"3,104","1,967","1,137",60,24
350139001,3539001,35,1,39,1,Mosa,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350139006,3539006,35,1,39,6,Ekfrid,219,3,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350139011,3539011,35,1,39,11,Metcalfe,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350139014,3539014,35,1,39,14,Caradoc,306,11,"13,825","13,579",246,171,69,8,"11,977","11,970",7,141,57,6,"1,151","1,151",0,5,2,4,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,3,x,x,x,2,0,0,0,0,0,0,0,3,384,288,96,16,6
