AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NMUSTSD,MUSTSD,EMUSTSD,NSUNFLS,SUNFLS,ESUNFLS,NSAFLWR,SAFLWR,ESAFLWR,NPOTATS,POTATS,EPOTATS,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NTRITCL,TRITCL,ETRITCL,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD
241369010,2469010,24,13,69,10,Franklin,101,1,x,x,1,x,x,0,0,0,0,0,0,4,17,7,11,229,93,2,x,x,22,"2,405",973,0,0,0,0,0,0,0,0,0,0,0,0,17,437,177,22,749,303,26,"1,368",554,0,0,0,0,0,0,3,255,103,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241369020,2469020,24,13,69,20,Saint-Jean-Chrysostome,78,5,120,49,5,120,49,0,0,0,0,0,0,4,41,17,14,288,117,7,128,52,39,"3,696","1,496",0,0,0,0,0,0,0,0,0,0,0,0,32,563,228,37,"1,555",629,42,"1,747",707,0,0,0,1,x,x,10,453,183,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241369030,2469030,24,13,69,30,Träs-Saint-Sacrement,84,10,340,138,10,340,138,0,0,0,0,0,0,4,52,21,26,792,321,6,157,64,55,"5,443","2,203",0,0,0,0,0,0,0,0,0,0,0,0,38,847,343,47,"2,730","1,105",34,946,383,0,0,0,0,0,0,29,"1,219",493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241369040,2469040,24,13,69,40,Saint-Malachie-d'Ormstown,103,7,320,129,7,320,129,0,0,0,0,0,0,3,66,27,22,467,189,11,223,90,62,"6,375","2,580",2,x,x,0,0,0,0,0,0,0,0,0,30,690,279,41,"1,657",671,47,"1,601",648,0,0,0,0,0,0,34,"1,554",629,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x
241369045,2469045,24,13,69,45,Hinchinbrooke,94,5,391,158,4,x,x,0,0,0,1,x,x,10,174,70,18,462,187,4,135,55,37,"2,951","1,194",0,0,0,0,0,0,0,0,0,0,0,0,32,773,313,42,"2,006",812,66,"3,744","1,515",0,0,0,0,0,0,19,"1,636",662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
241369050,2469050,24,13,69,50,Elgin,45,3,x,x,3,86,35,0,0,0,1,x,x,4,62,25,8,246,100,1,x,x,11,"1,652",669,1,x,x,0,0,0,0,0,0,0,0,0,11,448,181,18,957,387,25,"1,547",626,0,0,0,0,0,0,8,"1,291",522,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241369060,2469060,24,13,69,60,Godmanchester,86,7,301,122,7,301,122,0,0,0,0,0,0,4,67,27,22,595,241,8,221,89,49,"5,410","2,189",2,x,x,0,0,0,0,0,0,0,0,0,34,958,388,52,"2,708","1,096",45,"2,533","1,025",0,0,0,0,0,0,21,"1,880",761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241369065,2469065,24,13,69,65,Sainte-Barbe,25,3,70,28,3,70,28,0,0,0,0,0,0,0,0,0,4,64,26,4,87,35,20,"4,381","1,773",0,0,0,0,0,0,0,0,0,0,0,0,8,133,54,12,656,265,5,91,37,0,0,0,0,0,0,5,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241369070,2469070,24,13,69,70,Saint-Anicet,82,6,293,119,6,293,119,0,0,0,0,0,0,5,72,29,16,572,231,4,118,48,43,"9,471","3,833",2,x,x,1,x,x,1,x,x,0,0,0,26,829,335,30,"1,332",539,29,"1,424",576,0,0,0,1,x,x,14,"1,266",512,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241369075,2469075,24,13,69,75,Dundee,29,4,75,30,4,75,30,0,0,0,0,0,0,3,58,23,6,115,47,5,117,47,20,"3,036","1,229",0,0,0,0,0,0,0,0,0,0,0,0,15,455,184,21,890,360,16,598,242,0,0,0,0,0,0,8,453,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241370000,2470000,24,13,70,0,Beauharnois-Salaberry,395,88,"3,398","1,375",86,x,x,0,0,0,2,x,x,15,365,148,107,"3,381","1,368",29,841,340,273,"36,089","14,605",3,65,26,1,x,x,1,x,x,0,0,0,142,"2,815","1,139",180,"7,634","3,089",136,"5,560","2,250",1,x,x,0,0,0,123,"9,154","3,704",0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,7,674,273,2,x,x,0,0,0,5,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
241370015,2470015,24,13,70,15,Saint-Paul-de-ChÉteauguay,126,28,"1,302",527,27,x,x,0,0,0,1,x,x,7,224,91,37,"1,379",558,5,148,60,86,"9,174","3,713",1,x,x,0,0,0,0,0,0,0,0,0,42,831,336,60,"2,390",967,37,"1,431",579,0,0,0,0,0,0,45,"3,764","1,523",0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241370025,2470025,24,13,70,25,Beauharnois,38,8,430,174,8,430,174,0,0,0,0,0,0,1,x,x,15,562,227,3,125,51,26,"3,103","1,256",0,0,0,0,0,0,0,0,0,0,0,0,15,345,140,19,"1,025",415,17,773,313,0,0,0,0,0,0,10,701,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241370030,2470030,24,13,70,30,Saint-êtienne-de-Beauharnois,37,15,701,284,15,701,284,0,0,0,0,0,0,2,x,x,14,422,171,0,0,0,29,"4,901","1,983",1,x,x,0,0,0,0,0,0,0,0,0,14,385,156,14,567,229,13,467,189,0,0,0,0,0,0,16,"1,384",560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241370035,2470035,24,13,70,35,Saint-Louis-de-Gonzague,65,23,649,263,23,649,263,0,0,0,0,0,0,2,x,x,9,210,85,3,x,x,52,"8,506","3,442",0,0,0,1,x,x,1,x,x,0,0,0,26,477,193,22,844,342,25,"1,128",456,1,x,x,0,0,0,15,"1,434",580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241370040,2470040,24,13,70,40,Saint-Stanislas-de-Kostka,62,9,204,83,9,204,83,0,0,0,0,0,0,1,x,x,13,161,65,2,x,x,40,"5,417","2,192",1,x,x,0,0,0,0,0,0,0,0,0,21,394,159,31,"1,284",520,17,563,228,0,0,0,0,0,0,18,537,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241370055,2470055,24,13,70,55,Saint-TimothÇe,67,5,112,45,4,x,x,0,0,0,1,x,x,2,x,x,19,647,262,16,467,189,40,"4,988","2,019",0,0,0,0,0,0,0,0,0,0,0,0,24,383,155,34,"1,524",617,27,"1,198",485,0,0,0,0,0,0,19,"1,334",540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
241371000,2471000,24,13,71,0,Vaudreuil-Soulanges,620,114,"5,876","2,378",110,"5,765","2,333",0,0,0,5,111,45,61,"1,567",634,87,"3,507","1,419",26,952,385,260,"44,177","17,878",5,67,27,2,x,x,2,x,x,0,0,0,62,"1,363",552,163,"7,815","3,163",233,"12,429","5,030",1,x,x,1,x,x,162,"13,661","5,528",0,0,0,2,x,x,0,0,0,4,5,2,0,0,0,0,0,0,8,293,119,6,x,x,0,0,0,3,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x
241371015,2471015,24,13,71,15,Saint-TÇlesphore,64,5,194,79,5,194,79,0,0,0,0,0,0,3,59,24,12,371,150,3,84,34,38,"6,083","2,462",0,0,0,0,0,0,0,0,0,0,0,0,6,183,74,22,"1,002",405,26,"1,205",488,0,0,0,0,0,0,24,"1,587",642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241371020,2471020,24,13,71,20,Saint-Polycarpe,88,29,"1,452",588,29,"1,452",588,0,0,0,0,0,0,1,x,x,11,427,173,3,x,x,57,"13,444","5,441",3,x,x,0,0,0,0,0,0,0,0,0,8,251,102,19,820,332,19,"1,041",421,0,0,0,1,x,x,34,"3,145","1,273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241371040,2471040,24,13,71,40,Coteau-du-Lac,41,7,290,117,7,290,117,0,0,0,0,0,0,4,97,39,3,91,37,4,164,66,22,"3,078","1,246",0,0,0,0,0,0,0,0,0,0,0,0,10,139,56,3,129,52,16,716,290,0,0,0,0,0,0,13,527,213,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241371045,2471045,24,13,71,45,Saint-Clet,39,10,696,282,10,696,282,0,0,0,0,0,0,4,95,38,4,182,74,1,x,x,22,"3,508","1,420",0,0,0,0,0,0,0,0,0,0,0,0,4,56,23,9,528,214,10,417,169,0,0,0,0,0,0,13,"1,518",614,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241371050,2471050,24,13,71,50,Les Cädres,69,9,530,214,8,x,x,0,0,0,1,x,x,13,248,100,6,172,70,4,110,45,26,"4,926","1,993",1,x,x,0,0,0,0,0,0,0,0,0,9,252,102,11,416,168,30,"1,936",783,0,0,0,0,0,0,11,"1,626",658,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
241371083,2471083,24,13,71,83,Vaudreuil-Dorion,93,2,x,x,2,x,x,0,0,0,0,0,0,2,x,x,8,286,116,3,131,53,11,"1,524",617,0,0,0,0,0,0,0,0,0,0,0,0,7,181,73,17,579,234,29,"1,642",664,0,0,0,0,0,0,7,569,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
241371110,2471110,24,13,71,110,Sainte-Marthe,76,31,"1,884",762,30,x,x,0,0,0,1,x,x,15,554,224,8,615,249,1,x,x,29,"4,641","1,878",0,0,0,1,x,x,1,x,x,0,0,0,6,78,32,28,"1,245",504,24,"1,060",429,0,0,0,0,0,0,29,"2,268",918,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,4,67,27,3,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241371115,2471115,24,13,71,115,Sainte-Justine-de-Newton,61,11,488,197,10,x,x,0,0,0,1,x,x,8,238,96,18,831,336,4,211,85,23,"4,056","1,641",1,x,x,1,x,x,1,x,x,0,0,0,2,x,x,21,"1,157",468,23,"1,098",444,1,x,x,0,0,0,16,"1,584",641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
241371125,2471125,24,13,71,125,Träs-Saint-RÇdempteur,22,5,x,x,4,146,59,0,0,0,2,x,x,2,x,x,5,121,49,0,0,0,13,736,298,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,10,348,141,15,754,305,0,0,0,0,0,0,8,392,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241371133,2471133,24,13,71,133,Rigaud,67,5,91,37,5,91,37,0,0,0,0,0,0,9,166,67,12,411,166,3,134,54,19,"2,181",883,0,0,0,0,0,0,0,0,0,0,0,0,9,175,71,23,"1,591",644,41,"2,560","1,036",0,0,0,0,0,0,7,445,180,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000000,3500000,35,0,0,0,Ontario,"67,520","15,282","778,952","315,231","1,367","59,149","23,937",5,305,123,"14,182","719,498","291,170","4,740","98,357","39,804","8,456","332,821","134,688","8,651","279,762","113,216","20,823","1,895,650","767,142",343,"6,808","2,755","1,476","65,483","26,500","1,406","62,931","25,467",74,"2,552","1,033","9,927","296,029","119,799","26,521","1,479,447","598,711","18,172","1,036,399","419,416",757,"53,304","21,571",47,"1,582",640,"18,743","1,918,055","776,209",7,32,13,83,"1,069",433,1,x,x,"1,218","39,905","16,149",47,955,386,4,15,6,"1,812","108,545","43,927","1,364","68,383","27,674",45,"1,086",439,520,"39,076","15,813",3,14,6,"1,329","68,194","27,597",6,210,85,34,694,281,264,"11,910","4,820",448,"6,519","2,638"
350100000,3500000,35,1,0,0,Southern Ontario Region - RÇgion du Sud de l'Ontario,"22,427","8,217","419,018","169,571",309,"11,698","4,734",0,0,0,"7,928","407,320","164,837","1,055","19,693","7,969",606,"13,735","5,558",666,"16,667","6,745","9,885","921,745","373,017",33,"1,024",414,"1,223","57,473","23,258","1,171","55,487","22,455",54,"1,986",804,"2,195","63,906","25,862","5,085","196,649","79,581","2,761","100,772","40,781",12,558,226,12,481,195,"11,146","1,223,132","494,984",2,x,x,20,197,80,0,0,0,339,"13,612","5,509",8,183,74,1,x,x,520,"37,092","15,011",264,"10,670","4,318",7,219,89,289,"26,203","10,604",0,0,0,"1,317","67,672","27,386",3,207,84,6,118,48,65,"3,666","1,484",337,"4,885","1,977"
350125000,3525000,35,1,25,0,Hamilton-Wentworth Regional Municipality,"1,228",209,"10,296","4,167",11,177,72,0,0,0,199,"10,119","4,095",71,"2,228",902,70,"1,752",709,78,"2,000",809,275,"24,089","9,748",4,36,15,19,487,197,17,x,x,2,x,x,122,"3,105","1,257",366,"15,192","6,148",238,"8,611","3,485",1,x,x,1,x,x,196,"21,081","8,531",0,0,0,3,x,x,0,0,0,40,"2,305",933,0,0,0,0,0,0,6,67,27,3,x,x,2,x,x,3,3,1,0,0,0,0,0,0,0,0,0,1,x,x,4,228,92,8,x,x
350125003,3525003,35,1,25,3,Stoney Creek,139,10,673,272,1,x,x,0,0,0,9,x,x,3,62,25,3,133,54,0,0,0,7,"1,093",442,0,0,0,0,0,0,0,0,0,0,0,0,4,124,50,12,738,299,20,803,325,1,x,x,0,0,0,6,"1,025",415,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350125009,3525009,35,1,25,9,Glanbrook,171,46,"3,634","1,471",0,0,0,0,0,0,46,"3,634","1,471",21,"1,332",539,12,300,121,12,327,132,37,"3,113","1,260",0,0,0,1,x,x,1,x,x,0,0,0,17,415,168,58,"3,349","1,355",53,"3,023","1,223",0,0,0,0,0,0,53,"8,305","3,361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,228,92,1,x,x
350125014,3525014,35,1,25,14,Ancaster,221,51,"2,586","1,047",3,x,x,0,0,0,49,x,x,15,253,102,21,565,229,17,469,190,64,"6,782","2,745",0,0,0,5,x,x,4,203,82,1,x,x,26,515,208,69,"2,960","1,198",38,"1,004",406,0,0,0,0,0,0,40,"5,141","2,080",0,0,0,0,0,0,0,0,0,6,328,133,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
350125030,3525030,35,1,25,30,Flamborough,697,102,"3,403","1,377",7,146,59,0,0,0,95,"3,257","1,318",32,581,235,34,754,305,49,"1,204",487,167,"13,101","5,302",4,36,15,13,254,103,12,x,x,1,x,x,75,"2,051",830,227,"8,145","3,296",127,"3,781","1,530",0,0,0,1,x,x,97,"6,610","2,675",0,0,0,3,x,x,0,0,0,31,"1,974",799,0,0,0,0,0,0,3,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,5,23,9
350126000,3526000,35,1,26,0,Niagara Regional Municipality,"2,672",386,"16,341","6,613",22,642,260,0,0,0,364,"15,699","6,353",91,"1,763",713,39,655,265,22,445,180,394,"26,511","10,729",3,x,x,7,51,21,5,x,x,2,x,x,165,"4,594","1,859",386,"17,770","7,191",526,"23,366","9,456",0,0,0,0,0,0,260,"29,645","11,997",1,x,x,3,3,1,0,0,0,23,43,17,1,x,x,0,0,0,9,174,70,5,x,x,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,19,"1,736",703,10,47,19
350126003,3526003,35,1,26,3,Fort Erie,72,21,"1,426",577,2,x,x,0,0,0,19,x,x,4,132,53,3,21,8,1,x,x,12,690,279,0,0,0,0,0,0,0,0,0,0,0,0,6,133,54,11,355,144,28,"1,158",469,0,0,0,0,0,0,8,308,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x
350126011,3526011,35,1,26,11,Port Colborne,83,23,"1,633",661,1,x,x,0,0,0,22,x,x,3,45,18,3,89,36,0,0,0,19,"1,374",556,0,0,0,1,x,x,1,x,x,0,0,0,3,x,x,7,157,64,39,"2,338",946,0,0,0,0,0,0,9,"1,477",598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,733,297,0,0,0
350126014,3526014,35,1,26,14,Wainfleet,234,62,"3,198","1,294",1,x,x,0,0,0,61,x,x,11,212,86,5,87,35,3,52,21,86,"6,963","2,818",1,x,x,2,x,x,1,x,x,1,x,x,30,"1,494",605,63,"2,618","1,059",48,"1,525",617,0,0,0,0,0,0,76,"7,725","3,126",0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,3,120,49,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,157,64,5,26,11
350126021,3526021,35,1,26,21,West Lincoln,539,151,"5,176","2,095",9,153,62,0,0,0,142,"5,023","2,033",45,846,342,18,306,124,15,303,123,153,"8,506","3,442",2,x,x,0,0,0,0,0,0,0,0,0,87,"2,134",864,180,"9,749","3,945",218,"11,647","4,713",0,0,0,0,0,0,81,"9,175","3,713",0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,237,96,0,0,0
350126028,3526028,35,1,26,28,Pelham,255,28,977,395,2,x,x,0,0,0,26,x,x,8,176,71,3,62,25,0,0,0,39,"2,596","1,051",0,0,0,2,x,x,2,x,x,0,0,0,10,164,66,35,"1,379",558,43,"1,346",545,0,0,0,0,0,0,20,"2,761","1,117",0,0,0,1,x,x,0,0,0,11,26,11,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
350126032,3526032,35,1,26,32,Welland,20,3,160,65,0,0,0,0,0,0,3,160,65,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,110,45,9,330,134,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350126037,3526037,35,1,26,37,Thorold,68,14,820,332,0,0,0,0,0,0,14,820,332,6,132,53,2,x,x,1,x,x,16,"1,236",500,0,0,0,0,0,0,0,0,0,0,0,0,6,163,66,13,629,255,16,757,306,0,0,0,0,0,0,16,"1,360",550,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350126043,3526043,35,1,26,43,Niagara Falls,94,19,692,280,1,x,x,0,0,0,18,x,x,6,102,41,0,0,0,0,0,0,19,"1,316",533,0,0,0,0,0,0,0,0,0,0,0,0,4,63,25,16,618,250,33,"1,326",537,0,0,0,0,0,0,5,826,334,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
350126047,3526047,35,1,26,47,Niagara-on-the-Lake,513,18,362,146,2,x,x,0,0,0,16,x,x,1,x,x,2,x,x,0,0,0,8,"1,008",408,0,0,0,1,x,x,1,x,x,0,0,0,4,104,42,10,350,142,27,491,199,0,0,0,0,0,0,13,"1,565",633,0,0,0,1,x,x,0,0,0,4,4,2,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
350126053,3526053,35,1,26,53,St. Catharines,129,3,72,29,0,0,0,0,0,0,3,72,29,0,0,0,1,x,x,0,0,0,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,100,40,3,251,102,3,71,29,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
350126057,3526057,35,1,26,57,Lincoln,524,36,"1,598",647,4,126,51,0,0,0,32,"1,472",596,3,32,13,2,x,x,2,x,x,32,"2,301",931,0,0,0,1,x,x,0,0,0,1,x,x,10,146,59,34,"1,317",533,38,"1,235",500,0,0,0,0,0,0,29,"4,336","1,755",1,x,x,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
350126065,3526065,35,1,26,65,Grimsby,141,8,227,92,0,0,0,0,0,0,8,227,92,2,x,x,0,0,0,0,0,0,4,311,126,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,9,237,96,24,"1,142",462,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350128000,3528000,35,1,28,0,Haldimand-Norfolk Regional Municipality,"2,985",703,"33,916","13,725",28,648,262,0,0,0,676,"33,268","13,463",195,"4,040","1,635",88,"2,317",938,53,"1,543",624,929,"71,753","29,037",14,508,206,688,"33,216","13,442",656,"31,957","12,933",33,"1,259",509,205,"5,831","2,360",592,"30,589","12,379",602,"33,299","13,476",0,0,0,2,x,x,"1,009","99,751","40,368",1,x,x,5,26,11,0,0,0,80,"1,756",711,1,x,x,0,0,0,20,440,178,11,291,118,1,x,x,12,x,x,0,0,0,697,"38,114","15,424",0,0,0,1,x,x,16,"1,060",429,170,"2,944","1,191"
350128002,3528002,35,1,28,2,Dunnville,249,68,"2,976","1,204",3,x,x,0,0,0,65,x,x,16,328,133,8,211,85,2,x,x,91,"7,139","2,889",4,315,127,3,54,22,3,54,22,0,0,0,40,"1,472",596,78,"4,226","1,710",91,"4,575","1,851",0,0,0,0,0,0,80,"11,825","4,785",0,0,0,1,x,x,0,0,0,10,20,8,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x
350128015,3528015,35,1,28,15,Haldimand,583,202,"10,150","4,108",12,261,106,0,0,0,190,"9,889","4,002",57,"1,540",623,47,"1,264",512,33,900,364,132,"7,615","3,082",4,89,36,0,0,0,0,0,0,0,0,0,74,"2,005",811,232,"15,258","6,175",274,"20,049","8,114",0,0,0,1,x,x,196,"23,587","9,545",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,10,745,301,0,0,0
