AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTDUR,WHTDUR,EWHTDUR,NWHTSPG,WHTSPG,EWHTSPG,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NMILLET,MILLET,EMILLET,NTRITCL,TRITCL,ETRITCL,NSAFLWR,SAFLWR,ESAFLWR,NCARAWAY,CARAWAY,ECARAWAY,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD,NALFASD,ALFASD,EALFASD,NALSIKE,ALSIKE,EALSIKE,NCLOVRD,CLOVRD,ECLOVRD,NBFTREF,BFTREF,EBFTREF,NCLOVSW,CLOVSW,ECLOVSW,NTIMOTHY,TIMOTHY,ETIMOTHY,NBROMSD,BROMSD,EBROMSD,NFESCUE,FESCUE,EFESCUE,NCWHTSD,CWHTSD,ECWHTSD,NOFORGSD,OFORGSD,EOFORGSD
350406006,35,4,6,6,3506006,#NAME?,107,4,98,40,0,0,0,3,x,x,1,x,x,24,616,249,14,460,186,7,207,84,15,x,x,3,44,18,1,x,x,1,x,x,0,0,0,21,476,193,28,"1,631",660,45,"3,805","1,540",2,x,x,0,0,0,0,0,0,6,243,98,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350406012,35,4,6,12,3506012,#NAME?,71,6,458,185,0,0,0,4,x,x,2,x,x,13,497,201,16,"1,208",489,9,512,207,29,"6,750","2,732",1,x,x,0,0,0,0,0,0,0,0,0,16,957,387,26,"3,750","1,518",21,"1,146",464,1,x,x,1,x,x,0,0,0,13,"1,078",436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x
350406018,35,4,6,18,3506018,#NAME?,218,5,224,91,0,0,0,4,x,x,1,x,x,28,591,239,23,982,397,29,880,356,60,"8,327","3,370",4,72,29,1,x,x,0,0,0,1,x,x,50,"2,114",856,95,"5,634","2,280",95,"4,566","1,848",6,143,58,0,0,0,0,0,0,20,"1,416",573,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350406027,35,4,6,27,3506027,#NAME?,182,6,x,x,0,0,0,2,x,x,4,98,40,42,917,371,26,"1,025",415,17,386,156,32,"4,319","1,748",1,x,x,3,39,16,2,x,x,1,x,x,30,"1,128",456,80,"4,466","1,807",94,"4,473","1,810",4,60,24,0,0,0,0,0,0,10,331,134,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350406030,35,4,6,30,3506030,#NAME?,58,0,0,0,0,0,0,0,0,0,0,0,0,14,350,142,6,247,100,5,78,32,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,3,51,21,26,917,371,31,"1,461",591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350406042,35,4,6,42,3506042,#NAME?,400,17,588,238,0,0,0,12,433,175,6,155,63,53,911,369,83,"3,451","1,397",64,"2,264",916,53,"4,835","1,957",8,168,68,1,x,x,1,x,x,0,0,0,78,"2,737","1,108",208,"12,205","4,939",164,"7,552","3,056",2,x,x,0,0,0,0,0,0,14,716,290,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407000,35,4,7,0,3507000,#NAME?,"1,492",49,"1,419",574,0,0,0,9,413,167,40,"1,006",407,224,"4,113","1,664",254,"8,041","3,254",114,"3,588","1,452",269,"18,518","7,494",29,509,206,6,71,29,6,71,29,0,0,0,316,"8,721","3,529",608,"35,776","14,478",859,"55,104","22,300",20,482,195,1,x,x,0,0,0,36,"1,733",701,1,x,x,15,42,17,0,0,0,0,0,0,0,0,0,3,71,29,3,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,7,268,108,2,x,x,0,0,0,0,0,0,4,167,68,0,0,0,0,0,0,3,101,41,0,0,0,0,0,0,0,0,0,0,0,0
350407001,35,4,7,1,3507001,#NAME?,149,4,120,49,0,0,0,0,0,0,4,120,49,17,274,111,22,700,283,4,173,70,42,"3,568","1,444",1,x,x,0,0,0,0,0,0,0,0,0,22,430,174,48,"2,955","1,196",83,"5,338","2,160",3,85,34,0,0,0,0,0,0,3,73,30,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407006,35,4,7,6,3507006,#NAME?,186,6,125,51,0,0,0,1,x,x,5,x,x,34,687,278,30,"1,088",440,13,274,111,36,"2,254",912,5,33,13,2,x,x,2,x,x,0,0,0,31,"1,348",546,82,"4,168","1,687",103,"5,842","2,364",2,x,x,0,0,0,0,0,0,5,359,145,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407012,35,4,7,12,3507012,#NAME?,152,13,383,155,0,0,0,3,140,57,10,243,98,22,470,190,20,704,285,16,493,200,32,"2,246",909,3,120,49,0,0,0,0,0,0,0,0,0,37,"1,244",503,68,"4,251","1,720",88,"5,749","2,327",3,58,23,0,0,0,0,0,0,4,110,45,1,x,x,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350407017,35,4,7,17,3507017,#NAME?,52,2,x,x,0,0,0,0,0,0,2,x,x,3,41,17,10,285,115,3,91,37,8,"1,163",471,1,x,x,0,0,0,0,0,0,0,0,0,9,180,73,23,"1,355",548,31,"1,908",772,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407020,35,4,7,20,3507020,#NAME?,44,2,x,x,0,0,0,0,0,0,2,x,x,7,102,41,10,254,103,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,8,202,82,10,517,209,33,"2,287",926,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350407022,35,4,7,22,3507022,#NAME?,143,5,192,78,0,0,0,1,x,x,4,x,x,25,597,242,26,978,396,13,570,231,19,"1,126",456,1,x,x,0,0,0,0,0,0,0,0,0,25,508,206,44,"2,925","1,184",100,"8,845","3,579",4,190,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,3,115,47,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350407027,35,4,7,27,3507027,#NAME?,73,2,x,x,0,0,0,0,0,0,2,x,x,18,299,121,18,592,240,8,229,93,18,741,300,0,0,0,0,0,0,0,0,0,0,0,0,25,585,237,32,"2,404",973,47,"2,608","1,055",0,0,0,0,0,0,0,0,0,4,127,51,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407029,35,4,7,29,3507029,#NAME?,47,1,x,x,0,0,0,0,0,0,1,x,x,8,103,42,16,350,142,6,181,73,10,420,170,0,0,0,2,x,x,2,x,x,0,0,0,22,414,168,28,"1,791",725,31,"1,859",752,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407031,35,4,7,31,3507031,#NAME?,55,0,0,0,0,0,0,0,0,0,0,0,0,7,48,19,3,60,24,3,65,26,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,16,437,177,22,"1,324",536,36,"2,405",973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407039,35,4,7,39,3507039,#NAME?,112,2,x,x,0,0,0,0,0,0,2,x,x,26,508,206,25,825,334,13,434,176,21,861,348,2,x,x,0,0,0,0,0,0,0,0,0,38,857,347,63,"3,290","1,331",63,"3,644","1,475",2,x,x,1,x,x,0,0,0,6,184,74,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407041,35,4,7,41,3507041,#NAME?,46,0,0,0,0,0,0,0,0,0,0,0,0,5,145,59,12,412,167,5,255,103,15,"1,004",406,0,0,0,0,0,0,0,0,0,0,0,0,12,503,204,19,"1,447",586,24,"1,824",738,1,x,x,0,0,0,0,0,0,3,218,88,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407046,35,4,7,46,3507046,#NAME?,94,2,x,x,0,0,0,0,0,0,2,x,x,8,207,84,15,556,225,11,403,163,10,536,217,3,107,43,0,0,0,0,0,0,0,0,0,16,316,128,35,"2,178",881,48,"2,604","1,054",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407049,35,4,7,49,3507049,#NAME?,38,1,x,x,0,0,0,0,0,0,1,x,x,7,88,36,8,199,81,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,12,263,106,18,"1,009",408,24,"1,578",639,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407051,35,4,7,51,3507051,#NAME?,79,2,x,x,0,0,0,0,0,0,2,x,x,10,138,56,8,223,90,4,121,49,14,"1,139",461,6,108,44,0,0,0,0,0,0,0,0,0,7,277,112,29,"1,979",801,40,"2,397",970,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407056,35,4,7,56,3507056,#NAME?,152,3,134,54,0,0,0,2,x,x,1,x,x,19,330,134,15,308,125,3,76,31,20,"1,884",762,7,70,28,2,x,x,2,x,x,0,0,0,21,859,348,58,"2,706","1,095",77,"4,856","1,965",0,0,0,0,0,0,0,0,0,3,87,35,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407061,35,4,7,61,3507061,#NAME?,70,4,112,45,0,0,0,2,x,x,2,x,x,8,76,31,16,507,205,7,116,47,19,"1,304",528,0,0,0,0,0,0,0,0,0,0,0,0,15,298,121,29,"1,477",598,31,"1,360",550,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409000,35,4,9,0,3509000,#NAME?,"1,053",26,577,234,0,0,0,14,337,136,13,240,97,162,"2,495","1,010",179,"6,186","2,503",111,"3,381","1,368",93,"6,311","2,554",16,126,51,5,61,25,4,x,x,1,x,x,204,"6,495","2,628",488,"26,593","10,762",568,"28,580","11,566",22,328,133,1,x,x,0,0,0,14,x,x,0,0,0,7,14,6,0,0,0,0,0,0,0,0,0,4,137,55,4,137,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,13,463,187,0,0,0,2,x,x,0,0,0,12,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409001,35,4,9,1,3509001,#NAME?,115,1,x,x,0,0,0,1,x,x,0,0,0,18,175,71,7,156,63,6,243,98,6,958,388,2,x,x,0,0,0,0,0,0,0,0,0,10,232,94,46,"2,088",845,58,"2,906","1,176",0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409008,35,4,9,8,3509008,#NAME?,58,0,0,0,0,0,0,0,0,0,0,0,0,6,65,26,12,435,176,6,112,45,5,x,x,4,48,19,0,0,0,0,0,0,0,0,0,15,503,204,31,"1,824",738,39,"2,085",844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409011,35,4,9,11,3509011,#NAME?,42,1,x,x,0,0,0,0,0,0,1,x,x,7,111,45,6,170,69,1,x,x,7,395,160,0,0,0,0,0,0,0,0,0,0,0,0,8,283,115,18,910,368,27,"1,520",615,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409014,35,4,9,14,3509014,#NAME?,30,2,x,x,0,0,0,1,x,x,2,x,x,6,73,30,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,11,516,209,13,616,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409016,35,4,9,16,3509016,#NAME?,119,4,126,51,0,0,0,1,x,x,3,x,x,15,187,76,26,720,291,7,444,180,15,735,297,1,x,x,0,0,0,0,0,0,0,0,0,26,"1,027",416,53,"3,157","1,278",74,"4,114","1,665",1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409019,35,4,9,19,3509019,#NAME?,131,4,71,29,0,0,0,1,x,x,3,x,x,12,160,65,34,"1,097",444,17,528,214,14,"1,003",406,2,x,x,1,x,x,0,0,0,1,x,x,28,940,380,74,"4,397","1,779",81,"4,897","1,982",3,24,10,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409024,35,4,9,24,3509024,#NAME?,104,2,x,x,0,0,0,1,x,x,1,x,x,19,381,154,18,567,229,5,75,30,8,584,236,1,x,x,0,0,0,0,0,0,0,0,0,21,936,379,39,"2,299",930,59,"3,237","1,310",3,29,12,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409029,35,4,9,29,3509029,#NAME?,151,4,118,48,0,0,0,4,118,48,0,0,0,32,615,249,34,"1,318",533,23,880,356,18,757,306,3,18,7,2,x,x,2,x,x,0,0,0,39,"1,038",420,86,"4,942","2,000",80,"3,883","1,571",4,63,25,0,0,0,0,0,0,3,79,32,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,262,106,0,0,0,0,0,0,0,0,0,6,262,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409034,35,4,9,34,3509034,#NAME?,100,1,x,x,0,0,0,0,0,0,1,x,x,21,243,98,14,462,187,9,199,81,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,17,441,178,43,"2,040",826,54,"2,365",957,3,32,13,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409040,35,4,9,40,3509040,#NAME?,78,1,x,x,0,0,0,1,x,x,0,0,0,10,156,63,3,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,9,x,x,23,969,392,35,"1,408",570,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409046,35,4,9,46,3509046,#NAME?,125,6,190,77,0,0,0,4,x,x,2,x,x,16,329,133,24,"1,147",464,35,867,351,18,"1,621",656,2,x,x,0,0,0,0,0,0,0,0,0,29,925,374,64,"3,451","1,397",48,"1,549",627,4,63,25,0,0,0,0,0,0,4,318,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,0,0,0,1,x,x,0,0,0,5,172,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350410000,35,4,10,0,3510000,#NAME?,733,18,620,251,0,0,0,6,176,71,13,444,180,142,"2,582","1,045",106,"3,959","1,602",74,"2,108",853,45,"3,421","1,384",7,70,28,2,x,x,2,x,x,0,0,0,129,"4,899","1,983",299,"19,145","7,748",451,"32,846","13,292",26,866,350,0,0,0,0,0,0,8,"1,029",416,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,194,79,0,0,0,1,x,x,0,0,0,1,x,x,3,85,34,1,x,x,3,40,16,0,0,0,0,0,0,0,0,0,0,0,0
350410001,35,4,10,1,3510001,#NAME?,77,7,138,56,0,0,0,4,x,x,3,x,x,19,513,208,26,"1,153",467,12,346,140,11,926,375,2,x,x,0,0,0,0,0,0,0,0,0,9,330,134,31,"2,511","1,016",61,"8,583","3,473",3,73,30,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,85,34,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350410006,35,4,10,6,3510006,#NAME?,114,2,x,x,0,0,0,0,0,0,2,x,x,16,424,172,18,552,223,10,295,119,10,"1,015",411,0,0,0,0,0,0,0,0,0,0,0,0,24,"2,020",817,53,"3,228","1,306",74,"4,878","1,974",1,x,x,0,0,0,0,0,0,5,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350410009,35,4,10,9,3510009,#NAME?,102,0,0,0,0,0,0,0,0,0,0,0,0,17,308,125,14,578,234,9,237,96,6,306,124,2,x,x,0,0,0,0,0,0,0,0,0,11,319,129,39,"2,896","1,172",56,"3,767","1,524",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350410014,35,4,10,14,3510014,#NAME?,84,2,x,x,0,0,0,1,x,x,2,x,x,19,353,143,18,839,340,5,175,71,5,869,352,1,x,x,0,0,0,0,0,0,0,0,0,30,847,343,46,"3,117","1,261",48,"3,325","1,346",10,189,76,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
