AREAID,PROV,CAR,CD,CCS,CAR2,SGC,AREANAME,TOTAL,TYPORG2_1,TYPORG2_2,TYPORG2_3,TYPORG2_4,TYPORG2_5,TYPORG2_6,TYPORG_1,TYPORG_2,TYPORG_3,TYPORG_4,TYPORG_5,TYPORG_6,TYPORG_7,TYPORG_8,TYPORG_9,TYPORG_10,TYPORG_11,TYPORG_12,TYPORG_13,TYPORG_14,TYPORG_15,NTFAREA,TFAREA,ETFAREA,NAOWNED,AOWNED,EAOWNED,NTOTLSRT,TOTLSRT,ETOTLSRT,NALSDGOV,ALSDGOV,EALSDGOV,NARNTED,ARNTED,EARNTED,NTOTUSE,TOTUSE,ETOTUSE,NCRPLND,CRPLND,ECRPLND,NSUMMRF,SUMMRF,ESUMMRF,NIMPAST,IMPAST,EIMPAST,NUNIMPST,UNIMPST,EUNIMPST,NOTHLND,OTHLND,EOTHLND,CRPSFDT,CRPSFDT_1,CRPSFDT_2,CRPSFDT_3,CRPSFDT_4,CRPSFDT_5,CRPSFDT_6,CRPSFDT_7,CRPSFDT_8,CRPSFDT_9,CRPSFDT_10,CRPSFDT_11,CRPSFDT_12,NFERTIL,FERTIL,EFERTIL,NMANURE,MANURE,EMANURE,NHERBCI,HERBCI,EHERBCI,NINSECTI,INSECTI,EINSECTI,NIRRIG,IRRIG,EIRRIG,NCROPROT,NCOVCROP,NGRASWAT,NSTRIPCR,NCONTOUR,NOTHSEC,NCHEMSF,CHEMSF,ECHEMSF,NTILLSF,TILLSF,ETILLSF,NCOMBSF,COMBSF,ECOMBSF,NTILARS,TILARS,ETILARS,NTILCONV,TILCONV,ETILCONV,NTILCONS,TILCONS,ETILCONS,NTILLNO,TILLNO,ETILLNO,NWINDYES,WINDYES,NSALINYES,FRMSIZE,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14,FRMSIZE_15
241062040,24,10,62,40,10,2462040,#NAME?,47,32,5,4,2,4,0,13,5,4,0,1,0,1,2,34,32,0,0,1,1,0,47,"7,326","2,965",45,"6,373","2,579",9,953,386,2,x,x,7,x,x,47,"7,326","2,965",35,"2,910","1,178",0,0,0,15,553,224,20,796,322,40,"3,067","1,241",35,0,1,17,11,3,2,1,0,0,0,0,0,21,"1,433",580,29,"1,220",494,18,583,236,4,x,x,1,x,x,21,4,1,1,3,3,0,0,0,0,0,0,0,0,0,33,"1,274",516,31,"1,075",435,1,x,x,3,x,x,2,x,0,47,4,1,8,15,5,0,11,3,0,0,0,0,0,0,0
241062075,24,10,62,75,10,2462075,#NAME?,39,28,4,4,1,2,0,9,4,4,0,1,0,0,0,30,28,0,0,1,1,0,39,"5,469","2,213",37,"5,259","2,128",5,210,85,1,x,x,4,x,x,39,"5,469","2,213",25,"1,518",614,0,0,0,14,483,195,20,590,239,30,"2,878","1,165",25,0,4,11,9,0,1,0,0,0,0,0,0,8,355,144,15,592,240,4,189,76,0,0,0,2,x,x,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,407,165,16,x,x,1,x,x,0,0,0,1,x,0,39,1,0,10,13,6,3,4,1,1,0,0,0,0,0,0
241063000,24,10,63,0,10,2463000,#NAME?,644,384,107,42,82,29,0,219,92,40,54,10,16,1,6,425,384,15,2,9,15,0,644,"98,281","39,773",636,"76,748","31,059",181,"21,533","8,714",15,314,127,174,"21,219","8,587",644,"98,281","39,773",544,"70,265","28,435",17,249,101,142,"4,248","1,719",153,"4,967","2,010",484,"18,552","7,508",545,11,29,189,141,72,33,43,14,3,8,2,0,405,"55,358","22,403",360,"19,086","7,724",363,"42,561","17,224",154,"8,490","3,436",45,"2,156",873,284,15,29,20,18,63,0,0,0,10,167,68,8,82,33,496,"55,065","22,284",464,"48,489","19,623",63,"5,469","2,213",22,"1,107",448,27,43,0,644,12,44,163,178,81,53,68,22,9,10,2,2,0,0,0
241063005,24,10,63,5,10,2463005,- Sainte-Marie-SalomÇ,20,14,4,0,1,1,0,4,4,0,0,0,0,0,0,16,14,0,0,1,1,0,20,"3,237","1,310",20,"2,469",999,8,768,311,0,0,0,8,768,311,20,"3,237","1,310",18,"1,895",767,0,0,0,9,213,86,7,404,163,16,725,293,18,0,1,8,2,6,0,1,0,0,0,0,0,15,"1,393",564,15,752,304,7,741,300,4,515,208,1,x,x,10,1,0,0,1,3,0,0,0,0,0,0,0,0,0,18,"1,244",503,17,x,x,1,x,x,1,x,x,1,x,0,20,1,1,2,6,3,3,2,1,1,0,0,0,0,0,0
241063015,24,10,63,15,10,2463015,#NAME?,103,66,19,4,6,8,0,27,15,4,3,2,2,0,1,76,66,4,0,1,5,0,103,"15,810","6,398",100,"11,805","4,777",34,"4,005","1,621",1,x,x,33,x,x,103,"15,810","6,398",76,"11,778","4,766",2,x,x,22,536,217,22,630,255,84,x,x,76,1,6,28,14,9,3,8,3,1,2,1,0,54,"9,840","3,982",47,"2,178",881,50,"7,803","3,158",15,919,372,11,424,172,40,1,2,1,6,7,0,0,0,0,0,0,2,x,x,72,"9,302","3,764",70,"8,488","3,435",10,x,x,2,x,x,3,4,0,103,4,12,31,23,10,5,9,3,3,2,0,1,0,0,0
241063025,24,10,63,25,10,2463025,#NAME?,87,51,17,5,12,2,0,31,15,5,6,1,3,0,1,56,51,2,0,3,0,0,87,"11,961","4,840",86,"9,740","3,942",22,"2,221",899,3,28,11,21,"2,193",887,87,"11,961","4,840",76,"9,025","3,652",2,x,x,17,348,141,21,764,309,69,x,x,76,1,10,26,18,9,5,4,1,0,1,1,0,57,"7,918","3,204",45,"2,316",937,52,"6,354","2,571",24,682,276,6,221,89,35,0,3,6,1,13,0,0,0,1,x,x,1,x,x,67,"6,993","2,830",65,"6,616","2,677",6,x,x,1,x,x,5,11,0,87,1,10,27,16,10,12,6,3,0,1,1,0,0,0,0
241063030,24,10,63,30,10,2463030,#NAME?,92,55,10,5,20,2,0,36,9,5,17,1,2,0,2,56,55,1,0,0,0,0,92,"14,262","5,772",92,"11,206","4,535",23,"3,056","1,237",5,172,70,21,"2,884","1,167",92,"14,262","5,772",71,"10,457","4,232",1,x,x,15,379,153,17,527,213,66,x,x,71,0,3,24,22,7,4,6,2,0,3,0,0,56,"8,937","3,617",49,"2,747","1,112",54,"7,552","3,056",18,880,356,4,x,x,31,0,3,2,1,4,0,0,0,1,x,x,0,0,0,66,"8,558","3,463",60,"8,016","3,244",8,412,167,3,130,53,1,x,0,92,1,4,29,27,10,6,7,2,2,4,0,0,0,0,0
241063035,24,10,63,35,10,2463035,- Saint-Roch-de-l'Achigan,139,74,26,10,23,6,0,56,23,9,16,3,3,1,1,83,74,3,1,2,3,0,139,"21,005","8,500",139,"16,686","6,753",42,"4,319","1,748",4,58,23,40,"4,261","1,724",139,"21,005","8,500",125,"16,011","6,479",2,x,x,28,"1,034",418,24,901,365,86,x,x,125,1,2,38,38,18,12,11,4,1,0,0,0,106,"12,976","5,251",96,"6,243","2,526",102,"11,163","4,518",54,"3,195","1,293",10,475,192,88,6,10,7,5,17,0,0,0,2,x,x,0,0,0,121,"13,809","5,588",115,"12,363","5,003",15,"1,256",508,4,190,77,9,11,0,139,2,9,22,47,19,12,20,6,1,1,0,0,0,0,0
241063050,24,10,63,50,10,2463050,#NAME?,106,64,15,10,12,5,0,35,13,9,7,1,4,0,1,71,64,2,1,1,3,0,106,"16,445","6,655",102,"12,677","5,130",25,"3,768","1,525",0,0,0,25,"3,768","1,525",106,"16,445","6,655",94,"10,860","4,395",7,132,53,20,"1,030",417,25,723,293,83,"3,700","1,497",95,4,4,36,25,13,2,7,3,0,1,0,0,61,"7,568","3,063",48,"2,324",940,49,"5,566","2,252",27,"1,497",606,12,713,289,37,1,4,3,1,3,0,0,0,5,107,43,3,25,10,82,"8,358","3,382",75,"7,286","2,949",11,847,343,6,225,91,2,x,0,106,2,3,32,29,17,7,9,3,1,2,0,1,0,0,0
241063060,24,10,63,60,10,2463060,#NAME?,42,32,3,3,1,3,0,6,2,3,0,0,1,0,0,36,32,1,0,0,3,0,42,"6,129","2,480",42,"5,446","2,204",8,683,276,2,x,x,7,x,x,42,"6,129","2,480",35,"3,351","1,356",1,x,x,19,454,184,17,545,221,36,x,x,35,2,1,13,10,5,0,4,0,0,0,0,0,22,"2,259",914,27,941,381,18,845,342,3,41,17,0,0,0,17,1,1,0,1,4,0,0,0,1,x,x,0,0,0,30,"1,685",682,28,"1,232",499,5,232,94,3,221,89,1,x,0,42,1,3,6,14,7,4,5,2,0,0,0,0,0,0,0
241063065,24,10,63,65,10,2463065,#NAME?,55,28,13,5,7,2,0,24,11,5,5,2,1,0,0,31,28,2,0,1,0,0,55,"9,432","3,817",55,"6,719","2,719",19,"2,713","1,098",0,0,0,19,"2,713","1,098",55,"9,432","3,817",49,"6,888","2,787",2,x,x,12,254,103,20,473,191,44,x,x,49,2,2,16,12,5,7,2,1,1,1,0,0,34,"4,467","1,808",33,"1,585",641,31,"2,537","1,027",9,761,308,1,x,x,26,5,6,1,2,12,0,0,0,0,0,0,2,x,x,40,"5,116","2,070",34,x,x,7,x,x,2,x,x,5,7,0,55,0,2,14,16,5,4,10,2,1,0,1,0,0,0,0
241064000,24,10,64,0,10,2464000,#NAME?,179,130,14,16,11,8,0,41,10,15,7,2,4,0,3,138,130,4,1,0,3,0,179,"21,152","8,560",173,"15,011","6,075",48,"6,141","2,485",3,215,87,45,"5,926","2,398",179,"21,152","8,560",146,"13,781","5,577",8,137,55,46,991,401,54,"1,602",648,125,"4,641","1,878",147,3,11,65,37,11,9,7,2,1,1,0,0,78,"6,120","2,477",79,"2,776","1,123",59,"4,252","1,721",27,"1,479",599,21,889,360,75,5,6,1,6,20,1,x,x,6,x,x,1,x,x,112,"8,309","3,363",107,"6,740","2,728",16,785,318,10,784,317,11,31,0,179,7,12,51,53,22,15,12,3,2,1,1,0,0,0,0
241064010,24,10,64,10,10,2464010,#NAME?,60,44,3,7,4,2,0,15,3,7,2,1,2,0,0,45,44,0,0,0,1,0,60,"7,539","3,051",57,"5,575","2,256",15,"1,964",795,2,x,x,13,x,x,60,"7,539","3,051",47,"4,484","1,815",3,88,36,17,378,153,12,314,127,47,"2,275",921,48,0,4,25,8,4,1,4,2,0,0,0,0,21,"1,728",699,24,"1,131",458,17,"1,549",627,11,612,248,7,585,237,18,2,2,1,4,7,0,0,0,3,88,36,0,0,0,32,"2,435",985,30,"1,827",739,3,x,x,2,x,x,4,15,0,60,3,3,19,17,5,6,3,2,1,1,0,0,0,0,0
241064015,24,10,64,15,10,2464015,#NAME?,86,61,6,8,6,5,0,21,4,7,4,1,2,0,3,65,61,2,1,0,1,0,86,"9,282","3,756",84,"6,204","2,511",22,"3,078","1,246",1,x,x,21,x,x,86,"9,282","3,756",71,"6,462","2,615",5,49,20,17,390,158,35,947,383,55,"1,434",580,71,3,6,26,23,4,6,2,0,0,1,0,0,39,"2,812","1,138",30,779,315,30,"1,988",805,13,816,330,11,191,77,37,1,2,0,1,9,1,x,x,3,x,x,1,x,x,57,"4,113","1,664",55,"3,496","1,415",8,496,201,5,121,49,5,x,0,86,4,6,26,26,9,8,6,0,0,0,1,0,0,0,0
241064020,24,10,64,20,10,2464020,#NAME?,33,25,5,1,1,1,0,5,3,1,1,0,0,0,0,28,25,2,0,0,1,0,33,"4,331","1,753",32,"3,232","1,308",11,"1,099",445,0,0,0,11,"1,099",445,33,"4,331","1,753",28,"2,835","1,147",0,0,0,12,223,90,7,341,138,23,932,377,28,0,1,14,6,3,2,1,0,1,0,0,0,18,"1,580",639,25,866,350,12,715,289,3,51,21,3,113,46,20,2,2,0,1,4,0,0,0,0,0,0,0,0,0,23,"1,761",713,22,"1,417",573,5,x,x,3,x,x,2,x,0,33,0,3,6,10,8,1,3,1,1,0,0,0,0,0,0
241065000,24,10,65,0,10,2465000,#NAME?,229,153,14,33,25,4,0,70,11,33,12,1,9,1,3,159,153,3,0,1,2,0,229,"13,072","5,290",213,"7,021","2,841",53,"6,051","2,449",5,105,42,51,"5,946","2,406",229,"13,072","5,290",170,"8,304","3,361",9,110,45,26,545,221,18,376,152,163,"3,737","1,512",171,22,49,78,12,4,0,1,1,1,3,0,0,120,"6,555","2,653",36,699,283,82,"5,063","2,049",94,"3,194","1,293",45,"1,378",558,45,8,5,10,9,22,3,36,15,5,33,13,3,41,17,145,"6,872","2,781",137,"6,334","2,563",15,458,185,6,80,32,8,15,0,229,37,49,106,19,9,3,0,1,2,2,0,0,1,0,0
241065005,24,10,65,5,10,2465005,#NAME?,229,153,14,33,25,4,0,70,11,33,12,1,9,1,3,159,153,3,0,1,2,0,229,"13,072","5,290",213,"7,021","2,841",53,"6,051","2,449",5,105,42,51,"5,946","2,406",229,"13,072","5,290",170,"8,304","3,361",9,110,45,26,545,221,18,376,152,163,"3,737","1,512",171,22,49,78,12,4,0,1,1,1,3,0,0,120,"6,555","2,653",36,699,283,82,"5,063","2,049",94,"3,194","1,293",45,"1,378",558,45,8,5,10,9,22,3,36,15,5,33,13,3,41,17,145,"6,872","2,781",137,"6,334","2,563",15,458,185,6,80,32,8,15,0,229,37,49,106,19,9,3,0,1,2,2,0,0,1,0,0
241066000,24,10,66,0,10,2466000,- CommunautÇ urbaine de MontrÇal,50,36,2,3,5,4,0,12,1,3,2,0,2,1,3,38,36,1,0,0,1,0,50,"1,648",667,43,"1,384",560,12,264,107,0,0,0,12,264,107,50,"1,648",667,37,"1,132",458,0,0,0,4,44,18,5,42,17,37,430,174,37,7,10,14,6,0,0,0,0,0,0,0,0,20,417,169,5,61,25,8,333,135,13,131,53,8,41,17,6,1,1,0,3,8,0,0,0,0,0,0,0,0,0,23,761,308,21,x,x,2,x,x,0,0,0,6,11,0,50,11,11,20,6,2,0,0,0,0,0,0,0,0,0,0
241066025,24,10,66,25,10,2466025,- MontrÇal,50,36,2,3,5,4,0,12,1,3,2,0,2,1,3,38,36,1,0,0,1,0,50,"1,648",667,43,"1,384",560,12,264,107,0,0,0,12,264,107,50,"1,648",667,37,"1,132",458,0,0,0,4,44,18,5,42,17,37,430,174,37,7,10,14,6,0,0,0,0,0,0,0,0,20,417,169,5,61,25,8,333,135,13,131,53,8,41,17,6,1,1,0,3,8,0,0,0,0,0,0,0,0,0,23,761,308,21,x,x,2,x,x,0,0,0,6,11,0,50,11,11,20,6,2,0,0,0,0,0,0,0,0,0,0
241072000,24,10,72,0,10,2472000,#NAME?,420,289,50,40,28,10,3,112,44,38,11,3,9,3,4,308,289,6,2,2,6,3,420,"36,579","14,803",411,"28,918","11,703",80,"7,661","3,100",10,163,66,77,"7,498","3,034",420,"36,579","14,803",374,"23,216","9,395",15,418,169,72,"1,252",507,83,"2,177",881,328,"9,516","3,851",375,12,54,208,45,25,16,9,4,2,0,0,0,247,"13,608","5,507",108,"3,100","1,255",195,"9,257","3,746",196,"6,469","2,618",75,"1,112",450,102,6,16,14,14,33,3,x,x,11,231,93,2,x,x,223,"12,686","5,134",199,"9,897","4,005",38,"2,353",952,19,436,176,24,28,0,420,12,41,196,84,37,19,20,7,3,1,0,0,0,0,0
241072005,24,10,72,5,10,2472005,#NAME?,148,98,14,15,14,7,0,44,12,14,7,3,5,1,2,104,98,2,1,0,3,0,148,"13,236","5,356",145,"8,986","3,637",34,"4,250","1,720",4,59,24,33,"4,191","1,696",148,"13,236","5,356",114,"9,068","3,670",4,197,80,21,333,135,28,754,305,117,"2,884","1,167",115,1,19,56,13,9,8,6,3,0,0,0,0,80,"5,284","2,138",37,923,374,63,"4,131","1,672",50,"2,200",890,25,323,131,41,4,3,8,3,11,2,x,x,2,x,x,1,x,x,94,"5,655","2,288",85,"4,223","1,709",15,"1,072",434,8,360,146,7,10,0,148,8,20,60,28,11,7,8,5,1,0,0,0,0,0,0
241072025,24,10,72,25,10,2472025,#NAME?,134,94,17,17,5,1,0,37,16,16,0,0,3,2,0,97,94,1,1,0,1,0,134,"8,050","3,258",129,"7,033","2,846",13,"1,017",412,0,0,0,13,"1,017",412,134,"8,050","3,258",131,"5,097","2,063",4,142,57,14,153,62,18,225,91,98,"2,433",985,131,5,18,93,10,2,1,0,1,1,0,0,0,90,"3,037","1,229",21,725,293,57,"1,819",736,90,"2,591","1,049",26,467,189,12,1,6,2,2,13,0,0,0,4,142,57,0,0,0,42,"2,092",847,34,"1,843",746,6,x,x,6,x,x,10,x,0,134,2,14,85,21,5,4,1,0,2,0,0,0,0,0,0
241072035,24,10,72,35,10,2472035,#NAME?,85,63,9,6,4,1,2,16,7,6,1,0,1,0,1,69,63,2,0,1,1,2,85,"7,680","3,108",84,"6,428","2,601",18,"1,252",507,4,x,x,17,x,x,85,"7,680","3,108",78,"4,078","1,650",6,x,x,18,307,124,15,470,190,72,x,x,78,4,15,36,12,8,3,0,0,0,0,0,0,49,"2,397",970,24,503,204,54,"1,544",625,46,"1,461",591,18,279,113,27,0,4,3,6,6,1,x,x,4,48,19,1,x,x,45,"1,987",804,44,"1,951",790,3,x,x,2,x,x,5,9,0,85,1,5,37,18,12,6,6,0,0,0,0,0,0,0,0
241072045,24,10,72,45,10,2472045,#NAME?,53,34,10,2,5,1,1,15,9,2,3,0,0,0,1,38,34,1,0,1,1,1,53,"7,613","3,081",53,"6,471","2,619",15,"1,142",462,2,x,x,14,x,x,53,"7,613","3,081",51,"4,973","2,013",1,x,x,19,459,186,22,728,295,41,x,x,51,2,2,23,10,6,4,3,0,1,0,0,0,28,"2,890","1,170",26,949,384,21,"1,763",713,10,217,88,6,43,17,22,1,3,1,3,3,0,0,0,1,x,x,0,0,0,42,"2,952","1,195",36,"1,880",761,14,"1,051",425,3,21,8,2,x,0,53,1,2,14,17,9,2,5,2,0,1,0,0,0,0,0
241073000,24,10,73,0,10,2473000,- ThÇräse-De Blainville,157,121,11,13,7,5,0,34,11,13,4,1,2,1,2,123,121,0,0,0,2,0,157,"18,245","7,383",156,"15,405","6,234",28,"2,840","1,149",4,343,139,26,"2,497","1,010",157,"18,245","7,383",144,"11,877","4,806",9,173,70,28,681,276,25,543,220,124,"4,971","2,012",144,8,13,60,38,14,2,5,2,2,0,0,0,89,"6,712","2,716",68,"2,602","1,053",75,"5,027","2,034",46,"1,105",447,27,753,305,68,5,12,4,2,13,1,x,x,4,x,x,4,112,45,122,"7,943","3,214",115,"6,833","2,765",13,839,340,10,271,110,8,33,0,157,5,7,50,48,22,6,12,4,3,0,0,0,0,0,0
241073005,24,10,73,5,10,2473005,#NAME?,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,16,"1,691",684,15,"1,329",538,4,362,146,0,0,0,4,362,146,16,"1,691",684,15,"1,159",469,1,x,x,4,58,23,5,156,63,11,x,x,15,0,0,8,4,3,0,0,0,0,0,0,0,10,418,169,8,192,78,9,330,134,4,81,33,1,x,x,7,0,2,0,1,1,0,0,0,1,x,x,0,0,0,12,609,246,12,x,x,1,x,x,1,x,x,1,x,0,16,0,0,8,2,4,1,1,0,0,0,0,0,0,0,0
241073015,24,10,73,15,10,2473015,#NAME?,46,32,3,6,2,3,0,14,3,6,2,1,0,0,2,32,32,0,0,0,0,0,46,"3,896","1,577",46,"3,519","1,424",9,377,153,0,0,0,9,377,153,46,"3,896","1,577",37,"2,205",892,4,131,53,6,171,69,5,208,84,37,"1,181",478,37,2,5,16,9,3,1,1,0,0,0,0,0,22,"1,137",460,14,594,240,17,886,359,15,338,137,6,x,x,15,1,3,2,0,5,0,0,0,2,x,x,2,x,x,31,"1,391",563,28,"1,079",437,5,312,126,0,0,0,5,27,0,46,2,5,17,13,4,2,2,1,0,0,0,0,0,0,0
241073035,24,10,73,35,10,2473035,#NAME?,95,73,8,7,5,2,0,20,8,7,2,0,2,1,0,75,73,0,0,0,2,0,95,"12,658","5,123",95,"10,557","4,272",15,"2,101",850,4,343,139,13,"1,758",711,95,"12,658","5,123",92,"8,513","3,445",4,x,x,18,452,183,15,179,72,76,x,x,92,6,8,36,25,8,1,4,2,2,0,0,0,57,"5,157","2,087",46,"1,816",735,49,"3,811","1,542",27,686,278,20,585,237,46,4,7,2,1,7,1,x,x,1,x,x,2,x,x,79,"5,943","2,405",75,x,x,7,x,x,9,x,x,2,x,0,95,3,2,25,33,14,3,9,3,3,0,0,0,0,0,0
241074000,24,10,74,0,10,2474000,#NAME?,483,315,72,44,35,17,0,142,59,42,16,6,13,2,4,341,315,13,2,3,8,0,483,"70,937","28,707",461,"55,970","22,650",124,"14,967","6,057",42,"5,486","2,220",93,"9,481","3,837",483,"70,937","28,707",429,"48,178","19,497",25,329,133,139,"3,090","1,250",148,"4,536","1,836",373,"14,804","5,991",429,11,36,167,86,58,28,29,7,4,0,2,1,244,"25,774","10,430",231,"8,005","3,240",222,"17,205","6,963",72,"1,859",752,39,626,253,210,14,17,10,6,23,5,138,56,14,111,45,9,80,32,355,"27,564","11,155",333,"23,482","9,503",49,"3,503","1,418",25,579,234,14,22,0,483,11,21,130,144,53,50,46,14,7,3,3,1,0,0,0
241074005,24,10,74,5,10,2474005,#NAME?,483,315,72,44,35,17,0,142,59,42,16,6,13,2,4,341,315,13,2,3,8,0,483,"70,937","28,707",461,"55,970","22,650",124,"14,967","6,057",42,"5,486","2,220",93,"9,481","3,837",483,"70,937","28,707",429,"48,178","19,497",25,329,133,139,"3,090","1,250",148,"4,536","1,836",373,"14,804","5,991",429,11,36,167,86,58,28,29,7,4,0,2,1,244,"25,774","10,430",231,"8,005","3,240",222,"17,205","6,963",72,"1,859",752,39,626,253,210,14,17,10,6,23,5,138,56,14,111,45,9,80,32,355,"27,564","11,155",333,"23,482","9,503",49,"3,503","1,418",25,579,234,14,22,0,483,11,21,130,144,53,50,46,14,7,3,3,1,0,0,0
241075000,24,10,75,0,10,2475000,#NAME?,93,69,6,7,8,3,0,19,3,7,4,1,2,0,2,74,69,3,0,1,1,0,93,"10,918","4,418",90,"8,965","3,628",19,"1,953",790,1,x,x,19,x,x,93,"10,918","4,418",63,"4,303","1,741",3,38,15,20,267,108,37,"1,163",471,78,"5,147","2,083",63,4,9,36,5,3,3,0,1,2,0,0,0,28,"3,052","1,235",40,"2,275",921,25,"2,519","1,019",7,78,32,4,192,78,22,1,3,1,0,5,0,0,0,2,x,x,1,x,x,46,"2,450",991,43,"2,172",879,4,x,x,2,x,x,2,x,0,93,2,10,34,20,9,6,8,1,2,1,0,0,0,0,0
241075010,24,10,75,10,10,2475010,#NAME?,50,39,4,4,3,0,0,8,2,4,1,0,1,0,0,42,39,2,0,1,0,0,50,"6,218","2,516",48,"5,346","2,163",11,872,353,1,x,x,11,x,x,50,"6,218","2,516",29,"1,644",665,2,x,x,11,146,59,21,727,294,42,x,x,29,1,6,17,2,2,0,0,0,1,0,0,0,15,"1,211",490,21,682,276,13,713,289,4,69,28,3,x,x,11,0,0,0,0,3,0,0,0,1,x,x,1,x,x,24,862,349,21,x,x,3,11,4,2,x,x,1,x,0,50,2,5,15,11,7,4,4,0,1,1,0,0,0,0,0
241075030,24,10,75,30,10,2475030,#NAME?,43,30,2,3,5,3,0,11,1,3,3,1,1,0,2,32,30,1,0,0,1,0,43,"4,700","1,902",42,"3,619","1,465",8,"1,081",437,0,0,0,8,"1,081",437,43,"4,700","1,902",34,"2,659","1,076",1,x,x,9,121,49,16,436,176,36,x,x,34,3,3,19,3,1,3,0,1,1,0,0,0,13,"1,841",745,19,"1,593",645,12,"1,806",731,3,9,4,1,x,x,11,1,3,1,0,2,0,0,0,1,x,x,0,0,0,22,"1,588",643,22,x,x,1,x,x,0,0,0,1,x,0,43,0,5,19,9,2,2,4,1,1,0,0,0,0,0,0
241100000,24,11,0,0,11,2400000,#NAME?,"1,508","1,026",258,47,131,45,1,385,221,43,54,17,41,2,7,"1,123","1,026",37,4,30,25,1,"1,508","295,221","119,472","1,480","258,686","104,686",401,"36,535","14,785",29,"1,628",659,389,"34,907","14,126","1,508","295,221","119,472","1,315","171,477","69,394",52,"1,449",586,639,"25,245","10,216",598,"27,741","11,226","1,185","69,309","28,048","1,317",22,60,396,351,193,131,111,29,16,6,2,0,833,"101,053","40,895",988,"60,014","24,287",707,"65,598","26,547",127,"7,448","3,014",55,"1,737",703,823,43,57,39,37,96,13,283,115,25,430,174,22,736,298,"1,153","94,968","38,432","1,103","82,293","33,303",147,"9,957","4,029",65,"2,718","1,100",63,115,0,"1,508",25,37,230,319,229,244,288,89,26,15,4,1,1,0,0
241135000,24,11,35,0,11,2435000,- MÇkinac,246,166,43,10,22,4,1,67,38,9,10,2,7,1,0,179,166,5,1,4,2,1,246,"52,135","21,098",241,"46,653","18,880",64,"5,482","2,218",4,167,68,61,"5,315","2,151",246,"52,135","21,098",203,"25,620","10,368",13,331,134,122,"5,130","2,076",105,"5,958","2,411",196,"15,096","6,109",204,0,11,53,55,41,26,13,3,1,1,0,0,119,"12,769","5,167",161,"9,582","3,878",85,"4,734","1,916",8,x,x,5,211,85,137,6,12,9,6,12,0,0,0,8,207,84,5,124,50,182,"10,209","4,131",176,"8,625","3,490",24,"1,533",620,3,51,21,8,x,0,246,1,4,37,39,36,39,65,17,5,2,1,0,0,0,0
241135010,24,11,35,10,11,2435010,#NAME?,38,24,9,1,2,2,0,12,8,1,1,1,1,0,0,26,24,1,0,0,1,0,38,"9,961","4,031",38,"9,115","3,689",11,846,342,0,0,0,11,846,342,38,"9,961","4,031",23,"3,912","1,583",2,x,x,12,549,222,17,"1,148",465,30,x,x,23,0,2,5,7,3,3,1,0,1,1,0,0,13,"2,049",829,18,"1,844",746,7,627,254,4,542,219,0,0,0,15,0,2,1,1,1,0,0,0,1,x,x,1,x,x,20,"1,607",650,18,x,x,2,x,x,1,x,x,0,0,0,38,1,0,4,7,2,6,12,4,0,1,1,0,0,0,0
241135015,24,11,35,15,11,2435015,#NAME?,37,22,9,3,3,0,0,13,8,3,1,0,0,1,0,24,22,1,0,1,0,0,37,"8,484","3,433",36,"8,078","3,269",6,406,164,0,0,0,6,406,164,37,"8,484","3,433",32,"3,891","1,575",2,x,x,15,723,293,17,"1,050",425,34,x,x,32,0,1,8,9,7,4,3,0,0,0,0,0,23,"2,442",988,25,"1,505",609,19,"1,003",406,0,0,0,1,x,x,25,2,1,0,1,1,0,0,0,1,x,x,1,x,x,30,"1,777",719,29,"1,533",620,8,x,x,1,x,x,1,x,0,37,0,0,4,8,5,6,8,4,2,0,0,0,0,0,0
241135020,24,11,35,20,11,2435020,- Saint-SÇverin,35,25,6,1,3,0,0,9,6,1,0,0,2,0,0,26,25,0,0,1,0,0,35,"7,061","2,857",35,"6,693","2,709",6,368,149,0,0,0,6,368,149,35,"7,061","2,857",35,"4,195","1,698",1,x,x,22,772,312,17,"1,077",436,26,x,x,35,0,2,9,10,5,6,3,0,0,0,0,0,20,"1,670",676,29,"1,498",606,13,562,227,0,0,0,0,0,0,27,0,1,3,2,0,0,0,0,1,x,x,0,0,0,33,"1,565",633,33,x,x,1,x,x,1,x,x,0,0,0,35,0,1,2,9,4,6,13,0,0,0,0,0,0,0,0
241135030,24,11,35,30,11,2435030,#NAME?,55,40,8,2,3,2,0,14,8,2,3,1,0,0,0,41,40,0,0,0,1,0,55,"11,700","4,735",54,"10,027","4,058",17,"1,673",677,0,0,0,17,"1,673",677,55,"11,700","4,735",48,"5,622","2,275",4,135,55,30,"1,664",673,23,"1,342",543,45,"2,937","1,189",48,0,0,18,11,9,7,2,1,0,0,0,0,26,"2,618","1,059",36,"2,244",908,22,"1,294",524,1,x,x,1,x,x,26,1,4,2,2,4,0,0,0,3,x,x,1,x,x,40,"2,265",917,38,"1,945",787,4,320,129,0,0,0,2,x,0,55,0,0,10,7,10,8,12,6,2,0,0,0,0,0,0
