AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTFTR,TOTTFT,ETOTTFT,TOTFTR,TOTFBR,TOTFNB,NAPPLETR,APPLETA,EAPPLETA,APPLETR,APPLEBR,APPLENB,NAPSTTR,APSTTA,EAPSTTA,APSTTR,APSTBR,APSTNB,NAPSDTR,APSDTA,EAPSDTA,APSDTR,APSDBR,APSDNB,NAPDFTR,APDFTA,EAPDFTA,APDFTR,APDFBR,APDFNB,NPEARTR,PEARTA,EPEARTA,PEARTR,PEARBR,PEARNB,NPLUMTR,PLUMTA,EPLUMTA,PLUMTR,PLUMBR,PLUMNB,NSWCHTR,SWCHTA,ESWCHTA,SWCHTR,SWCHBR,SWCHNB,NSRCHTR,SRCHTA,ESRCHTA,SRCHTR,SRCHBR,SRCHNB,NPECHTR,PECHTA,EPECHTA,PECHTR,PECHBR,PECHNB,NAPCTTR,APCTTA,EAPCTTA,APCTTR,APCTBR,APCTNB,NOTREETR,OTREETA,EOTREETA,OTREETR,OTREEBR,OTREENB,NTSMFRTC,TSMFRTC,ETSMFRTC,NTARHRV,TARHRV,ETARHRV,NSTWBRYC,STWBRYC,ESTWBRYC,NSTWBRYH,STWBRYH,ESTWBRYH,NRASPBC,RASPBC,ERASPBC,NRASPBH,RASPBH,ERASPBH,NGRAPESC,GRAPESC,EGRAPESC,NGRAPESH,GRAPESH,EGRAPESH,NBLUEBC,BLUEBC,EBLUEBC,NBLUEBH,BLUEBH,EBLUEBH,NCRANBC,CRANBC,ECRANBC,NCRANBH,CRANBH,ECRANBH,NOTHBERC,OTHBERC,EOTHBERC,NOTHBERH,OTHBERH,EOTHBERH
350401010,35,4,1,10,3501010,- Cornwall,93,3,x,x,x,x,x,3,1,x,x,x,x,3,1,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,3,3,1,2,x,x,3,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401015,35,4,1,15,3501015,- Osnabruck,156,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401017,35,4,1,17,3501017,- Williamsburgh,128,3,33,13,"2,661","2,061",600,3,33,13,"2,661","2,061",600,3,33,13,"2,661","2,061",600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401022,35,4,1,22,3501022,- Matilda,193,10,202,82,"31,640","30,265","1,375",10,200,81,"31,609","30,236","1,373",9,x,x,x,x,x,3,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,7,3,x,x,3,x,x,2,x,x,3,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401027,35,4,1,27,3501027,- Mountain,219,8,77,31,"8,698","8,348",350,8,77,31,"8,698","8,348",350,7,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,8,4,16,6,2,x,x,2,x,x,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401031,35,4,1,31,3501031,- Winchester,264,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401038,35,4,1,38,3501038,- Finch,152,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401045,35,4,1,45,3501045,- Roxborough,181,6,53,21,"9,497","8,995",502,6,x,x,x,x,x,3,15,6,x,x,x,3,34,14,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,13,3,x,x,4,x,x,3,x,x,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350401048,35,4,1,48,3501048,- Kenyon,175,3,6,3,79,64,15,3,x,x,x,x,x,3,5,2,66,64,2,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,19,8,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401053,35,4,1,53,3501053,- Lochiel,236,3,4,2,236,228,8,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,3,x,x,4,9,4,3,x,x,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402000,35,4,2,0,3502000,- Prescott and Russell United Counties,"1,337",14,64,26,"6,742","4,715","2,027",14,55,22,"6,387","4,568","1,819",7,35,14,"2,871","1,557","1,314",6,15,6,"2,876","2,796",80,5,5,2,640,215,425,3,2,1,x,x,x,3,x,x,6,0,6,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,19,170,69,17,129,52,13,100,40,11,76,31,10,60,24,9,46,19,1,x,x,1,x,x,4,x,x,4,x,x,0,0,0,0,0,0,1,x,x,1,x,x
350402001,35,4,2,1,3502001,- East Hawkesbury,175,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,2,x,x,2,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x
350402006,35,4,2,6,3502006,- West Hawkesbury,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402012,35,4,2,12,3502012,- Caledonia,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402016,35,4,2,16,3502016,- Longueuil,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402021,35,4,2,21,3502021,- Alfred,122,3,11,5,"1,080",955,125,3,11,5,"1,080",955,125,1,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,7,3,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350402026,35,4,2,26,3502026,- South Plantagenet,150,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,1,1,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402031,35,4,2,31,3502031,- North Plantagenet,108,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,17,3,37,15,3,x,x,3,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402037,35,4,2,37,3502037,- Clarence,201,4,14,6,x,x,x,4,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,3,x,x,4,x,x,3,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402042,35,4,2,42,3502042,- Cambridge,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402048,35,4,2,48,3502048,- Russell,171,3,14,6,"1,459",803,656,3,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,3,x,x,3,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350406000,35,4,6,0,3506000,- Ottawa-Carleton Regional Municipality,"1,606",53,269,109,"31,287","22,002","9,285",51,260,105,"31,038","21,859","9,179",28,155,63,"10,302","8,062","2,240",24,93,38,"19,846","12,988","6,858",9,12,5,890,809,81,8,3,1,60,50,10,7,3,1,105,86,19,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,43,372,151,40,270,109,25,270,109,23,199,81,26,86,35,25,56,23,4,1,1,4,1,x,3,x,x,3,x,x,0,0,0,0,0,0,3,x,x,3,x,x
350406001,35,4,6,1,3506001,- Osgoode,336,10,88,35,"9,477","7,510","1,967",10,x,x,x,x,x,8,61,25,"4,591","3,024","1,567",3,25,10,"4,861","4,461",400,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,134,54,9,100,40,5,82,33,5,61,25,8,x,x,8,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350406004,35,4,6,4,3506004,- Cumberland,234,5,12,5,"1,649",685,964,5,x,x,x,x,x,1,x,x,x,x,x,4,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,9,4,13,5,5,x,x,4,x,x,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350406006,35,4,6,6,3506006,- Gloucester,107,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,4,27,11,3,x,x,3,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350406012,35,4,6,12,3506012,- Nepean,71,5,56,23,"5,324","2,398","2,926",4,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,6,33,13,4,x,x,2,x,x,1,x,x,2,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
350406018,35,4,6,18,3506018,- Rideau,218,14,x,x,x,x,x,13,71,29,"12,235","9,468","2,767",6,26,11,"2,028","1,986",42,5,39,16,"9,468","6,768","2,700",3,5,2,739,714,25,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,10,6,16,6,2,x,x,2,x,x,5,x,x,5,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x
350406027,35,4,6,27,3506027,- Goulbourn,182,5,x,x,x,x,x,5,5,2,231,114,117,3,3,1,24,23,1,3,2,1,207,91,116,0,0,0,0,0,0,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,5,x,x,3,x,x,3,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350406030,35,4,6,30,3506030,- Kanata,58,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350406042,35,4,6,42,3506042,- West Carleton,400,10,24,10,"1,714","1,289",425,10,x,x,x,x,x,6,15,6,"1,186","1,156",30,4,2,1,435,120,315,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,18,6,41,16,4,36,15,4,33,13,3,9,4,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407000,35,4,7,0,3507000,- Leeds and Grenville United Counties,"1,492",35,307,124,"33,190","27,363","5,827",34,271,110,x,x,x,25,136,55,"7,642","4,845","2,797",11,131,53,x,x,x,5,3,1,x,x,x,8,8,3,x,x,x,4,1,1,x,x,x,3,x,x,x,x,x,4,3,1,x,x,x,1,x,x,x,x,x,3,x,x,x,x,x,2,x,x,x,x,x,28,107,43,26,87,35,16,70,29,15,59,24,16,24,10,14,x,x,4,7,3,4,5,2,2,x,x,2,x,x,0,0,0,0,0,0,3,x,x,3,x,x
350407001,35,4,7,1,3507001,- Edwardsburgh,149,6,13,5,568,298,270,6,x,x,x,x,x,4,3,1,101,69,32,4,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,2,x,x,1,x,x,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407006,35,4,7,6,3507006,- Augusta,186,5,44,18,x,x,x,5,41,17,x,x,x,4,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
350407012,35,4,7,12,3507012,- Elizabethtown,152,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,10,7,21,9,3,x,x,3,x,x,4,5,2,4,5,2,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350407017,35,4,7,17,3507017,- Front of Yonge,52,2,x,x,x,x,x,2,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407020,35,4,7,20,3507020,- Front of Escott,44,2,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407022,35,4,7,22,3507022,- Front of Leeds and Lansdowne,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407027,35,4,7,27,3507027,- Rear of Leeds and Lansdowne,73,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407029,35,4,7,29,3507029,- South Crosby,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407031,35,4,7,31,3507031,- North Crosby,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407039,35,4,7,39,3507039,- Bastard and South Burgess,112,3,x,x,405,395,10,3,x,x,405,395,10,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407041,35,4,7,41,3507041,- Rear of Yonge and Escott,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407046,35,4,7,46,3507046,- Kitley,94,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
350407049,35,4,7,49,3507049,- South Elmsley,38,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407051,35,4,7,51,3507051,- Wolford,79,3,37,15,x,x,x,3,37,15,x,x,x,3,37,15,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
350407056,35,4,7,56,3507056,- Oxford (On Rideau),152,6,42,17,"4,734","1,332","3,402",6,x,x,x,x,x,4,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,8,29,12,8,20,8,5,21,8,5,16,6,5,x,x,5,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
350407061,35,4,7,61,3507061,- South Gower,70,3,x,x,x,x,x,3,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,2,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409000,35,4,9,0,3509000,- Lanark County,"1,053",20,53,22,"5,706","3,617","2,089",19,46,19,x,x,x,14,37,15,"2,893","2,475",418,7,x,x,x,x,x,4,x,x,98,18,80,6,2,1,75,25,50,4,3,1,x,x,x,3,x,x,8,6,2,1,x,x,x,x,x,2,x,x,x,x,x,3,2,1,7,1,6,0,0,0,0,0,0,14,92,37,14,73,30,5,47,19,5,36,15,9,31,13,9,24,10,1,x,x,1,x,x,4,x,x,4,x,x,0,0,0,0,0,0,1,x,x,1,x,x
350409001,35,4,9,1,3509001,- Montague,115,3,15,6,962,204,758,3,x,x,x,x,x,2,x,x,x,x,x,1,x,x,x,x,x,0,0,0,0,0,0,1,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350409008,35,4,9,8,3509008,- North Elmsley,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
