HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NTFAREA,TFAREA,ETFAREA,NAOWNED01,AOWNED01,EAOWNED01,NTLSRTCS01,TLSRTCS01,ETLSRTCS01,NALSDGV01,ALSDGV01,EALSDGV01,NARNTED01,ARNTED01,EARNTED01,NACRPSH01,ACRPSH01,EACRPSH01,NAOWNED,AOWNED,EAOWNED,NALSDGOV,ALSDGOV,EALSDGOV,NARNTED,ARNTED,EARNTED,NACRPSHR,ACRPSHR,EACRPSHR,NAOTUSED,AOTUSED,EAOTUSED,NTOTLAND1,TOTLAND1,ETOTLAND1,NRNTEDOT,RNTEDOT,ERNTEDOT,NCRPSHROT,CRPSHROT,ECRPSHROT,NUSEDOT,USEDOT,EUSEDOT,NAREAOT1,AREAOT1,EAREAOT1,NTOTUSE,TOTUSE,ETOTUSE,NCRPLND,CRPLND,ECRPLND,NSUMMRF,SUMMRF,ESUMMRF,NIMPAST,IMPAST,EIMPAST,NUNIMPAST,UNIMPAST,EUNIMPAST,NWOODWET,WOODWET,EWOODWET,NWOODXMAS,WOODXMAS,EWOODXMAS,NOTHLAND,OTHLAND,EOTHLAND,NOTHLND01,OTHLND01,EOTHLND01
35,3,12,46,Marmora and Lake,37,37,"11,150","4,512",37,x,x,15,x,x,0,0,0,15,x,x,2,x,x,37,"7,692","3,113",0,0,0,14,"3,295","1,333",2,x,x,2,x,x,37,x,x,1,x,x,1,x,x,1,x,x,3,x,x,37,"11,150","4,512",31,"4,066","1,645",0,0,0,13,"1,336",541,26,"1,683",681,33,x,x,33,"3,743","1,515",21,322,130,34,"4,065","1,645"
35,3,12,61,Bancroft,37,37,"11,311","4,577",37,"8,881","3,594",9,"2,430",983,1,x,x,9,x,x,0,0,0,37,"9,301","3,764",1,x,x,4,"1,499",607,0,0,0,7,x,x,37,"11,731","4,747",2,x,x,1,x,x,0,0,0,3,420,170,37,"11,311","4,577",24,"1,435",581,0,0,0,9,742,300,25,"2,929","1,185",26,x,x,27,"5,882","2,380",24,323,131,33,"6,205","2,511"
35,3,12,65,Carlow/Mayo,23,23,"6,015","2,434",23,"4,365","1,766",10,"1,650",668,0,0,0,10,"1,650",668,0,0,0,23,"4,365","1,766",0,0,0,8,"1,305",528,0,0,0,3,345,140,23,"6,015","2,434",0,0,0,0,0,0,0,0,0,0,0,0,23,"6,015","2,434",20,"1,878",760,1,x,x,8,x,x,15,"1,098",444,19,"1,759",712,19,"1,759",712,20,565,229,23,"2,324",940
35,3,12,76,Hastings Highlands,37,37,"8,845","3,579",37,x,x,10,x,x,0,0,0,10,x,x,0,0,0,37,"7,896","3,195",0,0,0,6,"1,414",572,0,0,0,4,x,x,37,x,x,1,x,x,1,x,x,0,0,0,2,x,x,37,"8,845","3,579",31,"1,914",775,0,0,0,13,786,318,29,"1,408",570,36,x,x,36,"4,029","1,630",32,708,287,36,"4,737","1,917"
35,3,13,0,Prince Edward,520,520,"145,610","58,926",504,"95,626","38,698",224,"49,984","20,228",4,275,111,219,x,x,13,x,x,506,"102,306","41,402",4,275,111,200,"46,255","18,719",13,828,335,44,"2,929","1,185",520,"152,593","61,752",78,"5,370","2,173",14,"1,251",506,12,362,146,100,"6,983","2,826",520,"145,610","58,926",470,"92,451","37,414",22,709,287,175,"8,215","3,324",238,"13,795","5,583",376,"21,460","8,685",377,"21,575","8,731",364,"8,865","3,588",455,"30,440","12,319"
35,3,13,20,Prince Edward,520,520,"145,610","58,926",504,"95,626","38,698",224,"49,984","20,228",4,275,111,219,x,x,13,x,x,506,"102,306","41,402",4,275,111,200,"46,255","18,719",13,828,335,44,"2,929","1,185",520,"152,593","61,752",78,"5,370","2,173",14,"1,251",506,12,362,146,100,"6,983","2,826",520,"145,610","58,926",470,"92,451","37,414",22,709,287,175,"8,215","3,324",238,"13,795","5,583",376,"21,460","8,685",377,"21,575","8,731",364,"8,865","3,588",455,"30,440","12,319"
35,3,14,0,Northumberland,"1,031","1,031","241,159","97,594",993,"156,411","63,297",454,"84,748","34,296",16,x,x,440,x,x,17,906,367,994,"166,884","67,536",16,x,x,406,"79,317","32,098",17,x,x,59,"3,785","1,532","1,031","251,750","101,880",128,"9,303","3,765",12,799,323,16,489,198,156,"10,591","4,286","1,031","241,159","97,594",910,"151,617","61,357",30,630,255,354,"14,904","6,031",531,"26,949","10,906",716,x,x,721,"35,589","14,402",720,"11,470","4,642",882,"47,059","19,044"
35,3,14,4,Brighton,120,120,"27,390","11,084",115,x,x,55,x,x,1,x,x,53,"8,466","3,426",3,79,32,116,"19,890","8,049",1,x,x,49,"7,473","3,024",3,x,x,10,993,402,120,"28,547","11,553",12,"1,033",418,2,x,x,2,x,x,16,"1,157",468,120,"27,390","11,084",101,"16,807","6,802",1,x,x,37,"1,607",650,56,"1,704",690,84,x,x,84,"6,042","2,445",89,x,x,108,x,x
35,3,14,14,Cramahe,107,107,"27,765","11,236",104,"18,418","7,453",53,"9,347","3,783",2,x,x,50,"9,011","3,647",2,x,x,104,"19,580","7,924",2,x,x,42,"8,415","3,405",2,x,x,11,596,241,107,"28,927","11,706",11,"1,132",458,0,0,0,3,30,12,14,"1,162",470,107,"27,765","11,236",91,"17,445","7,060",5,92,37,37,"1,112",450,57,"2,881","1,166",71,"2,975","1,204",72,"3,030","1,226",76,"3,205","1,297",92,"6,235","2,523"
35,3,14,19,Hamilton,147,147,"27,120","10,975",142,"19,556","7,914",57,"7,564","3,061",7,174,70,52,"7,194","2,911",3,196,79,142,"22,027","8,914",7,174,70,49,"7,094","2,871",3,196,79,5,100,40,147,"29,591","11,975",24,"2,395",969,0,0,0,3,76,31,27,"2,471","1,000",147,"27,120","10,975",122,"17,212","6,965",6,x,x,40,"1,735",702,66,"3,440","1,392",83,"3,519","1,424",85,"3,560","1,441",108,x,x,122,x,x
35,3,14,20,Port Hope,162,162,"38,284","15,493",153,x,x,75,x,x,2,x,x,73,x,x,3,x,x,153,"23,446","9,488",2,x,x,67,"16,142","6,532",3,x,x,12,559,226,162,"40,467","16,376",27,"1,897",768,3,x,x,2,x,x,32,"2,183",883,162,"38,284","15,493",146,"27,554","11,151",9,231,93,58,"2,259",914,75,"3,057","1,237",104,"3,389","1,371",105,"3,457","1,399",114,"1,726",698,130,"5,183","2,097"
35,3,14,24,Alnwick/Haldimand,173,173,"44,460","17,992",164,"26,084","10,556",66,"18,376","7,437",3,x,x,66,"18,108","7,328",1,x,x,164,"27,386","11,083",3,x,x,63,"17,783","7,197",1,x,x,3,325,132,173,"45,762","18,519",20,"1,154",467,4,x,x,2,x,x,26,"1,302",527,173,"44,460","17,992",156,"27,971","11,319",4,145,59,60,"2,734","1,106",94,"6,427","2,601",131,"5,794","2,345",131,"5,802","2,348",113,"1,381",559,154,"7,183","2,907"
35,3,14,45,Trent Hills,322,322,"76,140","30,813",315,"52,239","21,140",148,"23,901","9,672",1,x,x,146,"23,622","9,559",5,x,x,315,"54,555","22,078",1,x,x,136,"22,410","9,069",5,x,x,18,"1,212",490,322,"78,456","31,750",34,"1,692",685,3,335,136,4,289,117,41,"2,316",937,322,"76,140","30,813",294,"44,628","18,060",5,66,27,122,"5,457","2,208",183,"9,440","3,820",243,"13,669","5,532",244,"13,698","5,543",220,"2,851","1,154",276,"16,549","6,697"
35,3,15,0,Peterborough,"1,192","1,192","249,429","100,940","1,159","169,325","68,523",416,"80,104","32,417",4,x,x,402,x,x,31,x,x,"1,160","179,496","72,639",4,960,388,357,"71,371","28,883",31,"3,272","1,324",73,"5,297","2,144","1,192","260,396","105,379",141,"8,657","3,503",14,621,251,21,"1,689",684,174,"10,967","4,438","1,192","249,429","100,940","1,052","120,578","48,796",41,860,348,476,"25,254","10,220",642,"40,459","16,373",876,"50,161","20,299",885,"50,535","20,451",851,"11,743","4,752","1,056","62,278","25,203"
35,3,15,3,Asphodel-Norwood,153,153,"31,985","12,944",151,x,x,50,x,x,1,x,x,48,x,x,5,778,315,152,"24,722","10,005",1,x,x,44,"7,493","3,032",5,x,x,11,505,204,153,"34,351","13,901",18,"1,092",442,2,x,x,7,x,x,27,"2,366",957,153,"31,985","12,944",142,"17,699","7,163",7,147,59,57,"2,920","1,182",84,"3,413","1,381",116,x,x,116,"6,149","2,488",117,"1,657",671,139,"7,806","3,159"
35,3,15,5,Otonabee-South Monaghan,265,265,"55,146","22,317",257,x,x,84,x,x,1,x,x,82,x,x,8,x,x,257,"38,671","15,650",1,x,x,73,"17,865","7,230",8,x,x,14,920,372,265,"58,161","23,537",44,"2,667","1,079",5,188,76,4,160,65,52,"3,015","1,220",265,"55,146","22,317",238,"31,158","12,609",6,204,83,122,"6,495","2,628",124,"6,275","2,539",188,"8,567","3,467",191,"8,678","3,512",186,"2,336",945,229,"11,014","4,457"
35,3,15,13,Cavan-Millbrook-North Monaghan,212,212,"37,748","15,276",203,"24,548","9,934",75,"13,200","5,342",1,x,x,72,"13,115","5,307",2,x,x,203,"26,779","10,837",1,x,x,62,"12,319","4,985",2,x,x,17,796,322,212,"39,979","16,179",33,"2,033",823,1,x,x,5,x,x,39,"2,231",903,212,"37,748","15,276",190,"23,516","9,517",7,125,51,87,"3,420","1,384",92,"3,225","1,305",145,"5,739","2,322",148,"5,907","2,390",153,"1,555",629,186,"7,462","3,020"
35,3,15,15,Smith-Ennismore-Lakefield,199,199,"41,814","16,922",196,"28,174","11,402",82,"13,640","5,520",0,0,0,79,"13,100","5,301",6,540,219,196,"29,585","11,973",0,0,0,72,"12,292","4,974",6,540,219,10,808,327,199,"43,225","17,493",21,"1,374",556,0,0,0,3,37,15,24,"1,411",571,199,"41,814","16,922",185,"19,901","8,054",9,195,79,72,"4,218","1,707",112,"8,955","3,624",149,"6,939","2,808",150,"6,974","2,822",135,"1,571",636,174,"8,545","3,458"
35,3,15,23,Douro-Dummer,229,229,"51,236","20,734",222,x,x,90,x,x,1,x,x,88,"18,194","7,363",5,511,207,222,"33,962","13,744",1,x,x,80,"17,159","6,944",5,511,207,14,"1,035",419,229,x,x,19,"1,128",456,6,x,x,1,x,x,25,x,x,229,"51,236","20,734",194,"20,176","8,165",8,151,61,93,"5,949","2,407",146,"11,447","4,632",173,x,x,175,"10,448","4,228",160,"3,065","1,240",207,"13,513","5,469"
35,3,15,30,Havelock-Belmont-Methuen,69,69,"15,170","6,139",68,"11,723","4,744",20,"3,447","1,395",0,0,0,18,"2,837","1,148",4,610,247,68,"12,086","4,891",0,0,0,14,"2,406",974,4,610,247,4,431,174,69,"15,533","6,286",6,363,147,0,0,0,0,0,0,6,363,147,69,"15,170","6,139",54,"5,157","2,087",3,x,x,22,"1,103",446,45,"2,905","1,176",55,"5,426","2,196",55,"5,426","2,196",51,x,x,63,x,x
35,3,15,44,Galway-Cavendish and Harvey,65,65,"16,330","6,609",62,x,x,15,x,x,0,0,0,15,"2,639","1,068",1,x,x,62,"13,691","5,541",0,0,0,12,"1,837",743,1,x,x,3,802,325,65,x,x,0,0,0,0,0,0,1,x,x,1,x,x,65,"16,330","6,609",49,"2,971","1,202",1,x,x,23,"1,149",465,39,"4,239","1,715",50,x,x,50,"6,953","2,814",49,x,x,58,x,x
35,3,16,0,Kawartha Lakes,"1,537","1,537","356,946","144,451","1,495","224,390","90,807",530,"132,556","53,644",11,x,x,520,x,x,31,"2,527","1,023","1,495","239,338","96,857",11,"4,556","1,844",468,"120,010","48,566",31,"2,527","1,023",94,"9,351","3,784","1,537","375,782","152,074",208,"16,941","6,856",26,935,378,20,960,388,241,"18,836","7,623","1,537","356,946","144,451","1,350","171,467","69,390",21,623,252,585,"37,381","15,128",848,"77,623","31,413","1,054","59,057","23,900","1,058","59,599","24,119","1,035","10,253","4,149","1,301","69,852","28,268"
35,3,16,10,Kawartha Lakes,"1,537","1,537","356,946","144,451","1,495","224,390","90,807",530,"132,556","53,644",11,x,x,520,x,x,31,"2,527","1,023","1,495","239,338","96,857",11,"4,556","1,844",468,"120,010","48,566",31,"2,527","1,023",94,"9,351","3,784","1,537","375,782","152,074",208,"16,941","6,856",26,935,378,20,960,388,241,"18,836","7,623","1,537","356,946","144,451","1,350","171,467","69,390",21,623,252,585,"37,381","15,128",848,"77,623","31,413","1,054","59,057","23,900","1,058","59,599","24,119","1,035","10,253","4,149","1,301","69,852","28,268"
35,3,18,0,Durham,"1,686","1,686","326,702","132,212","1,586","189,481","76,680",610,"137,221","55,531",51,"9,551","3,865",577,"125,530","50,800",27,"2,140",866,"1,586","206,928","83,741",51,"9,946","4,025",521,"117,323","47,479",27,"2,140",866,93,"9,702","3,926","1,686","346,039","140,037",262,"16,063","6,500",26,"1,763",713,43,"1,511",611,320,"19,337","7,825","1,686","326,702","132,212","1,397","228,459","92,454",36,736,298,545,"21,215","8,585",707,"25,564","10,345","1,003","36,766","14,879","1,009","37,515","15,182","1,186","13,213","5,347","1,419","50,728","20,529"
35,3,18,1,Pickering,56,56,"10,692","4,327",39,x,x,35,x,x,19,"2,638","1,068",21,"2,770","1,121",1,x,x,39,"5,897","2,386",19,x,x,18,"2,406",974,1,x,x,5,364,147,56,"11,499","4,653",8,x,x,1,x,x,3,x,x,11,807,327,56,"10,692","4,327",49,"7,710","3,120",2,x,x,18,x,x,20,756,306,28,589,238,28,589,238,41,582,236,43,"1,171",474
35,3,18,9,Whitby,82,82,"24,540","9,931",70,x,x,36,x,x,8,"4,031","1,631",32,"10,672","4,319",1,x,x,70,"10,690","4,326",8,x,x,27,"10,233","4,141",1,x,x,8,439,178,82,"25,410","10,283",11,x,x,1,x,x,1,x,x,13,870,352,82,"24,540","9,931",67,"20,123","8,143",3,x,x,14,x,x,35,685,277,40,x,x,41,"2,507","1,015",58,833,337,68,"3,340","1,352"
35,3,18,13,Oshawa,62,62,"12,576","5,089",54,"7,050","2,853",29,"5,526","2,236",1,x,x,29,"5,406","2,188",2,x,x,54,"7,318","2,961",1,x,x,25,"4,600","1,862",2,x,x,6,904,366,62,"12,942","5,237",7,366,148,0,0,0,0,0,0,7,366,148,62,"12,576","5,089",50,"9,486","3,839",0,0,0,17,"1,064",431,20,393,159,30,"1,111",450,30,"1,111",450,43,522,211,52,"1,633",661
35,3,18,17,Clarington,437,437,"81,728","33,074",421,x,x,164,x,x,13,x,x,156,"34,106","13,802",13,"1,419",574,421,"50,665","20,503",13,839,340,137,"29,333","11,871",13,"1,419",574,28,"5,566","2,252",437,"87,822","35,540",81,"5,371","2,174",7,x,x,6,x,x,92,"6,094","2,466",437,"81,728","33,074",361,"56,874","23,016",5,208,84,139,"4,980","2,015",194,"7,107","2,876",249,"8,436","3,414",252,"8,798","3,560",298,"3,761","1,522",364,"12,559","5,082"
35,3,18,20,Scugog,382,382,"73,222","29,632",369,"43,805","17,727",118,"29,417","11,905",3,x,x,117,"27,818","11,258",2,x,x,369,"47,981","19,417",3,x,x,111,"26,945","10,904",2,x,x,18,873,353,382,"77,398","31,322",63,"3,356","1,358",3,378,153,11,442,179,77,"4,176","1,690",382,"73,222","29,632",313,"54,484","22,049",8,122,49,127,"4,249","1,720",155,"4,069","1,647",243,"8,058","3,261",245,"8,226","3,329",268,"2,072",839,327,"10,298","4,167"
35,3,18,29,Uxbridge,338,338,"55,274","22,369",325,"35,077","14,195",108,"20,197","8,173",6,664,269,104,"19,391","7,847",4,142,57,325,"38,552","15,601",6,664,269,89,"18,525","7,497",4,142,57,20,"1,058",428,338,"58,941","23,853",47,"3,082","1,247",8,220,89,14,365,148,63,"3,667","1,484",338,"55,274","22,369",277,"36,372","14,719",12,176,71,112,"3,564","1,442",145,"4,196","1,698",213,"8,111","3,282",213,"8,275","3,349",255,"2,691","1,089",290,"10,966","4,438"
35,3,18,39,Brock,329,329,"68,670","27,790",308,"42,880","17,353",120,"25,790","10,437",1,x,x,118,"25,367","10,266",4,x,x,308,"45,825","18,545",1,x,x,114,"25,281","10,231",4,x,x,8,498,202,329,"72,027","29,148",45,"2,611","1,057",6,483,195,8,263,106,57,"3,357","1,359",329,"68,670","27,790",280,"43,410","17,567",6,83,34,118,"6,058","2,452",138,"8,358","3,382",200,x,x,200,"8,009","3,241",223,"2,752","1,114",275,"10,761","4,355"
35,3,19,0,York,972,972,"167,076","67,613",858,"79,663","32,238",375,"87,413","35,375",29,x,x,353,x,x,21,"1,298",525,858,"86,568","35,033",29,"7,568","3,063",321,"75,529","30,565",21,"1,298",525,59,"4,343","1,758",972,"175,306","70,944",123,"5,964","2,414",16,593,240,31,"1,673",677,164,"8,230","3,331",972,"167,076","67,613",756,"119,294","48,277",31,"1,305",528,222,"10,149","4,107",326,"8,281","3,351",473,"18,071","7,313",480,"18,791","7,604",679,"9,256","3,746",777,"28,047","11,350"
35,3,19,28,Vaughan,140,140,"19,271","7,799",112,x,x,56,x,x,4,"1,357",549,52,x,x,3,201,81,112,"10,711","4,335",4,"1,357",549,48,"8,245","3,337",3,201,81,5,377,153,140,"20,891","8,454",18,802,325,4,93,38,5,725,293,26,"1,620",656,140,"19,271","7,799",104,"11,347","4,592",3,43,17,23,"2,581","1,044",33,"1,051",425,57,"2,311",935,58,"2,455",994,104,"1,794",726,116,"4,249","1,720"
35,3,19,36,Markham,64,64,"16,352","6,617",43,"6,762","2,736",37,"9,590","3,881",15,x,x,26,x,x,3,550,223,43,"7,468","3,022",15,"3,145","1,273",27,"6,239","2,525",3,550,223,0,0,0,64,"17,402","7,042",9,625,253,2,x,x,2,x,x,12,"1,050",425,64,"16,352","6,617",56,"12,811","5,184",5,707,286,12,527,213,23,561,227,28,"1,364",552,28,"1,364",552,41,382,155,47,"1,746",707
35,3,19,38,Richmond Hill,27,27,"5,716","2,313",22,"1,348",546,9,"4,368","1,768",1,x,x,8,x,x,1,x,x,22,"1,486",601,1,x,x,7,"4,324","1,750",1,x,x,1,x,x,27,"5,958","2,411",6,242,98,0,0,0,0,0,0,6,242,98,27,"5,716","2,313",16,"3,832","1,551",0,0,0,3,270,109,10,396,160,8,x,x,9,604,244,23,614,248,23,"1,218",493
35,3,19,44,Whitchurch-Stouffville,159,159,"22,948","9,287",145,x,x,53,x,x,3,608,246,52,x,x,2,x,x,145,"11,327","4,584",3,x,x,49,"11,392","4,610",2,x,x,8,x,x,159,"24,249","9,813",24,"1,168",473,2,x,x,3,x,x,29,"1,301",526,159,"22,948","9,287",109,"17,359","7,025",6,110,45,30,719,291,61,"1,325",536,85,"2,178",881,88,"2,458",995,122,977,395,139,"3,435","1,390"
35,3,19,49,King,293,293,"46,051","18,636",273,x,x,115,x,x,6,"2,312",936,113,x,x,5,106,43,273,"23,131","9,361",6,"2,312",936,102,"19,530","7,904",5,106,43,22,"2,191",887,293,"47,270","19,129",25,756,306,2,x,x,13,x,x,39,"1,219",493,293,"46,051","18,636",234,"34,397","13,920",6,106,43,73,"2,579","1,044",91,"2,123",859,131,"4,487","1,816",131,"4,684","1,896",184,"2,162",875,215,"6,846","2,770"
35,3,19,54,East Gwillimbury,143,143,"27,075","10,957",124,"13,894","5,623",56,"13,181","5,334",0,0,0,53,"12,943","5,238",4,238,96,124,"15,507","6,275",0,0,0,49,"12,874","5,210",4,238,96,7,237,96,143,"28,856","11,678",23,"1,624",657,2,x,x,5,x,x,28,"1,781",721,143,"27,075","10,957",119,"18,419","7,454",6,168,68,31,"1,662",673,50,"1,087",440,73,x,x,73,"3,891","1,575",100,"1,848",748,114,"5,739","2,322"
35,3,19,70,Georgina,146,146,"29,663","12,004",139,x,x,49,x,x,0,0,0,49,x,x,3,69,28,139,"16,938","6,855",0,0,0,39,"12,925","5,231",3,69,28,16,748,303,146,"30,680","12,416",18,747,302,4,180,73,3,90,36,24,"1,017",412,146,"29,663","12,004",118,"21,129","8,551",5,171,69,50,"1,811",733,58,"1,738",703,91,"3,267","1,322",93,"3,335","1,350",105,"1,479",599,123,"4,814","1,948"
35,2,21,0,Peel,483,483,"95,289","38,562",450,x,x,200,x,x,7,x,x,199,"49,807","20,156",10,638,258,452,"47,485","19,216",7,"1,191",482,178,"47,458","19,206",10,638,258,33,"3,190","1,291",483,"99,962","40,453",61,"4,087","1,654",8,318,129,11,268,108,77,"4,673","1,891",483,"95,289","38,562",381,"73,481","29,737",16,355,144,121,"3,721","1,506",177,"5,667","2,293",260,"8,144","3,296",262,"8,281","3,351",344,"3,784","1,531",401,"12,065","4,883"
35,2,21,5,Mississauga,18,18,"3,468","1,403",15,x,x,5,x,x,0,0,0,5,x,x,0,0,0,15,x,x,0,0,0,5,"2,382",964,0,0,0,2,x,x,18,x,x,1,x,x,1,x,x,0,0,0,2,x,x,18,"3,468","1,403",14,"3,075","1,244",0,0,0,2,x,x,3,x,x,8,213,86,8,213,86,12,100,40,14,313,127
35,2,21,10,Brampton,76,76,"10,173","4,117",62,x,x,38,x,x,1,x,x,37,"5,468","2,213",1,x,x,64,x,x,1,x,x,34,"5,120","2,072",1,x,x,5,470,190,76,x,x,11,x,x,1,x,x,3,114,46,15,x,x,76,"10,173","4,117",60,"7,738","3,131",5,124,50,6,x,x,22,x,x,30,x,x,30,918,372,45,562,227,59,"1,480",599
35,2,21,24,Caledon,389,389,"81,648","33,042",373,x,x,157,x,x,6,x,x,157,x,x,9,x,x,373,"41,728","16,887",6,x,x,139,"39,956","16,170",9,x,x,26,x,x,389,"85,606","34,644",49,x,x,6,x,x,8,154,62,60,"3,958","1,602",389,"81,648","33,042",307,"62,668","25,361",11,231,93,113,"3,557","1,439",152,"4,920","1,991",222,x,x,224,"7,150","2,894",287,"3,122","1,263",328,"10,272","4,157"
35,2,22,0,Dufferin,893,893,"190,607","77,136",860,"107,503","43,505",351,"83,104","33,631",14,"2,575","1,042",338,"77,521","31,372",19,"3,008","1,217",860,"120,391","48,721",14,"2,575","1,042",305,"72,014","29,143",19,"3,008","1,217",62,"6,951","2,813",893,"204,939","82,936",161,"12,572","5,088",18,906,367,18,854,346,192,"14,332","5,800",893,"190,607","77,136",764,"132,138","53,474",13,711,288,319,"15,738","6,369",360,"14,736","5,963",560,"18,769","7,596",563,"19,260","7,794",635,"8,024","3,247",748,"27,284","11,041"
35,2,22,1,East Garafraxa,128,128,"28,269","11,440",127,x,x,49,x,x,0,0,0,47,x,x,2,x,x,127,"17,095","6,918",0,0,0,38,"11,674","4,724",2,x,x,12,x,x,128,"29,829","12,071",24,"1,400",567,3,160,65,0,0,0,27,"1,560",631,128,"28,269","11,440",110,"23,022","9,317",2,x,x,34,x,x,54,"1,286",520,78,"1,615",654,78,"1,615",654,93,"1,264",512,109,"2,879","1,165"
35,2,22,8,Amaranth,178,178,"34,763","14,068",171,x,x,74,x,x,2,x,x,70,x,x,7,x,x,171,"22,079","8,935",2,x,x,67,"13,943","5,643",7,x,x,5,630,255,178,"38,416","15,546",31,"3,371","1,364",3,172,70,3,110,45,37,"3,653","1,478",178,"34,763","14,068",161,"24,814","10,042",3,65,26,67,"3,275","1,325",68,"2,284",924,110,"2,948","1,193",111,"3,150","1,275",118,"1,175",476,148,"4,325","1,750"
35,2,22,10,East Luther Grand Valley,94,94,"28,651","11,595",91,"17,575","7,112",41,"11,076","4,482",2,x,x,40,x,x,3,x,x,91,"19,308","7,814",2,x,x,39,"9,550","3,865",3,x,x,7,x,x,94,"30,665","12,410",18,"1,784",722,2,x,x,3,x,x,23,"2,014",815,94,"28,651","11,595",83,"23,025","9,318",1,x,x,30,x,x,28,"1,380",558,55,x,x,55,"1,772",717,63,"1,073",434,74,"2,845","1,151"
35,2,22,12,Mono,166,166,"26,115","10,568",160,"14,697","5,948",49,"11,418","4,621",4,x,x,47,"10,078","4,078",2,x,x,160,"16,817","6,806",4,x,x,41,"8,088","3,273",2,x,x,14,"1,990",805,166,"28,235","11,426",24,"1,756",711,6,214,87,3,150,61,32,"2,120",858,166,"26,115","10,568",126,"14,707","5,952",1,x,x,53,x,x,78,"3,686","1,492",109,"3,858","1,561",110,"3,998","1,618",121,"1,716",694,145,"5,714","2,312"
35,2,22,16,Mulmur,146,146,"24,360","9,858",136,x,x,63,x,x,4,355,144,61,x,x,3,490,198,136,"13,633","5,517",4,355,144,56,"10,761","4,355",3,490,198,8,590,239,146,"25,829","10,453",25,"1,335",540,1,x,x,3,x,x,28,"1,469",594,146,"24,360","9,858",115,"13,670","5,532",1,x,x,58,x,x,58,"3,344","1,353",89,x,x,90,"2,943","1,191",111,"1,163",471,123,"4,106","1,662"
35,2,22,19,Melancthon,181,181,"48,449","19,607",175,"28,222","11,421",75,"20,227","8,186",2,x,x,73,"20,061","8,118",2,x,x,175,"31,459","12,731",2,x,x,64,"17,998","7,284",2,x,x,16,"2,342",948,181,"51,965","21,029",39,"2,926","1,184",3,210,85,6,380,154,45,"3,516","1,423",181,"48,449","19,607",169,"32,900","13,314",5,172,70,77,"5,206","2,107",74,"2,756","1,115",119,"5,782","2,340",119,"5,782","2,340",129,"1,633",661,149,"7,415","3,001"
35,2,23,0,Wellington,"2,588","2,588","485,862","196,621","2,488",x,x,883,x,x,30,"5,291","2,141",849,"152,759","61,819",48,x,x,"2,490","360,717","145,977",30,"5,291","2,141",784,"147,629","59,743",48,"3,448","1,395",112,"6,233","2,522","2,588","523,318","211,779",416,"32,110","12,994",50,"3,575","1,447",55,"1,771",717,506,"37,456","15,158","2,588","485,862","196,621","2,236","386,414","156,376",40,665,269,880,"20,745","8,395",737,"15,417","6,239","1,745","45,898","18,574","1,755","46,395","18,775","1,965","16,226","6,566","2,281","62,621","25,342"
35,2,23,1,Puslinch,175,175,"19,932","8,066",160,x,x,49,x,x,2,x,x,48,x,x,0,0,0,160,"13,414","5,428",2,x,x,43,"7,247","2,933",0,0,0,10,x,x,175,"21,771","8,810",32,"1,652",669,3,102,41,3,85,34,38,"1,839",744,175,"19,932","8,066",119,"11,980","4,848",11,241,98,74,"2,214",896,68,"1,514",613,126,"3,046","1,233",129,"3,176","1,285",125,807,327,152,"3,983","1,612"
35,2,23,9,Guelph/Eramosa,293,293,"62,742","25,391",275,"33,067","13,382",90,"29,675","12,009",4,"1,013",410,84,"27,957","11,314",13,705,285,276,"36,371","14,719",4,"1,013",410,76,"27,526","11,139",13,705,285,13,431,174,293,"66,046","26,728",50,"2,624","1,062",8,441,178,9,239,97,67,"3,304","1,337",293,"62,742","25,391",242,"51,497","20,840",4,37,15,82,"2,353",952,78,"1,332",539,185,"5,076","2,054",188,"5,163","2,089",230,"2,360",955,263,"7,523","3,044"
35,2,23,17,Erin,259,259,"38,304","15,501",252,x,x,78,x,x,7,721,292,72,x,x,3,121,49,252,"26,017","10,529",7,721,292,63,"13,613","5,509",3,121,49,15,900,364,259,"41,372","16,743",47,"2,631","1,065",3,95,38,12,342,138,60,"3,068","1,242",259,"38,304","15,501",202,"24,485","9,909",3,14,6,106,"3,156","1,277",120,"3,323","1,345",189,"5,433","2,199",190,"5,541","2,242",203,"1,785",722,232,"7,326","2,965"
35,2,23,25,Centre Wellington,412,412,"73,605","29,787",392,x,x,158,x,x,4,"1,821",737,148,x,x,12,673,272,392,"56,887","23,021",4,"1,821",737,135,"18,551","7,507",12,673,272,20,"1,200",486,412,"79,132","32,024",60,"4,190","1,696",13,"1,143",463,9,194,79,78,"5,527","2,237",412,"73,605","29,787",370,"58,850","23,816",7,79,32,143,"3,615","1,463",118,"2,056",832,275,"6,298","2,549",276,"6,411","2,594",307,"2,594","1,050",360,"9,005","3,644"
