HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCRTORGNY,NCRTFULL,NCRTTRAN,NCRTNOT,NORGFLD,NCRTFLD,NTRNFLD,NNONFLD,NORGFRTVG,NCRTFRTVG,NTRNFRTVG,NNONFRTVG,NORGANML,NCRTANML,NTRNANML,NNONANML,NORGMAPL,NCRTMAPL,NTRNMAPL,NNONMAPL,NORGOTH,NCRTOTH,NTRNOTH,NNONOTH
35,1,39,15,Strathroy-Caradoc,272,10,4,2,6,6,2,2,3,3,2,0,1,2,1,1,1,1,0,0,1,1,0,0,1
35,1,39,27,Thames Centre,418,9,1,0,8,7,1,0,6,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
35,1,39,33,Middlesex Centre,522,14,2,1,12,4,1,0,3,5,2,1,2,5,0,0,5,3,0,0,3,6,1,1,4
35,1,39,36,London,160,5,0,0,5,1,0,0,1,0,0,0,0,4,0,0,4,1,0,0,1,0,0,0,0
35,1,39,41,North Middlesex,413,8,5,2,2,4,3,2,0,2,2,0,0,5,3,1,1,1,0,0,1,0,0,0,0
35,1,39,47,Adelaide Metcalfe,267,16,7,3,9,15,7,2,8,1,1,0,0,9,1,1,7,0,0,0,0,0,0,0,0
35,1,39,60,Lucan Biddulph,146,5,3,0,2,3,3,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0
35,2,40,0,Huron,"2,738",77,33,8,42,47,28,7,16,12,2,0,10,39,20,3,18,9,1,0,8,5,1,0,4
35,2,40,5,South Huron,307,4,3,1,1,3,2,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
35,2,40,10,Bluewater,272,12,8,1,4,9,8,1,0,1,0,0,1,4,3,1,1,1,0,0,1,2,0,0,2
35,2,40,25,Central Huron,395,13,4,2,7,5,2,1,2,2,0,0,2,5,2,1,2,2,0,0,2,2,1,0,1
35,2,40,40,Huron East,554,12,7,1,4,9,7,1,1,2,0,0,2,9,6,1,2,0,0,0,0,0,0,0,0
35,2,40,46,Howick,323,9,3,2,7,5,3,2,2,2,1,0,1,4,3,0,2,4,0,0,4,0,0,0,0
35,2,40,50,Morris-Turnberry,319,8,2,0,6,5,1,0,4,1,0,0,1,6,2,0,4,0,0,0,0,0,0,0,0
35,2,40,55,North Huron,146,6,0,0,6,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
35,2,40,63,Ashfield-Colborne-Wawanosh,422,13,6,1,7,8,5,1,3,4,1,0,3,6,2,0,4,2,1,0,1,1,0,0,1
35,2,41,0,Bruce,"2,259",123,48,5,81,86,46,5,37,26,5,0,21,52,14,1,40,7,0,0,7,11,1,0,10
35,2,41,4,South Bruce,476,15,6,1,11,13,6,1,6,1,0,0,1,9,1,0,8,0,0,0,0,1,0,0,1
35,2,41,15,Huron-Kinloss,329,27,9,1,18,19,9,1,9,6,1,0,5,9,1,0,8,2,0,0,2,2,1,0,1
35,2,41,24,Kincardine,332,30,16,1,17,22,15,1,6,8,4,0,4,15,6,0,10,1,0,0,1,2,0,0,2
35,2,41,32,Brockton,436,18,11,1,8,15,10,1,5,0,0,0,0,7,6,1,2,1,0,0,1,1,0,0,1
35,2,41,43,Arran-Elderslie,355,12,3,1,9,7,3,1,4,4,0,0,4,4,0,0,4,1,0,0,1,3,0,0,3
35,2,41,45,Saugeen Shores,99,9,3,0,6,4,3,0,1,2,0,0,2,3,0,0,3,0,0,0,0,1,0,0,1
35,2,41,55,South Bruce Peninsula,147,9,0,0,9,4,0,0,4,3,0,0,3,4,0,0,4,2,0,0,2,1,0,0,1
35,2,41,69,Northern Bruce Peninsula,85,3,0,0,3,2,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
35,2,42,0,Grey,"2,687",176,23,7,153,81,14,5,63,47,10,1,37,105,8,2,95,10,0,0,10,12,0,0,12
35,2,42,4,West Grey,604,37,7,1,32,16,3,0,13,11,2,1,9,23,5,0,18,1,0,0,1,6,0,0,6
35,2,42,5,Southgate,454,31,1,2,28,14,1,2,11,3,1,0,2,23,1,0,22,4,0,0,4,1,0,0,1
35,2,42,15,Grey Highlands,507,27,4,1,23,14,3,1,11,10,2,0,8,16,1,1,14,0,0,0,0,0,0,0,0
35,2,42,37,Chatsworth,375,28,5,0,23,12,4,0,8,8,1,0,7,15,0,0,15,2,0,0,2,3,0,0,3
35,2,42,45,Blue Mountains,140,12,3,0,9,5,2,0,3,5,2,0,3,5,1,0,4,1,0,0,1,1,0,0,1
35,2,42,47,Meaford,316,27,2,2,25,14,0,2,12,6,2,0,4,12,0,0,12,2,0,0,2,1,0,0,1
35,2,42,53,Georgian Bluffs,291,14,1,1,13,6,1,0,5,4,0,0,4,11,0,1,10,0,0,0,0,0,0,0,0
35,2,43,0,Simcoe,"2,402",225,19,5,205,110,15,3,93,52,10,2,41,121,5,1,115,21,0,0,21,20,0,0,20
35,2,43,3,Adjala-Tosorontio,201,22,2,1,20,9,2,1,7,6,1,0,5,12,0,0,12,2,0,0,2,1,0,0,1
35,2,43,5,Clearview,343,26,2,3,21,15,2,2,11,4,1,1,2,12,1,1,10,1,0,0,1,3,0,0,3
35,2,43,7,New Tecumseth,155,11,2,0,9,4,2,0,2,3,1,0,2,7,0,0,7,0,0,0,0,1,0,0,1
35,2,43,9,Springwater,286,22,0,0,22,14,0,0,14,4,0,0,4,12,0,0,12,3,0,0,3,2,0,0,2
35,2,43,14,Bradford West Gwillimbury,164,10,3,0,7,2,2,0,0,4,0,0,4,5,1,0,4,0,0,0,0,0,0,0,0
35,2,43,15,Severn,178,18,1,0,17,10,1,0,9,3,1,0,2,11,0,0,11,1,0,0,1,1,0,0,1
35,2,43,17,Innisfil,146,11,2,1,9,6,1,0,5,3,1,1,2,4,1,0,3,0,0,0,0,1,0,0,1
35,2,43,19,Ramara,179,14,1,0,13,9,1,0,8,2,0,0,2,11,1,0,10,1,0,0,1,1,0,0,1
35,2,43,21,Essa,188,14,1,0,13,7,0,0,7,5,1,0,4,4,0,0,4,0,0,0,0,1,0,0,1
35,2,43,23,Oro-Medonte,352,53,2,0,52,28,2,0,26,12,2,0,10,25,0,0,25,9,0,0,9,6,0,0,6
35,2,43,68,Tiny,127,14,2,0,12,4,2,0,2,2,1,0,1,10,1,0,9,3,0,0,3,1,0,0,1
35,2,43,71,Tay,83,10,1,0,10,2,0,0,2,4,1,0,3,8,0,0,8,1,0,0,1,2,0,0,2
35,3,44,0,Muskoka,199,37,0,0,37,11,0,0,11,9,0,0,9,21,0,0,21,8,0,0,8,4,0,0,4
35,3,44,2,Gravenhurst,43,5,0,0,5,1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0
35,3,44,18,Bracebridge,49,8,0,0,8,3,0,0,3,2,0,0,2,7,0,0,7,0,0,0,0,2,0,0,2
35,3,44,42,Huntsville,49,14,0,0,14,4,0,0,4,5,0,0,5,7,0,0,7,4,0,0,4,2,0,0,2
35,3,44,53,Muskoka Lakes,58,10,0,0,10,3,0,0,3,1,0,0,1,5,0,0,5,3,0,0,3,0,0,0,0
35,3,46,0,Haliburton,84,22,1,0,21,4,1,0,3,12,1,0,11,9,1,0,8,6,1,0,5,5,0,0,5
35,3,46,5,Highlands East,37,10,0,0,10,3,0,0,3,4,0,0,4,3,0,0,3,5,0,0,5,2,0,0,2
35,3,46,15,Minden Hills,47,12,1,0,11,1,1,0,0,8,1,0,7,6,1,0,5,1,1,0,0,3,0,0,3
35,4,47,0,Renfrew,"1,268",125,4,1,121,63,2,1,60,27,0,1,26,66,0,0,66,16,0,0,16,16,2,0,14
35,4,47,3,McNab/Braeside,147,22,0,0,22,12,0,0,12,2,0,0,2,15,0,0,15,1,0,0,1,3,0,0,3
35,4,47,8,Greater Madawaska,31,6,0,0,6,2,0,0,2,2,0,0,2,4,0,0,4,2,0,0,2,0,0,0,0
35,4,47,20,"Brudenell, Lyndoch and Raglan",63,5,0,0,5,1,0,0,1,1,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0
35,4,47,30,Madawaska Valley,26,4,0,0,4,1,0,0,1,2,0,0,2,3,0,0,3,2,0,0,2,1,0,0,1
35,4,47,33,"Killaloe, Hagarty and Richards",45,9,0,0,9,4,0,0,4,2,0,0,2,1,0,0,1,3,0,0,3,1,0,0,1
35,4,47,35,Bonnechere Valley,103,5,0,0,5,1,0,0,1,1,0,0,1,3,0,0,3,1,0,0,1,1,0,0,1
35,4,47,43,Admaston/Bromley,196,14,2,1,12,9,1,1,7,5,0,1,4,7,0,0,7,1,0,0,1,2,1,0,1
35,4,47,46,Horton,77,7,0,0,7,5,0,0,5,2,0,0,2,3,0,0,3,3,0,0,3,0,0,0,0
35,4,47,56,Whitewater Region,296,21,1,0,20,12,1,0,11,3,0,0,3,11,0,0,11,1,0,0,1,4,0,0,4
35,4,47,70,North Algona Wilberforce,95,8,1,0,7,2,0,0,2,3,0,0,3,4,0,0,4,0,0,0,0,2,1,0,1
35,4,47,75,Laurentian Valley,162,18,0,0,18,13,0,0,13,2,0,0,2,11,0,0,11,0,0,0,0,0,0,0,0
35,4,47,90,Laurentian Hills,27,6,0,0,6,1,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0,2,0,0,2
35,5,48,0,Nipissing,272,36,2,1,34,19,2,0,17,5,0,0,5,23,0,1,23,4,0,0,4,2,0,0,2
35,5,48,22,Calvin,38,3,0,0,3,2,0,0,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0
35,5,48,27,Bonfield,33,7,0,0,7,4,0,0,4,1,0,0,1,4,0,0,4,1,0,0,1,0,0,0,0
35,5,48,31,Chisholm,49,6,0,0,6,4,0,0,4,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
35,5,48,34,East Ferris,28,5,0,0,5,1,0,0,1,1,0,0,1,3,0,0,3,0,0,0,0,1,0,0,1
35,5,48,55,West Nipissing / Nipissing Ouest,124,15,2,1,13,8,2,0,6,3,0,0,3,8,0,1,8,2,0,0,2,1,0,0,1
35,3,49,0,Parry Sound,338,54,2,2,50,20,1,2,17,8,0,1,7,26,0,0,26,13,1,0,12,4,0,0,4
35,3,49,3,Seguin,21,6,1,1,4,3,1,1,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0
35,3,49,19,Armour,31,5,0,0,5,2,0,0,2,1,0,0,1,2,0,0,2,1,0,0,1,1,0,0,1
35,3,49,24,Ryerson,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,3,49,28,McKellar,24,5,0,0,5,1,0,0,1,1,0,0,1,3,0,0,3,1,0,0,1,2,0,0,2
35,3,49,39,Whitestone,19,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0
35,3,49,43,Magnetawan,30,5,0,0,5,1,0,0,1,1,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0
35,3,49,46,Strong,34,4,0,1,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
35,3,49,54,Machar,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,60,Powassan,57,9,0,0,9,7,0,0,7,0,0,0,0,6,0,0,6,1,0,0,1,0,0,0,0
35,3,49,71,Nipissing,42,8,1,0,7,2,0,0,2,1,0,0,1,3,0,0,3,1,1,0,0,1,0,0,1
35,3,49,96,"Parry Sound, Unorganized, Centre Part",40,9,0,0,9,3,0,0,3,1,0,0,1,5,0,0,5,3,0,0,3,0,0,0,0
35,5,51,0,Manitoulin,258,17,0,0,17,7,0,0,7,6,0,0,6,12,0,0,12,5,0,0,5,3,0,0,3
35,5,51,17,Northeastern Manitoulin and the Islands,215,14,0,0,14,6,0,0,6,4,0,0,4,11,0,0,11,4,0,0,4,2,0,0,2
35,5,51,24,Gordon,43,3,0,0,3,1,0,0,1,2,0,0,2,1,0,0,1,1,0,0,1,1,0,0,1
35,5,52,0,Sudbury,143,14,0,0,14,9,0,0,9,0,0,0,0,9,0,0,9,1,0,0,1,1,0,0,1
35,5,52,1,French River / Riviäre des Franáais,29,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
35,5,52,4,St.-Charles,26,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
35,5,52,13,Markstay-Warren,39,4,0,0,4,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
35,5,52,23,Sables-Spanish Rivers,49,6,0,0,6,4,0,0,4,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0
35,5,53,0,Greater Sudbury / Grand Sudbury,160,16,2,0,15,6,1,0,5,3,1,0,2,8,0,0,8,1,0,0,1,2,0,0,2
35,5,53,5,Greater Sudbury / Grand Sudbury,160,16,2,0,15,6,1,0,5,3,1,0,2,8,0,0,8,1,0,0,1,2,0,0,2
35,5,54,0,Timiskaming,471,32,4,0,28,20,4,0,16,4,0,0,4,19,1,0,18,0,0,0,0,2,0,0,2
35,5,54,14,Harris,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,20,Temiskaming Shores,55,4,0,0,4,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
35,5,54,21,Hudson,22,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,24,Kerns,43,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,5,54,26,Harley,30,3,0,0,3,1,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
35,5,54,29,Casey,28,2,0,0,2,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
35,5,54,32,Brethour,20,3,1,0,2,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
35,5,54,34,Hilliard,24,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,36,Armstrong,36,2,1,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
35,5,54,44,Charlton and Dack,29,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,5,54,49,Evanturel,28,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,5,54,54,Chamberlain,29,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,5,54,94,"Timiskaming, Unorganized, West Part",103,9,1,0,8,4,1,0,3,2,0,0,2,6,0,0,6,0,0,0,0,1,0,0,1
35,5,56,0,Cochrane,184,26,0,0,26,12,0,0,12,6,0,0,6,17,0,0,17,1,0,0,1,2,0,0,2
35,5,56,27,Timmins,31,5,0,0,5,3,0,0,3,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0
35,5,56,92,"Cochrane, Unorganized, North Part",153,21,0,0,21,9,0,0,9,5,0,0,5,13,0,0,13,1,0,0,1,2,0,0,2
35,5,57,0,Algoma,335,40,2,0,38,16,0,0,16,8,0,0,8,24,1,0,23,10,1,0,9,1,0,0,1
35,5,57,8,St. Joseph,61,14,2,0,12,3,0,0,3,3,0,0,3,7,1,0,6,6,1,0,5,0,0,0,0
35,5,57,11,Laird,33,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
35,5,57,16,Johnson,39,3,0,0,3,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
35,5,57,19,Plummer Additional,29,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,5,57,35,Huron Shores,61,7,0,0,7,2,0,0,2,1,0,0,1,6,0,0,6,0,0,0,0,0,0,0,0
35,5,57,51,"Macdonald, Meredith and Aberdeen Additional",26,5,0,0,5,4,0,0,4,1,0,0,1,3,0,0,3,1,0,0,1,0,0,0,0
35,5,57,61,Sault Ste. Marie,35,4,0,0,4,2,0,0,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0
35,5,57,95,"Algoma, Unorganized, North Part",51,4,0,0,4,2,0,0,2,1,0,0,1,2,0,0,2,1,0,0,1,1,0,0,1
35,5,58,0,Thunder Bay,252,33,0,2,31,10,0,1,9,18,0,2,16,15,0,0,15,0,0,0,0,3,0,1,2
35,5,58,1,Neebing,29,3,0,0,3,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
35,5,58,4,Thunder Bay,25,3,0,0,3,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
35,5,58,11,Oliver Paipoonge,109,11,0,0,11,4,0,0,4,2,0,0,2,5,0,0,5,0,0,0,0,1,0,0,1
35,5,58,16,O'Connor,22,4,0,1,3,3,0,1,2,2,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0
35,5,58,90,"Thunder Bay, Unorganized",67,12,0,1,11,2,0,0,2,11,0,1,10,6,0,0,6,0,0,0,0,1,0,1,0
35,5,59,0,Rainy River,312,15,1,0,14,7,1,0,6,2,0,0,2,11,1,0,10,0,0,0,0,4,0,0,4
35,5,59,11,Alberton,25,2,0,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
35,5,59,16,La Vallee,40,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,5,59,19,Emo,43,3,0,0,3,2,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
35,5,59,24,Chapple,67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,5,59,31,Morley,49,3,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2
35,5,59,40,Dawson,47,2,1,0,1,2,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
35,5,59,90,"Rainy River, Unorganized",41,3,0,0,3,2,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
35,5,60,0,Kenora,92,11,1,0,10,4,1,0,3,5,0,0,5,6,0,0,6,0,0,0,0,2,0,0,2
35,5,60,90,"Kenora, Unorganized",92,11,1,0,10,4,1,0,3,5,0,0,5,6,0,0,6,0,0,0,0,2,0,0,2
46,0,0,0,Manitoba,"19,054",809,196,55,600,500,170,45,308,113,21,2,91,356,44,12,303,8,0,0,8,59,3,2,55
46,1,0,0,Agricultural Region 1 - rÇgion agricole 1,"1,385",44,21,10,19,34,19,8,11,4,3,0,1,17,2,5,11,0,0,0,0,0,0,0,0
46,2,0,0,Agricultural Region 2 - rÇgion agricole 2,"1,945",87,38,15,45,67,38,11,23,10,2,0,8,42,13,4,27,0,0,0,0,6,0,1,5
46,3,0,0,Agricultural Region 3 - rÇgion agricole 3,"1,764",63,24,3,38,47,21,2,25,6,3,0,3,25,4,1,20,0,0,0,0,5,0,0,5
46,4,0,0,Agricultural Region 4 - rÇgion agricole 4,818,24,8,2,15,18,8,2,9,1,0,0,1,8,0,0,8,0,0,0,0,0,0,0,0
46,5,0,0,Agricultural Region 5 - rÇgion agricole 5,798,43,5,2,38,31,4,2,27,7,1,0,6,18,1,1,16,0,0,0,0,1,0,0,1
46,6,0,0,Agricultural Region 6 - rÇgion agricole 6,"1,639",64,16,5,48,43,16,5,26,4,0,0,4,30,4,0,26,3,0,0,3,0,0,0,0
46,7,0,0,Agricultural Region 7 - rÇgion agricole 7,"2,196",62,22,0,41,40,17,0,23,9,3,0,6,27,6,0,21,3,0,0,3,6,2,0,4
46,8,0,0,Agricultural Region 8 - rÇgion agricole 8,"2,760",83,12,10,67,47,11,8,32,20,2,1,18,34,2,1,31,0,0,0,0,4,0,0,4
46,9,0,0,Agricultural Region 9 - rÇgion agricole 9,"2,302",137,21,5,117,59,10,5,45,30,5,1,24,70,7,0,63,1,0,0,1,12,0,0,12
46,10,0,0,Agricultural Region 10 - rÇgion agricole 10,602,56,6,0,50,38,6,0,32,7,0,0,7,23,1,0,22,0,0,0,0,5,0,0,5
46,11,0,0,Agricultural Region 11 - rÇgion agricole 11,"1,244",62,6,1,55,31,4,1,26,11,1,0,10,32,2,0,30,1,0,0,1,7,0,0,7
46,12,0,0,Agricultural Region 12 - rÇgion agricole 12,"1,601",84,17,2,67,45,16,1,29,4,1,0,3,30,2,0,28,0,0,0,0,13,1,1,12
46,10,1,0,Division No.  1,602,56,6,0,50,38,6,0,32,7,0,0,7,23,1,0,22,0,0,0,0,5,0,0,5
46,10,1,35,Stuartburn,191,8,0,0,8,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
46,10,1,39,Piney,92,7,0,0,7,6,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,1
46,10,1,43,Reynolds,64,6,0,0,6,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2
46,10,1,46,Whitemouth,117,9,2,0,7,6,2,0,4,4,0,0,4,3,1,0,2,0,0,0,0,0,0,0,0
46,10,1,57,Lac du Bonnet,80,11,1,0,10,4,1,0,3,2,0,0,2,6,0,0,6,0,0,0,0,1,0,0,1
46,10,1,71,Alexander,58,15,3,0,12,13,3,0,10,0,0,0,0,5,0,0,5,0,0,0,0,1,0,0,1
46,9,2,0,Division No.  2,"1,493",70,11,2,59,25,3,2,20,15,3,0,12,42,6,0,36,1,0,0,1,5,0,0,5
46,9,2,25,Franklin,191,8,2,0,6,3,1,0,2,2,1,0,1,6,0,0,6,1,0,0,1,0,0,0,0
46,9,2,32,De Salaberry,194,6,2,0,4,2,1,0,1,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0
46,9,2,41,Hanover,488,18,2,1,16,5,0,1,4,2,0,0,2,14,2,0,12,0,0,0,0,2,0,0,2
46,9,2,53,La Broquerie,157,10,1,0,9,5,0,0,5,0,0,0,0,7,1,0,6,0,0,0,0,0,0,0,0
46,9,2,57,Ste. Anne,156,13,2,1,11,4,0,1,3,5,0,0,5,6,2,0,4,0,0,0,0,2,0,0,2
46,9,2,69,TachÇ,197,8,1,0,7,4,0,0,4,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0
46,9,2,75,Ritchot,110,7,1,0,6,2,1,0,1,5,1,0,4,1,0,0,1,0,0,0,0,1,0,0,1
46,8,3,0,Division No.  3,"1,659",60,6,5,52,27,5,4,20,18,2,1,16,25,1,0,24,0,0,0,0,3,0,0,3
46,8,3,30,Montcalm,97,2,0,0,2,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
46,8,3,36,Rhineland,368,11,1,2,10,3,0,1,3,5,1,1,4,6,0,0,6,0,0,0,0,0,0,0,0
46,8,3,47,Stanley,415,17,1,1,16,8,1,1,7,5,0,0,5,4,0,0,4,0,0,0,0,1,0,0,1
46,8,3,58,Thompson,133,3,0,0,3,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
46,8,3,62,Roland,108,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
46,8,3,65,Morris,260,8,2,0,6,4,2,0,2,2,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0
46,8,3,72,Dufferin,278,16,2,2,12,7,2,2,3,6,1,0,5,6,1,0,5,0,0,0,0,0,0,0,0
46,8,4,0,Division No.  4,"1,101",23,6,5,15,20,6,4,12,2,0,0,2,9,1,1,7,0,0,0,0,1,0,0,1
46,8,4,33,Pembina,274,10,2,3,6,8,2,3,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
46,8,4,39,Louise,211,3,0,0,3,3,0,0,3,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,1
46,8,4,51,Roblin,155,5,2,0,3,4,2,0,2,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0
46,8,4,57,Argyle,176,2,1,1,1,2,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
46,8,4,63,Lorne,285,3,1,1,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,5,0,Division No.  5,"1,385",44,21,10,19,34,19,8,11,4,3,0,1,17,2,5,11,0,0,0,0,0,0,0,0
46,1,5,24,Turtle Mountain,175,8,7,0,1,7,7,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
46,1,5,31,Morton,171,5,3,0,2,2,2,0,0,3,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
46,1,5,37,Winchester,135,9,2,3,6,6,2,3,3,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0
46,1,5,43,Brenda,132,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
46,1,5,50,Arthur,147,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,5,55,Edward,116,3,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,5,58,Albert,112,2,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,5,61,Cameron,115,3,3,1,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46,1,5,67,Whitewater,99,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
46,1,5,70,Riverside,85,4,1,2,1,4,1,2,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0
46,1,5,76,Strathcona,98,3,1,1,2,3,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
46,2,6,0,Division No.  6,798,36,18,7,16,31,18,4,10,2,1,0,1,20,10,3,9,0,0,0,0,2,0,1,1
46,2,6,15,Sifton,143,10,4,2,5,8,4,1,4,0,0,0,0,7,3,0,4,0,0,0,0,1,0,1,0
46,2,6,23,Pipestone,194,3,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,6,28,Wallace,272,10,4,2,6,7,4,1,2,1,0,0,1,4,2,1,2,0,0,0,0,1,0,0,1
46,2,6,37,Woodworth,189,13,8,2,5,13,8,1,4,1,1,0,0,9,5,2,3,0,0,0,0,0,0,0,0
46,2,7,0,Division No.  7,"1,147",51,20,8,29,36,20,7,13,8,1,0,7,22,3,1,18,0,0,0,0,4,0,0,4
46,2,7,38,South Cypress,124,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
46,2,7,45,Oakland,156,11,7,3,4,9,7,3,1,0,0,0,0,5,2,0,3,0,0,0,0,1,0,0,1
46,2,7,51,Glenwood,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,7,57,Whitehead,129,5,0,1,4,3,0,1,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
46,2,7,65,North Cypress,212,10,4,1,7,8,4,1,4,1,0,0,1,5,0,0,5,0,0,0,0,1,0,0,1
46,2,7,71,Elton,288,18,5,1,12,10,5,0,5,7,1,0,6,6,1,1,4,0,0,0,0,2,0,0,2
46,2,7,75,Daly,121,6,4,2,1,6,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
46,7,8,0,Division No.  8,"1,157",38,16,0,23,27,12,0,15,4,1,0,3,15,5,0,10,1,0,0,1,3,1,0,2
46,7,8,31,South Norfolk,187,4,0,0,4,4,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
46,7,8,42,Victoria,134,8,4,0,5,7,4,0,3,0,0,0,0,4,1,0,3,1,0,0,1,0,0,0,0
