HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NTOTVEG,TOTVEG,ETOTVEG,NSWCORN,SWCORN,ESWCORN,NTOMATO,TOMATO,ETOMATO,NCUCUMB,CUCUMB,ECUCUMB,NGRPEAS,GRPEAS,EGRPEAS,NBEANS,BEANS,EBEANS,NCABAGE,CABAGE,ECABAGE,NCHINCABG,CHINCABG,ECHINCABG,NCLFLWR,CLFLWR,ECLFLWR,NBROCLI,BROCLI,EBROCLI,NBRSPRT,BRSPRT,EBRSPRT,NCARROT,CARROT,ECARROT,NRTBAGA,RTBAGA,ERTBAGA,NBEETS,BEETS,EBEETS,NRADISH,RADISH,ERADISH,NSHALOT,SHALOT,ESHALOT,NONIONS,ONIONS,EONIONS,NCELERY,CELERY,ECELERY,NLETUCE,LETUCE,ELETUCE,NSPNACH,SPNACH,ESPNACH,NPEPPER,PEPPER,EPEPPER,NPUMPKIN,PUMPKIN,EPUMPKIN,NSQUAZUC,SQUAZUC,ESQUAZUC,NSQPUMP,SQPUMP,ESQPUMP,NASPPROD,ASPPROD,EASPPROD,NASPNPRD,ASPNPRD,EASPNPRD,NOTHVEG,OTHVEG,EOTHVEG
35,2,24,0,Halton,566,55,"1,022",414,13,125,50,21,177,72,13,8,3,6,24,10,10,x,x,6,129,52,4,x,x,5,68,28,3,x,x,2,x,x,6,x,x,2,x,x,10,2,1,3,x,x,3,2,1,9,5,2,1,x,x,7,2,1,6,x,x,15,15,6,24,103,42,16,40,16,31,143,58,5,3,1,0,0,0,21,112,45
35,2,24,1,Oakville,21,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x
35,2,24,2,Burlington,79,6,x,x,2,x,x,3,x,x,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,3,x,x,1,x,x,0,0,0,3,x,x
35,2,24,9,Milton,260,31,685,277,5,x,x,10,132,53,5,3,1,2,x,x,4,x,x,5,x,x,4,x,x,3,x,x,2,x,x,1,x,x,2,x,x,1,x,x,4,x,x,2,x,x,2,x,x,4,3,1,0,0,0,5,x,x,2,x,x,8,4,1,14,57,23,7,6,2,17,63,25,2,x,x,0,0,0,11,108,44
35,2,24,15,Halton Hills,206,16,310,125,6,114,46,7,x,x,5,4,1,4,x,x,5,3,1,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,4,1,0,1,x,x,5,1,0,1,x,x,1,x,x,4,x,x,1,x,x,2,x,x,4,5,2,4,x,x,6,x,x,6,x,x,9,71,29,1,x,x,0,0,0,6,2,1
35,1,25,0,Hamilton,975,116,"4,887","1,978",36,559,226,46,194,79,27,127,51,20,123,50,21,623,252,21,229,93,7,x,x,22,539,218,16,694,281,6,17,7,11,x,x,8,4,2,15,8,3,7,x,x,7,7,3,10,13,5,6,21,8,15,136,55,8,9,4,27,124,50,52,242,98,41,444,180,63,687,278,5,5,2,3,3,1,31,409,165
35,1,25,5,Hamilton,975,116,"4,887","1,978",36,559,226,46,194,79,27,127,51,20,123,50,21,623,252,21,229,93,7,x,x,22,539,218,16,694,281,6,17,7,11,x,x,8,4,2,15,8,3,7,x,x,7,7,3,10,13,5,6,21,8,15,136,55,8,9,4,27,124,50,52,242,98,41,444,180,63,687,278,5,5,2,3,3,1,31,409,165
35,1,26,0,Niagara,"2,236",209,"1,815",734,46,253,102,112,183,74,42,36,15,25,30,12,38,122,50,18,75,30,5,x,x,9,21,8,13,x,x,5,6,2,18,9,4,1,x,x,27,70,28,14,54,22,16,4,2,23,85,34,3,1,0,27,49,20,18,13,5,64,63,25,87,345,139,71,98,40,112,443,179,7,3,1,5,3,1,57,106,43
35,1,26,3,Fort Erie,86,6,47,19,3,x,x,2,x,x,1,x,x,2,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,2,x,x,1,x,x,0,0,0,2,x,x,2,x,x,1,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,3,1,0
35,1,26,11,Port Colborne,71,7,131,53,2,x,x,2,x,x,1,x,x,2,x,x,2,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,1,x,x,2,x,x,0,0,0,2,x,x,1,x,x,3,x,x,3,x,x,3,x,x,6,x,x,0,0,0,0,0,0,2,x,x
35,1,26,14,Wainfleet,210,18,164,66,3,x,x,9,17,7,5,7,3,3,1,0,2,x,x,4,40,16,0,0,0,2,x,x,3,x,x,1,x,x,1,x,x,0,0,0,3,x,x,1,x,x,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,4,5,2,6,7,3,4,4,2,8,11,5,0,0,0,1,x,x,2,x,x
35,1,26,21,West Lincoln,431,16,83,34,3,5,2,6,4,1,5,5,2,2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,2,x,x,1,x,x,3,x,x,7,12,5,3,4,1,8,15,6,0,0,0,0,0,0,5,48,19
35,1,26,28,Pelham,203,34,504,204,14,168,68,16,54,22,9,10,4,8,13,5,9,106,43,2,x,x,0,0,0,1,x,x,3,3,1,0,0,0,3,1,0,0,0,0,7,4,1,7,x,x,3,1,1,6,x,x,0,0,0,8,5,2,5,2,1,10,18,7,14,65,26,14,20,8,19,85,34,0,0,0,1,x,x,13,21,8
35,1,26,32,Welland,23,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
35,1,26,37,Thorold,49,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0
35,1,26,43,Niagara Falls,79,10,38,15,2,x,x,5,3,1,3,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,17,7,4,8,3,7,24,10,0,0,0,0,0,0,2,x,x
35,1,26,47,Niagara-on-the-Lake,380,36,330,133,5,x,x,25,60,24,7,x,x,2,x,x,7,x,x,4,x,x,2,x,x,1,x,x,2,x,x,1,x,x,4,6,2,0,0,0,4,1,0,2,x,x,2,x,x,3,x,x,1,x,x,3,x,x,1,x,x,18,11,4,14,6,2,11,6,3,17,12,5,0,0,0,0,0,0,12,18,7
35,1,26,53,St. Catharines,103,23,83,34,5,13,5,14,14,6,4,2,1,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,3,x,x,0,0,0,1,x,x,2,x,x,7,4,2,11,31,13,9,7,3,12,38,15,4,2,1,1,x,x,5,4,2
35,1,26,57,Lincoln,483,45,361,146,6,17,7,28,27,11,6,4,2,3,3,1,7,6,3,3,10,4,2,x,x,2,x,x,2,x,x,2,x,x,3,1,1,0,0,0,6,x,x,0,0,0,3,1,0,2,x,x,1,x,x,6,31,13,4,x,x,11,9,4,18,150,61,15,38,15,24,188,76,2,x,x,2,x,x,10,9,4
35,1,26,65,Grimsby,118,10,x,x,2,x,x,4,2,1,1,x,x,1,x,x,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,3,x,x,1,x,x,2,x,x,1,x,x,4,2,1,5,8,3,5,4,2,8,11,5,1,x,x,0,0,0,2,x,x
35,1,28,0,Haldimand-Norfolk,"2,415",297,"17,669","7,151",64,"5,806","2,349",82,"1,379",558,111,"1,474",596,18,38,16,27,89,36,27,742,300,9,107,43,15,202,82,14,8,3,7,6,2,17,357,145,6,3,1,18,95,38,6,13,5,11,89,36,24,24,10,7,14,6,14,88,36,7,9,3,68,966,391,70,"1,029",416,78,992,402,110,"2,021",818,61,"1,739",704,19,303,122,80,"2,097",849
35,1,28,18,Haldimand County,890,27,250,101,10,168,68,12,12,5,8,4,2,6,2,1,7,3,1,4,1,1,2,x,x,4,1,0,5,1,1,3,x,x,3,1,0,2,x,x,6,1,0,2,x,x,3,2,1,5,1,0,2,x,x,3,x,x,2,x,x,6,2,1,14,15,6,11,6,3,15,22,9,5,2,1,1,x,x,9,12,5
35,1,28,52,Norfolk County,"1,525",270,"17,419","7,049",54,"5,637","2,281",70,"1,367",553,103,"1,470",595,12,36,15,20,86,35,23,741,300,7,x,x,11,201,81,9,7,3,4,x,x,14,357,144,4,x,x,12,93,38,4,x,x,8,88,35,19,23,9,5,x,x,11,x,x,5,x,x,62,964,390,56,"1,014",410,67,986,399,95,"2,000",809,56,"1,737",703,18,x,x,71,"2,085",844
35,1,29,0,Brant,818,73,"4,917","1,990",15,196,79,29,265,107,18,309,125,12,35,14,18,988,400,9,8,3,1,x,x,7,122,49,9,x,x,3,1,0,11,x,x,2,x,x,10,7,3,4,0,0,3,0,0,16,68,28,1,x,x,8,x,x,2,x,x,23,210,85,19,107,43,21,337,136,30,444,180,8,62,25,2,x,x,33,659,267
35,1,29,5,Brant,818,73,"4,917","1,990",15,196,79,29,265,107,18,309,125,12,35,14,18,988,400,9,8,3,1,x,x,7,122,49,9,x,x,3,1,0,11,x,x,2,x,x,10,7,3,4,0,0,3,0,0,16,68,28,1,x,x,8,x,x,2,x,x,23,210,85,19,107,43,21,337,136,30,444,180,8,62,25,2,x,x,33,659,267
35,2,30,0,Waterloo,"1,444",105,"1,473",596,44,534,216,24,10,4,17,5,2,21,145,59,22,38,15,19,18,7,0,0,0,11,11,5,10,x,x,1,x,x,19,70,28,2,x,x,28,21,8,7,1,0,8,3,1,26,x,x,3,1,0,14,x,x,12,x,x,22,7,3,37,185,75,37,33,13,50,218,88,12,37,15,5,x,x,39,122,49
35,2,30,4,North Dumfries,117,6,103,41,3,x,x,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,3,x,x,1,x,x,4,x,x,1,x,x,0,0,0,1,x,x
35,2,30,10,Cambridge,31,4,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,3,11,5,3,3,1,3,14,6,0,0,0,0,0,0,2,x,x
35,2,30,13,Kitchener,35,2,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x
35,2,30,20,Wilmot,247,10,682,276,5,212,86,1,x,x,2,x,x,2,x,x,3,32,13,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,4,16,6,0,0,0,3,88,36,3,4,1,3,91,37,3,8,3,1,x,x,2,x,x
35,2,30,27,Wellesley,518,25,279,113,6,x,x,3,1,0,1,x,x,3,x,x,4,x,x,4,0,0,0,0,0,1,x,x,2,x,x,1,x,x,3,0,0,0,0,0,5,x,x,1,x,x,0,0,0,4,x,x,0,0,0,1,x,x,1,x,x,6,x,x,8,45,18,13,13,5,14,58,23,2,x,x,0,0,0,8,51,21
35,2,30,35,Woolwich,496,58,337,136,28,154,62,17,6,2,12,2,1,15,3,1,13,4,2,13,x,x,0,0,0,8,x,x,5,1,0,0,0,0,12,x,x,0,0,0,18,13,5,6,x,x,6,x,x,19,x,x,2,x,x,11,2,1,6,1,0,14,5,2,19,37,15,15,13,5,24,50,20,5,2,1,3,1,0,25,61,25
35,2,31,0,Perth,"2,438",88,"4,291","1,736",57,"2,718","1,100",13,4,1,8,1,0,23,"1,077",436,10,x,x,5,x,x,2,x,x,5,1,0,5,2,1,2,x,x,9,x,x,4,x,x,9,x,x,7,1,0,4,1,1,8,2,1,2,x,x,9,4,2,6,1,0,7,x,x,19,18,7,16,x,x,24,x,x,6,x,x,1,x,x,21,29,12
35,2,31,13,Perth South,394,26,"1,611",652,22,"1,314",532,3,2,1,2,x,x,4,282,114,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,4,7,3,1,x,x,4,x,x,2,x,x,0,0,0,2,x,x
35,2,31,25,West Perth,582,25,"2,482","1,004",19,x,x,1,x,x,1,x,x,12,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,3,2,1,3,x,x,4,x,x,1,x,x,0,0,0,3,x,x
35,2,31,30,Perth East,898,30,185,75,12,75,30,8,x,x,4,1,0,7,x,x,7,x,x,2,x,x,1,x,x,3,x,x,3,x,x,2,x,x,6,x,x,1,x,x,6,x,x,4,0,0,2,x,x,6,x,x,2,x,x,6,x,x,3,0,0,5,1,0,9,6,3,10,x,x,13,x,x,2,x,x,1,x,x,13,21,8
35,2,31,40,North Perth,564,7,13,5,4,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,3,2,1,2,x,x,3,x,x,1,x,x,0,0,0,3,3,1
35,1,32,0,Oxford,"1,990",112,"8,530","3,452",46,"2,164",876,21,26,11,15,6,2,31,"2,290",927,24,"1,780",720,15,617,250,1,x,x,9,76,31,11,x,x,8,6,3,12,7,3,9,210,85,14,29,12,7,1,0,8,7,3,22,x,x,1,x,x,8,x,x,6,1,0,20,30,12,31,260,105,22,142,58,35,402,163,11,61,25,3,x,x,26,439,178
35,1,32,2,Norwich,494,29,961,389,7,198,80,2,x,x,3,3,1,5,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,3,x,x,9,139,56,4,4,1,10,143,58,2,x,x,1,x,x,4,101,41
35,1,32,12,South-West Oxford,341,28,"1,916",775,14,524,212,4,x,x,2,x,x,11,946,383,7,288,117,5,x,x,0,0,0,2,x,x,3,x,x,1,x,x,2,x,x,1,x,x,4,1,0,2,x,x,2,x,x,8,12,5,0,0,0,1,x,x,1,x,x,5,2,1,6,9,4,5,7,3,7,17,7,3,x,x,0,0,0,5,x,x
35,1,32,27,Zorra,532,26,"2,712","1,098",13,990,401,8,4,2,5,x,x,11,959,388,10,462,187,4,x,x,1,x,x,4,x,x,5,x,x,4,x,x,5,x,x,3,74,30,4,x,x,2,x,x,2,x,x,4,1,0,0,0,0,3,0,0,3,0,0,6,15,6,6,7,3,6,4,2,7,11,5,2,x,x,0,0,0,8,5,2
35,1,32,38,East Zorra-Tavistock,301,12,"1,754",710,7,x,x,2,x,x,1,x,x,2,x,x,3,x,x,1,x,x,0,0,0,2,x,x,1,x,x,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,4,x,x,3,x,x,5,24,10,2,x,x,1,x,x,1,x,x
35,1,32,45,Blandford-Blenheim,322,17,"1,187",480,5,x,x,5,10,4,4,1,0,2,x,x,3,x,x,4,x,x,0,0,0,1,x,x,2,x,x,2,x,x,3,0,0,2,x,x,3,1,0,2,x,x,2,x,x,7,35,14,0,0,0,3,x,x,2,x,x,4,2,1,6,x,x,4,x,x,6,207,84,2,x,x,1,x,x,8,327,132
35,1,34,0,Elgin,"1,489",206,"15,062","6,095",64,"4,131","1,672",37,110,45,50,824,333,50,"5,488","2,221",30,"1,803",729,8,14,6,1,x,x,6,2,1,5,2,1,2,x,x,6,1,0,4,x,x,8,x,x,2,x,x,7,x,x,14,8,3,2,x,x,7,3,1,1,x,x,51,476,193,23,360,146,48,348,141,59,707,286,32,749,303,11,94,38,47,426,172
35,1,34,5,Bayham,212,56,"2,441",988,11,635,257,8,12,5,24,504,204,3,x,x,4,x,x,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,1,x,x,5,5,2,0,0,0,0,0,0,0,0,0,13,185,75,3,20,8,12,141,57,14,161,65,13,364,147,9,x,x,9,48,19
35,1,34,10,Malahide,405,71,"2,645","1,070",14,267,108,13,36,14,17,257,104,10,x,x,9,x,x,3,x,x,0,0,0,2,x,x,1,x,x,1,x,x,1,x,x,2,x,x,3,1,0,1,x,x,3,x,x,4,2,1,1,x,x,3,1,1,1,x,x,25,185,75,8,79,32,22,81,33,25,161,65,13,364,147,1,x,x,26,289,117
35,1,34,20,Central Elgin,219,39,"7,991","3,234",30,"2,959","1,198",5,26,10,5,x,x,24,"3,272","1,324",14,"1,355",549,3,x,x,0,0,0,1,x,x,2,x,x,1,x,x,2,x,x,1,x,x,3,1,0,1,x,x,2,x,x,2,x,x,1,x,x,2,x,x,0,0,0,5,x,x,6,189,77,9,100,41,11,290,117,3,x,x,1,x,x,3,2,1
35,1,34,24,Southwold,229,21,"1,587",642,2,x,x,5,x,x,1,x,x,12,"1,249",505,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,4,4,2,0,0,0,1,x,x,1,x,x,2,x,x,0,0,0,3,x,x
35,1,34,30,Dutton/Dunwich,185,5,x,x,3,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,1,x,x
35,1,34,42,West Elgin,239,14,x,x,4,57,23,4,18,7,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,3,x,x,4,x,x,3,x,x,6,x,x,1,x,x,0,0,0,5,24,10
35,1,36,0,Chatham-Kent,"2,196",310,"30,015","12,147",83,"4,212","1,705",165,"10,910","4,415",62,792,320,79,"4,840","1,959",43,"2,099",850,14,68,27,1,x,x,18,142,58,13,276,112,4,271,110,16,"2,108",853,0,0,0,10,251,102,5,19,8,6,x,x,34,"1,524",617,1,x,x,5,x,x,2,x,x,67,"1,384",560,36,478,193,25,234,94,46,712,288,6,102,41,3,x,x,23,182,74
35,1,36,20,Chatham-Kent,"2,196",310,"30,015","12,147",83,"4,212","1,705",165,"10,910","4,415",62,792,320,79,"4,840","1,959",43,"2,099",850,14,68,27,1,x,x,18,142,58,13,276,112,4,271,110,16,"2,108",853,0,0,0,10,251,102,5,19,8,6,x,x,34,"1,524",617,1,x,x,5,x,x,2,x,x,67,"1,384",560,36,478,193,25,234,94,46,712,288,6,102,41,3,x,x,23,182,74
35,1,37,0,Essex,"1,740",238,"11,475","4,644",59,"3,001","1,214",124,"5,733","2,320",54,234,95,6,7,3,31,416,168,19,293,118,6,8,3,10,8,3,7,x,x,3,x,x,9,264,107,5,18,7,8,17,7,10,46,19,9,84,34,21,506,205,1,x,x,9,29,12,3,x,x,69,346,140,33,54,22,38,85,35,52,140,57,13,70,28,5,34,14,40,202,82
35,1,37,3,Leamington,351,108,"7,238","2,929",24,"1,658",671,56,"4,105","1,661",22,83,34,2,x,x,15,397,161,4,5,2,3,x,x,1,x,x,1,x,x,0,0,0,7,x,x,1,x,x,4,13,5,4,x,x,3,x,x,7,488,197,0,0,0,0,0,0,0,0,0,28,136,55,4,7,3,5,4,2,7,12,5,3,x,x,1,x,x,11,43,17
35,1,37,13,Kingsville,342,62,"1,249",506,14,483,195,27,508,205,12,15,6,2,x,x,6,12,5,6,20,8,0,0,0,5,5,2,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,2,x,x,2,x,x,4,4,1,0,0,0,3,x,x,0,0,0,18,97,39,11,22,9,12,29,12,17,52,21,7,x,x,0,0,0,13,32,13
35,1,37,16,Essex,264,26,"1,600",647,5,x,x,18,813,329,7,11,5,1,x,x,4,2,1,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,1,x,x,0,0,0,11,79,32,7,9,4,11,17,7,13,26,10,2,x,x,2,x,x,7,50,20
35,1,37,28,Amherstburg,162,8,280,113,3,96,39,3,x,x,3,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,2,x,x,3,x,x,1,x,x,1,x,x,2,x,x,0,0,0,1,x,x,4,22,9
35,1,37,34,LaSalle,58,11,478,193,2,x,x,8,x,x,2,x,x,0,0,0,2,x,x,3,x,x,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,1,x,x,0,0,0,2,x,x,1,x,x,3,x,x,3,x,x,0,0,0,1,x,x,1,x,x
35,1,37,48,Tecumseh,75,4,60,24,3,x,x,3,2,1,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0
35,1,37,64,Lakeshore,488,19,570,231,8,195,79,9,280,113,6,34,14,1,x,x,3,x,x,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,1,x,x,5,10,4,1,x,x,1,x,x,1,x,x,5,21,9,7,14,6,4,6,2,8,20,8,1,x,x,0,0,0,4,x,x
35,1,38,0,Lambton,"2,281",66,"2,264",916,26,498,201,21,264,107,6,21,8,6,62,25,8,76,31,5,155,63,0,0,0,6,59,24,5,56,23,0,0,0,5,84,34,2,x,x,6,x,x,0,0,0,3,7,3,16,636,257,3,x,x,2,x,x,0,0,0,8,25,10,15,36,14,13,48,20,17,84,34,9,8,3,2,x,x,11,37,15
35,1,38,3,St. Clair,515,11,417,169,4,66,27,7,213,86,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,1,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x
35,1,38,7,Dawn-Euphemia,320,8,161,65,2,x,x,3,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0
35,1,38,15,Brooke-Alvinston,247,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
35,1,38,16,Enniskillen,336,3,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
35,1,38,30,Sarnia,88,7,129,52,3,39,16,3,x,x,0,0,0,1,x,x,1,x,x,2,x,x,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,2,x,x,2,x,x,3,x,x,3,x,x,0,0,0,2,x,x
35,1,38,35,Plympton-Wyoming,295,4,81,33,1,x,x,1,x,x,1,x,x,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,2,x,x,2,x,x,1,x,x,0,0,0,1,x,x
35,1,38,40,Lambton Shores,234,24,"1,129",457,9,215,87,4,2,1,1,x,x,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,4,x,x,0,0,0,1,x,x,13,632,256,2,x,x,0,0,0,0,0,0,2,x,x,5,5,2,4,3,1,5,9,4,3,2,1,1,x,x,4,2,1
35,1,38,43,Warwick,246,7,335,135,5,62,25,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,4,x,x,2,x,x,4,27,11,0,0,0,0,0,0,1,x,x
35,1,39,0,Middlesex,"2,525",177,"16,100","6,515",97,"6,289","2,545",24,78,31,16,28,11,61,"5,355","2,167",40,"2,476","1,002",8,12,5,1,x,x,8,9,4,8,x,x,4,1,1,15,667,270,7,174,71,10,4,2,4,x,x,4,2,1,10,x,x,1,x,x,5,x,x,3,x,x,12,35,14,32,300,121,30,203,82,46,503,204,14,50,20,4,12,5,25,95,38
35,1,39,5,Southwest Middlesex,327,9,353,143,4,x,x,2,x,x,1,x,x,1,x,x,2,x,x,3,x,x,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,2,x,x,3,x,x,1,x,x,0,0,0,2,x,x
35,1,39,15,Strathroy-Caradoc,272,34,"4,389","1,776",18,"1,720",696,3,x,x,2,x,x,8,"1,093",442,10,850,344,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,6,x,x,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,7,x,x,3,x,x,8,43,17,5,23,9,0,0,0,8,59,24
