HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCHEMSF,CHEMSF,ECHEMSF,NTILLSF,TILLSF,ETILLSF,NCOMBSF,COMBSF,ECOMBSF,NHERBCI,HERBCI,EHERBCI,NINSECTI,INSECTI,EINSECTI,NFUNGIC,FUNGIC,EFUNGIC,NFERTIL,FERTIL,EFERTIL,NLIME,LIME,ELIME,NCROPROT,NROTGRAZ,NCOVCROP,NGRNMAN,NBUFFZON,NWINDYES,NMANURNY,NMAPPLY,NMSOLD,NMBOUGHT,NMANOTH,NMCOMPIN,MCOMPIN,EMCOMPIN,NMCOMPIN1,NMCOMPIN2,NMCOMPIN3,NMCOMPNO,MCOMPNO,EMCOMPNO,NMCOMPNO1,NMCOMPNO2,NMCOMPNO3,NMSOLIN,MSOLIN,EMSOLIN,NMSOLIN1,NMSOLIN2,NMSOLIN3,NMSOLNO,MSOLNO,EMSOLNO,NMSOLNO1,NMSOLNO2,NMSOLNO3,NMLIQINJ,MLIQINJ,EMLIQINJ,NMLIQINJ1,NMLIQINJ2,NMLIQINJ3,NMLIQSUR,MLIQSUR,EMLIQSUR,NMLIQSUR1,NMLIQSUR2,NMLIQSUR3,NMIRRIG,MIRRIG,EMIRRIG,NMIRRIG1,NMIRRIG2,NMIRRIG3,NTILARS,TILARS,ETILARS,NTILCONV,TILCONV,ETILCONV,NTILCONS,TILCONS,ETILCONS,NTILLNO,TILLNO,ETILLNO,NIRRIG,IRRIG,EIRRIG,NIRRFLD,IRRFLD,EIRRFLD,NIRRHAY,IRRHAY,EIRRHAY,NIRRVEG,IRRVEG,EIRRVEG,NIRRFRT,IRRFRT,EIRRFRT,NIRROTH,IRROTH,EIRROTH
35,4,47,46,Horton,77,0,0,0,0,0,0,1,x,x,17,"1,114",451,3,102,41,1,x,x,18,"1,911",773,4,143,58,44,39,4,9,21,21,51,45,3,0,12,19,643,260,7,12,1,8,182,74,1,8,1,13,492,199,8,7,0,13,348,141,3,11,0,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"2,509","1,015",27,"1,391",563,8,772,312,6,346,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,47,56,Whitewater Region,296,0,0,0,2,x,x,0,0,0,98,"11,081","4,484",13,"1,129",457,4,320,129,130,"16,396","6,635",28,992,401,219,127,25,61,72,79,243,229,10,2,21,60,"2,157",873,35,29,5,34,"1,037",420,2,32,1,124,"5,700","2,307",103,26,3,60,"2,723","1,102",15,49,1,14,"1,538",622,14,1,0,12,"1,067",432,3,10,0,0,0,0,0,0,0,209,"19,135","7,744",175,"13,257","5,365",45,"3,794","1,535",22,"2,084",843,4,12,5,0,0,0,0,0,0,4,x,x,1,x,x,0,0,0
35,4,47,70,North Algona Wilberforce,95,0,0,0,3,39,16,0,0,0,8,"1,427",577,0,0,0,1,x,x,32,"3,754","1,519",0,0,0,47,55,5,13,19,29,66,60,2,0,8,18,304,123,7,12,0,17,380,154,3,16,0,14,327,132,9,6,0,22,765,310,1,22,0,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,47,"2,533","1,025",38,"1,403",568,9,198,80,5,932,377,2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
35,4,47,75,Laurentian Valley,162,0,0,0,6,263,106,0,0,0,31,"3,538","1,432",2,x,x,2,x,x,56,"5,787","2,342",14,474,192,97,89,11,27,41,56,126,109,11,4,22,36,847,343,21,21,0,11,238,96,2,9,0,47,"1,664",673,34,20,0,34,"1,556",630,6,33,0,4,"1,055",427,3,1,0,3,130,53,1,2,0,1,x,x,0,1,0,98,"6,029","2,440",83,"4,526","1,832",19,"1,133",459,9,370,150,2,x,x,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0
35,4,47,90,Laurentian Hills,27,0,0,0,1,x,x,1,x,x,1,x,x,2,x,x,0,0,0,3,x,x,1,x,x,6,7,2,3,6,7,14,13,3,1,4,7,42,17,1,5,2,3,46,19,0,3,0,4,x,x,3,1,0,2,x,x,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,11,5,26,11,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
35,5,48,0,Nipissing,272,0,0,0,2,x,x,0,0,0,52,"6,717","2,718",6,162,66,4,141,57,92,"13,495","5,461",10,307,124,139,124,10,34,80,87,201,169,18,5,39,41,889,360,8,28,8,15,827,335,3,14,0,49,"2,005",811,29,19,4,66,"2,700","1,093",15,55,3,7,701,284,7,0,0,17,"2,332",944,7,14,0,3,201,81,2,2,0,139,"9,879","3,998",106,"5,887","2,382",32,"2,437",986,14,"1,555",629,10,205,83,2,x,x,2,x,x,5,24,10,2,x,x,1,x,x
35,5,48,22,Calvin,38,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,10,"1,063",430,0,0,0,15,22,1,0,8,14,31,23,2,0,9,3,94,38,0,3,0,2,x,x,0,2,0,4,210,85,3,1,1,15,277,112,2,12,2,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,14,368,149,10,272,110,3,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,48,27,Bonfield,33,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,7,920,372,1,x,x,15,14,2,7,7,7,27,19,3,0,9,4,37,15,0,3,1,4,165,67,1,4,0,4,590,239,1,4,0,9,790,320,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,484,196,9,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0
35,5,48,31,Chisholm,49,0,0,0,0,0,0,0,0,0,9,416,168,0,0,0,0,0,0,7,522,211,1,x,x,27,28,1,5,18,21,34,30,1,1,5,6,212,86,0,4,2,3,97,39,1,3,0,5,125,51,3,2,0,18,525,212,2,17,0,0,0,0,0,0,0,2,x,x,1,2,0,0,0,0,0,0,0,24,778,315,23,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0
35,5,48,34,East Ferris,28,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,7,324,131,1,x,x,12,14,3,4,7,9,17,14,6,1,2,5,33,13,0,3,2,1,x,x,1,0,0,4,91,37,2,1,1,5,128,52,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,236,96,8,152,62,3,x,x,1,x,x,3,x,x,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x
35,5,48,55,West Nipissing / Nipissing Ouest,124,0,0,0,2,x,x,0,0,0,40,"6,113","2,474",5,x,x,3,x,x,61,"10,666","4,316",7,102,41,70,46,3,18,40,36,92,83,6,3,14,23,513,208,8,15,3,5,375,152,0,5,0,32,989,400,20,11,2,19,980,397,8,13,0,7,701,284,7,0,0,14,"2,057",832,6,11,0,3,201,81,2,2,0,79,"8,013","3,243",56,"4,551","1,842",26,"2,322",940,10,"1,140",461,5,90,36,1,x,x,0,0,0,3,x,x,2,x,x,0,0,0
35,3,49,0,Parry Sound,338,0,0,0,4,x,x,0,0,0,14,286,116,7,76,31,5,74,30,80,"5,221","2,113",15,294,119,120,138,16,41,70,102,227,189,27,5,49,63,"1,201",486,16,41,10,51,"1,441",583,5,43,4,52,"1,469",594,32,22,2,51,"2,032",822,6,48,1,0,0,0,0,0,0,6,666,270,3,6,0,0,0,0,0,0,0,149,"4,372","1,769",111,"2,880","1,165",29,x,x,15,x,x,12,101,41,5,17,7,0,0,0,5,46,19,5,x,x,1,x,x
35,3,49,3,Seguin,21,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,6,198,80,0,0,0,10,7,1,5,6,7,13,8,3,1,3,4,68,28,1,2,1,1,x,x,0,1,0,2,x,x,1,1,0,2,x,x,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,728,295,9,224,91,4,504,204,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0
35,3,49,19,Armour,31,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,4,138,56,2,x,x,7,10,1,3,3,8,18,13,3,1,5,4,101,41,1,4,0,3,55,22,0,3,0,1,x,x,1,0,0,6,246,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,97,39,7,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0
35,3,49,24,Ryerson,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,467,189,1,x,x,6,12,0,3,3,4,14,11,0,1,5,3,105,42,1,2,0,4,189,76,1,2,1,1,x,x,1,0,0,5,145,59,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,351,142,6,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,28,McKellar,24,0,0,0,0,0,0,0,0,0,3,23,9,1,x,x,0,0,0,4,x,x,2,x,x,8,10,2,3,5,7,16,14,2,1,4,7,95,38,0,5,2,2,x,x,0,2,0,2,x,x,1,1,0,4,148,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,129,52,10,x,x,1,x,x,0,0,0,3,40,16,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0
35,3,49,39,Whitestone,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,4,10,0,3,4,9,14,12,3,0,2,3,24,10,2,1,0,6,314,127,0,5,1,0,0,0,0,0,0,4,135,55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,146,59,6,111,45,0,0,0,3,35,14,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,43,Magnetawan,30,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,12,691,280,2,x,x,12,16,2,5,11,12,20,16,2,0,4,3,150,61,0,3,0,10,155,63,2,9,0,4,405,164,1,3,0,2,x,x,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,437,177,12,268,108,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,46,Strong,34,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,7,157,64,2,x,x,12,9,2,4,8,11,21,17,4,0,4,7,94,38,2,3,4,0,0,0,0,0,0,8,138,56,5,3,1,2,x,x,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,277,112,9,175,71,5,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
35,3,49,54,Machar,20,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,4,156,63,1,x,x,5,5,0,2,4,5,13,11,0,0,6,8,60,24,1,5,2,2,x,x,0,1,1,4,95,38,3,1,0,1,x,x,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,117,47,3,x,x,3,36,15,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,60,Powassan,57,0,0,0,2,x,x,0,0,0,5,169,68,2,x,x,2,x,x,20,"2,496","1,010",3,58,23,30,29,6,10,18,16,41,38,3,0,5,12,307,124,3,10,0,6,118,48,1,4,1,15,356,144,9,9,0,10,514,208,2,9,0,0,0,0,0,0,0,6,666,270,3,6,0,0,0,0,0,0,0,32,"1,407",569,26,"1,116",452,5,66,27,3,225,91,2,x,x,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0
35,3,49,71,Nipissing,42,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,5,195,79,1,x,x,15,16,1,2,3,13,28,21,3,1,8,7,96,39,4,3,0,5,157,64,0,5,0,9,113,46,6,3,0,5,183,74,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,447,181,16,311,126,3,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
35,3,49,96,"Parry Sound, Unorganized, Centre Part",40,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,11,457,185,1,x,x,11,14,1,1,5,10,29,28,4,0,3,5,101,41,1,3,1,12,337,136,1,11,0,6,152,62,4,1,1,10,482,195,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,236,96,7,150,61,5,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
35,5,51,0,Manitoulin,258,0,0,0,1,x,x,0,0,0,53,"3,074","1,244",2,x,x,0,0,0,124,"15,550","6,293",1,x,x,119,115,14,44,56,85,209,181,9,5,40,33,"1,332",539,10,16,9,31,"1,274",516,7,25,1,60,"2,360",955,43,23,2,84,"3,132","1,267",17,72,2,5,955,386,4,2,0,1,x,x,0,1,0,0,0,0,0,0,0,132,"5,894","2,385",104,"4,051","1,639",31,"1,537",622,8,306,124,4,105,42,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0
35,5,51,17,Northeastern Manitoulin and the Islands,215,0,0,0,1,x,x,0,0,0,44,"2,619","1,060",2,x,x,0,0,0,98,"12,035","4,870",0,0,0,97,100,10,33,46,68,175,149,8,4,34,29,"1,168",473,9,15,7,26,"1,123",454,7,20,1,47,"1,937",784,32,20,2,67,"2,447",990,16,56,2,3,x,x,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,"4,982","2,016",84,"3,326","1,346",28,x,x,7,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0
35,5,51,24,Gordon,43,0,0,0,0,0,0,0,0,0,9,455,184,0,0,0,0,0,0,26,"3,515","1,422",1,x,x,22,15,4,11,10,17,34,32,1,1,6,4,164,66,1,1,2,5,151,61,0,5,0,13,423,171,11,3,0,17,685,277,1,16,0,2,x,x,2,1,0,1,x,x,0,1,0,0,0,0,0,0,0,24,912,369,20,725,293,3,x,x,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0
35,5,52,0,Sudbury,143,2,x,x,1,x,x,0,0,0,21,"1,563",633,6,57,23,3,29,12,63,"6,324","2,559",9,598,242,68,65,5,21,36,43,110,84,10,0,26,21,480,194,9,13,1,12,410,166,1,11,0,29,"1,172",474,13,19,1,33,"1,773",718,4,29,1,2,x,x,2,0,0,7,"1,265",512,5,7,0,2,x,x,2,0,0,84,"3,101","1,255",68,"2,540","1,028",15,499,202,3,62,25,4,13,5,0,0,0,0,0,0,1,x,x,3,x,x,0,0,0
35,5,52,1,French River / Riviäre des Franáais,29,1,x,x,0,0,0,0,0,0,5,320,129,3,12,5,1,x,x,16,"2,507","1,015",2,x,x,14,10,1,1,8,5,24,18,1,0,5,5,225,91,3,3,0,1,x,x,0,1,0,9,477,193,3,7,0,4,192,78,1,3,0,1,x,x,1,0,0,1,x,x,0,1,0,1,x,x,1,0,0,18,669,271,14,410,166,5,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
35,5,52,4,St.-Charles,26,0,0,0,0,0,0,0,0,0,3,139,56,1,x,x,1,x,x,9,791,320,1,x,x,14,12,1,5,9,8,18,14,1,0,5,1,x,x,0,0,1,3,189,76,0,3,0,2,x,x,1,1,0,8,265,107,2,7,0,0,0,0,0,0,0,2,x,x,1,2,0,1,x,x,1,0,0,14,440,178,10,300,121,3,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
35,5,52,13,Markstay-Warren,39,1,x,x,0,0,0,0,0,0,5,499,202,1,x,x,0,0,0,18,"1,433",580,5,240,97,18,22,0,9,11,14,35,26,4,0,10,9,174,70,3,7,0,4,x,x,1,3,0,7,x,x,4,4,1,13,836,338,0,12,1,0,0,0,0,0,0,2,x,x,2,2,0,0,0,0,0,0,0,22,809,327,18,704,285,4,105,42,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
35,5,52,23,Sables-Spanish Rivers,49,0,0,0,1,x,x,0,0,0,8,605,245,1,x,x,1,x,x,20,"1,593",645,1,x,x,22,21,3,6,8,16,33,26,4,0,6,6,x,x,3,3,0,4,99,40,0,4,0,11,540,219,5,7,0,8,480,194,1,7,0,1,x,x,1,0,0,2,x,x,2,2,0,0,0,0,0,0,0,30,"1,183",479,26,"1,126",456,3,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
35,5,53,0,Greater Sudbury / Grand Sudbury,160,0,0,0,3,223,90,0,0,0,24,"1,664",673,15,919,372,8,872,353,76,"4,663","1,887",13,622,252,52,52,6,20,22,30,94,68,12,1,26,24,461,187,4,20,2,19,501,203,1,14,4,19,238,96,6,13,1,14,223,90,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"2,807","1,136",40,"1,653",669,16,671,272,10,483,195,10,315,127,2,x,x,1,x,x,1,x,x,4,46,19,2,x,x
35,5,53,5,Greater Sudbury / Grand Sudbury,160,0,0,0,3,223,90,0,0,0,24,"1,664",673,15,919,372,8,872,353,76,"4,663","1,887",13,622,252,52,52,6,20,22,30,94,68,12,1,26,24,461,187,4,20,2,19,501,203,1,14,4,19,238,96,6,13,1,14,223,90,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"2,807","1,136",40,"1,653",669,16,671,272,10,483,195,10,315,127,2,x,x,1,x,x,1,x,x,4,46,19,2,x,x
35,5,54,0,Timiskaming,471,0,0,0,5,256,104,0,0,0,141,"42,092","17,034",13,"1,635",662,6,"1,563",633,211,"55,558","22,484",9,869,352,300,204,28,85,118,156,362,319,11,6,66,73,"2,956","1,196",35,38,7,52,"2,182",883,5,47,1,104,"6,582","2,664",72,43,0,133,"8,256","3,341",20,116,8,18,"3,006","1,216",14,9,0,28,"5,368","2,172",11,26,0,0,0,0,0,0,0,296,"58,627","23,726",246,"37,021","14,982",67,"17,073","6,909",22,"4,533","1,834",7,164,66,3,142,57,1,x,x,2,x,x,2,x,x,0,0,0
35,5,54,14,Harris,24,0,0,0,0,0,0,0,0,0,4,847,343,2,x,x,1,x,x,5,780,316,0,0,0,11,9,1,3,3,6,17,15,2,0,3,3,x,x,0,2,1,1,x,x,0,1,0,5,275,111,4,2,0,7,237,96,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"1,366",553,11,792,321,1,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,20,Temiskaming Shores,55,0,0,0,1,x,x,0,0,0,16,"7,199","2,913",2,x,x,1,x,x,20,"9,065","3,668",1,x,x,31,25,3,5,9,15,41,36,3,1,5,6,160,65,4,2,0,7,261,106,2,6,0,11,997,403,8,5,0,17,"1,192",482,3,16,1,2,x,x,2,0,0,1,x,x,0,1,0,0,0,0,0,0,0,27,"11,258","4,556",23,"5,883","2,381",8,x,x,1,x,x,3,97,39,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0
35,5,54,21,Hudson,22,0,0,0,0,0,0,0,0,0,6,819,331,0,0,0,0,0,0,14,"2,355",953,0,0,0,13,12,3,4,7,8,18,17,0,0,1,4,106,43,1,2,1,2,x,x,0,1,1,2,x,x,2,0,0,9,532,215,1,8,1,1,x,x,1,1,0,2,x,x,0,2,0,0,0,0,0,0,0,12,"1,257",509,9,971,393,3,84,34,3,202,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,24,Kerns,43,0,0,0,1,x,x,0,0,0,25,"5,512","2,231",1,x,x,0,0,0,28,"6,805","2,754",0,0,0,36,22,5,11,18,21,34,27,1,0,13,7,229,93,5,2,0,5,285,115,1,4,0,11,552,223,9,2,0,9,376,152,3,7,1,2,x,x,1,1,0,5,910,368,2,4,0,0,0,0,0,0,0,34,"6,559","2,654",26,"2,933","1,187",11,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,26,Harley,30,0,0,0,0,0,0,0,0,0,4,429,174,1,x,x,0,0,0,8,629,255,0,0,0,9,17,0,2,2,5,22,19,0,1,5,4,110,45,2,2,0,4,80,32,0,4,0,8,514,208,4,6,0,8,448,181,1,6,1,0,0,0,0,0,0,2,x,x,1,1,0,0,0,0,0,0,0,13,746,302,11,x,x,2,x,x,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0
35,5,54,29,Casey,28,0,0,0,1,x,x,0,0,0,11,"4,524","1,831",2,x,x,1,x,x,14,"5,296","2,143",1,x,x,24,7,3,10,14,7,25,23,1,0,3,2,x,x,1,0,1,4,557,225,1,3,0,6,680,275,4,2,0,10,870,352,2,9,0,2,x,x,1,1,0,8,"1,910",773,3,8,0,0,0,0,0,0,0,25,"5,593","2,263",23,"4,446","1,799",4,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,32,Brethour,20,0,0,0,0,0,0,0,0,0,4,"7,495","3,033",0,0,0,0,0,0,11,"8,093","3,275",2,x,x,16,8,1,2,6,5,16,15,0,0,1,3,110,45,2,1,0,6,270,109,0,6,0,6,260,105,4,2,0,6,415,168,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"10,058","4,070",12,"7,456","3,017",4,517,209,3,"2,085",844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,34,Hilliard,24,0,0,0,2,x,x,0,0,0,7,"1,180",478,0,0,0,0,0,0,9,"2,367",958,0,0,0,17,10,2,4,7,9,22,22,0,1,3,9,516,209,3,6,0,3,41,17,1,2,0,6,287,116,6,0,0,10,612,248,1,9,0,1,x,x,1,0,0,1,x,x,1,1,0,0,0,0,0,0,0,19,"2,360",955,18,"2,128",861,3,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,36,Armstrong,36,0,0,0,0,0,0,0,0,0,19,"6,260","2,533",3,"1,001",405,1,x,x,21,"6,656","2,694",2,x,x,31,11,2,12,6,10,27,26,1,1,1,4,155,63,3,1,0,2,x,x,0,2,0,10,650,263,9,3,0,6,430,174,3,4,0,5,"1,450",587,5,3,0,5,"1,595",645,4,5,0,0,0,0,0,0,0,28,"7,857","3,180",24,"4,374","1,770",8,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,44,Charlton and Dack,29,0,0,0,0,0,0,0,0,0,8,"1,225",496,0,0,0,0,0,0,12,"1,795",726,0,0,0,18,17,0,5,5,11,22,18,2,1,2,5,300,121,2,4,0,3,78,32,0,3,0,2,x,x,1,2,0,7,172,70,0,7,0,1,x,x,1,1,0,1,x,x,0,1,0,0,0,0,0,0,0,16,"1,567",634,14,x,x,4,881,357,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,49,Evanturel,28,0,0,0,0,0,0,0,0,0,10,"1,339",542,0,0,0,1,x,x,16,"1,987",804,1,x,x,15,11,1,6,6,11,23,19,0,0,4,4,185,75,3,1,0,3,83,34,0,3,0,9,493,200,5,5,0,7,335,136,0,5,2,2,x,x,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"1,933",782,14,902,365,5,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,54,54,Chamberlain,29,0,0,0,0,0,0,0,0,0,6,434,176,1,x,x,1,x,x,12,"1,108",448,1,x,x,15,14,3,5,12,10,21,18,1,0,6,5,124,50,1,5,0,2,x,x,0,2,0,6,310,125,4,3,0,8,440,178,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,949,384,12,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
35,5,54,94,"Timiskaming, Unorganized, West Part",103,0,0,0,0,0,0,0,0,0,21,"4,829","1,954",1,x,x,0,0,0,41,"8,622","3,489",1,x,x,64,41,4,16,23,38,74,64,0,1,19,17,839,340,8,10,4,10,287,116,0,10,0,22,"1,284",520,12,11,0,29,"2,197",889,2,26,1,2,x,x,1,1,0,3,208,84,0,3,0,0,0,0,0,0,0,60,"7,124","2,883",49,"5,278","2,136",13,"1,614",653,3,232,94,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0
35,5,56,0,Cochrane,184,0,0,0,8,98,40,0,0,0,16,"1,848",748,3,7,3,2,x,x,88,"11,136","4,507",3,150,61,94,99,7,23,36,60,142,125,7,1,27,29,714,289,10,21,3,24,"1,301",526,2,22,1,33,"1,071",433,10,26,0,43,"1,528",618,8,38,1,4,340,138,4,2,0,6,513,208,3,5,0,1,x,x,1,1,0,104,"4,749","1,922",81,"2,905","1,176",22,"1,713",693,4,131,53,4,16,6,3,x,x,1,x,x,0,0,0,1,x,x,0,0,0
35,5,56,27,Timmins,31,0,0,0,2,x,x,0,0,0,3,480,194,0,0,0,0,0,0,11,701,284,0,0,0,13,15,0,2,7,14,24,20,4,0,2,8,116,47,4,6,1,4,200,81,0,4,0,6,131,53,2,5,0,2,x,x,0,2,0,1,x,x,1,0,0,1,x,x,0,1,0,0,0,0,0,0,0,19,706,286,17,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,56,92,"Cochrane, Unorganized, North Part",153,0,0,0,6,x,x,0,0,0,13,"1,368",554,3,7,3,2,x,x,77,"10,435","4,223",3,150,61,81,84,7,21,29,46,118,105,3,1,25,21,598,242,6,15,2,20,"1,101",446,2,18,1,27,940,380,8,21,0,41,x,x,8,36,1,3,x,x,3,2,0,5,x,x,3,4,0,1,x,x,1,1,0,85,"4,043","1,636",64,x,x,20,x,x,4,131,53,4,16,6,3,x,x,1,x,x,0,0,0,1,x,x,0,0,0
35,5,57,0,Algoma,335,0,0,0,4,64,26,3,77,31,49,"2,006",812,16,97,39,7,64,26,128,"10,824","4,380",30,"1,414",572,160,146,13,62,72,91,229,188,24,4,47,50,"1,041",421,22,27,10,29,770,312,4,24,6,70,"1,989",805,47,26,5,74,"3,501","1,417",13,64,3,4,250,101,3,1,0,4,x,x,2,3,1,2,x,x,1,2,0,174,"7,072","2,862",144,"5,126","2,074",33,"1,603",649,13,343,139,17,189,76,4,91,37,0,0,0,9,30,12,4,x,x,2,x,x
35,5,57,8,St. Joseph,61,0,0,0,0,0,0,0,0,0,7,422,171,3,16,6,2,x,x,20,"2,242",907,2,x,x,28,23,2,13,9,15,32,27,5,1,6,6,135,55,4,4,0,5,39,16,0,2,3,9,103,42,5,3,2,10,352,142,2,8,1,1,x,x,1,0,0,0,0,0,0,0,0,2,x,x,1,2,0,25,"1,020",413,23,974,394,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
35,5,57,11,Laird,33,0,0,0,1,x,x,1,x,x,11,341,138,1,x,x,0,0,0,14,"1,948",788,7,275,111,19,13,0,4,12,10,23,19,2,0,6,3,31,13,2,1,2,3,71,29,2,2,1,10,290,117,10,1,0,7,369,149,0,7,0,2,x,x,1,1,0,2,x,x,1,2,1,0,0,0,0,0,0,19,"1,454",588,19,x,x,2,x,x,0,0,0,3,35,14,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x
