HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NFERTPD,FERTPD,NCHEMPD,CHEMPD,NSEEDPD,SEEDPD,NFEEDPD,FEEDPD,NLVSTPD,LVSTPD,NVETSER,VETSER,NCUSTWRK,CUSTWRK,NTCSHWGE,TCSHWGE,NCSHWGEF,CSHWGEF,NCSHWGENF,CSHWGENF,NFUEL,FUEL,NREPMCH,REPMCH,NREPBLDG,REPBLDG,NRNTEXP,RNTEXP,NRNTMCH,RNTMCH,NUTILEXP,UTILEXP,NTOTINT,TOTINT,NOTHEXP,OTHEXP,NTOTEXP,TOTEXP,NFEEDCO,FEEDCO,NPDLBSL,PDLBSL,NPDLBYR,PDLBYR,NTOTLAB,TOTLAB
24,10,87,75,Clerval,22,12,"150,451",7,x,14,"101,835",17,"713,782",11,x,16,"111,867",12,"215,390",13,"584,910",8,"188,053",11,"396,857",22,"252,869",20,"240,682",19,"164,669",10,"79,360",6,"18,420",18,"61,310",14,"313,647",20,"817,232",22,"4,489,349",15,"515,289",13,422,6,418,13,840
24,10,87,80,La Reine,16,3,x,2,x,12,"50,398",9,"135,706",6,x,10,"20,888",7,"17,910",7,"95,385",4,"60,792",4,"34,593",15,"87,215",15,"64,950",14,"35,250",6,"20,832",3,x,14,"29,514",7,"65,139",12,"172,824",16,"876,182",9,"99,081",6,x,2,x,7,145
24,10,87,90,La Sarre,34,17,"319,751",9,"47,379",26,"147,759",27,"411,501",17,x,25,"88,670",13,"100,729",12,"243,065",8,"123,278",6,"119,787",33,"385,960",31,"384,583",28,"112,688",15,"78,344",9,"34,110",33,x,21,"218,123",27,"640,579",34,"3,602,889",22,"259,545",10,364,3,206,12,570
24,10,88,0,Abitibi,188,67,"521,095",42,"177,137",128,"570,701",141,"1,783,262",73,"1,168,301",125,"447,114",75,"551,361",58,"3,354,558",37,"717,175",33,"2,637,383",184,"1,394,120",180,"1,372,171",157,"745,871",59,"162,020",41,"178,175",169,"613,678",122,"1,435,105",173,"3,329,683",188,"17,804,352",131,"1,369,884",40,"4,546",30,"3,102",58,"7,648"
24,10,88,10,Rochebaucourt,25,5,"27,540",4,x,16,"48,274",17,"87,795",7,x,14,"17,846",10,"56,045",6,x,4,x,3,x,23,"128,718",24,"123,121",19,"42,322",9,"24,394",1,x,19,"39,482",16,"71,856",25,"220,729",25,"990,469",16,"36,034",3,43,4,150,6,193
24,10,88,22,Barraute,17,8,"34,245",5,"3,075",13,"39,925",11,"176,339",8,"46,345",11,"43,156",7,"9,420",6,x,5,"66,858",2,x,16,"60,672",17,"105,363",15,"79,933",3,x,7,"8,788",12,"32,784",11,"63,904",11,"154,193",17,"932,307",11,"144,761",4,52,3,148,6,200
24,10,88,40,Saint-Marc-de-Figuery,18,7,"41,136",6,"30,066",13,"60,866",17,"245,389",10,"166,957",15,"83,521",10,"60,452",5,x,4,x,4,x,17,"102,505",17,"227,845",16,"65,152",5,"33,050",5,x,17,"60,617",13,"222,718",17,"345,966",18,"1,959,998",15,"170,271",3,103,3,414,5,517
24,10,88,45,La Motte,31,12,"58,193",9,x,26,"84,585",25,"225,516",14,"120,395",22,"49,290",8,"27,189",11,x,9,"127,141",6,x,31,"177,823",28,"194,771",26,"72,162",11,x,5,"32,835",28,"79,948",24,"190,881",29,"424,828",31,"1,965,282",24,"187,596",8,171,6,270,11,441
24,10,88,55,Amos,25,8,"28,144",4,x,15,"54,194",18,"298,071",10,"243,443",16,"85,921",11,"91,328",9,x,5,"113,035",7,x,25,"179,131",25,"190,829",21,"68,943",9,x,6,x,24,"66,870",19,"165,159",25,"468,491",25,"2,218,629",18,"239,317",9,248,3,258,9,506
24,10,88,60,Saint-FÇlix-de-Dalquier,21,8,"51,939",3,x,17,"62,951",21,"432,794",13,"519,003",18,x,8,"77,163",5,x,2,x,3,x,21,"178,356",21,"168,155",18,"87,702",5,x,4,x,20,"79,223",11,"300,669",18,"368,276",21,"2,527,449",20,"333,948",3,26,3,130,5,156
24,10,88,85,Sainte-Gertrude-Manneville,23,7,"37,121",4,"1,610",12,"46,468",18,"250,809",6,"43,749",16,"59,408",8,"50,885",9,"125,142",5,x,4,x,23,"102,474",23,"143,295",20,"42,972",4,"4,078",7,"23,979",23,"50,980",11,"170,568",23,"471,798",23,"1,625,336",14,"192,061",5,98,4,157,9,255
24,10,88,904,Lac-Chicobi,28,12,"242,777",7,x,16,"173,438",14,"66,549",5,x,13,x,13,"178,879",7,x,3,x,4,x,28,"464,441",25,"218,792",22,"286,685",13,x,6,x,26,"203,774",17,"249,350",25,"875,402",28,"5,584,882",13,"65,896",5,"3,805",4,"1,575",7,"5,380"
24,10,89,0,VallÇe-de-l'Or,41,15,"131,734",10,"15,473",26,"157,744",30,"1,806,945",20,"516,341",28,"123,191",18,"149,672",13,"1,103,478",10,"673,015",6,"430,463",38,"347,419",36,"607,241",33,"174,696",8,"22,367",8,"7,277",36,"184,852",29,"577,900",37,"1,479,316",41,"7,405,646",29,"1,564,546",9,208,8,"1,713",13,"1,921"
24,10,89,8,Val-d'Or,41,15,"131,734",10,"15,473",26,"157,744",30,"1,806,945",20,"516,341",28,"123,191",18,"149,672",13,"1,103,478",10,"673,015",6,"430,463",38,"347,419",36,"607,241",33,"174,696",8,"22,367",8,"7,277",36,"184,852",29,"577,900",37,"1,479,316",41,"7,405,646",29,"1,564,546",9,208,8,"1,713",13,"1,921"
24,4,90,0,La Tuque,19,9,"51,882",6,"10,596",7,"25,979",14,"196,063",6,"138,343",12,"44,568",8,"48,982",5,"135,849",4,"108,849",3,"27,000",18,"118,991",16,"81,564",13,"29,143",3,x,2,x,15,"30,672",7,"83,587",15,"101,070",19,"1,107,929",13,"131,347",2,x,5,x,5,292
24,4,90,12,La Tuque,19,9,"51,882",6,"10,596",7,"25,979",14,"196,063",6,"138,343",12,"44,568",8,"48,982",5,"135,849",4,"108,849",3,"27,000",18,"118,991",16,"81,564",13,"29,143",3,x,2,x,15,"30,672",7,"83,587",15,"101,070",19,"1,107,929",13,"131,347",2,x,5,x,5,292
24,2,91,0,Le Domaine-du-Roy,200,113,"1,269,684",106,"850,146",156,"1,288,670",125,"3,914,806",71,"1,780,473",118,"644,061",119,"1,394,311",96,"3,653,573",71,"1,920,053",64,"1,733,520",191,"1,852,402",187,"1,787,764",162,"726,150",74,"271,960",46,"266,824",175,"748,137",133,"2,339,580",183,"5,551,678",200,"28,340,219",118,"2,935,521",74,"2,119",49,"4,371",96,"6,490"
24,2,91,15,Saint-Franáois-de-Sales,20,7,"21,224",4,"30,014",11,"22,452",14,"182,291",5,"30,498",13,"38,753",7,"20,162",6,"55,016",4,"20,730",4,"34,286",19,"76,850",17,"83,868",13,"23,018",5,x,4,x,17,"29,082",10,"47,291",15,"129,581",20,"810,619",14,"167,862",5,x,2,x,6,150
24,2,91,20,Chambord,25,9,"36,516",12,"33,477",21,"69,073",16,"178,923",9,"44,766",16,"55,679",11,"46,190",8,"197,461",5,"78,699",6,"118,762",24,"158,880",25,"129,320",24,"87,292",13,x,3,x,24,"69,135",16,"120,663",23,"362,759",25,"1,645,189",15,"160,455",4,x,5,x,8,328
24,2,91,35,Saint-Prime,39,23,"201,550",19,"77,487",33,"245,739",26,"2,113,634",15,"891,743",24,"187,010",28,"345,654",24,"798,919",19,"486,153",14,"312,766",38,"440,614",36,"416,809",32,"198,707",16,"69,707",13,"91,169",37,"173,831",28,"667,386",38,"1,833,714",39,"8,753,673",24,"1,646,203",20,494,12,822,24,"1,316"
24,2,91,42,Saint-FÇlicien,71,50,"553,542",45,"336,956",62,"436,569",42,"986,074",26,"587,016",42,"229,348",48,"687,408",37,"1,500,546",27,"808,151",25,"692,395",68,"665,909",68,"706,992",63,"301,894",22,"82,257",15,"93,006",65,"344,661",49,"991,309",66,"2,228,801",71,"10,732,288",42,"663,883",29,777,20,"1,843",37,"2,620"
24,2,91,50,La DorÇ,23,10,"189,995",13,"92,164",11,"188,240",10,"154,550",8,"115,872",7,"39,654",14,"201,158",11,"323,799",8,"160,080",7,"163,719",21,"237,281",20,"194,312",12,"45,933",6,"24,512",6,"32,645",13,"59,520",13,"244,869",22,"468,693",23,"2,613,197",8,"95,533",8,160,4,548,11,708
24,2,91,902,Lac-Ashuapmushuan,22,14,"266,857",13,"280,048",18,"326,597",17,"299,334",8,"110,578",16,"93,617",11,"93,739",10,"777,832",8,"366,240",8,"411,592",21,"272,868",21,"256,463",18,"69,306",12,"40,858",5,"29,056",19,"71,908",17,"268,062",19,"528,130",22,"3,785,253",15,"201,585",8,576,6,792,10,"1,368"
24,2,92,0,Maria-Chapdelaine,258,168,"2,267,091",160,"1,490,546",173,"1,807,726",139,"4,136,404",81,x,135,"1,036,682",149,"4,049,997",143,"7,085,565",101,"2,879,765",99,"4,205,800",254,"2,386,204",242,"3,204,456",202,"1,009,262",88,"390,495",87,x,222,"1,037,652",185,"3,443,282",237,"7,735,146",258,"43,245,530",137,"3,223,029",106,"4,341",71,"8,254",143,"12,595"
24,2,92,5,Saint-Augustin,18,11,"88,218",7,"52,567",14,"100,905",11,"247,441",10,"101,128",13,"56,467",8,"99,562",8,"208,158",4,"54,336",6,"153,822",18,"203,525",18,"175,362",16,"68,002",7,"47,924",9,"99,018",17,"58,396",12,"159,885",17,"568,696",18,"2,335,254",11,"222,407",6,185,4,199,8,384
24,2,92,15,Sainte-Jeanne-d'Arc,27,17,"662,850",19,"513,772",21,"233,802",12,"599,083",5,"38,266",11,"112,509",13,"107,346",14,"1,803,539",11,"820,366",13,"983,173",26,"441,299",26,"450,777",21,"167,981",9,"46,604",10,"82,862",22,"198,159",24,"594,814",24,"1,295,749",27,"7,349,412",12,"515,645",11,"1,347",10,"1,396",14,"2,743"
24,2,92,30,Albanel,46,32,"197,638",30,"107,260",30,"257,327",26,"737,541",13,"103,976",25,"266,206",31,"1,372,673",28,"836,185",22,"481,969",20,"354,216",46,"332,151",43,"439,092",35,"155,155",16,"27,371",13,"50,580",40,"173,131",31,"728,055",43,"1,351,642",46,"7,135,983",26,"617,210",21,618,11,"1,119",28,"1,737"
24,2,92,40,Normandin,63,46,"785,190",45,"510,134",50,"728,973",44,"1,679,313",31,"929,630",45,"435,813",49,"1,455,859",47,"2,486,875",32,"804,527",34,"1,682,348",63,"784,785",61,"1,086,570",59,"337,215",26,"155,005",31,"163,998",61,"345,685",52,"1,307,290",60,"2,821,995",63,"16,014,330",43,"1,163,181",36,719,24,"3,231",47,"3,950"
24,2,92,50,Saint-Edmond-les-Plaines,23,17,"91,281",14,"59,066",18,"128,905",13,"244,225",10,x,14,"67,489",14,"154,108",12,"277,890",12,x,2,x,23,"156,524",22,"229,868",14,"41,893",3,"10,973",5,x,20,"57,712",15,"241,864",23,"517,753",23,"2,417,786",13,"187,808",8,187,7,345,12,532
24,2,92,55,Girardville,19,10,"134,861",15,"43,275",13,"99,697",7,"87,365",1,x,5,"19,934",12,"115,631",12,"1,038,796",7,"174,085",8,"864,711",19,"112,886",17,"308,918",14,"42,811",4,"7,654",4,x,14,"57,786",11,"83,529",17,"491,924",19,"2,664,044",7,"55,266",9,942,5,"1,137",12,"2,079"
24,2,92,65,Saint-Eugäne-d'Argentenay,31,18,"112,149",16,"105,813",12,"55,232",16,"266,317",7,x,14,"68,932",12,x,13,"177,503",9,x,10,x,30,"174,489",30,"324,829",20,"101,908",14,"66,127",8,"16,670",26,"73,361",20,"179,426",28,"363,003",31,"2,967,902",15,"205,075",7,88,7,383,13,471
24,2,92,902,Chute-des-Passes,31,17,"194,904",14,"98,659",15,"202,885",10,"275,119",4,x,8,"9,332",10,x,9,"256,619",4,"154,197",6,"102,422",29,"180,545",25,"189,040",23,"94,297",9,"28,837",7,"10,556",22,"73,422",20,"148,419",25,"324,384",31,"2,360,819",10,"256,437",8,255,3,444,9,699
24,2,93,0,Lac-Saint-Jean-Est,325,218,"1,869,024",200,"857,625",262,"3,336,048",252,"13,185,723",159,"4,952,392",238,"2,392,445",218,"2,787,961",209,"10,893,811",156,"5,257,733",151,"5,636,078",314,"3,142,433",309,"3,665,720",292,"1,875,775",108,"786,173",96,"470,652",305,"1,971,656",258,"6,634,475",283,"10,341,449",325,"69,163,362",240,"10,223,004",133,"6,299",133,"13,073",209,"19,372"
24,2,93,12,MÇtabetchouan--Lac-Ö-la-Croix,64,38,"255,704",39,"194,191",52,"425,084",49,"2,951,506",30,"1,054,265",47,"431,673",45,"510,663",42,"2,603,154",28,"1,186,286",31,"1,416,868",63,"600,838",61,"682,415",61,"516,077",15,"209,496",14,"49,711",61,"456,788",53,"1,282,775",58,"2,241,872",64,"14,466,212",48,"2,491,045",28,"1,411",27,"2,973",42,"4,384"
24,2,93,20,HÇbertville,63,51,"379,670",43,"120,347",56,"590,648",53,"3,913,495",34,"1,094,406",50,"648,087",50,"499,765",47,"1,929,724",36,"1,035,210",37,"894,514",59,"609,073",58,"820,790",51,"371,084",16,"141,421",18,"61,958",59,"417,523",53,"1,610,326",55,"2,212,649",63,"15,420,966",52,"3,489,094",31,824,29,"2,203",47,"3,027"
24,2,93,30,Saint-Bruno,42,34,"480,580",31,"156,590",35,"1,321,994",34,"3,132,983",28,"2,277,548",35,"467,104",33,"925,155",34,"1,470,172",24,"813,417",23,"656,755",40,"483,637",40,"640,268",39,"333,337",17,"122,677",11,"60,282",40,"316,426",38,"1,363,422",38,"1,764,423",42,"15,316,598",32,"1,934,062",22,"1,495",21,"1,859",34,"3,354"
24,2,93,35,Saint-GÇdÇon,32,22,"162,536",26,"83,318",26,"384,259",22,"692,253",14,"83,306",21,"248,391",19,"161,937",25,"1,209,606",20,"441,662",15,"767,944",30,"290,677",30,"399,246",30,"184,244",10,"77,738",11,"41,316",29,"246,801",27,"585,081",29,"1,232,586",32,"6,083,295",21,"562,309",13,591,16,"1,730",25,"2,321"
24,2,93,42,Alma,62,41,"359,189",37,"120,146",50,"346,913",49,"1,795,287",32,"293,143",45,"421,089",42,"390,361",37,"1,747,465",30,"1,046,030",25,"701,435",60,"489,987",61,"567,764",55,"237,951",24,"138,867",23,"114,585",58,"301,788",47,"1,142,454",58,"1,513,056",62,"9,980,045",46,"1,207,988",26,"1,152",23,"1,766",37,"2,918"
24,2,93,45,Saint-Nazaire,22,8,"57,921",5,x,15,"77,497",17,"169,471",7,x,16,"46,995",11,"152,577",6,"959,036",6,"451,734",5,"507,302",22,"266,475",21,"203,506",20,"90,053",9,"32,291",7,"63,676",21,"101,633",17,"152,362",16,"337,980",22,"2,797,081",15,"147,208",2,x,6,x,6,"1,364"
24,2,93,65,L'Ascension-de-Notre-Seigneur,20,12,"64,906",8,x,13,"55,831",13,"109,780",6,x,10,"23,718",6,"42,863",8,"315,661",5,"63,805",7,"251,856",20,"128,537",19,"110,426",17,"37,786",7,"14,248",5,"17,897",18,"43,616",11,"150,663",13,"352,886",20,"1,537,059",12,"79,483",6,x,4,x,8,709
24,2,93,70,Saint-Henri-de-Taillon,20,12,"108,518",11,"55,852",15,"133,822",15,"420,948",8,"123,056",14,"105,388",12,"104,640",10,"658,993",7,"219,589",8,"439,404",20,"273,209",19,"241,305",19,"105,243",10,"49,435",7,"61,227",19,"87,081",12,"347,392",16,"685,997",20,"3,562,106",14,"311,815",5,201,7,"1,094",10,"1,295"
24,2,94,0,Le Saguenay-et-son-Fjord,324,206,"2,372,152",171,"1,141,729",251,"2,081,265",201,"5,243,456",111,"1,813,549",197,"1,386,943",187,"1,315,788",179,"7,706,502",113,"3,918,890",139,"3,787,612",308,"2,612,474",298,"3,004,538",268,"1,230,502",108,"487,399",95,"488,501",298,"1,287,005",231,"3,742,937",292,"8,358,515",324,"44,273,255",195,"4,250,008",126,"7,145",98,"8,145",179,"15,290"
24,2,94,68,Saguenay,179,129,"1,044,122",117,"421,263",145,"1,203,203",119,"4,119,639",68,"756,244",117,"1,200,922",112,"833,436",115,"4,348,703",72,"2,480,584",88,"1,868,119",168,"1,582,534",170,"1,896,491",153,"811,979",72,"380,011",58,"229,044",169,"861,206",130,"2,721,531",162,"4,844,176",179,"27,254,504",118,"3,512,132",77,"3,038",68,"6,159",115,"9,197"
24,2,94,205,Petit-Saguenay,21,13,"35,372",7,"22,155",17,"29,741",13,"171,932",5,"6,101",13,"36,796",11,"45,732",15,"287,938",6,"166,255",10,"121,683",21,"92,286",19,"134,146",18,"38,813",9,"16,884",7,"50,899",19,"52,318",15,"107,481",18,"281,818",21,"1,410,412",12,"151,849",10,x,7,x,15,540
24,2,94,235,Saint-Fulgence,32,16,"69,340",8,"35,614",20,"82,521",16,"104,794",7,"57,632",15,"14,147",14,"80,979",12,"287,724",6,"67,401",10,"220,323",30,"137,717",27,"76,399",19,"66,685",5,"10,767",7,"13,123",25,"63,425",19,"115,817",28,"358,609",32,"1,575,293",15,"65,557",10,x,2,x,12,524
24,2,94,240,Saint-HonorÇ,38,19,"158,796",12,"114,979",30,"142,281",24,"459,644",11,"206,354",23,"47,236",21,"56,473",12,"492,177",9,"241,518",10,"250,659",38,"226,979",34,"198,172",30,"100,696",6,"15,572",7,"12,226",36,"111,296",28,"193,791",35,"687,383",38,"3,224,055",23,"264,560",10,588,8,460,12,"1,048"
24,2,94,255,Saint-Ambroise,54,29,"1,064,522",27,"547,718",39,"623,519",29,"387,447",20,"787,218",29,"87,842",29,"299,168",25,"2,289,960",20,"963,132",21,"1,326,828",51,"572,958",48,"699,330",48,"212,329",16,"64,165",16,"183,209",49,"198,760",39,"604,317",49,"2,186,529",54,"10,808,991",27,"255,910",19,"2,848",13,"1,133",25,"3,981"
24,2,95,0,La Haute-Cìte-Nord,40,30,"135,761",13,"47,505",28,"58,447",21,"364,356",13,"94,724",23,"64,874",16,"112,806",13,"259,722",8,"211,099",6,"48,623",40,"213,421",38,"194,173",29,"79,022",16,"33,440",8,"27,303",38,"81,238",26,"136,741",36,"487,050",40,"2,390,583",20,"255,603",9,182,5,312,13,494
24,2,95,10,SacrÇ-Coeur,20,16,"48,486",7,"6,953",18,"43,970",16,"341,056",10,"42,374",17,"55,993",10,"70,041",8,"164,605",4,x,5,x,20,"122,876",20,"134,903",18,"49,917",9,x,7,x,19,"49,935",16,"92,354",20,"405,021",20,"1,655,727",15,"251,089",5,x,4,x,8,311
24,2,95,18,Les Bergeronnes,20,14,"87,275",6,"40,552",10,"14,477",5,"23,300",3,"52,350",6,"8,881",6,"42,765",5,"95,117",4,x,1,x,20,"90,545",18,"59,270",11,"29,105",7,x,1,x,19,"31,303",10,"44,387",16,"82,029",20,"734,856",5,"4,514",4,x,1,x,5,183
24,2,96,0,Manicouagan,37,20,"135,786",16,"107,096",18,"118,443",11,"66,174",3,x,6,"8,248",15,"129,083",14,"656,547",9,"476,890",12,"179,657",36,"172,536",33,"166,949",21,"50,628",10,"21,362",12,x,29,"83,484",23,"176,076",30,"335,415",37,"2,286,166",8,"46,013",13,"1,146",4,201,14,"1,347"
24,2,96,20,Baie-Comeau,37,20,"135,786",16,"107,096",18,"118,443",11,"66,174",3,x,6,"8,248",15,"129,083",14,"656,547",9,"476,890",12,"179,657",36,"172,536",33,"166,949",21,"50,628",10,"21,362",12,x,29,"83,484",23,"176,076",30,"335,415",37,"2,286,166",8,"46,013",13,"1,146",4,201,14,"1,347"
35,0,0,0,Ontario,"57,211","35,819","422,881,752","30,340","283,021,264","36,736","491,725,517","34,066","1,170,289,777","19,637","1,011,704,723","31,077","180,362,171","33,930","511,715,957","20,837","1,269,812,144","13,224","430,830,749","13,914","838,981,395","53,610","582,869,778","51,933","426,417,721","43,351","211,320,305","17,610","270,098,489","8,372","63,074,215","50,811","269,542,496","31,158","539,245,751","52,894","1,139,800,366","57,211","8,843,882,426","31,729","1,009,490,583","13,975","878,920","10,481","1,392,257","20,837","2,271,177"
35,1,0,0,Southern Ontario Region - rÇgion du sud de l'Ontario,"18,665","13,862","218,567,524","12,995","156,636,902","13,717","289,932,721","7,375","408,097,448","4,327","314,216,432","6,669","50,988,861","11,253","245,184,501","8,018","717,900,630","5,269","216,747,600","5,467","501,153,030","17,367","310,814,103","16,931","175,167,495","13,440","84,033,119","5,876","138,722,103","3,496","31,721,944","16,564","113,434,198","11,059","221,502,205","17,325","550,326,344","18,665","4,027,246,530","6,761","353,362,129","5,537","560,432","4,107","734,227","8,018","1,294,659"
35,2,0,0,Western Ontario Region - rÇgion de l'ouest de l'Ontario,"18,498","11,918","116,213,101","10,201","76,786,449","12,290","113,328,550","12,846","545,504,571","8,181","561,640,877","11,891","74,550,907","12,114","167,168,392","6,448","282,315,909","4,098","109,752,307","4,116","172,563,602","17,303","149,237,922","16,874","134,570,857","14,438","67,863,601","5,862","93,759,307","2,888","18,749,682","16,591","83,621,724","10,832","197,462,030","17,170","325,165,959","18,498","3,007,939,838","12,157","475,247,496","4,001","149,557","3,423","350,813","6,448","500,370"
35,3,0,0,Central Ontario Region - rÇgion du centre de l'Ontario,"8,705","4,257","36,257,192","3,169","23,483,751","4,521","45,180,073","5,920","88,882,457","3,147","79,139,544","5,296","22,292,001","4,458","44,265,647","2,694","147,029,007","1,517","49,881,648","1,913","97,147,359","8,152","53,716,701","7,792","49,189,406","6,558","26,052,215","2,519","19,167,289",883,"6,178,258","7,596","32,168,833","3,834","43,215,710","8,016","115,868,457","8,705","832,086,541","5,490","73,526,638","1,896","102,793","1,219","148,448","2,694","251,241"
35,4,0,0,Eastern Ontario Region - rÇgion de l'est de l'Ontario,"8,864","4,519","45,281,247","3,412","24,070,410","4,991","37,013,395","6,172","110,895,107","3,125","47,624,748","5,647","28,671,167","4,994","49,183,566","2,981","98,075,613","1,914","45,093,350","1,928","52,982,263","8,416","55,172,569","8,124","56,516,260","6,941","28,015,529","2,671","16,048,044",887,"5,298,004","7,881","32,762,060","4,269","66,393,654","8,118","123,708,669","8,864","824,730,042","5,730","94,117,499","2,014","49,576","1,452","131,590","2,981","181,166"
35,5,0,0,Northern Ontario Region - rÇgion du nord de l'Ontario,"2,479","1,263","6,562,688",563,"2,043,752","1,217","6,270,778","1,753","16,910,194",857,"9,083,122","1,574","3,859,235","1,111","5,913,851",696,"24,490,985",426,"9,355,844",490,"15,135,141","2,372","13,928,483","2,212","10,973,703","1,974","5,355,841",682,"2,401,746",218,"1,126,327","2,179","7,555,681","1,164","10,672,152","2,265","24,730,937","2,479","151,879,475","1,591","13,236,821",527,"16,562",280,"27,179",696,"43,741"
35,4,1,0,"Stormont, Dundas and Glengarry","1,811","1,172","15,935,742",992,"8,483,539","1,268","11,780,082","1,223","28,915,021",619,"12,372,739","1,122","7,962,886","1,252","16,660,089",765,"23,462,745",549,"14,527,039",477,"8,935,706","1,719","13,625,349","1,674","14,604,178","1,410","6,635,317",600,"5,361,687",227,"1,405,381","1,648","8,368,334","1,066","21,031,864","1,668","31,915,334","1,811","228,520,287","1,162","25,621,220",469,"9,144",431,"33,319",765,"42,463"
35,4,1,5,South Glengarry,323,208,"3,333,820",173,"1,654,800",228,"2,405,703",198,"6,847,725",96,"1,243,438",177,"1,205,939",205,"3,644,234",156,"6,443,264",112,"3,948,202",98,"2,495,062",302,"2,979,116",299,"2,822,112",250,"1,285,928",107,"1,385,173",49,"316,905",296,"1,716,908",191,"3,755,528",296,"5,887,313",323,"46,927,906",188,"6,231,604",88,"1,469",96,"9,910",156,"11,379"
35,4,1,11,South Stormont,227,119,"728,665",84,"394,965",124,"673,594",154,"1,335,345",69,"799,369",140,"648,667",124,"771,350",55,"1,075,419",36,"648,856",36,"426,563",219,"977,959",205,"973,407",171,"516,506",64,"142,935",19,"73,983",202,"611,621",113,"1,314,787",197,"2,144,855",227,"13,183,427",149,"1,135,797",42,828,23,"1,315",55,"2,143"
35,4,1,20,South Dundas,244,166,"2,224,995",143,"1,324,954",178,"1,947,046",165,"6,683,056",79,"2,954,114",149,"1,713,059",178,"2,801,300",102,"4,286,811",76,"2,398,041",65,"1,888,770",228,"2,201,743",219,"2,238,746",187,"1,001,648",79,"801,527",28,"161,798",222,"1,268,872",141,"3,253,596",226,"5,183,849",244,"40,047,114",154,"6,344,559",63,"1,617",61,"5,506",102,"7,123"
35,4,1,30,North Dundas,390,276,"4,226,448",247,"2,057,131",304,"2,842,451",273,"4,493,420",153,"3,286,299",254,"1,883,673",299,"4,196,020",180,"4,432,265",124,"2,688,443",106,"1,743,822",372,"2,705,297",360,"3,551,820",306,"1,368,713",121,"1,380,339",53,"317,042",355,"1,896,951",247,"5,539,280",362,"8,414,328",390,"52,591,477",261,"3,802,318",108,"1,967",101,"6,017",180,"7,984"
35,4,1,42,North Stormont,284,205,"3,358,679",177,"1,960,888",212,"2,437,156",189,"4,171,091",100,"1,909,328",179,"1,348,572",213,"2,869,447",139,"3,444,703",103,"2,605,121",86,"839,582",273,"2,368,072",272,"2,505,767",229,"1,348,485",101,"1,141,427",38,"301,028",263,"1,421,868",188,"3,959,745",269,"5,400,562",284,"39,946,818",178,"3,510,854",86,"1,627",79,"5,514",139,"7,141"
35,4,1,50,North Glengarry,343,198,"2,063,135",168,"1,090,801",222,"1,474,132",244,"5,384,384",122,"2,180,191",223,"1,162,976",233,"2,377,738",133,"3,780,283",98,"2,238,376",86,"1,541,907",325,"2,393,162",319,"2,512,326",267,"1,114,037",128,"510,286",40,"234,625",310,"1,452,114",186,"3,208,928",318,"4,884,427",343,"35,823,545",232,"4,596,088",82,"1,636",71,"5,057",133,"6,693"
35,4,2,0,Prescott and Russell,"1,052",663,"9,528,823",570,"5,458,456",710,"7,237,744",721,"27,263,903",416,"10,245,760",667,"6,253,417",690,"10,670,809",454,"18,170,254",315,"8,760,873",289,"9,409,381",999,"9,429,187",978,"10,834,464",854,"5,698,211",350,"2,271,874",155,"1,183,903",972,"6,353,509",632,"16,704,470",970,"23,335,277","1,052","170,640,061",664,"22,389,668",269,"7,800",273,"25,006",454,"32,806"
35,4,2,1,East Hawkesbury,138,92,"1,119,566",79,"535,267",105,"768,759",104,"2,859,408",50,"330,869",97,"992,144",108,"1,295,316",66,"2,547,028",46,"1,359,079",47,"1,187,949",131,"1,121,566",135,"1,389,894",114,"652,738",50,"247,042",27,"145,958",131,"902,708",96,"2,576,303",132,"3,081,189",138,"20,565,755",95,"2,099,761",41,909,42,"4,099",66,"5,008"
