HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NINJURNY,NOPINJD,NOPINJ01,NOPINJ02,NOPINJ03,NOPINJ04,NOPINJ05,NOPINJ06,NOPINJ07,NOPINJ08,NOPINJ09,NOPINJ10,NINJFMD,NFMINJ01,NFMINJ02,NFMINJ03,NFMINJ04,NFMINJ05,NFMINJ06,NFMINJ07,NFMINJ08,NFMINJ09,NFMINJ10,NINJOTD,NOTINJ01,NOTINJ02,NOTINJ03,NOTINJ04,NOTINJ05,NOTINJ06,NOTINJ07,NOTINJ08,NOTINJ09,NOTINJ10,NINJURY01,NINJURY02,NINJURY03,NINJURY04,NINJURY05,NINJURY06,NINJURY07,NINJURY08,NINJURY09,NINJURY10
35,2,23,33,Mapleton,696,41,35,6,0,12,13,2,2,1,6,0,2,5,3,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,9,0,12,14,4,2,1,6,0,3
35,2,23,43,Minto,288,15,12,6,0,2,5,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,0,0,0
35,2,23,50,Wellington North,465,20,15,2,2,5,6,1,1,0,2,0,1,5,2,0,0,3,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,4,3,6,8,3,1,1,2,0,1
35,2,24,0,Halton,566,34,25,7,1,9,7,1,0,1,4,1,3,2,0,0,2,0,0,0,0,0,0,0,9,5,1,5,3,0,0,0,1,0,1,12,2,16,10,1,0,1,5,1,4
35,2,24,1,Oakville,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,2,24,2,Burlington,79,6,3,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,0,2,4,0,0,0,1,0,0
35,2,24,9,Milton,260,13,9,2,0,3,1,0,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0,4,0,7,1,0,0,0,2,1,2
35,2,24,15,Halton Hills,206,14,12,4,1,5,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,1,0,1,6,2,7,5,1,0,1,2,0,2
35,1,25,0,Hamilton,975,39,28,9,2,13,7,1,2,2,3,2,3,2,0,0,2,0,0,0,0,0,0,0,11,0,0,5,6,0,1,0,1,1,0,9,2,19,13,1,3,2,4,3,3
35,1,25,5,Hamilton,975,39,28,9,2,13,7,1,2,2,3,2,3,2,0,0,2,0,0,0,0,0,0,0,11,0,0,5,6,0,1,0,1,1,0,9,2,19,13,1,3,2,4,3,3
35,1,26,0,Niagara,"2,236",113,72,20,7,34,14,4,4,2,8,1,6,13,2,0,8,0,0,1,0,0,0,2,39,8,0,27,16,2,2,0,1,1,1,28,7,67,30,6,7,2,9,2,9
35,1,26,3,Fort Erie,86,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,1,26,11,Port Colborne,71,4,4,2,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1
35,1,26,14,Wainfleet,210,10,7,3,2,3,1,3,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,3,2,5,2,3,1,1,1,1,1
35,1,26,21,West Lincoln,431,22,18,5,1,8,3,1,0,0,2,0,3,3,0,0,1,0,0,1,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,6,1,11,3,1,1,0,2,0,4
35,1,26,28,Pelham,203,11,8,4,1,3,2,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,4,0,0,3,2,0,1,0,0,0,0,4,1,7,4,0,2,1,0,0,1
35,1,26,32,Welland,23,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
35,1,26,37,Thorold,49,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
35,1,26,43,Niagara Falls,79,5,5,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,1,0,0
35,1,26,47,Niagara-on-the-Lake,380,15,9,3,1,3,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,7,3,0,4,2,2,1,0,0,1,0,6,1,8,5,2,1,0,0,1,0
35,1,26,53,St. Catharines,103,7,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,1,0,5,3,0,1,0,0,0,0
35,1,26,57,Lincoln,483,29,14,1,2,7,3,0,0,0,4,0,1,2,0,0,2,0,0,0,0,0,0,0,15,3,0,10,6,0,0,0,1,0,1,4,2,18,9,0,0,0,5,0,2
35,1,26,65,Grimsby,118,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0
35,1,28,0,Haldimand-Norfolk,"2,415",144,100,25,3,35,21,14,8,5,10,1,5,20,4,2,7,0,4,2,0,0,0,1,40,8,3,18,12,6,0,2,0,0,2,35,8,55,33,24,10,7,10,1,7
35,1,28,18,Haldimand County,890,56,50,16,1,17,8,9,6,3,4,0,5,8,2,2,1,0,1,1,0,0,0,1,4,1,0,2,0,1,0,1,0,0,1,17,3,20,8,11,7,4,4,0,6
35,1,28,52,Norfolk County,"1,525",88,50,9,2,18,13,5,2,2,6,1,0,12,2,0,6,0,3,1,0,0,0,0,36,7,3,16,12,5,0,1,0,0,1,18,5,35,25,13,3,3,6,1,1
35,1,29,0,Brant,818,46,38,10,2,18,6,2,2,1,4,1,1,3,0,1,2,0,0,0,0,0,0,0,9,2,0,6,1,1,0,0,0,0,0,12,3,23,7,3,2,1,4,1,1
35,1,29,5,Brant,818,46,38,10,2,18,6,2,2,1,4,1,1,3,0,1,2,0,0,0,0,0,0,0,9,2,0,6,1,1,0,0,0,0,0,12,3,23,7,3,2,1,4,1,1
35,2,30,0,Waterloo,"1,444",81,60,17,5,25,13,4,2,2,2,0,3,18,3,2,7,6,0,1,0,0,0,0,7,1,3,2,2,1,0,0,0,0,1,21,10,31,21,5,3,2,2,0,4
35,2,30,4,North Dumfries,117,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35,2,30,10,Cambridge,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
35,2,30,13,Kitchener,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,2,30,20,Wilmot,247,14,10,0,1,5,4,2,1,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,3,7,5,2,1,1,1,0,0
35,2,30,27,Wellesley,518,34,28,10,3,9,5,1,1,1,0,0,2,6,0,2,1,3,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,10,5,10,8,2,1,1,0,0,2
35,2,30,35,Woolwich,496,29,21,6,1,11,4,1,0,0,1,0,1,8,3,0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,1,12,8,1,1,0,1,0,1
35,2,31,0,Perth,"2,438",118,95,23,9,24,30,6,4,3,2,1,7,14,5,0,2,5,1,1,0,0,0,0,11,2,1,3,1,2,0,1,1,0,2,30,10,28,36,9,5,4,3,1,9
35,2,31,13,Perth South,394,22,16,2,0,4,9,0,1,0,0,1,0,3,1,0,0,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,4,0,5,11,0,1,0,0,1,1
35,2,31,25,West Perth,582,27,20,3,3,5,4,3,0,1,1,0,1,4,2,0,1,1,0,0,0,0,0,0,4,1,1,2,0,1,0,0,1,0,0,6,4,7,5,4,0,1,2,0,1
35,2,31,30,Perth East,898,38,33,11,5,6,10,1,1,0,0,0,4,3,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,11,5,7,11,3,1,1,0,0,5
35,2,31,40,North Perth,564,31,26,7,1,9,7,2,2,2,1,0,2,4,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,1,9,9,2,3,2,1,0,2
35,1,32,0,Oxford,"1,990",128,103,20,8,34,33,8,7,4,6,1,8,12,5,0,2,4,2,1,0,1,0,1,23,6,2,9,5,1,0,2,1,0,0,31,10,42,40,10,7,6,8,1,9
35,1,32,2,Norwich,494,33,25,3,1,10,9,2,2,1,1,0,2,2,0,0,0,1,0,0,0,1,0,0,9,3,1,5,2,0,0,1,0,0,0,6,2,14,11,2,2,2,2,0,2
35,1,32,12,South-West Oxford,341,14,10,2,1,4,1,1,1,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,5,1,4,2,1,1,1,1,1,1
35,1,32,27,Zorra,532,37,31,6,2,10,10,1,1,1,3,0,1,3,2,0,0,1,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,0,0,9,2,11,12,2,1,1,3,0,1
35,1,32,38,East Zorra-Tavistock,301,20,18,2,1,4,10,3,2,1,0,0,2,2,1,0,1,1,2,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,2,5,10,4,2,1,0,0,2
35,1,32,45,Blandford-Blenheim,322,24,19,7,3,6,3,1,1,1,2,0,2,2,1,0,0,0,0,0,0,0,0,1,4,0,0,2,2,0,0,0,0,0,0,8,3,8,5,1,1,1,2,0,3
35,1,34,0,Elgin,"1,489",99,79,25,7,27,14,8,2,4,8,4,5,12,7,1,4,4,1,1,1,2,1,0,12,6,0,5,0,1,0,2,0,0,1,36,7,32,17,9,2,6,8,4,6
35,1,34,5,Bayham,212,17,12,3,1,3,3,1,0,0,3,1,1,2,2,0,1,0,0,0,0,1,0,0,4,2,0,1,0,1,0,0,0,0,1,6,1,4,3,2,0,0,3,1,2
35,1,34,10,Malahide,405,26,18,3,1,9,3,2,0,0,0,1,1,6,3,0,1,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,8,1,10,5,2,0,0,0,1,1
35,1,34,20,Central Elgin,219,13,9,4,1,2,3,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,3,2,0,1,0,0,0,2,0,0,0,6,1,3,4,3,1,3,1,1,1
35,1,34,24,Southwold,229,10,7,3,0,2,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,1
35,1,34,30,Dutton/Dunwich,185,12,12,5,1,5,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,3,1,0,2,0,0,0
35,1,34,42,West Elgin,239,21,21,7,3,6,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,2,1,1,1,3,1,1
35,1,36,0,Chatham-Kent,"2,196",78,64,15,5,29,18,6,11,5,12,4,1,4,2,1,1,3,1,1,1,1,1,0,14,5,4,7,2,1,1,1,1,1,1,20,8,34,21,6,11,5,12,4,2
35,1,36,20,Chatham-Kent,"2,196",78,64,15,5,29,18,6,11,5,12,4,1,4,2,1,1,3,1,1,1,1,1,0,14,5,4,7,2,1,1,1,1,1,1,20,8,34,21,6,11,5,12,4,2
35,1,37,0,Essex,"1,740",83,61,15,6,20,20,10,6,2,4,3,1,7,3,2,3,2,1,1,1,2,1,1,22,5,1,6,12,1,4,0,1,0,2,19,6,26,32,11,10,2,6,3,4
35,1,37,3,Leamington,351,21,15,4,3,6,4,3,3,1,1,1,0,3,1,1,3,1,1,1,1,1,1,0,8,1,0,1,6,0,0,0,1,0,1,4,3,7,9,3,3,1,2,1,1
35,1,37,13,Kingsville,342,17,9,2,0,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,4,1,3,0,0,0,1,3,0,6,8,1,4,1,1,0,1
35,1,37,16,Essex,264,15,11,4,1,2,5,2,1,0,1,1,0,3,2,1,0,0,0,0,0,1,0,1,3,1,1,0,2,0,0,0,0,0,0,5,1,2,7,2,1,0,2,1,1
35,1,37,28,Amherstburg,162,6,5,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,4,3,1,1,0,0,0,0
35,1,37,34,LaSalle,58,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,1,37,48,Tecumseh,75,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35,1,37,64,Lakeshore,488,21,19,3,1,6,4,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,1,7,4,3,1,0,1,1,1
35,1,38,0,Lambton,"2,281",71,64,18,1,23,16,9,5,3,1,1,7,7,2,0,3,2,0,0,0,0,0,0,9,1,0,3,4,1,0,0,0,0,1,19,1,26,22,10,5,3,1,1,8
35,1,38,3,St. Clair,515,10,10,2,0,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,1,0,0,0,1
35,1,38,7,Dawn-Euphemia,320,10,9,3,0,2,2,3,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,2,2,3,0,0,0,0,1
35,1,38,15,Brooke-Alvinston,247,6,6,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2
35,1,38,16,Enniskillen,336,9,9,2,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,2,0,4,4,1,1,1,0,0,0
35,1,38,30,Sarnia,88,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
35,1,38,35,Plympton-Wyoming,295,13,10,4,0,4,1,1,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,4,0,4,3,1,0,0,0,0,1
35,1,38,40,Lambton Shores,234,12,11,4,1,7,3,3,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,7,4,3,3,1,1,1,0
35,1,38,43,Warwick,246,8,6,0,0,1,1,1,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,3
35,1,39,0,Middlesex,"2,525",137,113,34,11,39,25,12,7,4,4,1,8,17,5,2,3,3,6,1,1,2,2,2,17,6,1,6,6,1,1,2,1,1,0,43,13,45,31,16,8,6,6,2,10
35,1,39,5,Southwest Middlesex,327,12,12,5,1,4,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,2,2,0,1,1,0,1
35,1,39,15,Strathroy-Caradoc,272,22,18,7,1,4,3,2,0,0,0,0,5,3,0,1,0,0,1,0,0,1,0,0,3,1,1,2,2,0,1,1,0,0,0,8,3,6,5,3,1,1,1,0,5
35,1,39,27,Thames Centre,418,22,17,6,2,7,2,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,1,1,3,0,0,2,0,0,0,0,0,1,0,8,2,9,2,1,1,0,1,1,1
35,1,39,33,Middlesex Centre,522,33,29,7,2,12,6,3,2,1,1,0,2,3,1,0,0,1,2,0,0,0,0,0,4,2,0,0,1,1,0,1,0,0,0,9,2,12,6,4,2,2,1,0,2
35,1,39,36,London,160,7,5,2,1,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,3,1,2,5,1,1,1,1,1,0
35,1,39,41,North Middlesex,413,22,17,3,1,8,3,2,3,0,0,0,0,6,1,0,2,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,5,1,8,4,3,3,0,1,0,1
35,1,39,47,Adelaide Metcalfe,267,12,10,3,2,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,2,4,2,0,0,0,0,0
35,1,39,60,Lucan Biddulph,146,7,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,2,1,2,3,0,0,1,0,0,0
35,2,40,0,Huron,"2,738",127,103,25,7,37,38,9,4,3,6,3,7,22,8,2,7,8,1,2,1,4,1,1,15,3,3,3,10,1,1,1,1,1,1,31,9,41,52,9,5,3,9,3,9
35,2,40,5,South Huron,307,10,5,2,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,2,2,0,0,0,0,0,1,3,1,2,4,1,0,0,0,0,1
35,2,40,10,Bluewater,272,14,12,4,1,4,4,1,1,0,2,0,1,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,1,4,6,1,1,0,2,0,1
35,2,40,25,Central Huron,395,14,13,3,1,6,4,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,4,1,0,1,2,1,0
35,2,40,40,Huron East,554,17,15,4,0,6,6,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,5,0,6,7,0,0,0,0,0,1
35,2,40,46,Howick,323,18,14,7,2,5,3,2,0,1,0,0,0,4,1,1,0,3,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,8,2,5,7,2,0,1,1,0,1
35,2,40,50,Morris-Turnberry,319,19,13,1,0,4,6,1,0,0,1,1,3,5,2,0,1,2,0,1,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,3,1,5,9,1,1,0,1,1,3
35,2,40,55,North Huron,146,9,9,1,0,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,0,1
35,2,40,63,Ashfield-Colborne-Wawanosh,422,26,22,3,3,9,9,2,3,1,2,1,1,6,2,1,3,2,1,1,1,2,1,0,2,1,1,1,2,1,1,1,1,1,0,4,3,10,11,2,3,1,3,1,1
35,2,41,0,Bruce,"2,259",143,123,26,6,51,48,13,7,8,6,1,1,30,6,4,13,9,5,2,1,1,2,0,8,2,0,2,4,2,1,1,0,1,0,32,9,57,58,17,8,8,6,2,1
35,2,41,4,South Bruce,476,31,27,10,2,11,6,4,1,2,1,1,0,7,2,1,2,4,2,1,1,1,1,0,2,1,0,0,1,1,1,1,0,1,0,11,2,11,10,5,1,2,1,1,0
35,2,41,15,Huron-Kinloss,329,28,21,4,1,8,8,0,1,0,1,0,1,9,2,2,4,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,6,3,10,12,0,1,0,1,0,1
35,2,41,24,Kincardine,332,28,25,6,1,9,11,4,2,3,1,0,0,4,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2,10,11,6,3,3,1,0,0
35,2,41,32,Brockton,436,22,19,2,1,9,10,3,1,3,0,0,0,6,1,0,3,3,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,1,11,12,3,1,3,0,1,0
35,2,41,43,Arran-Elderslie,355,20,18,3,1,6,8,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,7,8,1,1,0,1,0,0
35,2,41,45,Saugeen Shores,99,4,3,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
35,2,41,55,South Bruce Peninsula,147,7,7,0,0,5,1,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0
35,2,41,69,Northern Bruce Peninsula,85,3,3,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0
35,2,42,0,Grey,"2,687",160,130,31,7,58,34,8,5,4,9,0,5,28,8,0,10,8,1,2,0,1,0,1,18,4,1,10,2,1,0,0,0,0,0,43,8,69,44,10,6,4,10,0,6
35,2,42,4,West Grey,604,41,32,5,2,11,11,1,1,1,4,0,3,7,2,0,3,3,0,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,7,2,16,15,1,1,1,4,0,3
35,2,42,5,Southgate,454,19,17,3,2,8,4,0,2,1,0,0,1,5,0,0,3,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,2,9,7,0,2,1,0,0,1
35,2,42,15,Grey Highlands,507,31,27,6,2,12,6,3,2,0,2,0,1,3,1,0,2,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,9,2,15,6,3,2,0,2,0,1
35,2,42,37,Chatsworth,375,33,24,9,0,11,7,2,0,2,2,0,0,7,4,0,1,1,0,0,0,1,0,0,4,0,1,2,1,0,0,0,0,0,0,13,1,12,9,2,0,2,3,0,0
35,2,42,45,Blue Mountains,140,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
35,2,42,47,Meaford,316,16,12,6,0,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,7,0,5,3,1,0,0,1,0,1
35,2,42,53,Georgian Bluffs,291,16,14,2,1,8,3,2,0,0,0,0,0,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,4,3,1,0,0,0,0
35,2,43,0,Simcoe,"2,402",116,91,20,4,43,24,7,5,7,2,1,10,18,4,1,9,4,5,1,0,0,0,1,15,2,0,7,3,3,0,0,0,0,1,26,4,55,31,15,6,7,2,1,12
35,2,43,3,Adjala-Tosorontio,201,10,8,2,1,5,0,0,0,1,0,0,1,3,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,5,1,1,1,1,0,0,2
35,2,43,5,Clearview,343,16,8,2,0,5,1,0,0,1,0,0,2,4,3,0,1,1,1,0,0,0,0,0,5,1,0,2,1,1,0,0,0,0,0,6,0,8,3,2,0,1,0,0,2
35,2,43,7,New Tecumseth,155,8,8,1,1,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,1
35,2,43,9,Springwater,286,21,19,3,1,6,11,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,11,1,1,0,0,0,2
35,2,43,14,Bradford West Gwillimbury,164,5,5,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0
35,2,43,15,Severn,178,5,4,0,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,1
35,2,43,17,Innisfil,146,7,7,1,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,0,0,0,1
35,2,43,19,Ramara,179,10,7,1,0,5,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7,3,0,0,1,0,0,0
35,2,43,21,Essa,188,10,6,2,0,3,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,1,0,3,1,0,0,0,0,0,0,3,0,6,1,0,0,0,0,0,2
35,2,43,23,Oro-Medonte,352,14,12,5,1,3,2,4,1,3,1,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,2,6,1,3,1,1,0
35,2,43,68,Tiny,127,6,5,1,0,3,1,2,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,2,1,0,0,0
35,2,43,71,Tay,83,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
35,3,44,0,Muskoka,199,8,7,2,0,3,0,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,1,0,1,0,1
35,3,44,2,Gravenhurst,43,3,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
35,3,44,18,Bracebridge,49,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
35,3,44,42,Huntsville,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,44,53,Muskoka Lakes,58,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
35,3,46,0,Haliburton,84,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
35,3,46,5,Highlands East,37,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,3,46,15,Minden Hills,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,4,47,0,Renfrew,"1,268",56,49,14,2,23,14,5,1,4,2,1,2,8,1,1,4,2,1,0,0,0,0,0,5,1,1,3,1,1,0,0,0,0,0,16,4,28,17,7,1,4,2,1,2
