areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ANUMFARMS,BATFAREA,CASALEMFP,DATOTFCAP,ANUMFARMS1,BATFAREA1,CASALEMFP1,DATOTFCAP1,ANUMFARMS2,BATFAREA2,CASALEMFP2,DATOTFCAP2
350410000,35,4,10,0,4,350410000,Frontenac County - (CD),700,294,"51,779","461,788",425,289,"34,980","408,606",275,302,"77,680","543,785"
350410005,35,4,10,5,4,350410005,Frontenac Islands - (CCS),80,335,"66,168","508,345",45,288,"45,666","417,246",30,410,"98,574","652,341"
350410010,35,4,10,10,4,350410010,Kingston - (CCS),200,218,"74,740","472,314",120,208,"53,275","442,488",85,233,"104,539","513,720"
350410020,35,4,10,20,4,350410020,South Frontenac - (CCS),285,286,"48,584","498,078",170,273,"29,624","420,446",115,307,"76,534","612,517"
350410035,35,4,10,35,4,350410035,Central Frontenac - (CCS),105,413,"13,195","363,016",70,432,"13,741","355,037",35,375,"12,056","379,656"
350410045,35,4,10,45,4,350410045,North Frontenac - (CCS),20,359,"17,092","194,696",15,428,"18,341","213,572",10,248,"15,062","164,024"
350411000,35,4,11,0,4,350411000,Lennox and Addington County - (CD),630,314,"90,702","490,504",390,316,"97,879","464,257",240,310,"78,991","533,334"
350411005,35,4,11,5,4,350411005,Loyalist - (CCS),155,279,"45,608","409,960",100,267,"24,263","363,625",65,297,"79,551","483,640"
350411015,35,4,11,15,4,350411015,Greater Napanee - (CCS),215,343,"137,160","643,175",130,349,"160,466","624,701",90,334,"102,335","670,781"
350411030,35,4,11,30,4,350411030,Stone Mills - (CCS),230,314,"81,932","422,841",145,325,"93,008","411,199",80,295,"61,695","444,113"
350411035,35,4,11,35,4,350411035,Addington Highlands - (CCS),25,280,"52,773","294,149",15,260,"79,563","247,997",10,310,"12,588","363,377"
350447000,35,4,47,0,4,350447000,Renfrew County - (CD),"1,340",300,"49,672","398,484",875,293,"36,527","362,418",470,314,"73,979","465,179"
350447003,35,4,47,3,4,350447003,McNab/Braeside - (CCS),140,241,"30,988","417,545",95,223,"23,927","384,613",50,276,"44,100","478,705"
350447008,35,4,47,8,4,350447008,Greater Madawaska - (CCS),35,334,"18,278","282,652",30,345,"14,850","277,802",5,293,"30,705","300,230"
350447020,35,4,47,20,4,350447020,"Brudenell, Lyndoch and Raglan - (CCS)",80,364,"20,101","287,336",55,323,"22,516","251,831",25,452,"14,868","364,262"
350447030,35,4,47,30,4,350447030,Madawaska Valley - (CCS),30,316,"7,484","251,551",30,345,"6,668","261,124",5,207,"10,635","214,626"
350447033,35,4,47,33,4,350447033,"Killaloe, Hagarty and Richards - (CCS)",55,268,"9,898","232,908",40,269,"10,487","222,482",10,264,"7,787","270,266"
350447035,35,4,47,35,4,350447035,Bonnechere Valley - (CCS),115,456,"36,144","375,847",80,446,"27,937","385,409",35,478,"54,903","353,992"
350447043,35,4,47,43,4,350447043,Admaston/Bromley - (CCS),210,367,"99,189","545,456",135,365,"66,241","480,939",75,370,"158,850","662,282"
350447046,35,4,47,46,4,350447046,Horton - (CCS),85,248,"25,977","348,967",50,246,"22,547","334,564",30,250,"31,841","373,591"
350447056,35,4,47,56,4,350447056,Whitewater Region - (CCS),300,279,"70,658","449,791",175,259,"58,322","410,915",125,306,"87,928","504,216"
350447070,35,4,47,70,4,350447070,North Algona Wilberforce - (CCS),110,231,"16,162","280,032",75,237,"13,407","271,199",35,215,"22,589","300,643"
350447075,35,4,47,75,4,350447075,Laurentian Valley - (CCS),160,255,"55,680","410,776",95,245,"38,646","350,397",60,270,"83,501","509,395"
350447090,35,4,47,90,4,350447090,Laurentian Hills - (CCS),25,202,"23,050","240,688",15,161,"6,111","229,654",15,240,"38,685","250,874"
350500000,35,5,0,0,5,350500000,Northern Ontario Region - (CAR),"2,635",384,"61,518","401,826","1,515",374,"53,237","366,917","1,120",397,"72,702","448,974"
350548000,35,5,48,0,5,350548000,Nipissing District - (CD),280,293,"46,270","353,994",145,307,"36,409","354,308",140,278,"56,702","353,662"
350548022,35,5,48,22,5,350548022,Calvin - (CCS),35,301,"20,612","341,956",20,288,"13,216","403,445",15,317,"30,319","261,252"
350548027,35,5,48,27,5,350548027,Bonfield - (CCS),40,259,"12,969","291,104",20,295,"17,230","304,737",15,207,"6,844","271,507"
350548031,35,5,48,31,5,350548031,Chisholm - (CCS),45,241,"60,928","348,781",25,293,"75,721","388,441",25,194,"47,368","312,427"
350548034,35,5,48,34,5,350548034,East Ferris - (CCS),30,165,"18,808","276,136",20,164,"10,344","245,218",10,168,"39,496","351,713"
350548055,35,5,48,55,5,350548055,West Nipissing - (CCS),130,349,"64,782","396,372",55,377,"47,386","384,605",70,327,"78,603","405,721"
350551000,35,5,51,0,5,350551000,Manitoulin District - (CD),285,611,"43,207","441,429",200,595,"38,213","403,473",85,648,"54,898","530,289"
350551017,35,5,51,17,5,350551017,Northeastern Manitoulin and the Islands - (CCS),235,597,"42,311","431,914",165,573,"36,355","386,519",75,653,"56,404","539,327"
350551024,35,5,51,24,5,350551024,Gordon - (CCS),45,686,"47,966","491,962",30,714,"48,286","495,353",15,622,"47,258","484,453"
350552000,35,5,52,0,5,350552000,Sudbury District - (CD),170,349,"64,637","349,217",90,334,"72,354","361,551",70,368,"54,834","333,548"
350552001,35,5,52,1,5,350552001,French River - (CCS),35,405,"64,928","327,460",20,390,"34,471","281,554",10,434,"120,767","411,620"
350552004,35,5,52,4,5,350552004,St.-Charles - (CCS),25,342,"35,049","357,110",15,312,"39,696","380,837",15,367,"31,022","336,546"
350552013,35,5,52,13,5,350552013,Markstay-Warren - (CCS),60,232,"92,456","373,079",35,273,"146,741","480,306",25,175,"15,553","221,174"
350552023,35,5,52,23,5,350552023,Sables-Spanish Rivers - (CCS),50,454,"48,075","331,190",25,379,"21,508","260,415",25,537,"76,952","408,120"
350553000,35,5,53,0,5,350553000,Greater Sudbury Division - (CD),160,160,"51,082","309,576",90,176,"58,768","308,987",70,139,"41,555","310,305"
350553005,35,5,53,5,5,350553005,Greater Sudbury - (CCS),160,160,"51,082","309,576",85,176,"58,768","308,987",70,139,"41,555","310,305"
350554000,35,5,54,0,5,350554000,Timiskaming District - (CD),530,404,"83,014","454,422",285,374,"65,454","394,058",245,439,"103,430","524,601"
350554012,35,5,54,12,5,350554012,Haileybury - (CCS),20,219,"14,607","259,903",10,280,"17,859","269,595",5,144,"10,632","248,057"
350554014,35,5,54,14,5,350554014,Harris - (CCS),25,230,"45,674","353,032",15,221,"66,006","385,587",10,244,"14,046","302,390"
350554016,35,5,54,16,5,350554016,Dymond - (CCS),35,394,"106,694","473,281",15,221,"63,420","378,553",15,598,"158,083","585,771"
350554021,35,5,54,21,5,350554021,Hudson - (CCS),35,392,"56,616","404,839",20,353,"59,955","408,678",15,432,"53,277","401,000"
350554024,35,5,54,24,5,350554024,Kerns - (CCS),50,398,"85,725","520,958",30,400,"50,577","430,780",25,395,"128,515","630,739"
350554026,35,5,54,26,5,350554026,Harley - (CCS),30,417,"65,150","468,881",20,323,"42,171","287,623",15,511,"88,129","650,138"
350554029,35,5,54,29,5,350554029,Casey - (CCS),25,492,"161,945","675,726",10,448,"95,015","497,410",15,536,"228,875","854,042"
350554032,35,5,54,32,5,350554032,Brethour - (CCS),30,514,"49,642","381,878",20,571,"40,100","398,379",10,400,"68,727","348,877"
350554034,35,5,54,34,5,350554034,Hilliard - (CCS),40,315,"70,832","394,707",20,278,"63,580","375,397",15,365,"80,350","420,052"
350554036,35,5,54,36,5,350554036,Armstrong - (CCS),35,662,"314,211","1,004,691",15,762,"289,387","1,050,416",15,549,"342,137","953,250"
350554046,35,5,54,46,5,350554046,Dack - (CCS),35,447,"45,411","399,915",20,381,"35,062","293,896",10,554,"62,129","571,178"
350554049,35,5,54,49,5,350554049,Evanturel - (CCS),30,395,"108,775","445,253",15,337,"73,240","342,281",15,458,"147,044","556,146"
350554054,35,5,54,54,5,350554054,Chamberlain - (CCS),25,345,"71,136","320,394",15,312,"88,797","289,346",10,394,"44,644","366,967"
350554094,35,5,54,94,5,350554094,"Timiskaming, Unorganized, West Part - (CCS)",130,387,"44,216","364,881",60,347,"28,216","293,704",65,423,"59,023","430,747"
350556000,35,5,56,0,5,350556000,Cochrane District - (CD),205,377,"47,277","328,238",130,357,"36,052","269,876",75,411,"66,582","428,623"
350556027,35,5,56,27,5,350556027,Timmins - (CCS),20,236,"122,039","755,230",5,209,"10,242","405,037",15,255,"196,570","988,691"
350556092,35,5,56,92,5,350556092,"Cochrane, Unorganized, North Part - (CCS)",185,392,"39,150","281,826",120,367,"37,759","260,939",65,441,"41,823","321,943"
350557000,35,5,57,0,5,350557000,Algoma District - (CD),340,279,"49,695","363,374",190,254,"52,955","369,118",145,312,"45,378","355,768"
350557008,35,5,57,8,5,350557008,St. Joseph - (CCS),50,232,"35,859","323,336",40,201,"28,356","290,887",15,317,"56,226","411,414"
350557011,35,5,57,11,5,350557011,Laird - (CCS),25,385,"86,742","513,956",10,367,"101,980","525,089",15,398,"76,265","506,303"
350557016,35,5,57,16,5,350557016,Johnson - (CCS),30,285,"49,832","346,891",15,314,"52,675","356,750",10,251,"46,515","335,389"
350557019,35,5,57,19,5,350557019,Plummer Additional - (CCS),25,531,"37,820","473,337",15,466,"22,689","400,309",15,625,"59,829","579,560"
350557035,35,5,57,35,5,350557035,Huron Shores - (CCS),70,311,"30,471","296,188",35,297,"25,013","264,214",35,326,"36,440","331,160"
350557051,35,5,57,51,5,350557051,"Macdonald, Meredith and Aberdeen Additional - (CCS)",25,207,"29,003","341,864",15,214,"28,667","373,879",10,197,"29,432","301,118"
350557061,35,5,57,61,5,350557061,Sault Ste. Marie - (CCS),45,67,"33,524","257,648",25,72,"12,313","264,150",20,61,"60,038","249,520"
350557095,35,5,57,95,5,350557095,"Algoma, Unorganized, North Part - (CCS)",65,307,"87,478","440,913",35,260,"135,462","552,717",30,371,"22,949","290,555"
350558000,35,5,58,0,5,350558000,Thunder Bay District - (CD),240,250,"114,924","486,609",120,218,"85,418","357,738",115,281,"144,929","617,664"
350558001,35,5,58,1,5,350558001,Neebing - (CCS),25,286,"128,328","508,478",15,239,"84,862","341,913",15,340,"178,482","700,667"
350558004,35,5,58,4,5,350558004,Thunder Bay - (CCS),25,115,"173,602","430,242",15,104,"188,085","369,092",15,126,"159,118","491,392"
350558011,35,5,58,11,5,350558011,Oliver Paipoonge - (CCS),105,269,"157,785","651,692",40,210,"99,373","435,247",60,308,"197,045","797,171"
350558016,35,5,58,16,5,350558016,O'Connor - (CCS),20,311,"20,900","261,618",10,350,"11,493","254,172",10,259,"33,129","271,297"
350558090,35,5,58,90,5,350558090,"Thunder Bay, Unorganized - (CCS)",65,231,"49,466","307,540",40,210,"64,014","313,368",25,267,"23,675","297,207"
350559000,35,5,59,0,5,350559000,Rainy River District - (CD),325,577,"42,618","411,695",205,548,"39,862","385,127",120,625,"47,227","456,120"
350559011,35,5,59,11,5,350559011,Alberton - (CCS),25,408,"35,100","437,271",20,289,"30,336","369,346",5,909,"55,109","722,556"
350559016,35,5,59,16,5,350559016,La Vallee - (CCS),45,396,"34,186","316,690",20,399,"32,859","298,203",20,393,"35,712","337,950"
350559019,35,5,59,19,5,350559019,Emo - (CCS),35,508,"28,413","341,381",20,594,"34,391","340,449",10,376,"19,217","342,815"
350559024,35,5,59,24,5,350559024,Chapple - (CCS),75,509,"49,268","375,892",50,513,"53,145","375,712",25,502,"41,190","376,269"
350559031,35,5,59,31,5,350559031,Morley - (CCS),35,581,"58,372","506,276",20,571,"48,335","426,150",15,598,"74,861","637,913"
350559040,35,5,59,40,5,350559040,Dawson - (CCS),55,818,"53,422","586,385",30,762,"38,736","569,446",25,906,"76,500","613,002"
350559090,35,5,59,90,5,350559090,"Rainy River, Unorganized - (CCS)",60,683,"31,915","334,697",35,610,"29,530","287,154",25,781,"35,157","399,356"
350560000,35,5,60,0,5,350560000,Kenora District - (CD),105,369,"57,344","425,498",55,296,"67,634","400,652",45,456,"45,084","455,103"
350560090,35,5,60,90,5,350560090,"Kenora, Unorganized - (CCS)",105,369,"57,344","425,498",55,296,"67,634","400,652",45,456,"45,084","455,103"
460000000,46,0,0,0,0,460000000,Manitoba,"21,070",891,"167,492","726,346","13,745",811,"156,144","651,583","7,325","1,042","188,792","866,674"
460100000,46,1,0,0,1,460100000,Agricultural Region 1 - (CAR),"1,555","1,144","154,707","788,936","1,030","1,016","135,423","687,637",525,"1,395","192,469","987,296"
460105000,46,1,5,0,1,460105000,Division No.  5 - (CD),"1,555","1,144","154,707","788,936","1,030","1,016","135,423","687,637",525,"1,395","192,469","987,296"
460105024,46,1,5,24,1,460105024,Turtle Mountain - (CCS),195,"1,031","156,302","895,967",120,939,"136,525","849,272",75,"1,176","187,529","969,695"
460105031,46,1,5,31,1,460105031,Morton - (CCS),185,"1,106","178,873","808,094",125,972,"146,157","654,518",60,"1,368","243,267","1,110,370"
460105037,46,1,5,37,1,460105037,Winchester - (CCS),140,"1,255","170,431","897,512",80,898,"98,517","638,901",60,"1,734","267,101","1,245,153"
460105043,46,1,5,43,1,460105043,Brenda - (CCS),150,"1,248","147,526","901,773",100,"1,111","128,031","794,311",50,"1,513","185,369","1,110,376"
460105050,46,1,5,50,1,460105050,Arthur - (CCS),165,"1,146","133,803","739,552",115,864,"101,792","561,778",45,"1,849","213,488","1,182,096"
460105055,46,1,5,55,1,460105055,Edward - (CCS),130,"1,305","99,900","666,959",85,"1,251","88,298","630,597",45,"1,420","124,210","743,148"
460105058,46,1,5,58,1,460105058,Albert - (CCS),130,"1,141","198,242","658,519",90,"1,107","219,244","609,083",40,"1,217","150,464","770,987"
460105061,46,1,5,61,1,460105061,Cameron - (CCS),130,"1,265","167,161","879,629",90,"1,088","132,215","717,133",40,"1,654","243,871","1,236,327"
460105067,46,1,5,67,1,460105067,Whitewater - (CCS),110,"1,234","193,782","896,402",75,"1,120","176,716","839,709",35,"1,480","230,839","1,019,507"
460105070,46,1,5,70,1,460105070,Riverside - (CCS),100,"1,091","160,080","742,079",70,"1,130","181,910","793,988",30,"1,000","109,145","620,959"
460105076,46,1,5,76,1,460105076,Strathcona - (CCS),110,766,"86,928","478,348",75,766,"89,465","460,006",40,766,"82,297","511,821"
460200000,46,2,0,0,2,460200000,Agricultural Region 2 - (CAR),"2,135",967,"171,331","783,602","1,375",910,"167,274","732,212",770,"1,069","178,582","875,462"
460206000,46,2,6,0,2,460206000,Division No.  6 - (CD),890,994,"153,526","643,966",580,940,"156,525","596,845",310,"1,094","147,923","731,995"
460206015,46,2,6,15,2,460206015,Sifton - (CCS),165,995,"81,019","618,132",95,903,"65,621","549,719",70,"1,123","102,441","713,316"
460206023,46,2,6,23,2,460206023,Pipestone - (CCS),220,"1,076","104,719","587,082",155,958,"83,486","490,075",65,"1,341","152,493","805,347"
460206028,46,2,6,28,2,460206028,Wallace - (CCS),305,924,"251,232","664,929",195,952,"297,148","688,407",110,872,"166,265","621,485"
460206037,46,2,6,37,2,460206037,Woodworth - (CCS),200,"1,008","118,451","695,908",130,927,"97,261","617,226",65,"1,168","160,832","853,271"
460207000,46,2,7,0,2,460207000,Division No.  7 - (CD),"1,250",948,"184,077","883,567",790,888,"175,180","831,766",455,"1,052","199,492","973,309"
460207038,46,2,7,38,2,460207038,South Cypress - (CCS),130,"1,017","207,290","876,153",80,915,"168,368","714,333",45,"1,198","276,674","1,164,615"
460207045,46,2,7,45,2,460207045,Oakland - (CCS),170,803,"109,125","624,617",120,737,"102,536","574,328",55,953,"124,044","738,481"
460207051,46,2,7,51,2,460207051,Glenwood - (CCS),130,"1,053","158,158","858,478",95,"1,005","162,016","857,836",40,"1,175","148,463","860,092"
460207057,46,2,7,57,2,460207057,Whitehead - (CCS),120,969,"111,779","775,745",75,968,"108,201","724,925",50,969,"117,110","851,456"
460207065,46,2,7,65,2,460207065,North Cypress - (CCS),250,"1,075","265,631","1,259,942",135,898,"210,857","1,100,446",115,"1,284","330,321","1,448,313"
460207071,46,2,7,71,2,460207071,Elton - (CCS),305,836,"184,743","782,324",195,829,"205,565","820,587",115,848,"147,977","714,760"
460207075,46,2,7,75,2,460207075,Daly - (CCS),135,965,"194,211","868,690",90,990,"226,262","958,494",40,914,"129,381","687,041"
460300000,46,3,0,0,3,460300000,Agricultural Region 3 - (CAR),"1,910","1,035","129,136","659,120","1,280",929,"113,168","584,407",625,"1,249","161,580","810,923"
460315000,46,3,15,0,3,460315000,Division No. 15 - (CD),"1,910","1,035","129,136","659,120","1,280",929,"113,168","584,407",630,"1,249","161,580","810,923"
460315018,46,3,15,18,3,460315018,Langford - (CCS),110,"1,148","179,217","838,393",80,"1,090","169,276","786,450",25,"1,310","206,643","981,685"
460315023,46,3,15,23,3,460315023,Odanah - (CCS),90,687,"88,404","480,669",65,692,"84,010","486,906",25,677,"98,290","466,634"
460315027,46,3,15,27,3,460315027,Saskatchewan - (CCS),150,852,"97,019","560,541",85,658,"75,737","436,081",65,"1,093","123,541","715,637"
460315033,46,3,15,33,3,460315033,Blanshard - (CCS),115,"1,251","182,827","890,661",65,"1,157","180,014","871,551",45,"1,386","186,925","918,497"
460315036,46,3,15,36,3,460315036,Hamiota - (CCS),140,"1,000","130,051","666,849",110,885,"117,494","560,516",30,"1,397","173,391","1,033,871"
460315041,46,3,15,41,3,460315041,Miniota - (CCS),175,"1,148","132,580","720,697",120,992,"113,158","620,887",55,"1,480","173,852","932,793"
460315046,46,3,15,46,3,460315046,Archie - (CCS),75,"1,469","153,443","787,158",45,980,"124,616","578,710",40,"2,025","186,167","1,023,775"
460315048,46,3,15,48,3,460315048,Ellice - (CCS),80,"1,723","136,539","693,397",45,"2,268","117,314","732,747",30,981,"162,754","639,739"
460315055,46,3,15,55,3,460315055,Birtle - (CCS),170,"1,179","160,180","735,994",115,991,"130,057","622,412",50,"1,581","224,891","979,984"
460315060,46,3,15,60,3,460315060,Shoal Lake - (CCS),95,"1,244","151,014","766,917",65,"1,013","119,582","613,448",30,"1,713","214,892","1,078,805"
460315064,46,3,15,64,3,460315064,Strathclair - (CCS),110,"1,033","109,280","577,048",65,801,"78,646","404,349",40,"1,389","156,299","842,121"
460315069,46,3,15,69,3,460315069,Harrison - (CCS),110,947,"95,987","553,018",80,905,"86,005","544,184",30,"1,069","124,866","578,574"
460315073,46,3,15,73,3,460315073,Minto - (CCS),110,807,"121,025","559,949",70,807,"132,398","558,168",35,806,"98,279","563,511"
460315078,46,3,15,78,3,460315078,Rosedale - (CCS),205,805,"151,959","705,599",145,774,"138,853","656,428",55,884,"186,364","834,674"
460315091,46,3,15,91,3,460315091,Clanwilliam - (CCS),80,867,"79,203","509,262",55,752,"62,337","410,695",25,"1,092","112,309","702,745"
460315095,46,3,15,95,3,460315095,Park (South) - (CCS),105,736,"56,038","381,681",75,698,"39,776","373,172",30,837,"98,655","403,980"
460400000,46,4,0,0,4,460400000,Agricultural Region 4 - (CAR),920,988,"109,382","579,443",600,884,"98,274","501,840",320,"1,183","130,145","724,495"
460416000,46,4,16,0,4,460416000,Division No. 16 - (CD),920,988,"109,382","579,443",600,884,"98,274","501,840",320,"1,183","130,145","724,495"
460416002,46,4,16,2,4,460416002,Rossburn - (CCS),155,915,"73,324","489,221",95,869,"69,098","456,453",55,997,"80,720","546,566"
460416019,46,4,16,19,4,460416019,Silver Creek - (CCS),120,"1,079","136,266","686,635",75,849,"121,719","550,774",45,"1,447","159,541","904,013"
