areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ATOTAL,BAGEDIS01,CAGEDIS02,DAGEDIS03,ATOTAL1,BAGEDIS011,CAGEDIS021,DAGEDIS031,ATOTAL2,BAGEDIS012,CAGEDIS022,DAGEDIS032
350559019,35,5,59,19,5,350559019,Emo - (CCS),50,10,25,20,20,0,10,10,30,5,10,5
350559024,35,5,59,24,5,350559024,Chapple - (CCS),95,15,50,30,50,5,25,20,45,10,25,10
350559031,35,5,59,31,5,350559031,Morley - (CCS),50,5,30,15,20,5,15,10,25,5,15,10
350559040,35,5,59,40,5,350559040,Dawson - (CCS),80,10,35,30,30,5,15,15,45,5,25,20
350559090,35,5,59,90,5,350559090,"Rainy River, Unorganized - (CCS)",85,5,45,40,35,0,10,20,50,5,30,20
350560000,35,5,60,0,5,350560000,Kenora District - (CD),150,10,90,50,55,5,25,25,95,10,65,25
350560090,35,5,60,90,5,350560090,"Kenora, Unorganized - (CCS)",150,10,90,50,55,5,30,25,95,5,65,20
460000000,46,0,0,0,0,460000000,Manitoba,"28,790","3,860","15,480","9,455","13,610","1,580","7,115","4,910","15,185","2,285","8,360","4,545"
460100000,46,1,0,0,1,460100000,Agricultural Region 1 - (CAR),"2,100",295,"1,155",650,"1,020",145,540,335,"1,075",150,610,315
460105000,46,1,5,0,1,460105000,Division No.  5 - (CD),"2,100",290,"1,155",650,"1,020",145,540,335,"1,080",150,610,320
460105024,46,1,5,24,1,460105024,Turtle Mountain - (CCS),285,45,150,85,120,15,55,45,165,25,95,40
460105031,46,1,5,31,1,460105031,Morton - (CCS),255,35,140,80,125,15,65,40,130,20,70,35
460105037,46,1,5,37,1,460105037,Winchester - (CCS),200,35,115,50,85,15,40,25,120,25,75,25
460105043,46,1,5,43,1,460105043,Brenda - (CCS),205,25,110,65,95,20,50,35,105,10,65,30
460105050,46,1,5,50,1,460105050,Arthur - (CCS),215,30,105,80,115,20,55,40,100,10,55,35
460105055,46,1,5,55,1,460105055,Edward - (CCS),170,25,85,55,90,10,40,30,85,15,40,25
460105058,46,1,5,58,1,460105058,Albert - (CCS),170,25,85,60,90,10,50,30,80,20,35,30
460105061,46,1,5,61,1,460105061,Cameron - (CCS),175,20,95,60,90,10,45,35,85,10,50,25
460105067,46,1,5,67,1,460105067,Whitewater - (CCS),145,15,95,35,75,5,55,10,70,5,40,25
460105070,46,1,5,70,1,460105070,Riverside - (CCS),135,15,85,30,70,5,45,15,60,10,35,15
460105076,46,1,5,76,1,460105076,Strathcona - (CCS),150,15,85,50,70,10,40,20,80,5,45,30
460200000,46,2,0,0,2,460200000,Agricultural Region 2 - (CAR),"2,935",375,"1,665",900,"1,360",165,755,435,"1,575",205,910,465
460206000,46,2,6,0,2,460206000,Division No.  6 - (CD),"1,215",175,670,370,575,85,310,185,640,95,360,185
460206015,46,2,6,15,2,460206015,Sifton - (CCS),245,35,130,80,95,10,55,30,145,25,80,45
460206023,46,2,6,23,2,460206023,Pipestone - (CCS),285,50,155,75,145,20,85,45,135,25,70,35
460206028,46,2,6,28,2,460206028,Wallace - (CCS),415,50,230,140,195,30,90,70,215,20,130,70
460206037,46,2,6,37,2,460206037,Woodworth - (CCS),275,45,155,80,135,20,80,30,145,25,75,45
460207000,46,2,7,0,2,460207000,Division No.  7 - (CD),"1,715",195,990,525,785,85,445,255,930,110,550,275
460207038,46,2,7,38,2,460207038,South Cypress - (CCS),175,15,95,60,80,10,45,25,95,10,50,35
460207045,46,2,7,45,2,460207045,Oakland - (CCS),230,30,125,75,120,15,65,40,110,15,60,30
460207051,46,2,7,51,2,460207051,Glenwood - (CCS),165,25,100,40,90,10,50,30,75,10,45,15
460207057,46,2,7,57,2,460207057,Whitehead - (CCS),180,25,85,70,75,10,40,25,105,15,50,40
460207065,46,2,7,65,2,460207065,North Cypress - (CCS),370,50,235,90,135,10,85,35,240,35,150,50
460207071,46,2,7,71,2,460207071,Elton - (CCS),420,30,250,140,195,15,110,70,230,15,140,70
460207075,46,2,7,75,2,460207075,Daly - (CCS),180,20,95,55,85,15,45,30,85,10,50,30
460300000,46,3,0,0,3,460300000,Agricultural Region 3 - (CAR),"2,575",295,"1,450",835,"1,270",135,680,450,"1,305",160,770,380
460315000,46,3,15,0,3,460315000,Division No. 15 - (CD),"2,575",295,"1,450",830,"1,270",135,680,455,"1,310",160,770,375
460315018,46,3,15,18,3,460315018,Langford - (CCS),150,15,90,45,80,5,50,25,65,15,35,15
460315023,46,3,15,23,3,460315023,Odanah - (CCS),115,15,65,40,60,5,35,25,55,5,30,15
460315027,46,3,15,27,3,460315027,Saskatchewan - (CCS),215,25,125,60,80,10,45,20,135,15,75,40
460315033,46,3,15,33,3,460315033,Blanshard - (CCS),165,10,100,50,65,5,45,15,95,5,55,35
460315036,46,3,15,36,3,460315036,Hamiota - (CCS),170,25,100,40,105,15,60,25,60,10,45,15
460315041,46,3,15,41,3,460315041,Miniota - (CCS),230,20,130,75,115,10,60,45,115,5,70,30
460315046,46,3,15,46,3,460315046,Archie - (CCS),125,15,60,45,45,0,20,20,80,15,40,25
460315048,46,3,15,48,3,460315048,Ellice - (CCS),110,5,75,25,45,0,25,15,65,5,45,15
460315055,46,3,15,55,3,460315055,Birtle - (CCS),230,25,125,80,120,10,60,35,115,15,65,40
460315060,46,3,15,60,3,460315060,Shoal Lake - (CCS),130,15,80,35,60,10,35,20,65,5,45,15
460315064,46,3,15,64,3,460315064,Strathclair - (CCS),155,20,95,45,65,5,35,25,90,15,60,15
460315069,46,3,15,69,3,460315069,Harrison - (CCS),135,15,70,55,85,5,40,35,55,10,25,20
460315073,46,3,15,73,3,460315073,Minto - (CCS),145,15,90,45,70,5,35,25,75,5,50,20
460315078,46,3,15,78,3,460315078,Rosedale - (CCS),260,45,125,90,145,25,65,55,115,20,60,35
460315091,46,3,15,91,3,460315091,Clanwilliam - (CCS),110,10,55,45,50,0,30,20,55,5,25,25
460315095,46,3,15,95,3,460315095,Park (South) - (CCS),130,15,65,60,75,5,30,35,60,5,30,20
460400000,46,4,0,0,4,460400000,Agricultural Region 4 - (CAR),"1,265",185,660,420,595,70,305,220,670,115,355,205
460416000,46,4,16,0,4,460416000,Division No. 16 - (CD),"1,265",190,660,425,600,70,305,220,670,115,350,205
460416002,46,4,16,2,4,460416002,Rossburn - (CCS),215,35,95,85,95,15,35,45,120,20,60,40
460416019,46,4,16,19,4,460416019,Silver Creek - (CCS),165,35,80,60,70,10,35,30,95,25,40,30
460416024,46,4,16,24,4,460416024,Russell - (CCS),150,10,90,50,65,5,45,15,90,5,45,30
460416038,46,4,16,38,4,460416038,Shellmouth-Boulton - (CCS),280,45,150,90,140,25,70,45,140,20,80,45
460416045,46,4,16,45,4,460416045,Hillsburg - (CCS),145,20,90,35,75,10,40,30,70,15,50,10
460416049,46,4,16,49,4,460416049,Shell River - (CCS),250,40,130,85,120,10,70,45,130,25,60,40
460416063,46,4,16,63,4,460416063,Park (North) - (CCS),55,5,25,20,25,0,10,15,30,0,20,10
460500000,46,5,0,0,5,460500000,Agricultural Region 5 - (CAR),"1,120",140,570,405,655,75,330,245,465,65,240,160
460520000,46,5,20,0,5,460520000,Division No. 20 - (CD),"1,115",145,570,410,650,75,330,250,465,70,240,160
460520032,46,5,20,32,5,460520032,Mountain (South) - (CCS),160,10,80,65,80,5,40,30,85,5,40,40
460520037,46,5,20,37,5,460520037,Minitonas - (CCS),290,45,150,100,160,20,80,55,135,25,65,40
460520041,46,5,20,41,5,460520041,Swan River - (CCS),560,75,285,200,345,40,175,135,215,35,110,70
460520055,46,5,20,55,5,460520055,Mountain (North) - (CCS),105,10,55,35,70,5,30,30,35,0,25,10
460600000,46,6,0,0,6,460600000,Agricultural Region 6 - (CAR),"2,445",315,"1,240",885,"1,210",145,595,470,"1,235",170,645,415
460617000,46,6,17,0,6,460617000,Division No. 17 - (CD),"2,440",315,"1,245",885,"1,210",145,595,465,"1,235",170,645,415
460617026,46,6,17,26,6,460617026,Alonsa - (CCS),375,55,180,145,170,25,75,70,205,25,100,75
460617034,46,6,17,34,6,460617034,McCreary - (CCS),180,30,90,65,85,15,45,30,95,15,45,35
460617040,46,6,17,40,6,460617040,Ste. Rose - (CCS),160,20,90,55,75,5,40,30,85,15,45,25
460617045,46,6,17,45,6,460617045,Ochre River - (CCS),185,25,80,85,80,10,30,35,105,10,45,50
460617048,46,6,17,48,6,460617048,Dauphin - (CCS),455,45,250,165,225,15,115,90,235,25,135,75
460617053,46,6,17,53,6,460617053,Gilbert Plains - (CCS),280,45,145,80,145,20,70,50,130,20,75,35
460617057,46,6,17,57,6,460617057,Grandview - (CCS),290,40,150,100,160,20,85,55,130,20,65,40
460617063,46,6,17,63,6,460617063,Ethelbert - (CCS),165,25,85,65,95,10,45,35,70,10,35,25
460617071,46,6,17,71,6,460617071,Mossey River - (CCS),185,25,100,60,90,5,50,35,90,15,55,25
460617076,46,6,17,76,6,460617076,Lawrence - (CCS),170,20,85,65,75,5,40,30,90,10,45,30
460700000,46,7,0,0,7,460700000,Agricultural Region 7 - (CAR),"3,390",460,"1,835","1,090","1,665",205,855,600,"1,720",255,980,490
460708000,46,7,8,0,7,460708000,Division No.  8 - (CD),"1,760",255,940,565,870,125,435,305,890,130,500,260
460708031,46,7,8,31,7,460708031,South Norfolk - (CCS),260,45,145,70,135,20,75,40,125,20,75,30
460708042,46,7,8,42,7,460708042,Victoria - (CCS),195,20,120,50,85,10,50,30,110,10,75,20
460708045,46,7,8,45,7,460708045,North Norfolk - (CCS),465,90,230,135,255,50,125,80,210,45,110,60
460708054,46,7,8,54,7,460708054,Lansdowne - (CCS),220,20,120,75,90,10,50,30,130,10,75,40
460708059,46,7,8,59,7,460708059,Westbourne - (CCS),395,50,205,140,185,20,95,75,210,35,115,70
460708066,46,7,8,66,7,460708066,Lakeview - (CCS),85,10,40,35,55,5,25,25,25,5,10,10
460708072,46,7,8,72,7,460708072,Glenella - (CCS),135,20,65,50,70,10,25,25,75,10,40,20
460709000,46,7,9,0,7,460709000,Division No.  9 - (CD),"1,010",130,550,330,495,55,255,185,515,75,295,145
460709017,46,7,9,17,7,460709017,Grey - (CCS),395,60,205,125,175,20,90,65,215,40,115,60
460709024,46,7,9,24,7,460709024,Portage la Prairie - (CCS),620,70,345,205,320,35,165,115,300,35,175,85
460710000,46,7,10,0,7,460710000,Division No. 10 - (CD),620,80,350,200,300,30,165,110,325,45,190,90
460710035,46,7,10,35,7,460710035,Macdonald - (CCS),415,60,230,125,200,20,110,70,215,35,125,55
460710043,46,7,10,43,7,460710043,Cartier - (CCS),150,10,85,55,75,5,40,30,75,5,40,30
460710052,46,7,10,52,7,460710052,St. Franáois Xavier - (CCS),65,5,40,20,30,5,15,15,30,5,20,10
460800000,46,8,0,0,8,460800000,Agricultural Region 8 - (CAR),"4,080",655,"2,195","1,230","1,945",275,"1,055",620,"2,135",380,"1,145",610
460803000,46,8,3,0,8,460803000,Division No.  3 - (CD),"2,465",380,"1,335",750,"1,180",160,645,380,"1,290",225,695,370
460803030,46,8,3,30,8,460803030,Montcalm - (CCS),165,25,95,45,65,10,35,20,95,10,60,25
460803036,46,8,3,36,8,460803036,Rhineland - (CCS),575,90,320,160,255,30,140,80,320,60,175,80
460803047,46,8,3,47,8,460803047,Stanley - (CCS),570,95,330,145,285,35,175,75,285,60,155,70
460803058,46,8,3,58,8,460803058,Thompson - (CCS),185,20,90,75,100,10,50,40,85,5,45,35
460803062,46,8,3,62,8,460803062,Roland - (CCS),165,20,100,45,85,10,45,30,80,10,50,15
460803065,46,8,3,65,8,460803065,Morris - (CCS),400,70,200,135,195,30,100,65,200,35,105,65
460803072,46,8,3,72,8,460803072,Dufferin - (CCS),410,65,195,145,190,30,95,70,220,40,105,75
460804000,46,8,4,0,8,460804000,Division No.  4 - (CD),"1,615",270,860,485,765,115,415,240,850,155,445,240
460804033,46,8,4,33,8,460804033,Pembina - (CCS),385,60,195,135,200,25,105,60,190,35,85,70
460804039,46,8,4,39,8,460804039,Louise - (CCS),315,35,180,100,145,10,80,55,170,25,100,50
460804051,46,8,4,51,8,460804051,Roblin - (CCS),225,30,130,65,120,15,75,30,105,20,55,30
460804057,46,8,4,57,8,460804057,Argyle - (CCS),255,50,145,65,115,25,55,35,140,25,85,30
460804063,46,8,4,63,8,460804063,Lorne - (CCS),435,90,220,125,190,35,95,60,245,55,125,65
460900000,46,9,0,0,9,460900000,Agricultural Region 9 - (CAR),"3,570",520,"1,990","1,055","1,435",150,760,525,"2,135",365,"1,230",535
460902000,46,9,2,0,9,460902000,Division No.  2 - (CD),"2,460",400,"1,415",645,875,100,485,295,"1,585",300,935,350
460902025,46,9,2,25,9,460902025,Franklin - (CCS),325,60,175,90,125,20,55,55,195,45,125,35
460902032,46,9,2,32,9,460902032,De Salaberry - (CCS),290,40,175,65,115,15,65,35,170,30,105,35
460902041,46,9,2,41,9,460902041,Hanover - (CCS),820,150,470,195,265,30,160,75,560,120,320,120
460902053,46,9,2,53,9,460902053,La Broquerie - (CCS),245,45,150,50,75,10,40,20,170,35,105,30
460902057,46,9,2,57,9,460902057,Ste. Anne - (CCS),295,45,170,75,95,10,50,40,200,35,125,40
460902069,46,9,2,69,9,460902069,TachÇ - (CCS),310,40,165,105,140,10,75,50,170,25,95,55
460902075,46,9,2,75,9,460902075,Ritchot - (CCS),180,20,95,65,65,0,35,25,115,15,60,40
460911000,46,9,11,0,9,460911000,Division No. 11 - (CD),220,30,105,90,115,15,60,40,105,10,50,45
460911040,46,9,11,40,9,460911040,Winnipeg - (CCS),180,25,85,70,100,15,50,30,80,5,35,35
460911042,46,9,11,42,9,460911042,Headingley - (CCS),45,0,25,15,15,0,10,5,25,5,10,15
460912000,46,9,12,0,9,460912000,Division No. 12 - (CD),890,90,470,325,445,35,220,185,445,60,255,140
460912047,46,9,12,47,9,460912047,Springfield - (CCS),490,55,250,185,250,20,120,110,240,35,125,75
460912052,46,9,12,52,9,460912052,Brokenhead - (CCS),400,40,220,140,195,15,95,75,205,20,125,60
461000000,46,10,0,0,10,461000000,Agricultural Region 10 - (CAR),955,125,490,340,435,35,215,190,515,90,280,150
461001000,46,10,1,0,10,461001000,Division No.  1 - (CD),955,125,490,340,435,35,210,190,520,90,275,155
461001035,46,10,1,35,10,461001035,Stuartburn - (CCS),320,45,170,105,100,10,55,35,220,35,115,65
461001039,46,10,1,39,10,461001039,Piney - (CCS),145,10,70,60,65,5,30,35,75,10,40,30
461001043,46,10,1,43,10,461001043,Reynolds - (CCS),100,25,50,30,55,10,25,20,45,10,20,10
461001046,46,10,1,46,10,461001046,Whitemouth - (CCS),175,25,105,45,80,5,50,30,90,20,55,15
461001057,46,10,1,57,10,461001057,Lac du Bonnet - (CCS),130,15,55,60,85,5,30,45,45,15,20,15
461001071,46,10,1,71,10,461001071,Alexander - (CCS),95,10,45,40,55,5,20,25,40,5,20,15
461100000,46,11,0,0,11,461100000,Agricultural Region 11 - (CAR),"1,895",205,965,720,885,65,455,365,"1,010",145,510,355
461113000,46,11,13,0,11,461113000,Division No. 13 - (CD),750,80,360,310,355,20,160,170,390,55,200,135
461113032,46,11,13,32,11,461113032,East St. Paul - (CCS),25,5,10,10,15,5,5,5,10,0,5,5
461113037,46,11,13,37,11,461113037,West St. Paul - (CCS),35,0,15,20,20,0,5,15,15,0,5,10
461113043,46,11,13,43,11,461113043,St. Andrews - (CCS),355,40,175,145,145,10,60,70,210,30,110,70
461113056,46,11,13,56,11,461113056,St. Clements - (CCS),330,35,160,135,175,10,80,85,155,20,80,55
461114000,46,11,14,0,11,461114000,Division No. 14 - (CD),"1,150",130,605,410,525,40,295,195,620,90,310,220
461114015,46,11,14,15,11,461114015,Rosser - (CCS),155,10,90,60,70,5,45,25,95,10,45,40
461114031,46,11,14,31,11,461114031,Woodlands - (CCS),410,40,210,155,180,15,100,70,230,30,110,85
461114036,46,11,14,36,11,461114036,Rockwood - (CCS),580,80,300,200,280,30,155,100,300,55,155,95
461200000,46,12,0,0,12,461200000,Agricultural Region 12 - (CAR),"2,470",280,"1,265",925,"1,140",105,570,460,"1,325",175,690,460
461218000,46,12,18,0,12,461218000,Division No. 18 - (CD),"2,145",260,"1,080",805,960,100,465,395,"1,185",160,620,410
461218031,46,12,18,31,12,461218031,Gimli - (CCS),100,10,45,45,55,5,20,25,45,5,20,20
461218037,46,12,18,37,12,461218037,Armstrong - (CCS),365,40,180,140,145,15,65,60,215,25,115,80
461218040,46,12,18,40,12,461218040,St. Laurent - (CCS),75,10,35,25,30,5,10,10,45,5,20,15
461218044,46,12,18,44,12,461218044,Coldwell - (CCS),195,35,100,65,75,10,35,30,120,20,70,35
461218052,46,12,18,52,12,461218052,Eriksdale - (CCS),150,10,90,45,60,5,40,15,90,10,50,35
461218057,46,12,18,57,12,461218057,Siglunes - (CCS),190,20,85,80,85,5,35,40,105,15,45,40
461218060,46,12,18,60,12,461218060,Grahamdale - (CCS),300,25,150,120,105,10,55,45,190,20,100,75
461218068,46,12,18,68,12,461218068,Fisher - (CCS),330,25,195,110,180,15,100,70,150,10,95,45
461218071,46,12,18,71,12,461218071,Bifrost - (CCS),455,75,205,175,235,30,100,100,220,45,100,75
461219000,46,12,19,0,12,461219000,Division No. 19 - (CD),160,15,95,50,90,10,55,30,70,10,40,25
461219045,46,12,19,45,12,461219045,"Division No. 19, Unorganized - (CCS)",160,15,95,50,85,5,50,30,75,10,40,25
461221000,46,12,21,0,12,461221000,Division No. 21 - (CD),155,10,85,65,90,5,55,30,65,5,30,30
461221078,46,12,21,78,12,461221078,"Division No. 21, Unorganized - (CCS)",155,10,85,65,90,5,55,35,65,5,30,35
470000000,47,0,0,0,0,470000000,Saskatchewan,"66,275","8,135","33,850","24,290","34,930","3,960","16,955","14,020","31,340","4,170","16,895","10,280"
471000000,47,10,0,0,10,471000000,Agricultural Region 1A - (CAR),"2,725",340,"1,400",990,"1,480",195,700,590,"1,240",150,700,395
471100000,47,11,0,0,11,471100000,Agricultural Region 1B - (CAR),"2,705",345,"1,370",985,"1,375",155,675,540,"1,335",190,700,445
472000000,47,20,0,0,20,472000000,Agricultural Region 2A - (CAR),"2,050",270,990,795,"1,145",125,530,490,910,140,460,305
472100000,47,21,0,0,21,472100000,Agricultural Region 2B - (CAR),"3,625",360,"1,970","1,295","1,765",165,920,685,"1,855",195,"1,050",610
473000000,47,30,0,0,30,473000000,Agricultural Region 3AN - (CAR),"1,630",205,890,540,910,105,485,320,720,105,405,215
473100000,47,31,0,0,31,473100000,Agricultural Region 3AS - (CAR),"3,050",430,"1,520","1,090","1,655",205,820,630,"1,395",230,700,460
473200000,47,32,0,0,32,473200000,Agricultural Region 3BN - (CAR),"3,280",360,"1,650","1,270","1,745",195,810,740,"1,535",165,840,530
473300000,47,33,0,0,33,473300000,Agricultural Region 3BS - (CAR),"1,845",255,950,635,"1,010",140,490,375,840,120,460,265
474000000,47,40,0,0,40,474000000,Agricultural Region 4A - (CAR),"1,490",195,765,525,670,80,315,270,820,115,450,255
474100000,47,41,0,0,41,474100000,Agricultural Region 4B - (CAR),"1,500",150,865,480,780,85,425,270,720,65,440,210
475000000,47,50,0,0,50,475000000,Agricultural Region 5A - (CAR),"5,205",665,"2,585","1,960","2,915",335,"1,420","1,150","2,290",325,"1,165",800
475100000,47,51,0,0,51,475100000,Agricultural Region 5B - (CAR),"5,545",610,"2,685","2,255","3,070",305,"1,385","1,375","2,480",305,"1,295",875
476000000,47,60,0,0,60,476000000,Agricultural Region 6A - (CAR),"4,555",525,"2,415","1,615","2,405",255,"1,200",955,"2,155",275,"1,220",665
476100000,47,61,0,0,61,476100000,Agricultural Region 6B - (CAR),"4,790",635,"2,545","1,615","2,285",265,"1,165",855,"2,505",365,"1,380",760
477000000,47,70,0,0,70,477000000,Agricultural Region 7A - (CAR),"2,585",300,"1,345",940,"1,320",170,640,510,"1,265",130,705,425
477100000,47,71,0,0,71,477100000,Agricultural Region 7B - (CAR),"2,550",320,"1,340",895,"1,425",185,720,520,"1,130",140,610,380
478000000,47,80,0,0,80,478000000,Agricultural Region 8A - (CAR),"3,635",465,"1,735","1,430","1,895",205,865,830,"1,740",260,880,600
478100000,47,81,0,0,81,478100000,Agricultural Region 8B - (CAR),"3,555",470,"1,720","1,360","1,905",210,910,785,"1,645",260,815,575
479000000,47,90,0,0,90,479000000,Agricultural Region 9A - (CAR),"5,795",680,"2,920","2,190","3,120",340,"1,470","1,305","2,675",340,"1,450",880
479100000,47,91,0,0,91,479100000,Agricultural Region 9B - (CAR),"4,155",530,"2,190","1,435","2,065",230,"1,015",820,"2,090",300,"1,175",615
470001000,47,0,1,0,99,479901000,Division No.  1 - (CD),"3,455",400,"1,800","1,255","1,835",220,880,735,"1,620",180,915,520
471001001,47,10,1,1,99,479901001,Argyle No. 1 - (CCS),135,20,65,50,90,20,35,30,40,5,20,15
471001006,47,10,1,6,99,479901006,Mount Pleasant No. 2 - (CCS),180,25,95,60,110,15,50,40,70,10,45,20
471001011,47,10,1,11,99,479901011,Enniskillen No. 3 - (CCS),210,25,110,75,100,10,50,40,110,15,65,35
471001016,47,10,1,16,99,479901016,Coalfields No. 4 - (CCS),165,10,80,70,75,10,35,30,85,0,45,35
471001022,47,10,1,22,99,479901022,Estevan No. 5 - (CCS),235,30,125,80,120,20,60,40,115,10,60,45
471001027,47,10,1,27,99,479901027,Benson No. 35 - (CCS),175,15,90,75,105,10,55,40,70,5,30,30
471001031,47,10,1,31,99,479901031,Browning No. 34 - (CCS),190,30,90,60,115,20,50,40,75,10,35,20
471001036,47,10,1,36,99,479901036,Moose Creek No. 33 - (CCS),170,15,90,70,100,5,50,50,65,10,40,25
471001039,47,10,1,39,99,479901039,Reciprocity No. 32 - (CCS),200,25,115,65,95,10,45,40,105,15,60,25
471001043,47,10,1,43,99,479901043,Storthoaks No. 31 - (CCS),150,30,75,50,65,10,30,25,85,15,40,25
471001047,47,10,1,47,99,479901047,Antler No. 61 - (CCS),220,30,120,70,115,15,50,45,110,15,65,30
471001053,47,10,1,53,99,479901053,Moose Mountain No. 63 - (CCS),225,20,125,80,130,15,60,55,90,10,65,20
471001058,47,10,1,58,99,479901058,Brock No. 64 - (CCS),145,15,80,55,70,10,40,25,75,10,40,25
471001063,47,10,1,63,99,479901063,Tecumseh No. 65 - (CCS),190,15,85,80,110,10,45,55,75,5,45,30
471101069,47,11,1,69,99,479901069,Golden West No. 95 - (CCS),140,10,85,45,80,5,45,25,60,5,40,20
471101072,47,11,1,72,99,479901072,Hazelwood No. 94 - (CCS),155,10,85,60,80,10,35,35,75,0,50,25
471101076,47,11,1,76,99,479901076,Wawken No. 93 - (CCS),215,25,100,90,105,10,55,40,110,15,50,45
471101091,47,11,1,91,99,479901091,Walpole No. 92 - (CCS),180,20,105,50,90,10,45,35,95,10,65,15
471101094,47,11,1,94,99,479901094,Maryfield No. 91 - (CCS),180,20,90,65,75,10,40,25,105,15,55,45
470002000,47,0,2,0,99,479902000,Division No.  2 - (CD),"3,460",510,"1,655","1,300","1,910",245,885,780,"1,550",265,770,520
471002001,47,10,2,1,99,479902001,Cambria No. 6 - (CCS),145,30,65,45,70,15,35,25,70,10,35,25
473102006,47,31,2,6,99,479902006,Souris Valley No. 7 - (CCS),160,25,80,55,90,15,55,25,70,10,30,30
473102011,47,31,2,11,99,479902011,Lake Alma No. 8 - (CCS),145,25,75,50,70,5,35,30,75,15,40,20
473102014,47,31,2,14,99,479902014,Surprise Valley No. 9 - (CCS),145,25,55,65,85,15,25,45,60,10,30,25
473102018,47,31,2,18,99,479902018,Happy Valley No. 10 - (CCS),85,15,30,35,40,5,20,15,50,15,15,20
473102024,47,31,2,24,99,479902024,Bengough No. 40 - (CCS),185,20,95,65,110,15,50,45,75,15,45,20
473102026,47,31,2,26,99,479902026,The Gap No. 39 - (CCS),165,35,80,55,80,20,45,20,80,20,35,35
473102029,47,31,2,29,99,479902029,Laurier No. 38 - (CCS),175,40,90,50,95,20,45,30,75,20,40,20
472002033,47,20,2,33,99,479902033,Lomond No. 37 - (CCS),160,15,85,55,95,15,50,35,65,10,40,20
472002037,47,20,2,37,99,479902037,Cymri No. 36 - (CCS),185,15,90,75,110,10,45,55,75,10,40,25
