areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ATOTAL,BSEX01,CSEX02,ATOTAL1,BSEX011,CSEX021,ATOTAL2,BSEX012,CSEX022
"350,558,011",35,5,58,11,5,350558011,Oliver Paipoonge - (CCS),175,115,55,40,30,5,130,80,45
"350,558,016",35,5,58,16,5,350558016,O'Connor - (CCS),30,20,15,10,10,5,20,10,10
"350,558,090",35,5,58,90,5,350558090,"Thunder Bay, Unorganized - (CCS)",85,50,30,35,25,10,45,25,20
"350,559,000",35,5,59,0,5,350559000,Rainy River District - (CD),455,330,120,200,185,15,255,145,105
"350,559,011",35,5,59,11,5,350559011,Alberton - (CCS),30,25,5,20,20,0,10,5,0
"350,559,016",35,5,59,16,5,350559016,La Vallee - (CCS),65,45,20,25,20,5,45,25,20
"350,559,019",35,5,59,19,5,350559019,Emo - (CCS),50,30,15,20,20,0,25,15,10
"350,559,024",35,5,59,24,5,350559024,Chapple - (CCS),95,75,25,45,45,5,45,30,20
"350,559,031",35,5,59,31,5,350559031,Morley - (CCS),55,40,15,20,25,0,30,15,10
"350,559,040",35,5,59,40,5,350559040,Dawson - (CCS),80,55,20,35,35,0,40,20,20
"350,559,090",35,5,59,90,5,350559090,"Rainy River, Unorganized - (CCS)",90,60,25,35,25,5,50,35,20
"350,560,000",35,5,60,0,5,350560000,Kenora District - (CD),150,105,45,55,50,10,100,60,40
"350,560,090",35,5,60,90,5,350560090,"Kenora, Unorganized - (CCS)",150,100,50,55,45,5,95,55,35
"460,000,000",46,0,0,0,0,460000000,Manitoba,"28,790","22,275","6,520","13,610","12,985",620,"15,185","9,290","5,895"
"460,100,000",46,1,0,0,1,460100000,Agricultural Region 1 - (CAR),"2,100","1,625",475,"1,020",975,45,"1,080",645,435
"460,105,000",46,1,5,0,1,460105000,Division No.  5 - (CD),"2,100","1,625",475,"1,020",975,40,"1,080",645,435
"460,105,024",46,1,5,24,1,460105024,Turtle Mountain - (CCS),285,215,70,120,115,5,160,90,65
"460,105,031",46,1,5,31,1,460105031,Morton - (CCS),255,200,55,125,120,5,130,80,50
"460,105,037",46,1,5,37,1,460105037,Winchester - (CCS),205,155,50,80,80,5,120,75,50
"460,105,043",46,1,5,43,1,460105043,Brenda - (CCS),200,150,50,95,90,5,110,60,45
"460,105,050",46,1,5,50,1,460105050,Arthur - (CCS),215,170,40,115,110,5,100,65,30
"460,105,055",46,1,5,55,1,460105055,Edward - (CCS),165,135,35,90,80,10,80,50,25
"460,105,058",46,1,5,58,1,460105058,Albert - (CCS),170,135,35,90,85,5,80,50,35
"460,105,061",46,1,5,61,1,460105061,Cameron - (CCS),175,145,35,90,90,5,85,50,35
"460,105,067",46,1,5,67,1,460105067,Whitewater - (CCS),145,110,35,70,70,5,75,40,30
"460,105,070",46,1,5,70,1,460105070,Riverside - (CCS),130,105,25,70,70,0,65,35,25
"460,105,076",46,1,5,76,1,460105076,Strathcona - (CCS),150,115,40,75,70,5,75,40,35
"460,200,000",46,2,0,0,2,460200000,Agricultural Region 2 - (CAR),"2,935","2,225",705,"1,360","1,295",65,"1,575",935,640
"460,206,000",46,2,6,0,2,460206000,Division No.  6 - (CD),"1,215",920,300,575,545,25,640,370,270
"460,206,015",46,2,6,15,2,460206015,Sifton - (CCS),240,175,65,95,90,0,150,85,60
"460,206,023",46,2,6,23,2,460206023,Pipestone - (CCS),285,225,65,150,140,10,135,80,55
"460,206,028",46,2,6,28,2,460206028,Wallace - (CCS),415,305,110,195,185,15,220,125,95
"460,206,037",46,2,6,37,2,460206037,Woodworth - (CCS),275,215,60,135,130,5,145,85,60
"460,207,000",46,2,7,0,2,460207000,Division No.  7 - (CD),"1,715","1,310",410,785,750,35,935,565,370
"460,207,038",46,2,7,38,2,460207038,South Cypress - (CCS),175,135,40,80,75,0,95,55,40
"460,207,045",46,2,7,45,2,460207045,Oakland - (CCS),225,180,50,120,120,5,110,65,45
"460,207,051",46,2,7,51,2,460207051,Glenwood - (CCS),165,135,35,95,85,5,70,40,30
"460,207,057",46,2,7,57,2,460207057,Whitehead - (CCS),180,135,45,75,70,5,105,65,40
"460,207,065",46,2,7,65,2,460207065,North Cypress - (CCS),370,275,95,130,125,10,235,155,85
"460,207,071",46,2,7,71,2,460207071,Elton - (CCS),425,320,100,195,185,10,230,135,90
"460,207,075",46,2,7,75,2,460207075,Daly - (CCS),180,135,40,90,85,5,85,55,35
"460,300,000",46,3,0,0,3,460300000,Agricultural Region 3 - (CAR),"2,575","2,000",575,"1,265","1,210",55,"1,305",790,520
"460,315,000",46,3,15,0,3,460315000,Division No. 15 - (CD),"2,575","2,000",575,"1,270","1,215",55,"1,305",790,515
"460,315,018",46,3,15,18,3,460315018,Langford - (CCS),150,130,20,80,80,0,70,45,20
"460,315,023",46,3,15,23,3,460315023,Odanah - (CCS),120,90,25,65,65,0,55,30,25
"460,315,027",46,3,15,27,3,460315027,Saskatchewan - (CCS),215,150,65,80,75,5,135,75,60
"460,315,033",46,3,15,33,3,460315033,Blanshard - (CCS),165,125,40,65,65,0,95,65,35
"460,315,036",46,3,15,36,3,460315036,Hamiota - (CCS),165,145,25,105,105,5,65,35,25
"460,315,041",46,3,15,41,3,460315041,Miniota - (CCS),230,180,45,115,115,5,110,70,45
"460,315,046",46,3,15,46,3,460315046,Archie - (CCS),125,90,35,40,40,0,80,50,30
"460,315,048",46,3,15,48,3,460315048,Ellice - (CCS),110,85,30,45,40,0,65,40,30
"460,315,055",46,3,15,55,3,460315055,Birtle - (CCS),230,185,50,115,110,5,115,70,40
"460,315,060",46,3,15,60,3,460315060,Shoal Lake - (CCS),130,100,30,65,55,0,70,45,25
"460,315,064",46,3,15,64,3,460315064,Strathclair - (CCS),155,120,35,65,60,5,90,60,30
"460,315,069",46,3,15,69,3,460315069,Harrison - (CCS),140,110,25,80,75,5,60,35,20
"460,315,073",46,3,15,73,3,460315073,Minto - (CCS),145,110,35,70,65,5,75,45,30
"460,315,078",46,3,15,78,3,460315078,Rosedale - (CCS),260,210,55,145,140,5,115,70,45
"460,315,091",46,3,15,91,3,460315091,Clanwilliam - (CCS),105,85,25,55,55,5,55,30,20
"460,315,095",46,3,15,95,3,460315095,Park (South) - (CCS),135,105,30,75,75,0,60,35,20
"460,400,000",46,4,0,0,4,460400000,Agricultural Region 4 - (CAR),"1,265",975,295,600,575,20,670,400,270
"460,416,000",46,4,16,0,4,460416000,Division No. 16 - (CD),"1,265",970,295,600,575,20,670,395,275
"460,416,002",46,4,16,2,4,460416002,Rossburn - (CCS),215,165,55,100,90,5,120,70,50
"460,416,019",46,4,16,19,4,460416019,Silver Creek - (CCS),165,130,40,75,70,0,95,60,35
"460,416,024",46,4,16,24,4,460416024,Russell - (CCS),150,115,35,65,65,5,85,55,35
"460,416,038",46,4,16,38,4,460416038,Shellmouth-Boulton - (CCS),280,215,65,140,135,5,140,75,60
"460,416,045",46,4,16,45,4,460416045,Hillsburg - (CCS),145,115,30,75,75,5,70,40,30
"460,416,049",46,4,16,49,4,460416049,Shell River - (CCS),250,195,55,125,120,5,130,75,55
"460,416,063",46,4,16,63,4,460416063,Park (North) - (CCS),55,45,10,25,25,0,30,20,10
"460,500,000",46,5,0,0,5,460500000,Agricultural Region 5 - (CAR),"1,115",900,215,650,620,35,470,280,185
"460,520,000",46,5,20,0,5,460520000,Division No. 20 - (CD),"1,120",900,215,650,620,30,465,280,185
"460,520,032",46,5,20,32,5,460520032,Mountain (South) - (CCS),160,120,40,80,75,5,85,45,35
"460,520,037",46,5,20,37,5,460520037,Minitonas - (CCS),290,235,55,160,155,5,135,85,50
"460,520,041",46,5,20,41,5,460520041,Swan River - (CCS),560,460,100,345,325,15,220,135,80
"460,520,055",46,5,20,55,5,460520055,Mountain (North) - (CCS),105,80,20,70,60,5,35,15,15
"460,600,000",46,6,0,0,6,460600000,Agricultural Region 6 - (CAR),"2,440","1,905",535,"1,205","1,165",45,"1,235",745,495
"460,617,000",46,6,17,0,6,460617000,Division No. 17 - (CD),"2,440","1,905",535,"1,205","1,165",45,"1,235",745,495
"460,617,026",46,6,17,26,6,460617026,Alonsa - (CCS),375,275,100,175,165,10,205,110,95
"460,617,034",46,6,17,34,6,460617034,McCreary - (CCS),180,140,40,85,85,0,95,55,40
"460,617,040",46,6,17,40,6,460617040,Ste. Rose - (CCS),155,130,35,75,70,5,85,60,25
"460,617,045",46,6,17,45,6,460617045,Ochre River - (CCS),185,140,45,80,75,5,110,65,40
"460,617,048",46,6,17,48,6,460617048,Dauphin - (CCS),460,350,105,225,215,10,235,135,100
"460,617,053",46,6,17,53,6,460617053,Gilbert Plains - (CCS),275,225,55,145,140,5,135,85,50
"460,617,057",46,6,17,57,6,460617057,Grandview - (CCS),285,240,50,160,160,5,125,80,45
"460,617,063",46,6,17,63,6,460617063,Ethelbert - (CCS),170,135,35,100,95,0,70,40,30
"460,617,071",46,6,17,71,6,460617071,Mossey River - (CCS),180,150,30,95,85,5,90,60,25
"460,617,076",46,6,17,76,6,460617076,Lawrence - (CCS),165,125,40,80,70,5,90,55,35
"460,700,000",46,7,0,0,7,460700000,Agricultural Region 7 - (CAR),"3,390","2,695",690,"1,670","1,595",70,"1,725","1,100",620
"460,708,000",46,7,8,0,7,460708000,Division No.  8 - (CD),"1,755","1,390",370,870,840,25,890,545,340
"460,708,031",46,7,8,31,7,460708031,South Norfolk - (CCS),260,215,45,135,135,5,125,85,40
"460,708,042",46,7,8,42,7,460708042,Victoria - (CCS),195,150,45,85,85,0,110,65,45
"460,708,045",46,7,8,45,7,460708045,North Norfolk - (CCS),460,370,90,255,240,10,210,130,80
"460,708,054",46,7,8,54,7,460708054,Lansdowne - (CCS),215,165,55,90,85,5,125,75,50
"460,708,059",46,7,8,59,7,460708059,Westbourne - (CCS),400,315,90,185,180,10,215,135,80
"460,708,066",46,7,8,66,7,460708066,Lakeview - (CCS),85,75,10,55,55,0,30,20,10
"460,708,072",46,7,8,72,7,460708072,Glenella - (CCS),140,105,30,70,65,0,70,40,30
"460,709,000",46,7,9,0,7,460709000,Division No.  9 - (CD),"1,010",825,190,495,475,25,515,350,165
"460,709,017",46,7,9,17,7,460709017,Grey - (CCS),390,310,80,175,170,5,215,140,75
"460,709,024",46,7,9,24,7,460709024,Portage la Prairie - (CCS),615,515,100,315,305,15,300,210,90
"460,710,000",46,7,10,0,7,460710000,Division No. 10 - (CD),625,485,135,300,275,25,320,210,115
"460,710,035",46,7,10,35,7,460710035,Macdonald - (CCS),410,320,90,195,185,15,210,135,75
"460,710,043",46,7,10,43,7,460710043,Cartier - (CCS),150,120,30,75,70,5,75,50,30
"460,710,052",46,7,10,52,7,460710052,St. Franáois Xavier - (CCS),60,45,15,30,25,10,30,20,10
"460,800,000",46,8,0,0,8,460800000,Agricultural Region 8 - (CAR),"4,085","3,225",855,"1,950","1,885",60,"2,135","1,340",795
"460,803,000",46,8,3,0,8,460803000,Division No.  3 - (CD),"2,470","1,945",525,"1,180","1,145",35,"1,290",800,490
"460,803,030",46,8,3,30,8,460803030,Montcalm - (CCS),165,135,30,70,65,0,95,65,35
"460,803,036",46,8,3,36,8,460803036,Rhineland - (CCS),575,450,130,260,255,5,315,195,120
"460,803,047",46,8,3,47,8,460803047,Stanley - (CCS),570,465,105,290,280,5,285,185,95
"460,803,058",46,8,3,58,8,460803058,Thompson - (CCS),185,150,45,95,95,0,90,50,45
"460,803,062",46,8,3,62,8,460803062,Roland - (CCS),165,135,30,85,85,0,80,50,30
"460,803,065",46,8,3,65,8,460803065,Morris - (CCS),400,310,85,195,190,10,200,125,80
"460,803,072",46,8,3,72,8,460803072,Dufferin - (CCS),410,310,100,190,175,15,220,135,85
"460,804,000",46,8,4,0,8,460804000,Division No.  4 - (CD),"1,615","1,285",335,765,745,25,845,540,305
"460,804,033",46,8,4,33,8,460804033,Pembina - (CCS),385,315,75,195,195,5,190,120,70
"460,804,039",46,8,4,39,8,460804039,Louise - (CCS),320,255,60,145,145,5,175,110,60
"460,804,051",46,8,4,51,8,460804051,Roblin - (CCS),225,180,40,120,115,5,105,65,40
"460,804,057",46,8,4,57,8,460804057,Argyle - (CCS),255,195,65,120,115,10,140,80,55
"460,804,063",46,8,4,63,8,460804063,Lorne - (CCS),430,345,90,190,185,10,245,160,85
"460,900,000",46,9,0,0,9,460900000,Agricultural Region 9 - (CAR),"3,570","2,660",910,"1,435","1,360",75,"2,135","1,300",840
"460,902,000",46,9,2,0,9,460902000,Division No.  2 - (CD),"2,460","1,785",675,875,830,45,"1,585",955,630
"460,902,025",46,9,2,25,9,460902025,Franklin - (CCS),325,240,85,125,120,10,200,120,75
"460,902,032",46,9,2,32,9,460902032,De Salaberry - (CCS),285,215,70,115,110,0,170,105,70
"460,902,041",46,9,2,41,9,460902041,Hanover - (CCS),820,590,235,260,255,5,560,330,230
"460,902,053",46,9,2,53,9,460902053,La Broquerie - (CCS),245,160,80,75,60,10,170,100,75
"460,902,057",46,9,2,57,9,460902057,Ste. Anne - (CCS),295,210,90,95,90,10,200,120,80
"460,902,069",46,9,2,69,9,460902069,TachÇ - (CCS),305,240,70,140,130,5,170,110,70
"460,902,075",46,9,2,75,9,460902075,Ritchot - (CCS),180,140,35,65,60,5,115,80,35
"460,911,000",46,9,11,0,9,460911000,Division No. 11 - (CD),225,170,50,120,105,15,105,65,40
"460,911,040",46,9,11,40,9,460911040,Winnipeg - (CCS),175,135,45,100,85,15,80,50,35
"460,911,042",46,9,11,42,9,460911042,Headingley - (CCS),45,35,10,20,15,0,25,20,5
"460,912,000",46,9,12,0,9,460912000,Division No. 12 - (CD),890,700,190,445,430,15,445,275,170
"460,912,047",46,9,12,47,9,460912047,Springfield - (CCS),490,390,100,250,235,10,240,150,85
"460,912,052",46,9,12,52,9,460912052,Brokenhead - (CCS),400,310,90,190,190,5,205,120,80
"461,000,000",46,10,0,0,10,461000000,Agricultural Region 10 - (CAR),955,700,245,435,405,30,520,300,215
"461,001,000",46,10,1,0,10,461001000,Division No.  1 - (CD),955,700,250,435,405,35,520,305,220
"461,001,035",46,10,1,35,10,461001035,Stuartburn - (CCS),320,215,105,100,90,10,220,130,95
"461,001,039",46,10,1,39,10,461001039,Piney - (CCS),145,110,30,65,60,5,75,50,30
"461,001,043",46,10,1,43,10,461001043,Reynolds - (CCS),100,75,20,55,50,0,40,25,15
"461,001,046",46,10,1,46,10,461001046,Whitemouth - (CCS),175,125,50,80,80,0,90,50,50
"461,001,057",46,10,1,57,10,461001057,Lac du Bonnet - (CCS),125,105,25,85,80,5,50,25,20
"461,001,071",46,10,1,71,10,461001071,Alexander - (CCS),90,75,20,50,45,5,40,25,10
"461,100,000",46,11,0,0,11,461100000,Agricultural Region 11 - (CAR),"1,895","1,450",450,885,825,60,"1,010",620,390
"461,113,000",46,11,13,0,11,461113000,Division No. 13 - (CD),750,585,165,355,330,25,395,250,140
"461,113,032",46,11,13,32,11,461113032,East St. Paul - (CCS),25,15,5,15,10,5,10,5,5
"461,113,037",46,11,13,37,11,461113037,West St. Paul - (CCS),40,35,5,20,25,0,15,15,5
"461,113,043",46,11,13,43,11,461113043,St. Andrews - (CCS),355,270,85,145,135,10,210,140,70
"461,113,056",46,11,13,56,11,461113056,St. Clements - (CCS),330,260,70,175,165,10,155,95,60
"461,114,000",46,11,14,0,11,461114000,Division No. 14 - (CD),"1,145",865,280,530,495,35,620,370,245
"461,114,015",46,11,14,15,11,461114015,Rosser - (CCS),155,130,30,65,65,0,90,65,25
"461,114,031",46,11,14,31,11,461114031,Woodlands - (CCS),410,305,105,180,170,15,225,135,95
"461,114,036",46,11,14,36,11,461114036,Rockwood - (CCS),580,430,150,280,265,20,300,170,135
"461,200,000",46,12,0,0,12,461200000,Agricultural Region 12 - (CAR),"2,470","1,905",560,"1,140","1,075",70,"1,325",835,490
"461,218,000",46,12,18,0,12,461218000,Division No. 18 - (CD),"2,150","1,655",495,960,905,55,"1,185",755,435
"461,218,031",46,12,18,31,12,461218031,Gimli - (CCS),100,80,15,55,50,5,45,30,15
"461,218,037",46,12,18,37,12,461218037,Armstrong - (CCS),360,260,100,145,140,10,220,125,90
"461,218,040",46,12,18,40,12,461218040,St. Laurent - (CCS),70,50,20,30,25,0,45,25,15
"461,218,044",46,12,18,44,12,461218044,Coldwell - (CCS),200,140,55,75,70,5,125,70,50
"461,218,052",46,12,18,52,12,461218052,Eriksdale - (CCS),145,110,40,55,55,5,90,55,35
"461,218,057",46,12,18,57,12,461218057,Siglunes - (CCS),185,135,55,85,75,5,105,60,50
"461,218,060",46,12,18,60,12,461218060,Grahamdale - (CCS),295,215,85,105,95,5,190,120,75
"461,218,068",46,12,18,68,12,461218068,Fisher - (CCS),335,270,65,185,175,10,150,95,50
"461,218,071",46,12,18,71,12,461218071,Bifrost - (CCS),455,400,60,235,230,10,225,175,50
"461,219,000",46,12,19,0,12,461219000,Division No. 19 - (CD),160,125,30,90,85,5,70,45,30
"461,219,045",46,12,19,45,12,461219045,"Division No. 19, Unorganized - (CCS)",160,125,30,90,90,5,70,45,30
"461,221,000",46,12,21,0,12,461221000,Division No. 21 - (CD),155,125,30,90,80,10,65,40,25
"461,221,078",46,12,21,78,12,461221078,"Division No. 21, Unorganized - (CCS)",155,120,35,95,85,5,70,45,25
"470,000,000",47,0,0,0,0,470000000,Saskatchewan,"66,275","51,525","14,750","34,935","33,015","1,915","31,340","18,505","12,840"
"471,000,000",47,10,0,0,10,471000000,Agricultural Region 1A - (CAR),"2,730","2,140",590,"1,480","1,400",85,"1,245",735,505
"471,100,000",47,11,0,0,11,471100000,Agricultural Region 1B - (CAR),"2,705","2,120",590,"1,370","1,310",55,"1,335",800,530
"472,000,000",47,20,0,0,20,472000000,Agricultural Region 2A - (CAR),"2,055","1,610",440,"1,145","1,080",70,910,535,375
"472,100,000",47,21,0,0,21,472100000,Agricultural Region 2B - (CAR),"3,625","2,710",915,"1,770","1,635",130,"1,855","1,070",785
"473,000,000",47,30,0,0,30,473000000,Agricultural Region 3AN - (CAR),"1,630","1,290",340,910,865,45,725,425,295
"473,100,000",47,31,0,0,31,473100000,Agricultural Region 3AS - (CAR),"3,045","2,350",695,"1,655","1,545",110,"1,390",805,585
"473,200,000",47,32,0,0,32,473200000,Agricultural Region 3BN - (CAR),"3,280","2,515",765,"1,740","1,625",120,"1,535",890,645
"473,300,000",47,33,0,0,33,473300000,Agricultural Region 3BS - (CAR),"1,845","1,425",415,"1,010",950,55,840,475,360
"474,000,000",47,40,0,0,40,474000000,Agricultural Region 4A - (CAR),"1,495","1,090",400,665,615,55,825,475,350
"474,100,000",47,41,0,0,41,474100000,Agricultural Region 4B - (CAR),"1,500","1,160",340,780,740,35,720,415,305
"475,000,000",47,50,0,0,50,475000000,Agricultural Region 5A - (CAR),"5,205","4,115","1,090","2,915","2,785",135,"2,290","1,330",960
"475,100,000",47,51,0,0,51,475100000,Agricultural Region 5B - (CAR),"5,545","4,420","1,125","3,070","2,915",155,"2,480","1,505",975
"476,000,000",47,60,0,0,60,476000000,Agricultural Region 6A - (CAR),"4,560","3,555","1,005","2,405","2,285",115,"2,155","1,265",890
"476,100,000",47,61,0,0,61,476100000,Agricultural Region 6B - (CAR),"4,790","3,585","1,205","2,285","2,135",145,"2,505","1,445","1,060"
"477,000,000",47,70,0,0,70,477000000,Agricultural Region 7A - (CAR),"2,580","1,955",625,"1,320","1,220",105,"1,265",740,530
"477,100,000",47,71,0,0,71,477100000,Agricultural Region 7B - (CAR),"2,550","2,020",535,"1,425","1,340",80,"1,125",675,455
"478,000,000",47,80,0,0,80,478000000,Agricultural Region 8A - (CAR),"3,635","2,855",780,"1,895","1,815",85,"1,740","1,045",695
"478,100,000",47,81,0,0,81,478100000,Agricultural Region 8B - (CAR),"3,555","2,845",710,"1,905","1,840",65,"1,645","1,010",645
"479,000,000",47,90,0,0,90,479000000,Agricultural Region 9A - (CAR),"5,795","4,545","1,250","3,120","2,955",170,"2,675","1,590","1,085"
"479,100,000",47,91,0,0,91,479100000,Agricultural Region 9B - (CAR),"4,155","3,225",935,"2,065","1,965",100,"2,090","1,265",825
"470,001,000",47,0,1,0,99,479901000,Division No.  1 - (CD),"3,450","2,695",760,"1,835","1,745",95,"1,620",950,665
"471,001,001",47,10,1,1,99,479901001,Argyle No. 1 - (CCS),135,105,25,90,85,10,40,25,15
"471,001,006",47,10,1,6,99,479901006,Mount Pleasant No. 2 - (CCS),180,145,30,110,105,5,70,40,30
"471,001,011",47,10,1,11,99,479901011,Enniskillen No. 3 - (CCS),210,160,55,100,95,5,115,65,45
"471,001,016",47,10,1,16,99,479901016,Coalfields No. 4 - (CCS),160,125,40,75,75,0,85,50,35
"471,001,022",47,10,1,22,99,479901022,Estevan No. 5 - (CCS),235,180,55,125,115,5,110,65,50
"471,001,027",47,10,1,27,99,479901027,Benson No. 35 - (CCS),175,145,30,105,100,0,70,40,30
"471,001,031",47,10,1,31,99,479901031,Browning No. 34 - (CCS),190,150,35,110,105,5,75,45,30
"471,001,036",47,10,1,36,99,479901036,Moose Creek No. 33 - (CCS),170,145,25,105,95,5,65,45,20
"471,001,039",47,10,1,39,99,479901039,Reciprocity No. 32 - (CCS),200,150,55,100,85,10,105,60,45
"471,001,043",47,10,1,43,99,479901043,Storthoaks No. 31 - (CCS),150,110,40,65,65,5,85,50,35
"471,001,047",47,10,1,47,99,479901047,Antler No. 61 - (CCS),220,165,55,110,110,5,110,60,50
"471,001,053",47,10,1,53,99,479901053,Moose Mountain No. 63 - (CCS),225,175,45,130,120,10,95,50,40
"471,001,058",47,10,1,58,99,479901058,Brock No. 64 - (CCS),145,110,35,70,65,5,70,45,30
"471,001,063",47,10,1,63,99,479901063,Tecumseh No. 65 - (CCS),190,145,40,110,100,10,75,45,30
"471,101,069",47,11,1,69,99,479901069,Golden West No. 95 - (CCS),140,110,25,80,80,0,65,35,30
"471,101,072",47,11,1,72,99,479901072,Hazelwood No. 94 - (CCS),155,115,40,75,75,5,75,40,35
"471,101,076",47,11,1,76,99,479901076,Wawken No. 93 - (CCS),215,165,50,105,105,5,110,65,45
"471,101,091",47,11,1,91,99,479901091,Walpole No. 92 - (CCS),180,135,40,85,80,5,90,55,35
"471,101,094",47,11,1,94,99,479901094,Maryfield No. 91 - (CCS),180,140,40,75,75,5,100,65,40
"470,002,000",47,0,2,0,99,479902000,Division No.  2 - (CD),"3,460","2,720",740,"1,910","1,805",110,"1,550",915,635
"471,002,001",47,10,2,1,99,479902001,Cambria No. 6 - (CCS),145,115,30,70,70,5,70,50,25
"473,102,006",47,31,2,6,99,479902006,Souris Valley No. 7 - (CCS),160,130,30,90,90,5,65,40,25
"473,102,011",47,31,2,11,99,479902011,Lake Alma No. 8 - (CCS),150,115,30,75,70,5,75,40,30
"473,102,014",47,31,2,14,99,479902014,Surprise Valley No. 9 - (CCS),145,115,25,85,75,5,60,40,25
"473,102,018",47,31,2,18,99,479902018,Happy Valley No. 10 - (CCS),90,65,25,40,35,5,50,30,20
"473,102,024",47,31,2,24,99,479902024,Bengough No. 40 - (CCS),185,145,40,110,105,5,75,40,35
"473,102,026",47,31,2,26,99,479902026,The Gap No. 39 - (CCS),165,125,40,80,70,5,80,55,35
"473,102,029",47,31,2,29,99,479902029,Laurier No. 38 - (CCS),175,140,35,100,95,5,75,50,30
"472,002,033",47,20,2,33,99,479902033,Lomond No. 37 - (CCS),155,120,35,95,85,10,65,35,25
"472,002,037",47,20,2,37,99,479902037,Cymri No. 36 - (CCS),180,145,40,105,105,5,80,40,35
"472,002,042",47,20,2,42,99,479902042,Griffin No. 66 - (CCS),185,140,45,95,90,10,90,55,35
"472,002,044",47,20,2,44,99,479902044,Weyburn No. 67 - (CCS),275,220,55,160,150,15,115,65,45
