AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,TFAREA,AGEDST_1,AGEDST_2,AGEDST_3,AGEDST_4,AGEDST_5,AGEDST_6,AGEDST_7,AGEDST_8,AGEDST_9,AGEDST_10,AGEDST_11,AGEDST_12,LRESID,LRESID_1,LRESID_2,LRESID_3,LRESID_4,TYPORG_1,TYPORG_2,TYPORG_3,TYPORG_4,TYPORG_5,TYPORG_6
350344053,35,3,44,53,3544053,MUSKOKA LAKES,66,0,0,3,5,5,9,9,9,6,6,7,7,64,62,2,0,2,60,1,4,1,0,0
350346000,35,3,46,0,3546000,HALIBURTON COUNTY,92,0,1,3,13,7,9,7,11,18,10,5,8,84,80,1,3,8,86,0,4,1,1,0
350346006,35,3,46,6,3546006,MONMOUTH,19,0,0,1,3,1,0,2,2,3,3,0,4,19,18,1,0,0,19,0,0,0,0,0
350346012,35,3,46,12,3546012,SNOWDON,15,0,0,1,1,1,2,2,0,4,1,2,1,15,13,0,2,0,13,0,2,0,0,0
350346016,35,3,46,16,3546016,"ANSON, HINDON AND MINDEN",35,0,1,1,5,3,3,3,5,8,2,2,2,28,27,0,1,7,33,0,1,1,0,0
350346021,35,3,46,21,3546021,STANHOPE,11,0,0,0,3,1,1,0,0,3,2,0,1,11,11,0,0,0,10,0,0,0,1,0
350346024,35,3,46,24,3546024,DYSART AND OTHERS,12,0,0,0,1,1,3,0,4,0,2,1,0,11,11,0,0,1,11,0,1,0,0,0
350349000,35,3,49,0,3549000,PARRY SOUND DISTRICT,491,0,2,18,38,58,62,54,74,47,60,41,37,471,464,2,5,20,447,20,19,2,1,2
350349001,35,3,49,1,3549001,HUMPHREY,12,0,0,0,1,0,2,1,1,3,2,0,2,11,11,0,0,1,11,0,1,0,0,0
350349005,35,3,49,5,3549005,THE ARCHIPELAGO,15,0,0,1,1,1,5,1,1,1,2,1,1,14,13,0,1,1,11,0,4,0,0,0
350349009,35,3,49,9,3549009,CHRISTIE,13,0,0,2,0,0,2,2,3,1,2,1,0,13,13,0,0,0,10,0,3,0,0,0
350349014,35,3,49,14,3549014,PERRY,13,0,0,0,2,0,2,2,0,2,3,2,0,13,13,0,0,0,13,0,0,0,0,0
350349019,35,3,49,19,3549019,ARMOUR,31,0,0,1,0,3,5,1,5,5,5,4,2,29,29,0,0,2,30,0,1,0,0,0
350349024,35,3,49,24,3549024,RYERSON,24,0,0,1,3,5,2,3,2,1,3,3,1,24,23,0,1,0,23,1,0,0,0,0
350349028,35,3,49,28,3549028,MCKELLAR,20,0,0,0,3,0,1,2,2,2,2,4,4,19,19,0,0,1,20,0,0,0,0,0
350349031,35,3,49,31,3549031,MCDOUGALL,12,0,0,1,0,0,1,1,2,3,0,3,1,10,10,0,0,2,11,0,0,0,0,1
350349039,35,3,49,39,3549039,HAGERMAN,11,0,1,0,1,0,1,1,2,0,3,1,1,11,10,0,1,0,11,0,0,0,0,0
350349042,35,3,49,42,3549042,CHAPMAN,30,0,0,0,2,4,8,4,6,2,2,1,1,30,30,0,0,0,28,2,0,0,0,0
350349046,35,3,49,46,3549046,STRONG,43,0,0,1,2,8,5,3,6,3,10,1,4,43,43,0,0,0,38,3,2,0,0,0
350349051,35,3,49,51,3549051,JOLY,17,0,0,1,1,5,2,3,2,1,0,2,0,16,15,0,1,1,15,0,1,1,0,0
350349054,35,3,49,54,3549054,MACHAR,11,0,0,0,3,1,1,1,3,0,1,0,1,11,11,0,0,0,8,2,0,0,0,1
350349059,35,3,49,59,3549059,SOUTH HIMSWORTH,80,0,0,1,7,14,10,9,13,10,4,7,5,75,73,2,0,5,69,6,4,1,0,0
350349066,35,3,49,66,3549066,NORTH HIMSWORTH,18,0,0,0,1,1,3,5,3,0,3,0,2,17,17,0,0,1,18,0,0,0,0,0
350349071,35,3,49,71,3549071,NIPISSING,51,0,1,6,1,7,5,6,13,3,4,5,0,49,49,0,0,2,49,2,0,0,0,0
350349096,35,3,49,96,3549096,"PARRY SOUND, UNO, CENTRE PART",90,0,0,3,10,9,7,9,10,10,14,6,12,86,85,0,1,4,82,4,3,0,1,0
350400000,35,4,0,0,3500000,EASTERN ONT. REGION EST D'ONT.,"12,905",11,169,592,"1,162","1,461","1,523","1,590","1,707","1,566","1,368",878,878,"12,332","12,040",143,149,573,"11,053",688,905,212,29,18
350401000,35,4,1,0,3501000,GLENGARRY COUNTY,976,2,19,49,79,111,119,112,118,133,113,63,58,941,920,15,6,35,826,63,60,26,0,1
350401001,35,4,1,1,3501001,LANCASTER,225,0,4,15,24,26,19,31,29,29,29,13,6,217,214,3,0,8,184,15,16,10,0,0
350401006,35,4,1,6,3501006,CHARLOTTENBURGH,270,0,2,12,13,27,41,25,40,41,24,24,21,261,255,4,2,9,226,13,24,6,0,1
350401011,35,4,1,11,3501011,KENYON,195,1,5,6,12,26,24,25,17,27,22,13,17,184,179,4,1,11,168,13,9,5,0,0
350401016,35,4,1,16,3501016,LOCHIEL,286,1,8,16,30,32,35,31,32,36,38,13,14,279,272,4,3,7,248,22,11,5,0,0
350402000,35,4,2,0,3502000,PRESCOTT COUNTY,973,0,26,58,101,123,121,148,127,99,87,42,41,933,909,12,12,40,849,45,51,24,4,0
350402001,35,4,2,1,3502001,EAST HAWKESBURY,210,0,4,14,29,15,23,24,26,24,25,12,14,205,200,2,3,5,178,14,16,2,0,0
350402006,35,4,2,6,3502006,WEST HAWKESBURY,102,0,1,3,11,12,13,14,16,13,8,5,6,98,97,0,1,4,92,6,3,1,0,0
350402012,35,4,2,12,3502012,CALEDONIA,167,0,5,6,14,20,26,31,21,15,18,7,4,156,153,2,1,11,148,7,11,1,0,0
350402016,35,4,2,16,3502016,LONGUEUIL,63,0,2,4,5,9,10,7,9,6,2,4,5,60,57,2,1,3,52,2,6,3,0,0
350402021,35,4,2,21,3502021,ALFRED,121,0,4,6,13,15,15,22,17,15,7,4,3,117,112,2,3,4,113,0,4,1,3,0
350402026,35,4,2,26,3502026,SOUTH PLANTAGENET,176,0,7,15,15,29,21,30,20,17,12,8,2,169,167,2,0,7,153,8,6,9,0,0
350402031,35,4,2,31,3502031,NORTH PLANTAGENET,134,0,3,10,14,23,13,20,18,9,15,2,7,128,123,2,3,6,113,8,5,7,1,0
350403000,35,4,3,0,3503000,RUSSELL COUNTY,619,2,16,36,73,95,90,83,86,72,32,19,15,592,572,6,14,27,549,41,19,9,1,0
350403001,35,4,3,1,3503001,CAMBRIDGE,171,1,4,15,22,24,24,21,24,21,7,3,5,162,153,2,7,9,146,15,6,4,0,0
350403006,35,4,3,6,3503006,RUSSELL,217,1,7,14,25,28,28,31,32,26,13,8,4,207,200,2,5,10,193,13,8,2,1,0
350403016,35,4,3,16,3503016,CLARENCE,231,0,5,7,26,43,38,31,30,25,12,8,6,223,219,2,2,8,210,13,5,3,0,0
350404000,35,4,4,0,3504000,STORMONT COUNTY,767,1,9,42,71,83,93,100,98,102,80,38,50,738,718,11,9,29,625,70,58,13,1,0
350404001,35,4,4,1,3504001,CORNWALL,117,0,1,4,9,7,17,20,17,11,16,4,11,116,115,0,1,1,110,2,5,0,0,0
350404002,35,4,4,2,3504002,CORNWALL,27,0,0,1,1,3,4,3,4,3,2,1,5,26,26,0,0,1,23,1,2,1,0,0
350404006,35,4,4,6,3504006,OSNABRUCK,185,0,2,10,15,16,24,27,21,23,24,10,13,178,173,4,1,7,156,16,12,1,0,0
350404009,35,4,4,9,3504009,FINCH,191,0,3,20,14,22,23,24,31,23,14,9,8,179,169,6,4,12,135,28,19,8,1,0
350404016,35,4,4,16,3504016,ROXBOROUGH,247,1,3,7,32,35,25,26,25,42,24,14,13,239,235,1,3,8,201,23,20,3,0,0
350405000,35,4,5,0,3505000,DUNDAS COUNTY,949,0,19,62,89,106,114,108,128,107,99,51,66,911,893,8,10,38,738,92,98,19,2,0
350405001,35,4,5,1,3505001,WILLIAMSBURGH,181,0,2,15,19,24,18,22,23,17,22,7,12,176,170,3,3,5,144,13,19,4,1,0
350405006,35,4,5,6,3505006,MATILDA,209,0,5,11,16,30,28,22,22,30,23,11,11,202,199,1,2,7,161,20,23,4,1,0
350405011,35,4,5,11,3505011,MOUNTAIN,248,0,12,14,26,24,30,31,34,24,23,14,16,237,232,2,3,11,189,27,25,7,0,0
350405016,35,4,5,16,3505016,WINCHESTER,311,0,0,22,28,28,38,33,49,36,31,19,27,296,292,2,2,15,244,32,31,4,0,0
350406000,35,4,6,0,3506000,OTTAWA-CARLETON REGIONAL MUNIC.,"2,002",3,22,85,169,228,245,289,273,226,192,134,136,"1,880","1,834",24,22,122,"1,696",93,150,44,10,9
350406001,35,4,6,1,3506001,OSGOODE,388,0,4,17,39,48,44,61,59,39,32,20,25,372,364,4,4,16,339,14,26,8,1,0
350406004,35,4,6,4,3506004,CUMBERLAND,273,0,3,13,27,27,40,29,45,33,26,19,11,258,253,3,2,15,228,17,22,4,0,2
350406006,35,4,6,6,3506006,GLOUCESTER,156,2,3,9,15,10,18,23,25,19,14,9,9,138,135,1,2,18,126,7,10,9,2,2
350406012,35,4,6,12,3506012,NEPEAN,101,0,2,4,6,9,12,14,16,14,13,4,7,89,85,1,3,12,81,7,6,4,0,3
350406014,35,4,6,14,3506014,OTTAWA,14,0,0,0,0,2,2,2,3,1,2,0,2,10,4,1,5,4,9,1,0,2,2,0
350406018,35,4,6,18,3506018,RIDEAU,271,0,2,11,26,43,29,48,29,30,21,15,17,257,251,2,4,14,221,13,29,5,2,1
350406027,35,4,6,27,3506027,GOULBOURN,242,0,3,10,17,28,24,44,25,23,25,23,20,229,221,6,2,13,209,9,20,3,0,1
350406030,35,4,6,30,3506030,KANATA,87,0,1,2,3,4,11,9,14,13,15,7,8,81,79,2,0,6,78,3,3,3,0,0
350406042,35,4,6,42,3506042,WEST CARLETON,470,1,4,19,36,57,65,59,57,54,44,37,37,446,442,4,0,24,405,22,34,6,3,0
350407000,35,4,7,0,3507000,GRENVILLE COUNTY,720,0,3,26,70,86,91,76,104,91,69,54,50,693,675,5,13,27,632,26,44,17,0,1
350407001,35,4,7,1,3507001,EDWARDSBURGH,200,0,2,13,19,23,24,27,30,24,15,11,12,193,189,1,3,7,172,6,15,7,0,0
350407006,35,4,7,6,3507006,AUGUSTA,181,0,0,4,19,25,27,19,21,17,19,11,19,172,168,1,3,9,155,11,8,7,0,0
350407011,35,4,7,11,3507011,WOLFORD,84,0,0,3,4,12,8,5,14,11,10,10,7,82,80,0,2,2,76,2,6,0,0,0
350407016,35,4,7,16,3507016,OXFORD (ON RIDEAU),181,0,0,2,13,19,19,18,28,29,21,20,12,175,168,3,4,6,165,5,7,3,0,1
350407021,35,4,7,21,3507021,SOUTH GOWER,74,0,1,4,15,7,13,7,11,10,4,2,0,71,70,0,1,3,64,2,8,0,0,0
350408000,35,4,8,0,3508000,LEEDS COUNTY,"1,134",0,8,53,103,136,108,115,149,131,143,97,91,"1,086","1,064",10,12,48,955,65,99,11,3,1
350408001,35,4,8,1,3508001,ELIZABETHTOWN,197,0,1,14,12,24,21,26,20,20,21,15,23,192,187,3,2,5,162,7,24,2,2,0
350408006,35,4,8,6,3508006,FRONT OF YONGE,64,0,2,4,9,4,4,9,4,11,6,8,3,62,60,0,2,2,54,3,7,0,0,0
350408009,35,4,8,9,3508009,FRONT OF ESCOTT,53,0,1,3,5,10,2,4,6,7,10,4,1,51,50,0,1,2,43,3,7,0,0,0
350408012,35,4,8,12,3508012,FRONT OF LEEDS AND LANSDOWNE,165,0,1,4,19,27,16,15,18,13,21,15,16,159,156,2,1,6,137,13,12,3,0,0
350408016,35,4,8,16,3508016,REAR OF LEEDS AND LANSDOWNE,109,0,0,5,9,10,17,14,16,10,14,7,7,105,105,0,0,4,96,5,8,0,0,0
350408019,35,4,8,19,3508019,REAR OF YONGE AND ESCOTT,76,0,1,2,11,11,5,7,12,8,7,5,7,73,73,0,0,3,64,5,7,0,0,0
350408024,35,4,8,24,3508024,KITLEY,135,0,1,7,13,13,8,16,16,16,17,16,12,131,127,1,3,4,118,11,4,2,0,0
350408028,35,4,8,28,3508028,SOUTH ELMSLEY,55,0,0,1,4,6,5,4,14,9,8,3,1,50,49,0,1,5,47,3,4,0,1,0
350408031,35,4,8,31,3508031,BASTARD AND SOUTH BURGESS,153,0,0,8,10,19,9,13,27,21,21,15,10,147,141,4,2,6,132,7,10,3,0,1
350408036,35,4,8,36,3508036,SOUTH CROSBY,64,0,1,2,8,9,11,3,9,4,9,6,2,53,53,0,0,11,50,5,9,0,0,0
350408039,35,4,8,39,3508039,NORTH CROSBY,63,0,0,3,3,3,10,4,7,12,9,3,9,63,63,0,0,0,52,3,7,1,0,0
350409000,35,4,9,0,3509000,LANARK COUNTY,"1,203",1,10,51,104,136,133,142,174,142,123,97,90,"1,157","1,134",12,11,46,"1,035",58,90,17,1,2
350409001,35,4,9,1,3509001,MONTAGUE,105,1,0,5,6,8,14,10,18,10,14,8,11,101,100,1,0,4,90,2,7,5,0,1
350409008,35,4,9,8,3509008,NORTH ELMSLEY,69,0,0,2,4,7,7,9,7,12,12,5,4,66,64,1,1,3,59,5,4,1,0,0
350409011,35,4,9,11,3509011,NORTH BURGESS,43,0,0,1,4,1,9,5,8,4,6,2,3,43,43,0,0,0,40,0,2,0,0,1
350409014,35,4,9,14,3509014,SOUTH SHERBROOKE,28,0,2,1,4,2,1,2,3,3,4,1,5,28,27,0,1,0,25,1,2,0,0,0
350409016,35,4,9,16,3509016,BATHURST,145,0,2,7,10,23,20,11,18,15,13,16,10,143,141,1,1,2,130,4,9,2,0,0
350409019,35,4,9,19,3509019,DRUMMOND,169,0,1,4,17,16,21,27,24,20,13,11,15,162,157,1,4,7,148,10,11,0,0,0
350409024,35,4,9,24,3509024,BECKWITH,104,0,0,2,8,9,10,21,22,10,11,8,3,100,97,2,1,4,84,5,13,2,0,0
350409029,35,4,9,29,3509029,RAMSAY,195,0,1,14,17,33,12,25,26,20,18,12,17,189,188,1,0,6,157,14,19,4,1,0
350409034,35,4,9,34,3509034,LANARK,110,0,1,2,10,6,19,11,13,16,15,9,8,103,102,1,0,7,94,5,9,2,0,0
350409040,35,4,9,40,3509040,"LAVANT, DALHOUSIE, ETC.",76,0,2,3,8,5,5,10,7,13,9,10,4,71,70,0,1,5,71,2,3,0,0,0
350409044,35,4,9,44,3509044,DARLING,23,0,0,0,3,3,3,2,4,3,1,2,2,23,23,0,0,0,20,1,2,0,0,0
350409046,35,4,9,46,3509046,PAKENHAM,136,0,1,10,13,23,12,9,24,16,7,13,8,128,122,4,2,8,117,9,9,1,0,0
350410000,35,4,10,0,3510000,FRONTENAC COUNTY,952,0,10,38,72,86,107,105,136,126,125,77,70,915,893,13,9,37,813,39,82,15,1,2
350410001,35,4,10,1,3510001,WOLFE ISLAND,89,0,0,1,8,7,9,14,15,13,5,8,9,87,84,2,1,2,72,3,10,4,0,0
350410004,35,4,10,4,3510004,HOWE ISLAND,13,0,0,2,0,0,3,1,0,0,3,2,2,13,13,0,0,0,12,0,1,0,0,0
350410006,35,4,10,6,3510006,PITTSBURGH,139,0,2,2,11,13,21,12,20,18,17,10,13,135,132,2,1,4,113,7,14,4,0,1
350410009,35,4,10,9,3510009,KINGSTON,123,0,2,3,6,9,5,20,14,24,13,15,12,113,108,3,2,10,97,7,13,5,0,1
350410014,35,4,10,14,3510014,STORRINGTON,117,0,0,3,12,17,10,11,16,19,13,9,7,112,111,1,0,5,94,13,9,1,0,0
350410018,35,4,10,18,3510018,LOUGHBOROUGH,90,0,2,3,6,11,8,8,19,6,14,6,7,85,84,1,0,5,82,3,5,0,0,0
350410022,35,4,10,22,3510022,PORTLAND,157,0,1,8,13,14,28,14,26,17,21,10,5,152,148,1,3,5,142,5,9,1,0,0
350410026,35,4,10,26,3510026,HINCHINBROOKE,68,0,0,3,7,6,6,9,7,9,10,5,6,64,62,1,1,4,62,1,5,0,0,0
350410029,35,4,10,29,3510029,BEDFORD,53,0,1,4,3,2,5,6,10,7,8,4,3,53,52,1,0,0,48,0,5,0,0,0
350410032,35,4,10,32,3510032,OSO,27,0,0,3,3,0,5,3,2,4,6,1,0,26,26,0,0,1,23,0,4,0,0,0
350410036,35,4,10,36,3510036,OLDEN,39,0,0,3,1,3,4,4,3,4,12,3,2,39,38,0,1,0,35,0,4,0,0,0
350410039,35,4,10,39,3510039,KENNEBEC,15,0,1,1,1,1,2,2,3,1,1,1,1,15,15,0,0,0,13,0,2,0,0,0
350410046,35,4,10,46,3510046,CLARENDON AND MILLER,10,0,1,2,0,0,0,1,0,1,1,1,3,9,9,0,0,1,9,0,1,0,0,0
350410049,35,4,10,49,3510049,"PALMERSTON, ETC.",12,0,0,0,1,3,1,0,1,3,1,2,0,12,11,1,0,0,11,0,0,0,1,0
350411000,35,4,11,0,3511000,LENNOX AND ADDINGTON COUNTY,897,1,8,31,85,89,107,117,88,102,115,73,81,862,842,10,10,35,785,35,63,9,5,0
350411001,35,4,11,1,3511001,AMHERST ISLAND,34,0,0,3,4,1,4,3,5,1,7,3,3,34,33,1,0,0,27,2,3,0,2,0
350411004,35,4,11,4,3511004,ERNESTOWN,195,0,4,7,16,19,20,24,26,22,25,14,18,183,176,3,4,12,176,6,10,3,0,0
350411011,35,4,11,11,3511011,SOUTH FREDERICKSBURGH,69,0,0,2,12,6,10,9,9,8,5,2,6,65,63,1,1,4,52,4,12,1,0,0
350411014,35,4,11,14,3511014,ADOLPHUSTOWN,30,0,0,1,1,2,3,6,3,3,5,3,3,28,27,0,1,2,24,2,3,1,0,0
350411016,35,4,11,16,3511016,NORTH FREDERICKSBURGH,79,0,0,1,5,10,14,12,6,9,10,7,5,76,75,1,0,3,66,4,8,1,0,0
350411019,35,4,11,19,3511019,RICHMOND,153,0,1,4,12,15,16,19,12,21,17,18,18,146,142,3,1,7,134,7,8,2,2,0
350411024,35,4,11,24,3511024,CAMDEN EAST,233,1,2,10,22,30,27,36,17,23,29,15,21,228,227,0,1,5,213,7,11,1,1,0
350411031,35,4,11,31,3511031,SHEFFIELD,76,0,1,1,11,4,9,7,6,11,13,8,5,74,71,1,2,2,68,2,6,0,0,0
350411034,35,4,11,34,3511034,"KALADAR, ANGLESEA AND EFFINGHAM",13,0,0,1,1,2,1,1,2,2,2,1,0,13,13,0,0,0,11,0,2,0,0,0
350411038,35,4,11,38,3511038,"DENBIGH, ABINGER AND ASHBY",15,0,0,1,1,0,3,0,2,2,2,2,2,15,15,0,0,0,14,1,0,0,0,0
350447000,35,4,47,0,3547000,RENFREW COUNTY,"1,713",1,19,61,146,182,195,195,226,235,190,133,130,"1,624","1,586",17,21,89,"1,550",61,91,8,1,2
350447001,35,4,47,1,3547001,MCNAB,185,0,0,3,18,17,21,20,28,19,24,15,20,178,172,6,0,7,174,5,5,1,0,0
350447006,35,4,47,6,3547006,BAGOT AND BLYTHFIELD,37,0,0,1,3,3,6,2,5,4,6,2,5,32,30,1,1,5,33,0,2,1,0,1
350447009,35,4,47,9,3547009,BROUGHAM,16,0,1,0,2,3,1,2,2,3,2,0,0,16,16,0,0,0,15,1,0,0,0,0
350447012,35,4,47,12,3547012,GRIFFITH AND MATAWATCHAN,10,0,0,2,0,1,0,0,1,2,1,3,0,10,10,0,0,0,10,0,0,0,0,0
350447016,35,4,47,16,3547016,SEBASTOPOL,20,0,0,0,4,1,3,1,2,5,2,1,1,19,19,0,0,1,18,1,1,0,0,0
350447019,35,4,47,19,3547019,BRUDENELL AND LYNDOCH,46,0,1,2,4,4,2,5,4,9,5,6,4,45,45,0,0,1,46,0,0,0,0,0
350447022,35,4,47,22,3547022,RAGLAN,50,0,0,3,3,4,9,6,6,12,4,1,2,48,48,0,0,2,50,0,0,0,0,0
350447024,35,4,47,24,3547024,RADCLIFFE,16,1,0,0,1,2,1,2,2,1,2,1,3,15,15,0,0,1,16,0,0,0,0,0
350447026,35,4,47,26,3547026,"SHERWOOD, JONES AND BURNS",22,0,1,0,3,0,1,2,4,5,5,1,0,21,20,0,1,1,19,2,0,1,0,0
350447031,35,4,47,31,3547031,HAGARTY AND RICHARDS,64,0,4,3,2,8,8,9,10,7,5,6,2,54,52,1,1,10,61,0,3,0,0,0
350447036,35,4,47,36,3547036,SOUTH ALGONA,41,0,1,2,5,5,2,5,6,1,10,3,1,40,39,1,0,1,36,1,3,0,0,1
350447038,35,4,47,38,3547038,GRATTAN,87,0,1,1,5,6,10,11,14,11,10,8,10,84,83,1,0,3,83,2,2,0,0,0
350447042,35,4,47,42,3547042,ADMASTON,130,0,1,6,13,12,17,8,18,13,16,11,15,129,126,1,2,1,107,10,13,0,0,0
350447046,35,4,47,46,3547046,HORTON,106,0,1,2,11,10,7,15,10,21,5,14,10,99,97,0,2,7,95,0,10,1,0,0
350447049,35,4,47,49,3547049,ROSS,139,0,0,8,15,13,13,22,15,20,12,11,10,130,128,1,1,9,126,7,6,0,0,0
350447054,35,4,47,54,3547054,BROMLEY,123,0,1,7,11,17,15,14,17,11,10,7,13,118,115,1,2,5,104,9,10,0,0,0
350447058,35,4,47,58,3547058,WESTMEATH,220,0,4,12,22,24,28,25,30,37,16,9,13,214,203,2,9,6,200,9,11,0,0,0
350447062,35,4,47,62,3547062,PEMBROKE,22,0,1,0,4,2,3,2,3,2,2,3,0,19,19,0,0,3,21,0,0,1,0,0
350447066,35,4,47,66,3547066,STAFFORD,76,0,1,3,5,15,7,10,9,8,10,5,3,70,69,1,0,6,66,4,6,0,0,0
350447069,35,4,47,69,3547069,WILBERFORCE,134,0,0,4,9,14,20,13,19,21,16,12,6,128,127,0,1,6,122,3,8,0,1,0
350447072,35,4,47,72,3547072,NORTH ALGONA,14,0,0,0,0,2,0,0,3,2,4,2,1,12,12,0,0,2,12,1,1,0,0,0
350447074,35,4,47,74,3547074,ALICE AND FRASER,118,0,1,1,5,16,13,18,14,14,20,8,8,110,108,1,1,8,101,5,9,3,0,0
350447078,35,4,47,78,3547078,PETAWAWA,24,0,0,1,0,1,5,3,2,5,3,3,1,22,22,0,0,2,24,0,0,0,0,0
350447092,35,4,47,92,3547092,"ROLPH, BUCHANAN, WYLIE AND MCKAY",13,0,0,0,1,2,3,0,2,2,0,1,2,11,11,0,0,2,11,1,1,0,0,0
350500000,35,5,0,0,3500000,NORTHERN ONT. REGION NORD D'ONT.,"3,715",2,65,224,369,477,454,513,521,390,312,215,173,"3,554","3,449",59,46,161,"3,270",189,169,66,9,12
350548000,35,5,48,0,3548000,NIPISSING DISTRICT,437,0,10,35,51,66,55,52,55,36,29,29,19,421,413,5,3,16,392,27,10,6,1,1
350548016,35,5,48,16,3548016,PAPINEAU,20,0,0,1,1,1,1,2,1,2,3,7,1,20,20,0,0,0,18,0,0,2,0,0
350548022,35,5,48,22,3548022,CALVIN,27,0,0,3,3,3,3,6,3,2,2,1,1,27,26,0,1,0,24,1,1,1,0,0
350548027,35,5,48,27,3548027,BONFIELD,55,0,1,6,4,5,6,8,9,6,6,3,1,53,53,0,0,2,53,1,0,1,0,0
350548031,35,5,48,31,3548031,CHISHOLM,81,0,1,9,14,15,8,10,9,4,2,2,7,75,72,2,1,6,65,11,2,1,1,1
350548034,35,5,48,34,3548034,EAST FERRIS,36,0,2,1,5,7,5,2,5,2,5,2,0,33,33,0,0,3,35,0,1,0,0,0
350548044,35,5,48,44,3548044,NORTH BAY,19,0,0,0,2,3,5,2,2,2,2,0,1,17,17,0,0,2,19,0,0,0,0,0
350548051,35,5,48,51,3548051,SPRINGER,48,0,0,7,4,6,6,5,5,6,3,3,3,46,46,0,0,2,44,2,2,0,0,0
350548058,35,5,48,58,3548058,CALDWELL,56,0,4,1,8,12,13,7,5,2,1,3,0,56,52,3,1,0,46,6,3,1,0,0
350548094,35,5,48,94,3548094,"NIPISSING, UNO, NORTH PART",95,0,2,7,10,14,8,10,16,10,5,8,5,94,94,0,0,1,88,6,1,0,0,0
350551000,35,5,51,0,3551000,MANITOULIN DISTRICT,399,1,10,20,37,41,46,44,56,48,44,29,23,376,364,8,4,23,366,12,13,4,2,2
350551001,35,5,51,1,3551001,TEHKUMMAH,31,0,1,2,2,1,6,0,3,5,4,1,6,30,29,1,0,1,30,0,1,0,0,0
350551004,35,5,51,4,3551004,CARNARVON,38,0,0,3,5,6,4,5,3,7,2,2,1,37,37,0,0,1,31,0,3,2,1,1
350551008,35,5,51,8,3551008,SANDFIELD,11,0,0,0,0,3,3,0,1,0,4,0,0,11,11,0,0,0,11,0,0,0,0,0
350551011,35,5,51,11,3551011,ASSIGINACK,63,0,1,0,7,5,9,7,13,5,5,7,4,57,56,1,0,6,62,0,1,0,0,0
350551016,35,5,51,16,3551016,HOWLAND,73,0,0,0,11,9,9,10,8,7,10,5,4,69,67,1,1,4,68,2,2,0,1,0
350551021,35,5,51,21,3551021,BILLINGS,32,0,0,5,1,5,4,4,3,4,4,1,1,30,29,1,0,2,30,1,1,0,0,0
350551024,35,5,51,24,3551024,GORDON,39,1,4,4,3,2,3,1,6,6,3,5,1,35,35,0,0,4,36,1,2,0,0,0
350551028,35,5,51,28,3551028,BURPEE,14,0,2,0,1,1,0,3,2,1,2,1,1,14,14,0,0,0,14,0,0,0,0,0
350551031,35,5,51,31,3551031,BARRIE ISLAND,12,0,0,1,0,2,0,1,3,2,1,0,2,12,12,0,0,0,11,1,0,0,0,0
350551092,35,5,51,92,3551092,"MANITOULIN, UNO, CENTRE PART",69,0,2,5,6,6,6,12,11,9,5,4,3,67,62,3,2,2,62,4,2,1,0,0
350551094,35,5,51,94,3551094,"MANITOULIN, UNO, WEST PART",17,0,0,0,1,1,2,1,3,2,4,3,0,14,12,1,1,3,11,3,1,1,0,1
350552000,35,5,52,0,3552000,SUDBURY DISTRICT,275,0,7,11,20,39,41,41,41,29,20,14,12,269,260,4,5,6,248,8,14,5,0,0
350552001,35,5,52,1,3552001,"COSBY, MASON AND MARTLAND",39,0,1,3,5,3,10,2,5,3,3,3,1,38,38,0,0,1,33,2,4,0,0,0
350552004,35,5,52,4,3552004,"CASIMIR, JENNINGS AND APPLEBY",53,0,2,1,3,8,12,12,6,4,1,1,3,53,50,3,0,0,51,2,0,0,0,0
350552008,35,5,52,8,3552008,RATTER AND DUNNET,47,0,0,5,5,9,5,6,7,6,1,1,2,46,45,0,1,1,38,4,3,2,0,0
350552020,35,5,52,20,3552020,THE SPANISH RIVER,74,0,2,1,2,13,10,10,12,8,5,7,4,72,70,1,1,2,67,0,6,1,0,0
350552093,35,5,52,93,3552093,"SUDBURY, UNORGANIZED, NORTH PART",62,0,2,1,5,6,4,11,11,8,10,2,2,60,57,0,3,2,59,0,1,2,0,0
350553000,35,5,53,0,3553000,SUDBURY REGIONAL MUNICIPALITY,181,0,2,8,13,21,25,25,26,29,16,8,8,169,161,5,3,12,162,3,8,8,0,0
350553012,35,5,53,12,3553012,WALDEN,25,0,0,0,1,3,1,6,3,3,2,2,4,24,24,0,0,1,24,0,0,1,0,0
350553019,35,5,53,19,3553019,ONAPING FALLS,17,0,0,2,1,2,3,1,2,1,1,3,1,14,14,0,0,3,14,0,2,1,0,0
350553024,35,5,53,24,3553024,RAYSIDE-BALFOUR,92,0,1,3,8,7,16,11,14,17,9,3,3,85,80,2,3,7,81,3,4,4,0,0
350553028,35,5,53,28,3553028,VALLEY EAST,47,0,1,3,3,9,5,7,7,8,4,0,0,46,43,3,0,1,43,0,2,2,0,0
350554000,35,5,54,0,3554000,TIMISKAMING DISTRICT,663,1,14,49,91,83,89,104,86,52,44,22,28,636,621,9,6,27,567,54,30,9,2,1
350554012,35,5,54,12,3554012,HAILEYBURY,18,0,0,1,1,5,3,2,2,1,1,1,1,16,16,0,0,2,15,1,2,0,0,0
350554014,35,5,54,14,3554014,HARRIS,29,0,0,3,5,3,2,3,4,3,2,2,2,29,28,0,1,0,24,1,4,0,0,0
