AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,TFAREA,ETFAREA,NAOWNED,AOWNED,EAOWNED,NTOTLSRT,TOTLSRT,ETOTLSRT,NTENURE_1,NTENURE_2,NTENURE_3,TENURE_1,TENURE_2,TENURE_3,ETENURE_1,ETENURE_2,ETENURE_3,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14,FRMSIZE_15
350231024,35,2,31,24,3531024,LOGAN,331,"57,238","23,163",310,"46,958","19,003",95,"10,280","4,160",236,21,74,"34,545","1,717","20,976","13,980",695,"8,489",8,5,37,88,66,54,57,11,3,2,0,0,0,0,0
350231028,35,2,31,28,3531028,ELLICE,329,"47,661","19,288",314,"41,176","16,663",81,"6,485","2,624",248,15,66,"30,834","1,241","15,586","12,478",502,"6,307",7,14,50,101,65,46,36,6,3,0,1,0,0,0,0
350231032,35,2,31,32,3531032,MORNINGTON,383,"47,846","19,363",366,"41,803","16,917",99,"6,044","2,446",284,17,82,"30,257",981,"16,609","12,245",397,"6,721",16,19,46,172,54,42,27,3,3,1,0,0,0,0,0
350231036,35,2,31,36,3531036,ELMA,412,"65,050","26,325",393,"57,060","23,091",85,"7,990","3,233",327,19,66,"46,085","1,503","17,462","18,650",608,"7,067",11,7,50,155,69,61,35,15,5,2,2,0,0,0,0
350231041,35,2,31,41,3531041,WALLACE,311,"48,756","19,731",300,"41,476","16,785",80,"7,280","2,946",231,11,69,"30,792","2,069","15,895","12,461",837,"6,432",8,10,44,99,51,50,34,10,1,2,2,0,0,0,0
350240000,35,2,40,0,3540000,HURON COUNTY,"3,790","733,418","296,804","3,612","592,079","239,606","1,185","141,340","57,198","2,605",178,"1,007","374,600","16,787","342,032","151,595","6,793","138,415",85,175,554,831,536,564,684,217,75,45,16,6,2,0,0
350240001,35,2,40,1,3540001,USBORNE,245,"46,658","18,882",234,"36,758","14,875",90,"9,900","4,006",155,11,79,"19,213","1,039","26,406","7,775",420,"10,686",5,11,38,64,33,35,37,11,2,6,3,0,0,0,0
350240004,35,2,40,4,3540004,STEPHEN,238,"48,960","19,813",227,"37,163","15,039",78,"11,797","4,774",160,11,67,"23,292","1,070","24,598","9,426",433,"9,954",4,9,36,52,33,38,45,10,6,1,2,2,0,0,0
350240009,35,2,40,9,3540009,HAY,217,"41,955","16,979",204,"32,384","13,105",67,"9,571","3,873",150,13,54,"21,657","1,366","18,932","8,764",553,"7,662",3,7,24,58,39,28,36,14,5,2,1,0,0,0,0
350240016,35,2,40,16,3540016,TUCKERSMITH,221,"40,724","16,480",209,"34,157","13,823",63,"6,567","2,658",158,12,51,"22,353",574,"17,797","9,046",232,"7,202",9,19,30,42,42,19,37,14,3,6,0,0,0,0,0
350240019,35,2,40,19,3540019,STANLEY,218,"45,815","18,541",197,"33,403","13,518",102,"12,412","5,023",116,21,81,"15,237","1,713","28,865","6,166",693,"11,681",0,12,33,50,21,33,50,11,4,1,1,1,1,0,0
350240024,35,2,40,24,3540024,GODERICH,268,"43,203","17,484",257,"34,602","14,003",92,"8,601","3,481",176,11,81,"20,240",682,"22,281","8,191",276,"9,017",7,17,58,49,37,40,41,16,1,2,0,0,0,0,0
350240031,35,2,40,31,3540031,COLBORNE,160,"27,330","11,060",154,"22,698","9,186",51,"4,632","1,875",109,6,45,"13,761",850,"12,719","5,569",344,"5,147",2,7,41,33,18,16,28,10,4,1,0,0,0,0,0
350240034,35,2,40,34,3540034,HULLETT,290,"47,854","19,366",280,"40,531","16,402",75,"7,323","2,964",215,10,65,"25,970",658,"21,226","10,510",266,"8,590",11,18,48,66,48,39,43,11,2,2,2,0,0,0,0
350240038,35,2,40,38,3540038,MCKILLOP,288,"55,214","22,344",276,"45,019","18,219",79,"10,195","4,126",209,12,67,"30,786",741,"23,687","12,459",300,"9,586",9,18,40,58,39,43,56,13,7,2,2,1,0,0,0
350240042,35,2,40,42,3540042,GREY,291,"60,363","24,428",279,"48,802","19,749",85,"11,561","4,679",206,12,73,"30,891","1,406","28,066","12,501",569,"11,358",3,11,42,59,44,47,55,12,9,7,1,1,0,0,0
350240046,35,2,40,46,3540046,HOWICK,325,"63,041","25,512",309,"51,574","20,871",92,"11,467","4,641",233,16,76,"33,242","1,606","28,193","13,453",650,"11,409",10,10,41,84,44,52,55,20,4,3,0,1,1,0,0
350240049,35,2,40,49,3540049,TURNBERRY,160,"29,098","11,776",156,"24,350","9,854",42,"4,748","1,921",118,4,38,"17,351","1,006","10,741","7,022",407,"4,347",4,6,24,38,21,29,24,7,5,2,0,0,0,0,0
350240054,35,2,40,54,3540054,MORRIS,244,"48,980","19,822",230,"42,354","17,140",76,"6,627","2,682",168,14,62,"29,008",825,"19,148","11,739",334,"7,749",12,10,26,45,38,41,43,21,6,1,1,0,0,0,0
350240058,35,2,40,58,3540058,EAST WAWANOSH,174,"36,657","14,835",170,"31,139","12,602",47,"5,518","2,233",127,4,43,"21,051",535,"15,071","8,519",217,"6,099",3,3,17,40,30,25,33,16,4,3,0,0,0,0,0
350240061,35,2,40,61,3540061,WEST WAWANOSH,190,"36,349","14,710",176,"30,039","12,156",54,"6,310","2,554",136,14,40,"21,553","1,352","13,444","8,722",547,"5,441",3,9,26,49,18,33,35,12,2,1,2,0,0,0,0
350240064,35,2,40,64,3540064,ASHFIELD,261,"61,217","24,774",254,"47,106","19,063",92,"14,111","5,711",169,7,85,"28,995","1,364","30,858","11,734",552,"12,488",0,8,30,44,31,46,66,19,11,5,1,0,0,0,0
350241000,35,2,41,0,3541000,BRUCE COUNTY,"2,914","655,466","265,258","2,796","539,338","218,262",891,"116,128","46,995","2,023",118,773,"355,197","19,530","280,739","143,743","7,904","113,611",40,48,323,708,382,436,582,219,93,60,19,3,0,1,0
350241001,35,2,41,1,3541001,CARRICK,338,"55,037","22,273",325,"48,598","19,667",87,"6,439","2,606",251,13,74,"33,819",915,"20,303","13,686",370,"8,216",4,7,34,130,44,57,48,9,3,2,0,0,0,0,0
350241006,35,2,41,6,3541006,CULROSS,253,"47,865","19,370",239,"39,215","15,870",82,"8,650","3,501",171,14,68,"26,779","2,129","18,957","10,837",862,"7,672",7,4,25,66,41,42,47,15,4,2,0,0,0,0,0
350241011,35,2,41,11,3541011,KINLOSS,197,"38,881","15,735",187,"32,667","13,220",53,"6,214","2,515",144,10,43,"23,660","1,356","13,865","9,575",549,"5,611",1,3,31,51,21,24,44,14,6,1,1,0,0,0,0
350241016,35,2,41,16,3541016,HURON,223,"53,675","21,721",214,"44,516","18,015",69,"9,159","3,707",154,9,60,"30,457","1,517","21,701","12,326",614,"8,782",0,6,17,38,31,40,64,13,7,6,1,0,0,0,0
350241021,35,2,41,21,3541021,KINCARDINE,262,"53,021","21,457",259,"43,816","17,732",68,"9,205","3,725",194,3,65,"30,222","1,083","21,716","12,230",438,"8,788",6,6,37,55,32,47,55,12,8,3,0,1,0,0,0
350241026,35,2,41,26,3541026,BRUCE,218,"49,109","19,874",207,"39,750","16,086",73,"9,359","3,787",145,11,62,"25,805","1,633","21,671","10,443",661,"8,770",2,2,24,53,30,24,49,22,9,3,0,0,0,0,0
350241031,35,2,41,31,3541031,GREENOCK,232,"49,978","20,225",223,"41,761","16,900",80,"8,217","3,325",152,9,71,"26,836","1,297","21,845","10,860",525,"8,840",3,2,25,51,37,38,45,22,6,2,1,0,0,0,0
350241034,35,2,41,34,3541034,BRANT,354,"67,058","27,137",334,"52,783","21,361",115,"14,275","5,777",239,20,95,"34,128","3,181","29,749","13,811","1,287","12,039",9,4,63,93,48,43,62,20,5,3,3,1,0,0,0
350241038,35,2,41,38,3541038,ELDERSLIE,201,"57,684","23,344",197,"50,092","20,272",50,"7,592","3,072",151,4,46,"33,593",426,"23,665","13,595",172,"9,577",2,6,15,41,20,28,39,25,12,10,2,1,0,0,0
350241044,35,2,41,44,3541044,SAUGEEN,126,"27,751","11,230",121,"22,460","9,089",44,"5,291","2,141",82,5,39,"12,626",524,"14,601","5,110",212,"5,909",3,4,17,22,16,23,23,11,3,4,0,0,0,0,0
350241049,35,2,41,49,3541049,ARRAN,202,"48,667","19,695",198,"41,258","16,697",65,"7,409","2,998",137,4,61,"24,752",867,"23,048","10,017",351,"9,327",1,0,18,47,25,33,49,17,9,2,1,0,0,0,0
350241054,35,2,41,54,3541054,AMABEL,147,"32,314","13,077",140,"26,820","10,854",39,"5,494","2,223",108,7,32,"18,593","1,224","12,497","7,524",495,"5,057",2,2,12,41,25,17,32,8,3,5,0,0,0,0,0
350241059,35,2,41,59,3541059,ALBEMARLE,52,"26,686","10,799",51,"20,045","8,112",21,"6,641","2,688",31,1,20,"12,768",750,"13,168","5,167",304,"5,329",0,1,1,3,5,2,10,13,10,5,1,0,0,1,0
350241062,35,2,41,62,3541062,EASTNOR,74,"31,921","12,918",67,"24,069","9,740",31,"7,852","3,178",43,7,24,"15,224","1,378","15,319","6,161",558,"6,199",0,0,3,11,4,13,13,12,7,3,8,0,0,0,0
350241066,35,2,41,66,3541066,LINDSAY,35,"15,819","6,402",34,"11,488","4,649",14,"4,331","1,753",21,1,13,"5,935","1,250","8,634","2,402",506,"3,494",0,1,1,6,3,5,2,6,1,9,1,0,0,0,0
350242000,35,2,42,0,3542000,GREY COUNTY,"3,678","675,311","273,289","3,493","514,136","208,063","1,258","161,176","65,226","2,420",185,"1,073","331,564","24,172","319,576","134,179","9,782","129,328",42,75,500,"1,045",485,603,653,179,60,27,8,1,0,0,0
350242001,35,2,42,1,3542001,NORMANBY,336,"58,251","23,573",327,"48,356","19,569",102,"9,895","4,004",234,9,93,"30,785","1,095","26,371","12,458",443,"10,672",6,6,41,103,48,51,67,9,4,0,1,0,0,0,0
350242006,35,2,42,6,3542006,EGREMONT,320,"57,869","23,419",300,"43,894","17,763",111,"13,975","5,655",209,20,91,"29,260","3,331","25,278","11,841","1,348","10,230",2,3,35,100,55,57,50,13,1,3,1,0,0,0,0
350242009,35,2,42,9,3542009,PROTON,253,"53,985","21,847",244,"42,339","17,134",80,"11,646","4,713",173,9,71,"28,531","1,523","23,931","11,546",616,"9,685",1,2,14,80,25,50,52,18,10,1,0,0,0,0,0
350242014,35,2,42,14,3542014,OSPREY,239,"48,485","19,621",222,"36,988","14,969",84,"11,497","4,653",155,17,67,"24,353","2,057","22,075","9,855",832,"8,933",1,1,19,76,29,48,43,16,3,2,1,0,0,0,0
350242018,35,2,42,18,3542018,ARTEMESIA,216,"40,715","16,477",208,"28,083","11,365",89,"12,632","5,112",127,8,81,"16,161","1,072","23,482","6,540",434,"9,503",3,3,34,51,34,29,44,12,4,2,0,0,0,0,0
350242022,35,2,42,22,3542022,GLENELG,180,"33,498","13,556",170,"24,140","9,769",66,"9,358","3,787",114,10,56,"14,791","1,734","16,973","5,986",702,"6,869",2,1,23,51,29,21,40,9,3,1,0,0,0,0,0
350242028,35,2,42,28,3542028,BENTINCK,278,"43,676","17,675",271,"35,806","14,490",80,"7,870","3,185",198,7,73,"25,173","1,310","17,193","10,187",530,"6,958",3,9,49,77,41,53,33,7,3,2,1,0,0,0,0
350242032,35,2,42,32,3542032,SULLIVAN,286,"54,476","22,046",264,"43,989","17,802",85,"10,487","4,244",201,22,63,"32,340","2,432","19,704","13,088",984,"7,974",4,2,27,87,40,45,59,17,3,2,0,0,0,0,0
350242036,35,2,42,36,3542036,HOLLAND,182,"33,270","13,464",173,"24,612","9,960",64,"8,658","3,504",118,9,55,"14,726",704,"17,840","5,959",285,"7,220",1,5,26,58,22,26,28,12,1,2,0,1,0,0,0
350242039,35,2,42,39,3542039,EUPHRASIA,239,"45,551","18,434",223,"32,825","13,284",101,"12,726","5,150",138,16,85,"18,458","1,776","25,317","7,470",719,"10,245",2,2,26,69,29,48,43,14,5,1,0,0,0,0,0
350242042,35,2,42,42,3542042,COLLINGWOOD,240,"36,512","14,776",221,"24,571","9,944",101,"11,941","4,832",139,19,82,"12,933","1,853","21,726","5,234",750,"8,792",8,16,50,66,23,24,36,13,3,0,1,0,0,0,0
350242048,35,2,42,48,3542048,ST. VINCENT,237,"35,587","14,402",222,"25,198","10,197",83,"10,389","4,204",154,15,68,"16,209","2,066","17,312","6,560",836,"7,006",2,8,54,70,23,35,36,4,3,2,0,0,0,0,0
350242051,35,2,42,51,3542051,SYDENHAM,248,"49,234","19,924",239,"37,882","15,330",85,"11,351","4,594",163,9,76,"23,337","1,544","24,352","9,444",625,"9,855",2,6,37,58,36,41,45,14,6,1,2,0,0,0,0
350242054,35,2,42,54,3542054,DERBY,169,"31,822","12,878",163,"24,993","10,114",49,"6,830","2,764",120,6,43,"17,463",513,"13,847","7,067",208,"5,604",0,2,34,39,27,32,19,7,5,3,1,0,0,0,0
350242062,35,2,42,62,3542062,KEPPEL,255,"52,380","21,197",246,"40,460","16,374",78,"11,921","4,824",177,9,69,"27,044","1,162","24,175","10,944",470,"9,783",5,9,31,60,24,43,58,14,6,5,0,0,0,0,0
350243000,35,2,43,0,3543000,SIMCOE COUNTY,"3,452","609,061","246,478","3,233","418,541","169,378","1,274","190,521","77,101","2,178",219,"1,055","236,753","32,690","339,619","95,811","13,229","137,439",65,116,856,905,356,388,436,181,73,45,18,8,3,1,1
350243001,35,2,43,1,3543001,ADJALA,179,"24,689","9,991",166,"16,867","6,826",54,"7,822","3,165",125,13,41,"11,225","1,846","11,618","4,543",747,"4,702",2,1,63,53,6,23,23,5,2,1,0,0,0,0,0
350243004,35,2,43,4,3543004,TECUMSETH,307,"56,420","22,832",279,"33,687","13,633",139,"22,733","9,200",168,28,111,"15,682","2,990","37,748","6,346","1,210","15,276",4,8,104,64,32,30,30,17,4,7,6,1,0,0,0
350243011,35,2,43,11,3543011,WEST GWILLIMBURY,300,"34,651","14,023",275,"20,868","8,445",121,"13,783","5,578",179,25,96,"11,786","2,333","20,532","4,770",944,"8,309",10,26,131,53,19,25,19,10,3,3,0,0,1,0,0
350243016,35,2,43,16,3543016,INNISFIL,213,"40,282","16,302",190,"20,846","8,436",93,"19,436","7,865",120,23,70,"11,402","4,223","24,657","4,614","1,709","9,978",1,4,64,54,27,19,22,7,6,4,4,0,1,0,0
350243021,35,2,43,21,3543021,ESSA,213,"48,611","19,672",198,"36,161","14,634",85,"12,450","5,038",128,15,70,"16,895","2,102","29,614","6,837",851,"11,984",7,11,37,52,20,30,23,18,4,8,1,1,0,0,1
350243026,35,2,43,26,3543026,TOSORONTIO,97,"17,651","7,143",90,"11,764","4,761",35,"5,887","2,382",62,7,28,"6,221",817,"10,613","2,518",331,"4,295",2,3,20,33,7,9,12,5,3,2,1,0,0,0,0
350243029,35,2,43,29,3543029,NOTTAWASAGA,360,"71,721","29,024",344,"50,026","20,245",151,"21,696","8,780",209,16,135,"24,835","1,686","45,201","10,050",682,"18,292",10,13,72,96,28,40,48,32,12,5,2,2,0,0,0
350243036,35,2,43,36,3543036,SUNNIDALE,148,"30,216","12,228",139,"20,240","8,191",53,"9,976","4,037",95,9,44,"12,203","1,398","16,615","4,938",566,"6,724",0,3,19,46,27,19,21,5,5,2,0,0,0,1,0
350243041,35,2,43,41,3543041,VESPRA,164,"26,822","10,854",153,"18,999","7,689",62,"7,823","3,166",102,11,51,"9,400","1,853","15,569","3,804",750,"6,301",0,13,42,38,13,16,28,9,4,1,0,0,0,0,0
350243046,35,2,43,46,3543046,ORO,261,"45,063","18,236",249,"31,880","12,901",96,"13,183","5,335",165,12,84,"18,420","1,154","25,489","7,454",467,"10,315",4,4,57,74,36,31,41,2,8,2,2,0,0,0,0
350243048,35,2,43,48,3543048,MARA,183,"47,536","19,237",174,"32,050","12,970",66,"15,486","6,267",117,9,57,"17,233","1,946","28,357","6,974",788,"11,476",2,1,28,47,20,23,23,23,8,4,0,3,1,0,0
350243049,35,2,43,49,3543049,RAMA,45,"11,291","4,569",43,"8,788","3,556",17,"2,503","1,013",28,2,15,"4,768",570,"5,953","1,930",231,"2,409",0,0,4,16,2,3,10,6,3,0,1,0,0,0,0
350243051,35,2,43,51,3543051,ORILLIA,192,"30,402","12,303",185,"23,668","9,578",52,"6,734","2,725",140,7,45,"16,207","1,241","12,954","6,559",502,"5,242",6,3,48,55,19,17,32,7,2,3,0,0,0,0,0
350243056,35,2,43,56,3543056,MEDONTE,217,"28,841","11,672",204,"21,644","8,759",71,"7,197","2,913",146,13,58,"14,162","1,425","13,254","5,731",577,"5,364",5,2,62,59,26,30,26,6,1,0,0,0,0,0,0
350243061,35,2,43,61,3543061,FLOS,204,"42,333","17,132",193,"30,535","12,357",74,"11,798","4,774",130,11,63,"18,886","3,353","20,094","7,643","1,357","8,132",1,4,23,55,30,32,34,16,6,2,0,1,0,0,0
350243068,35,2,43,68,3543068,TINY,222,"27,227","11,018",212,"21,560","8,725",56,"5,667","2,293",166,10,46,"14,911","1,902","10,414","6,034",770,"4,214",7,18,55,70,25,23,18,4,0,1,1,0,0,0,0
350243071,35,2,43,71,3543071,TAY,113,"19,011","7,693",107,"13,756","5,567",36,"5,255","2,127",77,6,30,"8,804","1,626","8,581","3,563",658,"3,473",4,2,22,31,14,11,22,6,1,0,0,0,0,0,0
350243079,35,2,43,79,3543079,MATCHEDASH,34,"6,294","2,547",32,"5,202","2,105",13,"1,092",442,21,2,11,"3,713",225,"2,356","1,503",91,953,0,0,5,9,5,7,4,3,1,0,0,0,0,0,0
350300000,35,3,0,0,3500000,CENTRAL ONT. REGION CENTRE D'ONT,"12,702","2,379,733","963,044","11,860","1,751,729","708,900","4,270","628,002","254,143","8,432",842,"3,428","1,138,991","124,429","1,116,311","460,933","50,355","451,755",248,448,"2,781","3,196","1,317","1,469","1,883",756,335,165,66,23,8,0,7
350312000,35,3,12,0,3512000,HASTINGS COUNTY,"1,582","370,506","149,938","1,532","286,717","116,030",534,"83,789","33,908","1,048",50,484,"185,000","8,399","177,107","74,867","3,399","71,673",17,38,176,375,195,221,326,136,55,21,17,3,1,0,1
350312001,35,3,12,1,3512001,TYENDINAGA,213,"48,315","19,552",208,"36,322","14,699",72,"11,993","4,853",141,5,67,"23,546",901,"23,868","9,529",365,"9,659",2,2,14,69,18,41,39,17,5,3,2,1,0,0,0
350312004,35,3,12,4,3512004,TYENDINAGA 38,12,"3,399","1,376",12,"2,543","1,029",4,856,346,8,0,4,"1,567",0,"1,832",634,0,741,0,0,1,2,2,2,2,2,0,1,0,0,0,0,0
350312006,35,3,12,6,3512006,THURLOW,200,"38,514","15,586",195,"29,319","11,865",70,"9,195","3,721",130,5,65,"17,451",982,"20,081","7,062",397,"8,126",3,4,31,62,15,20,44,16,4,1,0,0,0,0,0
350312011,35,3,12,11,3512011,SIDNEY,225,"40,082","16,221",211,"28,919","11,703",85,"11,163","4,518",140,14,71,"17,016","1,591","21,475","6,886",644,"8,691",3,12,46,55,27,20,43,12,4,1,2,0,0,0,0
350312019,35,3,12,19,3512019,RAWDON,246,"51,236","20,734",240,"40,228","16,280",87,"11,008","4,455",159,6,81,"23,973",842,"26,421","9,702",341,"10,692",1,10,30,54,34,31,62,15,6,1,2,0,0,0,0
350312024,35,3,12,24,3512024,HUNTINGDON,82,"22,074","8,933",79,"16,534","6,691",37,"5,540","2,242",45,3,34,"7,408",431,"14,235","2,998",174,"5,761",1,1,6,17,13,9,19,8,5,1,2,0,0,0,0
350312028,35,3,12,28,3512028,HUNGERFORD,207,"56,111","22,707",204,"42,890","17,357",72,"13,221","5,350",135,3,69,"26,151",700,"29,260","10,583",283,"11,841",3,4,24,36,31,27,35,27,11,4,5,0,0,0,0
350312036,35,3,12,36,3512036,MADOC,139,"40,002","16,188",135,"29,576","11,969",52,"10,426","4,219",87,4,48,"19,320",611,"20,071","7,819",247,"8,122",0,2,9,24,25,17,30,15,11,4,1,0,1,0,0
350312041,35,3,12,41,3512041,MARMORA AND LAKE,70,"20,009","8,097",68,"17,287","6,996",16,"2,722","1,102",54,2,14,"14,138",530,"5,341","5,721",214,"2,161",1,0,5,18,10,13,11,8,0,2,1,0,0,0,1
350312048,35,3,12,48,3512048,TUDOR AND CASHEL,44,"13,790","5,581",41,"10,268","4,155",15,"3,522","1,425",29,3,12,"6,634",629,"6,527","2,685",255,"2,641",1,2,3,6,5,7,10,4,3,1,1,1,0,0,0
350312054,35,3,12,54,3512054,WOLLASTON,14,"5,423","2,195",13,"4,949","2,003",3,474,192,11,1,2,"4,493",274,656,"1,818",111,265,0,0,1,3,1,1,4,1,1,1,1,0,0,0,0
350312058,35,3,12,58,3512058,FARADAY,10,"1,858",752,10,"1,670",676,3,188,76,7,0,3,"1,579",0,279,639,0,113,0,0,1,4,1,2,1,1,0,0,0,0,0,0,0
350312064,35,3,12,64,3512064,DUNGANNON,28,"7,452","3,016",27,"6,361","2,574",3,"1,091",442,25,1,2,"5,549",51,"1,852","2,246",21,749,0,0,3,7,4,4,6,2,1,0,0,1,0,0,0
350312071,35,3,12,71,3512071,CARLOW,28,"7,195","2,912",27,"6,177","2,500",8,"1,018",412,20,1,7,"4,141",200,"2,854","1,676",81,"1,155",1,1,0,5,4,5,6,4,1,1,0,0,0,0,0
350312074,35,3,12,74,3512074,MONTEAGLE,38,"9,801","3,966",38,"9,086","3,677",5,715,289,33,0,5,"7,446",0,"2,355","3,013",0,953,0,0,1,8,1,14,8,3,3,0,0,0,0,0,0
350312091,35,3,12,91,3512091,"BANGOR, WICKLOW AND MPDLURE",26,"5,245","2,123",24,"4,588","1,857",2,657,266,24,2,0,"4,588",657,0,"1,857",266,0,1,0,1,5,4,8,6,1,0,0,0,0,0,0,0
350313000,35,3,13,0,3513000,PRINCE EDWARD COUNTY,791,"176,865","71,575",762,"131,394","53,173",293,"45,470","18,401",498,29,264,"68,262","6,127","102,475","27,625","2,480","41,470",13,33,133,160,95,90,154,63,28,13,5,1,2,0,1
350313001,35,3,13,1,3513001,NORTH MARYSBURGH,71,"14,408","5,831",70,"11,268","4,560",22,"3,140","1,271",49,1,21,"6,172",557,"7,679","2,498",225,"3,108",0,4,11,16,10,9,12,6,1,2,0,0,0,0,0
350313004,35,3,13,4,3513004,SOUTH MARYSBURGH,68,"15,566","6,299",65,"11,538","4,669",32,"4,027","1,630",36,3,29,"5,412",319,"9,834","2,190",129,"3,980",1,3,10,14,8,5,17,4,2,3,1,0,0,0,0
350313008,35,3,13,8,3513008,ATHOL,66,"15,266","6,178",65,"11,445","4,632",32,"3,821","1,546",34,1,31,"4,813",160,"10,293","1,948",65,"4,165",0,0,10,11,10,8,17,7,2,1,0,0,0,0,0
350313011,35,3,13,11,3513011,HALLOWELL,166,"35,779","14,479",162,"26,850","10,866",57,"8,929","3,613",109,4,53,"12,935",236,"22,608","5,235",96,"9,149",3,10,34,31,24,21,23,9,6,2,1,0,2,0,0
350313018,35,3,13,18,3513018,SOPHIASBURGH,134,"33,936","13,733",129,"24,917","10,084",42,"9,019","3,650",92,5,37,"16,302","3,063","14,571","6,597","1,240","5,897",0,5,13,23,19,23,28,12,7,1,2,1,0,0,0
350313022,35,3,13,22,3513022,HILLIER,112,"29,098","11,776",108,"22,529","9,117",42,"6,569","2,658",70,4,38,"10,555",248,"18,295","4,271",100,"7,404",1,3,15,28,8,11,26,14,3,2,0,0,0,0,1
350313028,35,3,13,28,3513028,AMELIASBURGH,174,"32,812","13,279",163,"22,847","9,246",66,"9,965","4,033",108,11,55,"12,073","1,544","19,195","4,886",625,"7,768",8,8,40,37,16,13,31,11,7,2,1,0,0,0,0
350314000,35,3,14,0,3514000,NORTHUMBERLAND COUNTY,"1,736","321,381","130,058","1,646","235,936","95,480",678,"85,445","34,578","1,058",90,588,"129,926","13,074","178,381","52,579","5,291","72,188",27,64,363,426,195,187,297,107,39,23,6,2,0,0,0
350314001,35,3,14,1,3514001,MURRAY,182,"30,571","12,372",175,"24,834","10,050",61,"5,737","2,322",121,7,54,"13,675",543,"16,353","5,534",220,"6,618",4,7,56,38,12,19,30,7,6,3,0,0,0,0,0
350314006,35,3,14,6,3514006,BRIGHTON,195,"33,750","13,658",187,"25,833","10,454",75,"7,917","3,204",120,8,67,"13,540",469,"19,741","5,479",190,"7,989",4,11,52,33,26,24,24,13,4,4,0,0,0,0,0
350314011,35,3,14,11,3514011,CRAMAHE,200,"29,550","11,958",192,"21,551","8,721",73,"7,999","3,237",127,8,65,"11,836","1,162","16,552","4,790",470,"6,698",8,12,66,37,18,15,29,9,4,1,1,0,0,0,0
350314016,35,3,14,16,3514016,HALDIMAND,207,"40,123","16,237",198,"29,306","11,860",80,"10,817","4,377",127,9,71,"16,554","1,350","22,219","6,699",546,"8,992",0,5,38,66,13,24,39,12,6,3,1,0,0,0,0
350314019,35,3,14,19,3514019,HAMILTON,245,"42,879","17,353",232,"31,386","12,701",93,"11,493","4,651",152,13,80,"17,721","2,063","23,095","7,171",835,"9,346",6,11,54,60,26,31,34,12,7,3,1,0,0,0,0
350314023,35,3,14,23,3514023,HOPE,231,"40,345","16,327",207,"26,929","10,898",107,"13,416","5,429",124,24,83,"14,399","4,719","21,227","5,827","1,910","8,590",2,8,48,65,29,23,38,12,2,3,1,0,0,0,0
350314026,35,3,14,26,3514026,ALNWICK,59,"13,264","5,368",56,"9,160","3,707",28,"4,104","1,661",31,3,25,"4,095",379,"8,790","1,657",153,"3,557",0,2,6,18,7,7,12,3,1,2,1,0,0,0,0
350314029,35,3,14,29,3514029,PERCY,171,"36,889","14,928",163,"26,616","10,771",68,"10,273","4,157",103,8,60,"13,460",646,"22,783","5,447",261,"9,220",1,6,20,47,29,13,33,14,4,2,0,2,0,0,0
350314034,35,3,14,34,3514034,SEYMOUR,246,"54,010","21,857",236,"40,321","16,317",93,"13,689","5,540",153,10,83,"24,646","1,743","27,621","9,974",705,"11,178",2,2,23,62,35,31,58,25,5,2,1,0,0,0,0
350315000,35,3,15,0,3515000,PETERBOROUGH COUNTY,"1,576","302,470","122,405","1,512","235,966","95,492",442,"66,504","26,913","1,134",64,378,"164,094","11,041","127,335","66,406","4,468","51,531",23,33,225,495,162,231,240,97,44,19,6,1,0,0,0
350315001,35,3,15,1,3515001,ASPHODEL,182,"34,284","13,874",176,"27,073","10,956",54,"7,211","2,918",128,6,48,"19,222",471,"14,591","7,779",191,"5,905",4,3,21,56,12,38,31,12,4,1,0,0,0,0,0
350315006,35,3,15,6,3515006,OTONABEE,284,"50,493","20,434",280,"39,688","16,061",78,"10,805","4,373",206,4,74,"26,827",292,"23,374","10,857",118,"9,459",3,5,38,97,34,45,38,17,5,1,1,0,0,0,0
350315007,35,3,15,7,3515007,SOUTH MONAGHAN,77,"14,002","5,666",75,"10,919","4,419",18,"3,083","1,248",59,2,16,"7,385",250,"6,367","2,989",101,"2,577",0,2,9,32,5,13,7,5,3,1,0,0,0,0,0
350315009,35,3,15,9,3515009,CAVAN,246,"43,255","17,505",237,"32,108","12,994",68,"11,147","4,511",178,9,59,"20,996","1,771","20,488","8,497",717,"8,291",6,8,43,72,33,29,36,8,7,2,1,1,0,0,0
