AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,TFAREA,NTOTLAB,TOTLAB,NPDLBYR,PDLBYR,NPDLBSL,PDLBSL,NTRNTEXP,TRNTEXP,NRNTCSH,RNTCSH,NRNTSHR,RNTSHR,NTCSHWGE,TCSHWGE,NELECTY,ELECTY,NFUEL,FUEL,NREPMCH,REPMCH,NCUSTOM,CUSTOM,NFERTPD,FERTPD,NCHEMPD,CHEMPD,NSEEDPD,SEEDPD,NFEEDPD,FEEDPD,NREPBLDG,REPBLDG,NVFTPRD,VFTPRD,NMAPLET,MAPLET,SALEDST_1,SALEDST_2,SALEDST_3,SALEDST_4,SALEDST_5,SALEDST_6,SALEDST_7,SALEDST_8,SALES95
350314011,35,3,14,11,3514011,CRAMAHE,200,96,"3,536",25,871,78,"2,665",73,"248,823",71,x,5,x,96,"641,756",160,"124,964",180,"461,373",160,"324,598",95,"134,720",130,"568,562",123,"242,493",128,"212,887",118,"674,942",129,"158,950",13,"28,660",5,407,52,26,26,38,14,20,21,3,"6,895,887"
350314016,35,3,14,16,3514016,HALDIMAND,207,89,"6,618",33,"1,902",69,"4,716",86,"254,501",81,"200,094",12,"54,407",89,"868,263",161,"145,046",171,"417,044",165,"428,731",120,"194,320",130,"527,693",118,"228,057",148,"270,045",136,"1,205,542",150,"177,395",21,"33,234",6,149,46,33,28,31,25,19,19,6,"8,246,146"
350314019,35,3,14,19,3514019,HAMILTON,245,91,"3,175",39,"2,263",66,912,99,"230,235",96,x,8,x,91,"529,432",208,"142,072",216,"416,620",207,"383,103",151,"338,405",148,"596,756",130,"191,466",163,"255,282",177,"950,783",187,"196,559",10,x,4,110,46,30,40,55,27,24,17,6,"9,186,105"
350314023,35,3,14,23,3514023,HOPE,231,102,"8,615",24,"3,550",87,"5,065",111,"504,753",108,x,10,x,102,"1,545,578",191,"197,858",209,"643,393",202,"445,505",135,"264,848",165,"783,080",145,"366,470",151,"340,554",155,"1,115,119",161,"217,285",12,"16,994",5,197,30,37,44,47,21,22,24,6,"11,820,345"
350314026,35,3,14,26,3514026,ALNWICK,59,21,842,10,631,13,211,24,"49,873",23,"39,179",4,"10,694",21,"82,307",50,"41,827",56,"101,984",52,"86,727",35,"50,683",28,"102,311",25,"27,770",45,"53,530",45,"274,508",48,"46,243",5,"11,885",3,x,14,6,10,10,9,6,3,1,"1,864,530"
350314029,35,3,14,29,3514029,PERCY,171,63,"1,880",17,850,56,"1,030",77,"256,925",73,x,5,x,63,"344,255",151,"115,575",153,"369,048",149,"279,795",96,"192,663",98,"409,850",94,"124,409",114,"185,029",118,"582,147",139,"270,227",6,x,7,"1,076",34,24,26,33,18,25,8,3,"5,582,323"
350314034,35,3,14,34,3514034,SEYMOUR,246,116,"3,226",41,"1,936",92,"1,290",102,"171,871",99,"153,054",7,"18,817",116,"481,241",219,"199,639",221,"465,853",215,"514,151",147,"235,926",135,"356,866",136,"95,938",190,"238,713",193,"1,720,639",198,"291,343",11,"18,507",16,"3,135",40,25,28,35,45,46,26,1,"9,512,731"
350315000,35,3,15,0,3515000,PETERBOROUGH COUNTY,"1,576",614,"14,197",163,"8,104",509,"6,093",554,"914,642",524,"858,907",43,"55,735",614,"2,413,413","1,303","1,020,670","1,368","2,370,233","1,320","2,233,938",865,"1,183,759",938,"2,146,302",689,"468,830",957,"969,709","1,164","7,734,169","1,145","1,196,300",113,"166,920",77,"24,836",380,254,266,288,139,145,87,17,"45,667,630"
350315001,35,3,15,1,3515001,ASPHODEL,182,80,"1,888",21,730,68,"1,158",59,"76,984",53,"71,384",8,"5,600",80,"245,660",153,"144,240",163,"275,596",159,"293,630",110,"181,961",121,"275,544",98,"48,452",126,"131,406",145,"1,593,812",139,"168,162",7,"9,626",12,"1,337",35,26,21,30,22,29,16,3,"6,946,027"
350315006,35,3,15,6,3515006,OTONABEE,284,117,"3,001",32,"1,873",100,"1,128",99,"152,867",96,"145,062",6,"7,805",117,"582,409",244,"231,728",246,"452,027",243,"425,694",177,"280,704",188,"553,739",147,"103,124",198,"222,700",228,"1,926,806",212,"258,766",14,"22,434",14,"4,242",54,46,42,56,28,34,17,7,"10,848,951"
350315007,35,3,15,7,3515007,SOUTH MONAGHAN,77,31,611,10,495,22,116,27,"46,924",26,x,1,x,31,"76,635",67,"46,562",66,"111,833",67,"139,464",43,"37,205",47,"113,221",36,"25,059",51,"52,103",55,"275,150",58,"65,269",2,x,0,0,14,10,15,19,8,9,2,0,"1,680,689"
350315009,35,3,15,9,3515009,CAVAN,246,106,"2,129",26,"1,115",93,"1,014",91,"240,377",86,"227,055",8,"13,322",106,"340,496",211,"163,037",215,"423,673",209,"418,773",136,"201,783",163,"542,304",123,"136,285",157,"219,890",176,"1,393,827",181,"171,052",17,"34,350",17,"11,196",56,41,39,40,31,17,19,3,"9,906,047"
350315011,35,3,15,11,3515011,NORTH MONAGHAN,37,15,"1,574",8,"1,405",12,169,13,"19,541",12,x,1,x,15,"304,692",30,"34,905",28,"83,853",26,"71,532",18,"52,710",21,"57,524",10,"7,590",14,"11,027",29,"181,858",24,"49,391",3,x,0,0,11,5,10,6,0,3,1,1,"1,007,093"
350315014,35,3,15,14,3515014,PETERBOROUGH,14,8,375,4,181,6,194,7,"32,345",6,x,1,x,8,"166,441",13,"7,184",13,"66,377",10,"32,683",8,x,10,"6,237",7,"7,002",8,"4,601",6,"11,944",10,"25,449",0,0,0,0,4,2,0,2,3,0,3,0,"491,107"
350315016,35,3,15,16,3515016,ENNISMORE,58,35,578,6,236,30,342,27,"35,783",27,x,2,x,35,"111,548",48,"29,017",50,"112,810",49,"79,997",36,"52,968",42,"73,639",27,"7,870",40,"45,713",44,"140,814",46,"60,551",6,"3,448",1,x,11,7,6,20,5,4,5,0,"1,630,915"
350315018,35,3,15,18,3515018,SMITH,189,70,"1,612",20,854,53,758,76,"127,275",73,"126,335",4,940,70,"228,914",154,"107,194",161,"250,680",156,"268,963",101,"144,433",109,"197,117",84,"59,247",110,"112,125",125,"972,734",128,"137,818",9,"8,584",6,"1,107",40,31,34,31,18,23,10,2,"5,839,844"
350315022,35,3,15,22,3515022,DOURO,155,64,"1,201",19,677,49,524,60,"85,245",56,"71,545",5,"13,700",64,"203,143",134,"82,317",139,"256,511",137,"209,388",101,"97,438",97,"150,346",66,"47,262",92,"81,285",115,"471,858",123,"96,239",12,"10,518",6,118,33,27,33,34,13,6,9,0,"3,001,335"
350315026,35,3,15,26,3515026,DUMMER,144,45,664,11,354,38,310,40,"31,024",37,x,3,x,45,"81,981",115,"115,947",127,"188,330",118,"173,341",77,"89,318",82,"124,019",52,"19,166",80,"53,196",103,"437,928",101,"74,806",19,"29,189",6,"2,994",30,25,33,31,5,15,5,0,"2,786,302"
350315031,35,3,15,31,3515031,BELMONT AND METHUEN,112,20,354,2,162,18,192,30,"23,767",28,"22,229",3,"1,538",20,"46,855",79,"37,674",95,"83,411",88,"60,013",37,"22,090",34,"22,179",17,"3,105",44,"24,422",79,"188,567",73,"51,779",10,"11,218",11,"2,387",53,28,17,9,1,4,0,0,"707,880"
350315036,35,3,15,36,3515036,CHANDOS,13,3,40,1,4,3,36,4,"2,991",4,"2,991",0,0,3,"5,800",7,"3,268",11,"6,807",9,"7,877",0,0,2,x,3,x,4,864,10,"12,558",8,"5,285",5,"21,378",0,0,8,2,2,1,0,0,0,0,"44,867"
350315038,35,3,15,38,3515038,BURLEIGH AND ANSTRUTHER,15,4,20,1,6,3,14,3,x,2,x,1,x,4,x,10,"2,263",15,"10,174",12,"10,783",1,x,6,"8,010",0,0,8,"1,303",11,"8,047",7,"1,753",4,"5,202",0,0,12,0,3,0,0,0,0,0,"28,720"
350315042,35,3,15,42,3515042,HARVEY,35,14,126,2,12,12,114,16,"38,719",16,"38,719",0,0,14,"13,137",31,"13,397",31,"43,486",30,"36,840",18,"15,377",14,"18,679",16,"4,362",20,"7,986",28,"100,980",28,"26,570",4,"6,729",3,x,8,4,9,7,5,1,0,1,"702,047"
350315046,35,3,15,46,3515046,GALWAY AND CAVENDISH,15,2,24,0,0,2,24,2,x,2,x,0,0,2,x,7,"1,937",8,"4,665",7,"4,960",2,x,2,x,3,x,5,"1,088",10,"17,286",7,"3,410",1,x,1,x,11,0,2,2,0,0,0,0,"45,806"
350316000,35,3,16,0,3516000,VICTORIA COUNTY,"1,848",619,"12,955",163,"6,420",495,"6,535",660,"980,744",638,"921,275",37,"59,469",619,"1,963,437","1,536","999,854","1,615","2,948,545","1,524","2,685,715","1,041","1,708,091","1,083","2,633,068",756,"571,428","1,128","1,252,300","1,386","7,296,860","1,346","1,353,767",85,"427,299",65,"11,021",363,288,342,402,183,161,86,23,"59,666,540"
350316001,35,3,16,1,3516001,EMILY,229,79,"1,526",18,689,66,837,79,"90,229",77,"86,379",6,"3,850",79,"234,584",188,"118,744",206,"350,634",193,"371,055",140,"222,033",150,"347,297",109,"61,769",149,"133,988",177,"788,206",176,"159,419",6,"6,733",5,153,45,29,45,58,22,19,9,2,"5,774,666"
350316006,35,3,16,6,3516006,OPS,261,95,"2,615",27,"1,673",75,942,86,"145,500",82,"128,695",6,"16,805",95,"369,707",222,"162,206",225,"447,646",218,"375,122",163,"434,001",166,"464,574",104,"121,319",165,"205,089",194,"1,397,948",194,"223,383",2,x,8,549,41,33,49,49,33,32,20,4,"16,482,454"
350316008,35,3,16,8,3516008,MANVERS,210,75,"2,380",19,802,60,"1,578",63,"102,821",57,"85,471",9,"17,350",75,"350,676",173,"107,725",181,"330,086",172,"292,630",115,"182,902",140,"483,627",92,"115,720",133,"286,050",156,"744,865",150,"151,570",15,"343,886",5,115,53,39,40,41,9,11,11,6,"6,053,732"
350316011,35,3,16,11,3516011,MARIPOSA,385,121,"2,672",37,"1,515",95,"1,157",136,"281,406",134,"271,777",6,"9,629",121,"434,900",338,"264,981",349,"816,204",325,"869,749",264,"432,715",269,"794,504",193,"157,502",273,"317,389",280,"2,092,724",282,"346,366",8,"4,551",11,669,52,43,70,89,49,49,24,9,"17,403,285"
350316016,35,3,16,16,3516016,ELDON,175,69,903,17,483,56,420,70,"83,278",70,"83,278",0,0,69,"120,933",144,"86,950",151,"325,561",147,"212,434",91,"134,981",107,"181,736",87,"35,144",100,"97,022",138,"577,478",130,"122,018",3,x,3,114,29,23,35,45,17,15,10,1,"4,617,089"
350316021,35,3,16,21,3516021,FENELON,207,60,"1,007",15,516,48,491,83,"101,300",80,x,3,x,60,"148,057",172,"102,801",180,"232,541",167,"180,282",117,"134,377",102,"132,858",70,"20,974",123,"88,378",156,"589,913",145,"137,299",8,"9,387",4,x,43,34,39,47,23,16,4,1,"3,767,512"
350316026,35,3,16,26,3516026,VERULAM,188,63,990,15,409,52,581,75,"104,551",72,"101,361",3,"3,190",63,"181,696",151,"92,331",159,"239,084",155,"232,290",84,"110,582",90,"180,042",54,"36,569",101,"92,520",143,"794,145",141,"135,533",13,"8,644",13,"4,373",42,39,30,38,19,13,7,0,"3,562,253"
350316031,35,3,16,31,3516031,SOMERVILLE,76,19,215,6,126,13,89,24,"30,037",24,x,1,x,19,"38,515",54,"19,717",61,"62,782",56,"51,315",30,"24,803",23,"12,627",19,"7,467",36,"11,582",55,"117,591",49,"29,357",14,"19,047",4,171,24,16,16,15,3,2,0,0,"630,768"
350316034,35,3,16,34,3516034,BEXLEY,24,3,14,1,6,2,8,9,"13,078",9,"13,078",0,0,3,"2,294",17,"3,657",20,"15,283",15,"8,246",9,"8,276",5,"10,092",3,x,7,"2,838",20,"23,908",12,"6,079",2,x,2,x,11,4,4,3,2,0,0,0,"152,417"
350316036,35,3,16,36,3516036,CARDEN,39,22,411,3,86,19,325,14,"18,833",13,x,2,x,22,"48,368",34,"20,294",36,"58,529",32,"51,905",14,"14,941",13,"13,436",15,"10,293",14,"7,163",28,"93,580",32,"22,155",5,"13,150",2,x,8,9,6,9,4,2,1,0,"732,081"
350316039,35,3,16,39,3516039,DALTON,26,6,172,4,112,3,60,11,"6,161",10,x,1,x,6,"27,728",22,"7,915",24,"35,682",23,"21,110",6,"3,424",12,"10,918",6,x,13,"6,869",14,"35,670",17,"7,723",2,x,5,790,7,10,2,5,1,1,0,0,"269,227"
350316042,35,3,16,42,3516042,"LAXTON, DIGBY AND LONGFORD",28,7,50,1,3,6,47,10,"3,550",10,"3,550",0,0,7,"5,979",21,"12,533",23,"34,513",21,"19,577",8,"5,056",6,"1,357",4,x,14,"3,412",25,"40,832",18,"12,865",7,"15,926",3,x,8,9,6,3,1,1,0,0,"221,056"
350318000,35,3,18,0,3518000,DURHAM REGIONAL MUNICIPALITY,"2,495","1,026","65,197",374,"36,871",804,"28,326",956,"2,903,325",922,"2,774,574",61,"128,751","1,026","12,676,640","2,056","2,202,352","2,134","5,408,667","2,032","4,923,051","1,271","2,568,296","1,591","5,879,971","1,302","1,888,404","1,539","3,566,986","1,793","19,239,443","1,724","2,631,796",85,"90,218",62,"4,611",491,321,394,425,263,287,231,83,"123,721,206"
350318001,35,3,18,1,3518001,PICKERING,176,72,"13,098",30,"5,320",60,"7,778",118,"575,205",118,"570,604",6,"4,601",72,"2,892,715",139,"309,539",156,"708,297",151,"523,133",76,"116,387",110,"394,077",103,"142,574",115,"302,380",111,"1,296,556",110,"231,292",3,x,5,x,36,26,23,28,21,21,11,10,"11,344,430"
350318005,35,3,18,5,3518005,AJAX,44,23,"1,702",10,"1,125",16,577,19,"60,273",18,x,1,x,23,"319,874",33,"33,201",36,"131,505",36,"83,083",8,"38,768",31,"103,873",27,"44,697",22,"57,768",22,"217,949",30,"44,605",1,x,1,x,9,10,4,6,4,8,0,3,"1,931,359"
350318009,35,3,18,9,3518009,WHITBY,152,65,"7,690",22,"3,740",56,"3,950",61,"342,386",60,x,2,x,65,"1,521,348",107,"87,081",119,"343,750",114,"337,043",68,"277,484",96,"409,063",80,"180,838",86,"325,347",81,"546,091",77,"164,078",5,"3,595",4,128,34,28,31,27,7,9,10,6,"6,921,523"
350318013,35,3,18,13,3518013,OSHAWA,100,37,"6,724",18,"5,704",30,"1,020",52,"147,936",52,"147,936",0,0,37,"1,556,839",67,"89,804",74,"229,283",67,"182,720",50,"112,937",60,"222,273",43,"64,795",57,"111,624",71,"925,957",63,"172,560",2,x,1,x,25,12,17,18,7,9,8,4,"9,325,995"
350318017,35,3,18,17,3518017,NEWCASTLE,665,272,"16,901",98,"8,590",221,"8,311",244,"705,264",236,"672,724",16,"32,540",272,"3,220,228",542,"521,106",588,"1,430,523",541,"1,200,170",341,"719,059",441,"1,850,274",355,"709,004",400,"885,565",448,"5,230,160",457,"666,195",26,"20,399",21,"1,598",132,93,100,113,70,66,69,22,"32,735,558"
350318020,35,3,18,20,3518020,SCUGOG,513,232,"8,416",83,"5,447",172,"2,969",164,"448,461",159,"432,511",9,"15,950",232,"1,311,835",446,"511,538",447,"1,145,491",438,"1,054,557",279,"596,777",335,"1,247,009",273,"266,189",325,"1,090,956",400,"5,695,999",394,"578,391",19,"32,546",5,305,96,44,91,86,51,69,56,20,"27,318,472"
350318029,35,3,18,29,3518029,UXBRIDGE,431,161,"6,207",58,"4,002",123,"2,205",149,"324,801",139,"298,849",15,"25,952",161,"1,127,906",367,"311,713",354,"709,600",332,"657,491",205,"280,099",241,"743,359",209,"284,415",259,"366,490",331,"2,516,847",297,"358,787",17,"18,022",13,"1,223",98,62,72,71,48,39,32,9,"14,537,513"
350318039,35,3,18,39,3518039,BROCK,414,164,"4,459",55,"2,943",126,"1,516",149,"298,999",140,x,12,x,164,"725,895",355,"338,370",360,"710,218",353,"884,854",244,"426,785",277,"910,043",212,"195,892",275,"426,856",329,"2,809,884",296,"415,888",12,"13,294",12,798,61,46,56,76,55,66,45,9,"19,606,356"
350319000,35,3,19,0,3519000,YORK REGIONAL MUNICIPALITY,"1,741",796,"62,361",336,"38,771",606,"23,590",733,"2,886,934",713,"2,765,698",44,"121,236",796,"13,693,465","1,425","2,066,909","1,479","5,359,149","1,414","4,276,398",764,"1,449,132","1,049","4,475,988",874,"2,087,738","1,018","3,217,325","1,083","16,133,953","1,137","2,468,557",46,"130,939",46,"13,785",362,228,239,281,204,177,154,96,"122,809,062"
350319028,35,3,19,28,3519028,VAUGHAN,200,99,"11,775",42,"6,299",77,"5,476",109,"395,466",106,"334,466",8,"61,000",99,"2,996,121",166,"309,078",178,"1,048,913",163,"482,531",62,"106,910",123,"400,060",108,"167,411",117,"324,299",116,"1,814,549",130,"345,928",1,x,3,x,43,24,28,30,26,21,17,11,"28,724,979"
350319036,35,3,19,36,3519036,MARKHAM,200,97,"8,337",49,"5,743",71,"2,594",116,"667,947",114,x,3,x,97,"1,308,570",157,"173,034",164,"691,073",152,"551,180",88,"188,495",123,"959,450",115,"294,495",121,"486,725",114,"1,022,163",120,"257,981",5,"62,580",3,196,36,24,22,34,28,17,25,14,"17,045,038"
350319038,35,3,19,38,3519038,RICHMOND HILL,68,36,"5,430",19,"4,885",25,545,29,"211,843",29,x,2,x,36,"1,144,005",55,"71,254",58,"484,920",56,"218,152",35,"121,947",50,"261,881",41,"133,731",49,"253,836",35,"269,169",46,"97,563",2,x,2,x,18,3,11,11,9,5,4,7,"7,068,053"
350319044,35,3,19,44,3519044,WHITCHURCH-STOUFFVILLE,246,97,"6,426",40,"2,807",72,"3,619",96,"288,923",92,"280,808",10,"8,115",97,"1,973,001",200,"363,971",214,"570,140",193,"721,488",112,"211,327",147,"473,565",128,"162,916",138,"341,496",170,"4,359,630",147,"345,047",15,"21,973",13,"2,396",63,34,40,31,24,27,15,12,"16,047,768"
350319046,35,3,19,46,3519046,AURORA,37,19,"2,249",11,"1,813",13,436,12,"49,301",12,"49,301",0,0,19,"480,217",30,"138,841",28,"69,153",30,"57,939",16,"22,726",21,"35,544",13,"3,649",17,"62,303",28,"343,405",27,"52,686",0,0,2,x,5,10,5,7,0,4,4,2,"2,370,151"
350319048,35,3,19,48,3519048,NEWMARKET,23,13,"1,220",6,"1,124",7,96,11,"51,548",11,"51,548",0,0,13,"128,422",19,"18,655",20,"47,273",20,"55,129",10,"23,999",13,"60,655",12,"8,100",13,"22,216",12,"249,843",16,"17,667",0,0,1,x,2,1,3,6,5,2,2,2,"1,564,214"
350319049,35,3,19,49,3519049,KING,492,263,"18,098",110,"11,396",206,"6,702",182,"574,655",177,"561,340",8,"13,315",263,"3,847,862",402,"538,268",418,"1,468,673",410,"1,147,889",217,"391,386",294,"843,669",243,"869,975",282,"954,127",273,"3,663,347",327,"864,525",6,"25,658",12,"1,030",98,54,75,83,58,53,50,21,"24,909,332"
350319054,35,3,19,54,3519054,EAST GWILLIMBURY,290,95,"5,310",34,"3,103",76,"2,207",98,"352,068",95,"349,028",6,"3,040",95,"1,099,906",236,"297,829",241,"581,200",236,"625,506",128,"186,035",161,"818,651",124,"233,577",163,"430,912",193,"2,875,646",188,"295,671",10,"9,120",8,117,65,43,35,47,30,27,24,19,"15,811,951"
350319070,35,3,19,70,3519070,GEORGINA,185,77,"3,516",25,"1,601",59,"1,915",80,"295,183",77,"277,397",7,"17,786",77,"715,361",160,"155,979",158,"397,804",154,"416,584",96,"196,307",117,"622,513",90,"213,884",118,"341,411",142,"1,536,201",136,"191,489",7,x,2,x,32,35,20,32,24,21,13,8,"9,267,576"
350320000,35,3,20,0,3520000,TORONTO METROPOLITAN MUNICIPAL.,124,52,"3,458",20,"1,762",40,"1,696",28,"162,259",27,x,1,x,52,"562,953",96,"77,220",110,"210,052",97,"118,705",59,"87,832",69,"144,177",62,"73,892",77,"125,556",39,"142,203",81,"191,315",9,"90,002",4,"3,858",39,21,21,16,9,9,4,5,"4,272,475"
350320001,35,3,20,1,3520001,SCARBOROUGH,32,13,"1,222",4,312,12,910,16,"69,177",16,"69,177",0,0,13,"160,854",26,"18,178",28,"56,559",27,"51,890",10,"10,563",17,"65,106",20,"30,598",20,"38,169",10,"30,103",16,"22,885",4,x,2,x,10,3,4,5,3,4,2,1,"1,084,721"
350320004,35,3,20,4,3520004,TORONTO,43,19,"1,165",8,745,13,420,5,"71,793",5,"71,793",0,0,19,"198,352",33,"21,788",39,"57,343",31,"25,485",27,"46,446",27,"53,862",17,"24,514",24,"25,596",16,"54,081",30,"78,319",2,x,2,x,13,7,9,6,3,1,2,2,"1,507,979"
350320008,35,3,20,8,3520008,NORTH YORK,16,9,433,4,366,5,67,2,x,2,x,0,0,9,"60,197",13,"6,348",15,"12,646",12,"13,556",7,"6,280",10,"11,070",7,"1,865",11,"34,684",5,"24,498",10,"12,077",1,x,0,0,4,2,5,2,1,2,0,0,"283,364"
350320019,35,3,20,19,3520019,ETOBICOKE,33,11,638,4,339,10,299,5,x,4,x,1,x,11,"143,550",24,"30,906",28,"83,504",27,"27,774",15,"24,543",15,"14,139",18,"16,915",22,"27,107",8,"33,521",25,"78,034",2,x,0,0,12,9,3,3,2,2,0,2,"1,396,411"
350344000,35,3,44,0,3544000,MUSKOKA DISTRICT MUNICIPALITY,226,56,"1,057",17,444,42,613,55,"42,962",52,x,3,x,56,"129,913",171,"79,279",183,"173,058",159,"143,489",55,"25,931",98,"65,135",47,"9,938",107,"41,915",164,"538,506",143,"101,599",38,"85,370",35,"13,132",105,51,33,19,9,6,3,0,"1,989,420"
350344002,35,3,44,2,3544002,GRAVENHURST,41,14,162,4,35,10,127,10,"10,221",10,"10,221",0,0,14,"24,382",30,"22,217",34,"32,423",31,"26,228",11,"4,878",17,"20,425",6,"2,774",19,"6,288",30,"100,245",24,"12,820",8,"4,120",5,319,22,5,5,5,3,1,0,0,"348,132"
350344018,35,3,44,18,3544018,BRACEBRIDGE,50,9,374,5,262,5,112,14,"16,179",12,x,2,x,9,"31,481",38,"19,523",40,"48,055",34,"34,295",12,"3,205",29,"19,532",14,"2,909",28,"11,953",38,"165,863",28,"24,614",5,"5,938",6,543,25,8,7,4,0,4,2,0,"708,585"
350344042,35,3,44,42,3544042,HUNTSVILLE,69,16,123,5,31,12,92,14,"4,994",13,x,1,x,16,"21,388",50,"15,789",52,"37,346",46,"33,500",16,"6,415",29,"13,096",14,"2,651",31,"8,168",46,"88,292",40,"26,386",14,"63,867",12,"9,005",33,21,9,3,3,0,0,0,"322,789"
350344053,35,3,44,53,3544053,MUSKOKA LAKES,66,17,398,3,116,15,282,17,"11,568",17,"11,568",0,0,17,"52,662",53,"21,750",57,"55,234",48,"49,466",16,"11,433",23,"12,082",13,"1,604",29,"15,506",50,"184,106",51,"37,779",11,"11,445",12,"3,265",25,17,12,7,3,1,1,0,"609,914"
350346000,35,3,46,0,3546000,HALIBURTON COUNTY,92,22,340,4,129,18,211,28,"15,353",26,"13,553",3,"1,800",22,"29,096",56,"21,644",72,"71,648",62,"69,756",20,"5,985",28,"10,022",7,703,35,"7,168",67,"108,530",55,"25,641",14,"74,627",24,"14,371",46,17,14,10,3,1,1,0,"578,544"
350346006,35,3,46,6,3546006,MONMOUTH,19,1,26,0,0,1,26,5,"4,748",5,"4,748",0,0,1,x,10,"3,220",11,"12,081",10,"7,348",1,x,2,x,1,x,5,"1,100",13,"22,589",8,"2,808",2,x,6,804,10,3,3,2,1,0,0,0,"85,839"
350346012,35,3,46,12,3546012,SNOWDON,15,4,69,2,52,2,17,7,"3,379",7,"3,379",0,0,4,"2,380",10,"2,284",13,"7,605",11,"7,277",7,"1,365",10,"5,201",3,295,10,"2,049",11,"8,268",10,"2,071",2,x,2,x,8,2,3,2,0,0,0,0,"59,106"
350346016,35,3,46,16,3546016,"ANSON, HINDON AND MINDEN",35,11,191,2,77,9,114,13,"5,441",12,x,1,x,11,"19,339",24,"11,305",30,"24,784",26,"24,417",8,"3,429",11,"2,627",1,x,14,"3,017",29,"31,083",25,"16,122",4,"6,000",5,x,16,9,5,4,0,1,0,0,"176,760"
350346021,35,3,46,21,3546021,STANHOPE,11,4,35,0,0,4,35,1,x,1,x,0,0,4,"4,227",6,"1,137",7,"16,728",7,"24,379",3,x,3,x,1,x,4,x,8,"16,829",5,"1,840",4,x,6,"1,657",5,1,3,2,0,0,0,0,"49,725"
350346024,35,3,46,24,3546024,DYSART AND OTHERS,12,2,19,0,0,2,19,2,x,1,x,2,x,2,x,6,"3,698",11,"10,450",8,"6,335",1,x,2,x,1,x,2,x,6,"29,761",7,"2,800",2,x,5,260,7,2,0,0,2,0,1,0,"207,114"
350349000,35,3,49,0,3549000,PARRY SOUND DISTRICT,491,130,"2,006",25,911,111,"1,095",125,"112,380",118,"110,130",9,"2,250",130,"276,171",402,"203,853",426,"473,126",407,"392,175",131,"70,994",214,"210,401",100,"17,874",260,"110,146",359,"1,282,016",329,"239,367",98,"194,949",84,"61,416",162,105,114,64,21,19,6,0,"4,996,859"
350349001,35,3,49,1,3549001,HUMPHREY,12,2,17,0,0,2,17,2,x,2,x,0,0,2,x,10,"3,187",11,"11,601",9,"10,559",2,x,2,x,1,x,3,"1,395",9,"16,134",6,"2,820",0,0,3,x,2,4,4,2,0,0,0,0,"70,948"
350349005,35,3,49,5,3549005,THE ARCHIPELAGO,15,3,57,2,53,1,4,2,x,2,x,0,0,3,x,13,"3,895",13,"6,524",12,"8,747",4,x,2,x,2,x,9,"1,677",13,"14,606",14,"36,125",7,"3,100",3,425,6,3,3,2,1,0,0,0,"94,127"
350349009,35,3,49,9,3549009,CHRISTIE,13,6,20,1,3,5,17,1,x,1,x,0,0,6,"2,657",10,"3,414",12,"12,439",13,"10,073",0,0,5,"1,099",1,x,7,"4,290",8,x,6,"3,500",4,"2,354",1,x,3,6,4,0,0,0,0,0,"48,127"
350349014,35,3,49,14,3549014,PERRY,13,2,27,1,17,1,10,3,x,3,x,0,0,2,x,11,"3,712",11,"8,853",10,"5,519",3,"1,165",5,"2,058",5,"1,098",8,"1,895",8,"32,458",10,"5,452",4,"7,693",2,x,6,4,2,0,1,0,0,0,"73,235"
350349019,35,3,49,19,3549019,ARMOUR,31,6,56,0,0,6,56,6,"2,154",6,x,1,x,6,"3,958",25,"11,893",21,"19,912",23,"16,389",9,"2,758",14,"4,607",4,430,13,"3,391",21,"28,943",18,"14,721",5,"2,822",3,"1,510",13,9,9,0,0,0,0,0,"111,651"
350349024,35,3,49,24,3549024,RYERSON,24,3,21,0,0,3,21,7,"4,147",7,"4,147",0,0,3,"1,968",19,"9,655",21,"25,849",18,"30,798",4,"1,072",12,"20,617",5,343,17,"9,549",21,"73,777",17,"13,350",6,"7,347",5,"3,900",5,7,2,7,2,0,1,0,"341,392"
350349028,35,3,49,28,3549028,MCKELLAR,20,4,61,1,50,3,11,3,x,3,x,0,0,4,"2,870",12,"4,327",14,"9,676",17,"8,064",5,"1,905",3,"2,800",2,x,6,"1,605",13,"11,115",13,"8,699",4,x,3,230,11,5,3,0,1,0,0,0,"74,802"
350349031,35,3,49,31,3549031,MCDOUGALL,12,6,335,3,256,4,79,3,x,3,x,0,0,6,"75,705",10,"8,490",7,"11,007",8,"19,732",1,x,3,"4,415",3,"1,601",4,"2,989",4,x,4,"3,110",2,x,2,x,6,0,2,1,2,1,0,0,"169,304"
350349039,35,3,49,39,3549039,HAGERMAN,11,4,12,1,3,3,9,3,x,3,x,0,0,4,"1,981",10,"3,014",9,"6,590",9,"6,491",5,"3,897",3,"1,615",1,x,4,"1,058",7,"9,808",4,"3,391",1,x,5,"3,317",4,3,1,3,0,0,0,0,"60,047"
350349042,35,3,49,42,3549042,CHAPMAN,30,9,46,0,0,9,46,13,"4,971",12,x,1,x,9,"7,642",27,"17,245",26,"31,940",23,"25,986",13,"14,207",21,"21,074",11,"2,719",15,"6,581",25,"144,795",22,"21,319",6,"13,727",4,"4,499",5,3,7,8,4,2,1,0,"522,140"
