AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTWIN,WHTWIN,EWHTWIN,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTUTL,WHTUTL,EWHTUTL,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NBUCWHT,BUCWHT,EBUCWHT,NCORNEN,CORNEN,ECORNEN,NTAMHAY,TAMHAY,ETAMHAY,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFDOATS,FDOATS,EFDOATS,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NTOBACO,TOBACO,ETOBACO,NTOTDRBN,TOTDRBN,ETOTDRBN,NSUGARB,SUGARB,ESUGARB,NTOOFLD,TOOFLD,ETOOFLD,NCANRSD,CANRSD,ECANRSD,NFABBNS,FABBNS,EFABBNS,NLENTIL,LENTIL,ELENTIL,NMILLET,MILLET,EMILLET,NRTCROP,RTCROP,ERTCROP,NSAFFWR,SAFFWR,ESAFFWR,NSODGRN,SODGRN,ESODGRN,NSORGHM,SORGHM,ESORGHM,NTRITIC,TRITIC,ETRITIC,NOFIELD,OFIELD,EOFIELD
350401001,35,4,1,1,3501001,LANCASTER,225,19,700,283,0,0,0,19,700,283,0,0,0,0,0,0,37,724,293,56,"2,113",855,43,"1,281",518,113,"12,552","5,080",0,0,0,0,0,0,0,0,0,10,111,45,69,"2,235",904,162,"10,065","4,073",86,"2,844","1,151",133,"7,221","2,922",12,198,80,14,439,178,0,0,0,0,0,0,9,187,76,1,1,0,1,1,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401006,35,4,1,6,3501006,CHARLOTTENBURGH,270,9,189,76,4,52,21,7,137,55,0,0,0,0,0,0,64,"1,144",463,38,"1,112",450,32,788,319,92,"5,713","2,312",1,20,8,1,20,8,0,0,0,13,118,48,95,"3,331","1,348",225,"13,925","5,635",127,"5,154","2,086",173,"8,771","3,549",29,502,203,11,203,82,0,0,0,0,0,0,9,184,74,1,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,1,1,0,1,10,4
350401011,35,4,1,11,3501011,KENYON,195,4,125,51,2,20,8,2,105,42,0,0,0,0,0,0,52,"1,052",426,34,914,370,34,975,395,71,"4,194","1,697",1,11,4,0,0,0,1,11,4,6,151,61,70,"1,752",709,161,"10,153","4,109",100,"4,658","1,885",114,"5,495","2,224",18,359,145,6,150,61,0,0,0,0,0,0,1,5,2,0,0,0,1,1,0,0,0,0,1,5,2,0,0,0,2,6,2,0,0,0,1,6,2,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350401016,35,4,1,16,3501016,LOCHIEL,286,16,229,93,1,3,1,15,226,91,0,0,0,0,0,0,109,"2,454",993,94,"3,009","1,218",71,"1,877",760,87,"4,734","1,916",2,12,5,2,12,5,0,0,0,13,129,52,103,"2,730","1,105",234,"17,491","7,078",128,"5,188","2,100",196,"12,303","4,979",28,746,302,15,513,208,0,0,0,0,0,0,2,35,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,162,66,0,0,0,4,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,0,0,0,1,42,17
350402000,35,4,2,0,3502000,PRESCOTT COUNTY,973,50,"1,354",548,9,246,100,45,"1,108",448,0,0,0,0,0,0,333,"10,817","4,377",136,"6,020","2,436",245,"10,446","4,227",214,"11,783","4,768",4,137,55,2,14,6,2,123,50,31,703,284,402,"11,953","4,837",764,"67,442","27,293",291,"15,888","6,430",658,"51,554","20,863",78,"2,314",936,55,"3,291","1,332",0,0,0,0,0,0,13,245,99,0,0,0,10,836,338,1,15,6,2,9,4,0,0,0,1,2,1,0,0,0,9,412,167,0,0,0,0,0,0,0,0,0,2,27,11,0,0,0,0,0,0,2,320,129,0,0,0,0,0,0,5,65,26
350402001,35,4,2,1,3502001,EAST HAWKESBURY,210,18,313,127,3,31,13,17,282,114,0,0,0,0,0,0,81,"2,183",883,26,813,329,51,"1,864",754,39,"1,429",578,1,4,2,1,4,2,0,0,0,4,61,25,99,"2,743","1,110",186,"15,146","6,129",73,"3,299","1,335",167,"11,847","4,794",22,645,261,7,507,205,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402006,35,4,2,6,3502006,WEST HAWKESBURY,102,3,59,24,1,50,20,2,9,4,0,0,0,0,0,0,32,711,288,7,256,104,18,497,201,23,979,396,1,3,1,0,0,0,1,3,1,2,4,2,43,"1,084",439,88,"6,557","2,654",42,"2,112",855,71,"4,445","1,799",9,233,94,5,85,34,0,0,0,0,0,0,1,15,6,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402012,35,4,2,12,3502012,CALEDONIA,167,4,105,42,0,0,0,4,105,42,0,0,0,0,0,0,59,"2,308",934,31,"1,383",560,43,"2,131",862,47,"1,808",732,1,120,49,0,0,0,1,120,49,2,51,21,68,"1,940",785,119,"10,113","4,093",56,"4,277","1,731",89,"5,836","2,362",8,266,108,10,340,138,0,0,0,0,0,0,2,53,21,0,0,0,3,32,13,1,15,6,0,0,0,0,0,0,0,0,0,0,0,0,4,48,19,0,0,0,0,0,0,0,0,0,1,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,11
350402016,35,4,2,16,3502016,LONGUEUIL,63,4,57,23,1,23,9,3,34,14,0,0,0,0,0,0,26,939,380,11,264,107,7,392,159,16,"1,234",499,1,10,4,1,10,4,0,0,0,4,117,47,19,"1,074",435,53,"6,349","2,569",18,"1,294",524,48,"5,055","2,046",8,221,89,6,513,208,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402021,35,4,2,21,3502021,ALFRED,121,9,327,132,2,70,28,8,257,104,0,0,0,0,0,0,47,"1,234",499,18,759,307,34,"1,464",592,25,"1,182",478,0,0,0,0,0,0,0,0,0,6,74,30,39,"1,183",479,99,"11,624","4,704",36,"1,602",648,89,"10,022","4,056",8,271,110,12,"1,042",422,0,0,0,0,0,0,3,58,23,0,0,0,1,10,4,0,0,0,1,2,1,0,0,0,1,2,1,0,0,0,1,250,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,101,0,0,0,0,0,0,0,0,0
350402026,35,4,2,26,3502026,SOUTH PLANTAGENET,176,8,379,153,1,60,24,7,319,129,0,0,0,0,0,0,39,"1,641",664,30,"1,699",688,67,"3,139","1,270",51,"3,512","1,421",0,0,0,0,0,0,0,0,0,4,72,29,88,"2,706","1,095",122,"9,328","3,775",41,"1,871",757,110,"7,457","3,018",17,560,227,12,662,268,0,0,0,0,0,0,4,71,29,0,0,0,1,300,121,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350402031,35,4,2,31,3502031,NORTH PLANTAGENET,134,4,114,46,1,12,5,4,102,41,0,0,0,0,0,0,49,"1,801",729,13,846,342,25,959,388,13,"1,639",663,0,0,0,0,0,0,0,0,0,9,324,131,46,"1,223",495,97,"8,325","3,369",25,"1,433",580,84,"6,892","2,789",6,118,48,3,142,57,0,0,0,0,0,0,2,42,17,0,0,0,3,488,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,109,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,28,0,0,0,0,0,0,2,39,16
350403000,35,4,3,0,3503000,RUSSELL COUNTY,619,19,388,157,5,39,16,15,349,141,0,0,0,0,0,0,169,"4,702","1,903",108,"3,997","1,618",133,"5,458","2,209",168,"14,166","5,733",1,25,10,0,0,0,1,25,10,13,189,76,266,"9,518","3,852",483,"32,205","13,033",216,"11,299","4,573",395,"20,906","8,460",61,"1,664",673,29,"1,883",762,0,0,0,0,0,0,13,280,113,0,0,0,8,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,131,53,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,1,9,4,0,0,0,3,117,47
350403001,35,4,3,1,3503001,CAMBRIDGE,171,9,245,99,1,2,1,9,243,98,0,0,0,0,0,0,52,"1,572",636,38,"1,687",683,49,"2,331",943,52,"5,025","2,034",0,0,0,0,0,0,0,0,0,4,31,13,81,"3,317","1,342",130,"9,511","3,849",66,"3,785","1,532",104,"5,726","2,317",14,313,127,11,648,262,0,0,0,0,0,0,3,36,15,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350403006,35,4,3,6,3503006,RUSSELL,217,3,28,11,0,0,0,3,28,11,0,0,0,0,0,0,48,"1,187",480,46,"1,369",554,44,"1,506",609,80,"6,970","2,821",0,0,0,0,0,0,0,0,0,5,114,46,96,"3,189","1,291",170,"11,002","4,452",93,"4,340","1,756",129,"6,662","2,696",24,687,278,8,561,227,0,0,0,0,0,0,9,239,97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,118,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,0,0,0,2,109,44
350403016,35,4,3,16,3503016,CLARENCE,231,7,115,47,4,37,15,3,78,32,0,0,0,0,0,0,69,"1,943",786,24,941,381,40,"1,621",656,36,"2,171",879,1,25,10,0,0,0,1,25,10,4,44,18,89,"3,012","1,219",183,"11,692","4,732",57,"3,174","1,284",162,"8,518","3,447",23,664,269,10,674,273,0,0,0,0,0,0,1,5,2,0,0,0,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,5,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3
350404000,35,4,4,0,3504000,STORMONT COUNTY,767,33,967,391,15,356,144,18,611,247,0,0,0,0,0,0,179,"3,938","1,594",125,"3,720","1,505",160,"4,649","1,881",286,"19,219","7,778",0,0,0,0,0,0,0,0,0,33,575,233,304,"9,926","4,017",606,"35,643","14,424",316,"12,394","5,016",473,"23,249","9,409",74,"1,335",540,34,"1,153",467,1,1,0,0,0,0,28,687,278,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,298,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,239,97,0,0,0,1,59,24
350404001,35,4,4,1,3504001,CORNWALL,117,4,197,80,2,77,31,2,120,49,0,0,0,0,0,0,17,234,95,19,406,164,18,429,174,34,"1,951",790,0,0,0,0,0,0,0,0,0,5,62,25,30,"1,171",474,93,"4,698","1,901",45,"1,680",680,70,"3,018","1,221",9,142,57,5,400,162,0,0,0,0,0,0,4,114,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,17,0,0,0,0,0,0
350404002,35,4,4,2,3504002,CORNWALL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,11,2,69,28,2,30,12,3,235,95,0,0,0,0,0,0,0,0,0,3,13,5,5,232,94,17,816,330,4,270,109,16,546,221,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350404006,35,4,4,6,3504006,OSNABRUCK,185,11,237,96,8,146,59,3,91,37,0,0,0,0,0,0,55,981,397,26,656,265,33,727,294,53,"2,248",910,0,0,0,0,0,0,0,0,0,10,153,62,61,"1,210",490,145,"7,424","3,004",50,"1,444",584,126,"5,980","2,420",17,196,79,5,61,25,0,0,0,0,0,0,6,96,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,10,0,0,0,0,0,0
350404009,35,4,4,9,3504009,FINCH,191,5,240,97,1,10,4,4,230,93,0,0,0,0,0,0,45,"1,310",530,41,"1,318",533,62,"2,069",837,93,"8,403","3,401",0,0,0,0,0,0,0,0,0,3,157,64,104,"3,435","1,390",158,"11,142","4,509",110,"5,534","2,240",98,"5,608","2,269",20,527,213,9,254,103,0,0,0,0,0,0,10,208,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,161,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,102,41,0,0,0,1,59,24
350404016,35,4,4,16,3504016,ROXBOROUGH,247,13,293,119,4,123,50,9,170,69,0,0,0,0,0,0,61,"1,387",561,37,"1,271",514,45,"1,394",564,103,"6,382","2,583",0,0,0,0,0,0,0,0,0,12,190,77,104,"3,878","1,569",193,"11,563","4,679",107,"3,466","1,403",163,"8,097","3,277",26,461,187,15,438,177,1,1,0,0,0,0,8,269,109,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,29,0,0,0,0,0,0
350405000,35,4,5,0,3505000,DUNDAS COUNTY,949,38,920,372,21,342,138,20,578,234,0,0,0,0,0,0,182,"3,845","1,556",240,"8,082","3,271",208,"5,880","2,380",326,"24,909","10,080",1,25,10,1,25,10,0,0,0,25,601,243,409,"13,297","5,381",792,"53,276","21,560",472,"22,346","9,043",596,"30,930","12,517",79,"1,443",584,31,918,372,1,2,1,0,0,0,36,"1,474",597,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,2,63,25,0,0,0,16,344,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,129,52,0,0,0,5,215,87
350405001,35,4,5,1,3505001,WILLIAMSBURGH,181,5,73,30,3,33,13,3,40,16,0,0,0,0,0,0,28,512,207,45,"1,475",597,32,760,308,60,"3,422","1,385",0,0,0,0,0,0,0,0,0,11,166,67,66,"1,927",780,157,"9,844","3,984",88,"3,485","1,410",133,"6,359","2,573",20,316,128,4,155,63,0,0,0,0,0,0,6,306,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,14,0,0,0,4,59,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,17,0,0,0,1,16,6
350405006,35,4,5,6,3505006,MATILDA,209,9,137,55,4,50,20,5,87,35,0,0,0,0,0,0,37,758,307,53,"2,004",811,42,"1,014",410,76,"6,249","2,529",1,25,10,1,25,10,0,0,0,5,150,61,92,"3,061","1,239",167,"12,069","4,884",84,"4,199","1,699",138,"7,870","3,185",22,391,158,8,339,137,0,0,0,0,0,0,10,214,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,13,0,0,0,0,0,0
350405011,35,4,5,11,3505011,MOUNTAIN,248,12,234,95,10,151,61,3,83,34,0,0,0,0,0,0,48,997,403,63,"2,055",832,47,"1,220",494,86,"7,380","2,987",0,0,0,0,0,0,0,0,0,8,270,109,106,"3,858","1,561",206,"13,249","5,362",124,"5,388","2,180",153,"7,861","3,181",18,436,176,8,177,72,0,0,0,0,0,0,12,719,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,11,0,0,0,5,109,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,15,0,0,0,2,72,29
350405016,35,4,5,16,3505016,WINCHESTER,311,12,476,193,4,108,44,9,368,149,0,0,0,0,0,0,69,"1,578",639,79,"2,548","1,031",87,"2,886","1,168",104,"7,858","3,180",0,0,0,0,0,0,0,0,0,1,15,6,145,"4,451","1,801",262,"18,114","7,330",176,"9,274","3,753",172,"8,840","3,577",19,300,121,11,247,100,1,2,1,0,0,0,8,235,95,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,144,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,7,0,0,0,2,127,51
350406000,35,4,6,0,3506000,OTTAWA-CARLETON REGIONAL MUNIC.,"2,002",62,"1,538",622,38,790,320,29,748,303,0,0,0,0,0,0,473,"10,806","4,373",270,"9,077","3,673",393,"12,452","5,039",357,"33,259","13,459",4,105,42,4,78,32,1,27,11,63,895,362,549,"23,172","9,377","1,513","89,150","36,078",896,"43,804","17,727",958,"45,346","18,351",137,"2,963","1,199",52,"1,644",665,3,9,4,0,0,0,43,"1,129",457,1,2,1,43,115,47,0,0,0,2,15,6,0,0,0,4,6,2,0,0,0,27,"2,666","1,079",0,0,0,2,2,1,0,0,0,0,0,0,1,5,2,0,0,0,10,"2,024",819,3,12,5,0,0,0,13,623,252
350406001,35,4,6,1,3506001,OSGOODE,388,20,592,240,13,253,102,10,339,137,0,0,0,0,0,0,106,"2,429",983,55,"1,988",805,73,"2,174",880,97,"7,638","3,091",1,2,1,1,2,1,0,0,0,10,172,70,124,"4,163","1,685",307,"15,558","6,296",179,"6,981","2,825",203,"8,577","3,471",35,455,184,10,188,76,1,6,2,0,0,0,13,397,161,0,0,0,1,4,2,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,7,746,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,735,297,1,1,0,0,0,0,2,10,4
350406004,35,4,6,4,3506004,CUMBERLAND,273,7,61,25,3,18,7,4,43,17,0,0,0,0,0,0,75,"1,969",797,22,905,366,55,"2,182",883,35,"2,266",917,0,0,0,0,0,0,0,0,0,6,61,25,99,"3,705","1,499",205,"15,770","6,382",91,"5,275","2,135",176,"10,495","4,247",22,889,360,7,346,140,0,0,0,0,0,0,6,150,61,0,0,0,15,21,8,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,7,113,46,0,0,0,2,2,1,0,0,0,0,0,0,1,5,2,0,0,0,1,4,2,0,0,0,0,0,0,4,102,41
350406006,35,4,6,6,3506006,GLOUCESTER,156,5,207,84,2,35,14,3,172,70,0,0,0,0,0,0,48,"1,699",688,11,657,266,23,710,287,18,"1,161",470,1,1,0,1,1,0,0,0,0,7,204,83,26,905,366,87,"6,553","2,652",34,"2,719","1,100",61,"3,834","1,552",8,253,102,4,121,49,0,0,0,0,0,0,0,0,0,0,0,0,10,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,697,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,697,282,0,0,0,0,0,0,0,0,0
350406012,35,4,6,12,3506012,NEPEAN,101,2,120,49,1,100,40,1,20,8,0,0,0,0,0,0,21,580,235,21,946,383,17,602,244,40,"5,242","2,121",0,0,0,0,0,0,0,0,0,0,0,0,28,"2,490","1,008",69,"7,006","2,835",45,"4,499","1,821",42,"2,507","1,015",8,219,89,4,84,34,0,0,0,0,0,0,1,20,8,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350406014,35,4,6,14,3506014,OTTAWA,14,1,16,6,1,15,6,1,1,0,0,0,0,0,0,0,2,97,39,1,28,11,0,0,0,2,104,42,1,100,40,1,73,30,1,27,11,1,2,1,1,38,15,5,290,117,2,49,20,4,241,98,1,18,7,0,0,0,0,0,0,0,0,0,1,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,268,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,0,0,0,0,0,0,1,250,101
350406018,35,4,6,18,3506018,RIDEAU,271,9,172,70,5,41,17,5,131,53,0,0,0,0,0,0,56,"1,217",493,32,830,336,55,"1,514",613,63,"5,027","2,034",0,0,0,0,0,0,0,0,0,12,106,43,75,"3,290","1,331",192,"10,645","4,308",115,"4,967","2,010",129,"5,678","2,298",13,225,91,4,101,41,2,3,1,0,0,0,8,256,104,0,0,0,3,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,444,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,162,0,0,0,0,0,0,2,44,18
350406027,35,4,6,27,3506027,GOULBOURN,242,5,153,62,5,153,62,0,0,0,0,0,0,0,0,0,56,"1,080",437,30,871,352,40,"1,146",464,39,"2,074",839,0,0,0,0,0,0,0,0,0,8,90,36,50,"1,971",798,199,"10,824","4,380",123,"5,338","2,160",128,"5,486","2,220",19,521,211,5,130,53,0,0,0,0,0,0,2,73,30,0,0,0,4,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,39
350406030,35,4,6,30,3506030,KANATA,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,129,52,10,265,107,8,232,94,11,"2,666","1,079",0,0,0,0,0,0,0,0,0,3,65,26,10,180,73,57,"3,031","1,227",32,"1,461",591,33,"1,570",635,5,76,31,4,211,85,0,0,0,0,0,0,1,24,10,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,1,90,36
350406042,35,4,6,42,3506042,WEST CARLETON,470,13,217,88,8,175,71,5,42,17,0,0,0,0,0,0,97,"1,606",650,88,"2,587","1,047",122,"3,892","1,575",52,"7,081","2,866",1,2,1,1,2,1,0,0,0,16,195,79,136,"6,430","2,602",392,"19,473","7,880",275,"12,515","5,065",182,"6,958","2,816",26,307,124,14,463,187,0,0,0,0,0,0,11,171,69,1,2,1,5,7,3,0,0,0,1,3,1,0,0,0,1,3,1,0,0,0,4,206,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,69,1,6,2,0,0,0,2,30,12
350407000,35,4,7,0,3507000,GRENVILLE COUNTY,720,32,596,241,28,534,216,4,62,25,0,0,0,0,0,0,129,"2,184",884,85,"2,605","1,054",92,"2,234",904,146,"8,313","3,364",3,20,8,3,20,8,0,0,0,33,384,155,179,"6,479","2,622",536,"31,042","12,562",256,"9,714","3,931",433,"21,328","8,631",47,746,302,23,633,256,0,0,0,0,0,0,21,399,161,1,1,0,21,38,15,0,0,0,1,10,4,0,0,0,1,1,0,0,0,0,10,162,66,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,5,53,21,0,0,0,3,106,43
350407001,35,4,7,1,3507001,EDWARDSBURGH,200,5,98,40,4,63,25,1,35,14,0,0,0,0,0,0,40,594,240,27,868,351,14,364,147,49,"3,449","1,396",1,10,4,1,10,4,0,0,0,5,70,28,44,"1,559",631,151,"8,545","3,458",59,"1,960",793,129,"6,585","2,665",15,324,131,8,215,87,0,0,0,0,0,0,4,48,19,0,0,0,3,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,17,0,0,0,1,6,2
350407006,35,4,7,6,3507006,AUGUSTA,181,8,94,38,6,81,33,2,13,5,0,0,0,0,0,0,35,576,233,19,571,231,22,698,282,36,"1,914",775,1,7,3,1,7,3,0,0,0,10,177,72,46,"1,931",781,130,"7,907","3,200",58,"2,224",900,108,"5,683","2,300",14,133,54,6,207,84,0,0,0,0,0,0,6,105,42,0,0,0,11,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,10
350407011,35,4,7,11,3507011,WOLFORD,84,8,173,70,8,173,70,0,0,0,0,0,0,0,0,0,12,221,89,14,441,178,18,403,163,11,998,404,0,0,0,0,0,0,0,0,0,3,32,13,28,921,373,70,"4,230","1,712",34,"1,401",567,55,"2,829","1,145",4,123,50,2,90,36,0,0,0,0,0,0,3,174,70,0,0,0,2,2,1,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350407016,35,4,7,16,3507016,OXFORD (ON RIDEAU),181,8,155,63,7,141,57,1,14,6,0,0,0,0,0,0,25,461,187,20,613,248,26,547,221,29,"1,006",407,1,3,1,1,3,1,0,0,0,11,86,35,43,"1,592",644,133,"8,131","3,290",77,"3,277","1,326",101,"4,854","1,964",12,133,54,6,111,45,0,0,0,0,0,0,4,20,8,1,1,0,4,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,11,4,0,0,0,0,0,0
350407021,35,4,7,21,3507021,SOUTH GOWER,74,3,76,31,3,76,31,0,0,0,0,0,0,0,0,0,17,332,134,5,112,45,12,222,90,21,946,383,0,0,0,0,0,0,0,0,0,4,19,8,18,476,193,52,"2,229",902,28,852,345,40,"1,377",557,2,33,13,1,10,4,0,0,0,0,0,0,4,52,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,31,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,30
350408000,35,4,8,0,3508000,LEEDS COUNTY,"1,134",60,939,380,47,683,276,13,256,104,0,0,0,0,0,0,310,"6,270","2,537",89,"2,306",933,143,"4,527","1,832",149,"7,095","2,871",5,87,35,4,57,23,1,30,12,20,258,104,387,"11,062","4,477",935,"62,346","25,231",488,"21,694","8,779",707,"40,652","16,451",82,"1,116",452,32,642,260,1,15,6,0,0,0,17,310,125,0,0,0,21,25,10,0,0,0,1,10,4,1,1,0,2,6,2,0,0,0,11,104,42,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,9,99,40,0,0,0,0,0,0
